,A29R1LR84VSJU,A1UH47OTAH2RT,A2JNCB317KX86,A1EUJEHDI66UT
481183,-100.0,60.0,-26.0,100.0
481297,-100.0,60.0,-26.0,100.0
481312,-100.0,60.0,-26.0,100.0
481482,-100.0,60.0,-26.0,100.0
481509,-100.0,60.0,-26.0,100.0
481611,-100.0,60.0,-26.0,100.0
481632,-100.0,60.0,-26.0,100.0
481672,-100.0,60.0,-26.0,100.0
481710,-100.0,60.0,-26.0,100.0
481799,-100.0,60.0,-26.0,100.0
481827,-100.0,60.0,-26.0,100.0
482022,-100.0,60.0,-26.0,100.0
482042,-100.0,60.0,-26.0,100.0
482159,-100.0,60.0,-26.0,100.0
482197,-100.0,60.0,-26.0,100.0
482256,-100.0,60.0,-26.0,100.0
482270,-100.0,60.0,-26.0,100.0
482360,-100.0,60.0,-26.0,100.0
482375,-100.0,60.0,-26.0,100.0
482416,-100.0,60.0,-26.0,100.0
482446,-100.0,60.0,-26.0,100.0
482540,-100.0,60.0,-26.0,100.0
482574,-100.0,60.0,-26.0,100.0
482611,-100.0,60.0,-26.0,100.0
482648,-100.0,60.0,-26.0,100.0
482705,-100.0,60.0,-26.0,100.0
482717,-100.0,60.0,-26.0,100.0
482753,-100.0,60.0,-26.0,100.0
482776,-100.0,60.0,-26.0,100.0
482890,-100.0,60.0,-26.0,100.0
482910,-100.0,60.0,-26.0,100.0
483093,-100.0,60.0,-26.0,100.0
483135,-100.0,60.0,-26.0,100.0
483180,-100.0,60.0,-26.0,100.0
483188,-100.0,60.0,-26.0,100.0
483271,-100.0,60.0,-26.0,100.0
483292,-100.0,60.0,-26.0,100.0
483312,-100.0,60.0,-26.0,100.0
483319,-100.0,60.0,-26.0,100.0
483342,-100.0,60.0,-26.0,100.0
483376,-100.0,60.0,-26.0,100.0
483624,-100.0,60.0,-26.0,100.0
483647,-100.0,60.0,-26.0,100.0
483706,-100.0,60.0,-26.0,100.0
483729,-100.0,60.0,-26.0,100.0
483854,-100.0,60.0,-26.0,100.0
483855,-100.0,60.0,-26.0,100.0
483881,-100.0,60.0,-26.0,100.0
484054,-100.0,60.0,-26.0,100.0
484079,-100.0,60.0,-26.0,100.0
484270,-100.0,60.0,-26.0,100.0
484316,-100.0,60.0,-26.0,100.0
484480,-100.0,60.0,-26.0,100.0
484505,-100.0,60.0,-26.0,100.0
484615,-100.0,60.0,-26.0,100.0
484646,-100.0,60.0,-26.0,100.0
484704,-100.0,60.0,-26.0,100.0
484722,-100.0,60.0,-26.0,100.0
484903,-100.0,60.0,-26.0,100.0
484911,-100.0,60.0,-26.0,100.0
484984,-100.0,60.0,-26.0,100.0
485001,-100.0,60.0,-26.0,100.0
485058,-100.0,60.0,-26.0,100.0
485074,-100.0,60.0,-26.0,100.0
485186,-100.0,60.0,-26.0,100.0
485199,-100.0,60.0,-26.0,100.0
485274,-100.0,60.0,-26.0,100.0
485287,-100.0,60.0,-26.0,100.0
485347,-100.0,60.0,-26.0,100.0
485364,-100.0,60.0,-26.0,100.0
485365,-100.0,60.0,-26.0,100.0
506302,-100.0,60.0,-26.0,100.0
506303,-100.0,60.0,-26.0,100.0
506325,-100.0,60.0,-26.0,100.0
506420,-100.0,60.0,-26.0,100.0
506444,-100.0,60.0,-26.0,100.0
506623,-100.0,60.0,-26.0,100.0
506630,-100.0,60.0,-26.0,100.0
506848,-100.0,60.0,-26.0,100.0
506863,-100.0,60.0,-26.0,100.0
506963,-100.0,60.0,-26.0,100.0
506991,-100.0,60.0,-26.0,100.0
507175,-100.0,60.0,-26.0,100.0
507198,-100.0,60.0,-26.0,100.0
507380,-100.0,60.0,-26.0,100.0
507397,-100.0,60.0,-26.0,100.0
507564,-100.0,60.0,-26.0,100.0
507584,-100.0,60.0,-26.0,100.0
507708,-100.0,60.0,-26.0,100.0
507722,-100.0,60.0,-26.0,100.0
507814,-100.0,60.0,-26.0,100.0
507834,-100.0,60.0,-26.0,100.0
507910,-100.0,60.0,-26.0,100.0
507930,-100.0,60.0,-26.0,100.0
508035,-100.0,60.0,-26.0,100.0
508053,-100.0,60.0,-26.0,100.0
508129,-100.0,60.0,-26.0,100.0
508138,-100.0,60.0,-26.0,100.0
508142,-100.0,60.0,-26.0,100.0
508148,-100.0,60.0,-26.0,100.0
508149,-100.0,60.0,-26.0,100.0
508179,-100.0,60.0,-26.0,100.0
508196,-100.0,60.0,-26.0,100.0
508205,-100.0,60.0,-26.0,100.0
508217,-100.0,60.0,-26.0,100.0
508227,-100.0,60.0,-26.0,100.0
508243,-100.0,60.0,-26.0,100.0
508364,-100.0,60.0,-26.0,100.0
508378,-100.0,60.0,-26.0,100.0
508398,-100.0,60.0,-26.0,100.0
508408,-100.0,60.0,-26.0,100.0
508432,-100.0,60.0,-26.0,100.0
508444,-100.0,60.0,-26.0,100.0
508474,-100.0,60.0,-26.0,100.0
508482,-100.0,60.0,-26.0,100.0
508504,-100.0,60.0,-26.0,100.0
508515,-100.0,60.0,-26.0,100.0
508598,-100.0,60.0,-26.0,100.0
508612,-100.0,60.0,-26.0,100.0
508635,-100.0,60.0,-26.0,100.0
508649,-100.0,60.0,-26.0,100.0
508677,-100.0,60.0,-26.0,100.0
508686,-100.0,60.0,-26.0,100.0
508700,-100.0,60.0,-26.0,100.0
508714,-100.0,60.0,-26.0,100.0
508722,-100.0,60.0,-26.0,100.0
508735,-100.0,60.0,-26.0,100.0
508742,-100.0,60.0,-26.0,100.0
508764,-100.0,60.0,-26.0,100.0
508847,-100.0,60.0,-26.0,100.0
508865,-100.0,60.0,-26.0,100.0
508890,-100.0,60.0,-26.0,100.0
508898,-100.0,60.0,-26.0,100.0
508918,-100.0,60.0,-26.0,100.0
508929,-100.0,60.0,-26.0,100.0
508937,-100.0,60.0,-26.0,100.0
508957,-100.0,60.0,-26.0,100.0
508966,-100.0,60.0,-26.0,100.0
508979,-100.0,60.0,-26.0,100.0
509002,-100.0,60.0,-26.0,100.0
509017,-100.0,60.0,-26.0,100.0
509151,-100.0,60.0,-26.0,100.0
509165,-100.0,60.0,-26.0,100.0
509195,-100.0,60.0,-26.0,100.0
509201,-100.0,60.0,-26.0,100.0
509226,-100.0,60.0,-26.0,100.0
509234,-100.0,60.0,-26.0,100.0
509241,-100.0,60.0,-26.0,100.0
509256,-100.0,60.0,-26.0,100.0
509285,-100.0,60.0,-26.0,100.0
509296,-100.0,60.0,-26.0,100.0
509308,-100.0,60.0,-26.0,100.0
509324,-100.0,60.0,-26.0,100.0
509332,-100.0,60.0,-26.0,100.0
509346,-100.0,60.0,-26.0,100.0
509377,-100.0,60.0,-26.0,100.0
509391,-100.0,60.0,-26.0,100.0
509424,-100.0,60.0,-26.0,100.0
509432,-100.0,60.0,-26.0,100.0
509454,-100.0,60.0,-26.0,100.0
509466,-100.0,60.0,-26.0,100.0
509491,-100.0,60.0,-26.0,100.0
509501,-100.0,60.0,-26.0,100.0
509522,-100.0,60.0,-26.0,100.0
509530,-100.0,60.0,-26.0,100.0
509548,-100.0,60.0,-26.0,100.0
509565,-100.0,60.0,-26.0,100.0
509600,-100.0,60.0,-26.0,100.0
509614,-100.0,60.0,-26.0,100.0
509643,-100.0,60.0,-26.0,100.0
509655,-100.0,60.0,-26.0,100.0
509671,-100.0,60.0,-26.0,100.0
509682,-100.0,60.0,-26.0,100.0
509711,-100.0,60.0,-26.0,100.0
509726,-100.0,60.0,-26.0,100.0
509770,-100.0,60.0,-26.0,100.0
509785,-100.0,60.0,-26.0,100.0
509827,-100.0,60.0,-26.0,100.0
509843,-100.0,60.0,-26.0,100.0
509865,-100.0,60.0,-26.0,100.0
509877,-100.0,60.0,-26.0,100.0
509887,-100.0,60.0,-26.0,100.0
509902,-100.0,60.0,-26.0,100.0
509933,-100.0,60.0,-26.0,100.0
509940,-100.0,60.0,-26.0,100.0
509973,-100.0,60.0,-26.0,100.0
509982,-100.0,60.0,-26.0,100.0
510012,-100.0,60.0,-26.0,100.0
510027,-100.0,60.0,-26.0,100.0
510062,-100.0,60.0,-26.0,100.0
510070,-100.0,60.0,-26.0,100.0
510107,-100.0,60.0,-26.0,100.0
510119,-100.0,60.0,-26.0,100.0
510144,-100.0,60.0,-26.0,100.0
510167,-100.0,60.0,-26.0,100.0
510184,-100.0,60.0,-26.0,100.0
510195,-100.0,60.0,-26.0,100.0
510234,-100.0,60.0,-26.0,100.0
510245,-100.0,60.0,-26.0,100.0
510284,-100.0,60.0,-26.0,100.0
510294,-100.0,60.0,-26.0,100.0
510328,-100.0,60.0,-26.0,100.0
510339,-100.0,60.0,-26.0,100.0
510369,-100.0,60.0,-26.0,100.0
510376,-100.0,60.0,-26.0,100.0
510404,-100.0,60.0,-26.0,100.0
510423,-100.0,60.0,-26.0,100.0
510443,-100.0,60.0,-26.0,100.0
510454,-100.0,60.0,-26.0,100.0
510490,-100.0,60.0,-26.0,100.0
510503,-100.0,60.0,-26.0,100.0
510528,-100.0,60.0,-26.0,100.0
510536,-100.0,60.0,-26.0,100.0
510569,-100.0,60.0,-26.0,100.0
510576,-100.0,60.0,-26.0,100.0
510601,-100.0,60.0,-26.0,100.0
510613,-100.0,60.0,-26.0,100.0
510638,-100.0,60.0,-26.0,100.0
510649,-100.0,60.0,-26.0,100.0
510675,-100.0,60.0,-26.0,100.0
510685,-100.0,60.0,-26.0,100.0
510708,-100.0,60.0,-26.0,100.0
510722,-100.0,60.0,-26.0,100.0
510727,-100.0,60.0,-26.0,100.0
510743,-100.0,60.0,-26.0,100.0
510771,-100.0,60.0,-26.0,100.0
510778,-100.0,60.0,-26.0,100.0
510799,-100.0,60.0,-26.0,100.0
510812,-100.0,60.0,-26.0,100.0
510835,-100.0,60.0,-26.0,100.0
510844,-100.0,60.0,-26.0,100.0
510867,-100.0,60.0,-26.0,100.0
510874,-100.0,60.0,-26.0,100.0
510900,-100.0,60.0,-26.0,100.0
510913,-100.0,60.0,-26.0,100.0
510938,-100.0,60.0,-26.0,100.0
510946,-100.0,60.0,-26.0,100.0
510967,-100.0,60.0,-26.0,100.0
510985,-100.0,60.0,-26.0,100.0
511012,-100.0,60.0,-26.0,100.0
511025,-100.0,60.0,-26.0,100.0
511054,-100.0,60.0,-26.0,100.0
511067,-100.0,60.0,-26.0,100.0
511093,-100.0,60.0,-26.0,100.0
511104,-100.0,60.0,-26.0,100.0
511111,-100.0,60.0,-26.0,100.0
511123,-100.0,60.0,-26.0,100.0
511150,-100.0,60.0,-26.0,100.0
511159,-100.0,60.0,-26.0,100.0
511185,-100.0,60.0,-26.0,100.0
511199,-100.0,60.0,-26.0,100.0
511212,-100.0,60.0,-26.0,100.0
511226,-100.0,60.0,-26.0,100.0
511248,-100.0,60.0,-26.0,100.0
511259,-100.0,60.0,-26.0,100.0
511266,-100.0,60.0,-26.0,100.0
511285,-100.0,60.0,-26.0,100.0
511317,-100.0,60.0,-26.0,100.0
511326,-100.0,60.0,-26.0,100.0
511352,-100.0,60.0,-26.0,100.0
511365,-100.0,60.0,-26.0,100.0
511374,-100.0,60.0,-26.0,100.0
511389,-100.0,60.0,-26.0,100.0
511413,-100.0,60.0,-26.0,100.0
511424,-100.0,60.0,-26.0,100.0
511431,-100.0,60.0,-26.0,100.0
511444,-100.0,60.0,-26.0,100.0
511470,-100.0,60.0,-26.0,100.0
511481,-100.0,60.0,-26.0,100.0
511506,-100.0,60.0,-26.0,100.0
511515,-100.0,60.0,-26.0,100.0
511558,-100.0,60.0,-26.0,100.0
511566,-100.0,60.0,-26.0,100.0
511591,-100.0,60.0,-26.0,100.0
511604,-100.0,60.0,-26.0,100.0
511609,-100.0,60.0,-26.0,100.0
511627,-100.0,60.0,-26.0,100.0
511649,-100.0,60.0,-26.0,100.0
511658,-100.0,60.0,-26.0,100.0
511687,-100.0,60.0,-26.0,100.0
511700,-100.0,60.0,-26.0,100.0
511724,-100.0,60.0,-26.0,100.0
511733,-100.0,60.0,-26.0,100.0
511754,-100.0,60.0,-26.0,100.0
511764,-100.0,60.0,-26.0,100.0
511801,-100.0,60.0,-26.0,100.0
511810,-100.0,60.0,-26.0,100.0
511836,-100.0,60.0,-26.0,100.0
511847,-100.0,60.0,-26.0,100.0
511869,-100.0,60.0,-26.0,100.0
511881,-100.0,60.0,-26.0,100.0
511904,-100.0,60.0,-26.0,100.0
511915,-100.0,60.0,-26.0,100.0
511938,-100.0,60.0,-26.0,100.0
511952,-100.0,60.0,-26.0,100.0
511973,-100.0,60.0,-26.0,100.0
511980,-100.0,60.0,-26.0,100.0
512003,-100.0,60.0,-26.0,100.0
512015,-100.0,60.0,-26.0,100.0
512046,-100.0,60.0,-26.0,100.0
512054,-100.0,60.0,-26.0,100.0
512076,-100.0,60.0,-26.0,100.0
512089,-100.0,60.0,-26.0,100.0
512099,-100.0,60.0,-26.0,100.0
512109,-100.0,60.0,-26.0,100.0
512136,-100.0,60.0,-26.0,100.0
512147,-100.0,60.0,-26.0,100.0
512498,-100.0,60.0,-26.0,100.0
512512,-100.0,60.0,-26.0,100.0
512532,-100.0,60.0,-26.0,100.0
512545,-100.0,60.0,-26.0,100.0
512551,-100.0,60.0,-26.0,100.0
512561,-100.0,60.0,-26.0,100.0
512567,-100.0,60.0,-26.0,100.0
512578,-100.0,60.0,-26.0,100.0
512602,-100.0,60.0,-26.0,100.0
512611,-100.0,60.0,-26.0,100.0
512633,-100.0,60.0,-26.0,100.0
512645,-100.0,60.0,-26.0,100.0
512781,-100.0,60.0,-26.0,100.0
512796,-100.0,60.0,-26.0,100.0
512820,-100.0,60.0,-26.0,100.0
512829,-100.0,60.0,-26.0,100.0
512835,-100.0,60.0,-26.0,100.0
512846,-100.0,60.0,-26.0,100.0
512851,-100.0,60.0,-26.0,100.0
512863,-100.0,60.0,-26.0,100.0
512868,-100.0,60.0,-26.0,100.0
512879,-100.0,60.0,-26.0,100.0
512885,-100.0,60.0,-26.0,100.0
512896,-100.0,60.0,-26.0,100.0
512902,-100.0,60.0,-26.0,100.0
512913,-100.0,60.0,-26.0,100.0
512933,-100.0,60.0,-26.0,100.0
512946,-100.0,60.0,-26.0,100.0
512953,-100.0,60.0,-26.0,100.0
512963,-100.0,60.0,-26.0,100.0
512968,-100.0,60.0,-26.0,100.0
512981,-100.0,60.0,-26.0,100.0
512985,-100.0,60.0,-26.0,100.0
512996,-100.0,60.0,-26.0,100.0
513002,-100.0,60.0,-26.0,100.0
513014,-100.0,60.0,-26.0,100.0
513019,-100.0,60.0,-26.0,100.0
513030,-100.0,60.0,-26.0,100.0
513036,-100.0,60.0,-26.0,100.0
513048,-100.0,60.0,-26.0,100.0
513053,-100.0,60.0,-26.0,100.0
513065,-100.0,60.0,-26.0,100.0
513070,-100.0,60.0,-26.0,100.0
513080,-100.0,60.0,-26.0,100.0
513087,-100.0,60.0,-26.0,100.0
513097,-100.0,60.0,-26.0,100.0
513102,-100.0,60.0,-26.0,100.0
513114,-100.0,60.0,-26.0,100.0
513119,-100.0,60.0,-26.0,100.0
513131,-100.0,60.0,-26.0,100.0
513137,-100.0,60.0,-26.0,100.0
513147,-100.0,60.0,-26.0,100.0
513152,-100.0,60.0,-26.0,100.0
513164,-100.0,60.0,-26.0,100.0
513169,-100.0,60.0,-26.0,100.0
513182,-100.0,60.0,-26.0,100.0
513187,-100.0,60.0,-26.0,100.0
513202,-100.0,60.0,-26.0,100.0
513219,-100.0,60.0,-26.0,100.0
513231,-100.0,60.0,-26.0,100.0
513236,-100.0,60.0,-26.0,100.0
513252,-100.0,60.0,-26.0,100.0
513277,-100.0,60.0,-26.0,100.0
513297,-100.0,60.0,-26.0,100.0
513312,-100.0,60.0,-26.0,100.0
513319,-100.0,60.0,-26.0,100.0
513337,-100.0,60.0,-26.0,100.0
513349,-100.0,60.0,-26.0,100.0
513355,-100.0,60.0,-26.0,100.0
513365,-100.0,60.0,-26.0,100.0
513371,-100.0,60.0,-26.0,100.0
513382,-100.0,60.0,-26.0,100.0
513387,-100.0,60.0,-26.0,100.0
513402,-100.0,60.0,-26.0,100.0
513422,-100.0,60.0,-26.0,100.0
513432,-100.0,60.0,-26.0,100.0
513437,-100.0,60.0,-26.0,100.0
513449,-100.0,60.0,-26.0,100.0
513478,-100.0,60.0,-26.0,100.0
513489,-100.0,60.0,-26.0,100.0
513509,-100.0,60.0,-26.0,100.0
513518,-100.0,60.0,-26.0,100.0
513522,-100.0,60.0,-26.0,100.0
513533,-100.0,60.0,-26.0,100.0
513556,-100.0,60.0,-26.0,100.0
513570,-100.0,60.0,-26.0,100.0
513576,-100.0,60.0,-26.0,100.0
513588,-100.0,60.0,-26.0,100.0
513608,-100.0,60.0,-26.0,100.0
513616,-100.0,60.0,-26.0,100.0
513625,-100.0,60.0,-26.0,100.0
513633,-100.0,60.0,-26.0,100.0
513638,-100.0,60.0,-26.0,100.0
513650,-100.0,60.0,-26.0,100.0
513656,-100.0,60.0,-26.0,100.0
513667,-100.0,60.0,-26.0,100.0
513672,-100.0,60.0,-26.0,100.0
513685,-100.0,60.0,-26.0,100.0
513690,-100.0,60.0,-26.0,100.0
513700,-100.0,60.0,-26.0,100.0
513705,-100.0,60.0,-26.0,100.0
513717,-100.0,60.0,-26.0,100.0
513722,-100.0,60.0,-26.0,100.0
513734,-100.0,60.0,-26.0,100.0
513754,-100.0,60.0,-26.0,100.0
513767,-100.0,60.0,-26.0,100.0
513772,-100.0,60.0,-26.0,100.0
513784,-100.0,60.0,-26.0,100.0
513792,-100.0,60.0,-26.0,100.0
513801,-100.0,60.0,-26.0,100.0
513806,-100.0,60.0,-26.0,100.0
513818,-100.0,60.0,-26.0,100.0
513838,-100.0,60.0,-26.0,100.0
513851,-100.0,60.0,-26.0,100.0
513856,-100.0,60.0,-26.0,100.0
513869,-100.0,60.0,-26.0,100.0
513892,-100.0,60.0,-26.0,100.0
513901,-100.0,60.0,-26.0,100.0
513922,-100.0,60.0,-26.0,100.0
513935,-100.0,60.0,-26.0,100.0
513940,-100.0,60.0,-26.0,100.0
513952,-100.0,60.0,-26.0,100.0
513971,-100.0,60.0,-26.0,100.0
513985,-100.0,60.0,-26.0,100.0
513991,-100.0,60.0,-26.0,100.0
514002,-100.0,60.0,-26.0,100.0
514007,-100.0,60.0,-26.0,100.0
514018,-100.0,60.0,-26.0,100.0
514024,-100.0,60.0,-26.0,100.0
514035,-100.0,60.0,-26.0,100.0
514045,-100.0,60.0,-26.0,100.0
514055,-100.0,60.0,-26.0,100.0
514060,-100.0,60.0,-26.0,100.0
514069,-100.0,60.0,-26.0,100.0
514076,-100.0,60.0,-26.0,100.0
514086,-100.0,60.0,-26.0,100.0
514091,-100.0,60.0,-26.0,100.0
514104,-100.0,60.0,-26.0,100.0
514110,-100.0,60.0,-26.0,100.0
514121,-100.0,60.0,-26.0,100.0
514143,-100.0,60.0,-26.0,100.0
514152,-100.0,60.0,-26.0,100.0
514158,-100.0,60.0,-26.0,100.0
514170,-100.0,60.0,-26.0,100.0
514175,-100.0,60.0,-26.0,100.0
514186,-100.0,60.0,-26.0,100.0
514191,-100.0,60.0,-26.0,100.0
514203,-100.0,60.0,-26.0,100.0
514208,-100.0,60.0,-26.0,100.0
514222,-100.0,60.0,-26.0,100.0
514228,-100.0,60.0,-26.0,100.0
514237,-100.0,60.0,-26.0,100.0
514256,-100.0,60.0,-26.0,100.0
514270,-100.0,60.0,-26.0,100.0
514275,-100.0,60.0,-26.0,100.0
514286,-100.0,60.0,-26.0,100.0
514309,-100.0,60.0,-26.0,100.0
514320,-100.0,60.0,-26.0,100.0
514326,-100.0,60.0,-26.0,100.0
514339,-100.0,60.0,-26.0,100.0
514357,-100.0,60.0,-26.0,100.0
514371,-100.0,60.0,-26.0,100.0
514377,-100.0,60.0,-26.0,100.0
514390,-100.0,60.0,-26.0,100.0
514417,-100.0,60.0,-26.0,100.0
514424,-100.0,60.0,-26.0,100.0
514429,-100.0,60.0,-26.0,100.0
514440,-100.0,60.0,-26.0,100.0
514445,-100.0,60.0,-26.0,100.0
514455,-100.0,60.0,-26.0,100.0
514788,-100.0,60.0,-26.0,100.0
514803,-100.0,60.0,-26.0,100.0
514816,-100.0,60.0,-26.0,100.0
514829,-100.0,60.0,-26.0,100.0
514840,-100.0,60.0,-26.0,100.0
514849,-100.0,60.0,-26.0,100.0
514877,-100.0,60.0,-26.0,100.0
514885,-100.0,60.0,-26.0,100.0
514896,-100.0,60.0,-26.0,100.0
514908,-100.0,60.0,-26.0,100.0
514919,-100.0,60.0,-26.0,100.0
514929,-100.0,60.0,-26.0,100.0
514941,-100.0,60.0,-26.0,100.0
514955,-100.0,60.0,-26.0,100.0
514964,-100.0,60.0,-26.0,100.0
514977,-100.0,60.0,-26.0,100.0
514989,-100.0,60.0,-26.0,100.0
515004,-100.0,60.0,-26.0,100.0
515023,-100.0,60.0,-26.0,100.0
515037,-100.0,60.0,-26.0,100.0
515050,-100.0,60.0,-26.0,100.0
515060,-100.0,60.0,-26.0,100.0
515098,-100.0,60.0,-26.0,100.0
515109,-100.0,60.0,-26.0,100.0
515120,-100.0,60.0,-26.0,100.0
515129,-100.0,60.0,-26.0,100.0
515137,-100.0,60.0,-26.0,100.0
515146,-100.0,60.0,-26.0,100.0
515159,-100.0,60.0,-26.0,100.0
515169,-100.0,60.0,-26.0,100.0
515178,-100.0,60.0,-26.0,100.0
515188,-100.0,60.0,-26.0,100.0
515198,-100.0,60.0,-26.0,100.0
515207,-100.0,60.0,-26.0,100.0
515229,-100.0,60.0,-26.0,100.0
515239,-100.0,60.0,-26.0,100.0
515250,-100.0,60.0,-26.0,100.0
515258,-100.0,60.0,-26.0,100.0
515268,-100.0,60.0,-26.0,100.0
515278,-100.0,60.0,-26.0,100.0
515288,-100.0,60.0,-26.0,100.0
515299,-100.0,60.0,-26.0,100.0
515345,-100.0,60.0,-26.0,100.0
515357,-100.0,60.0,-26.0,100.0
515373,-100.0,60.0,-26.0,100.0
515385,-100.0,60.0,-26.0,100.0
515406,-100.0,60.0,-26.0,100.0
515426,-100.0,60.0,-26.0,100.0
515440,-100.0,60.0,-26.0,100.0
515458,-100.0,60.0,-26.0,100.0
515470,-100.0,60.0,-26.0,100.0
515485,-100.0,60.0,-26.0,100.0
515529,-100.0,60.0,-26.0,100.0
515551,-100.0,60.0,-26.0,100.0
515593,-100.0,60.0,-26.0,100.0
515615,-100.0,60.0,-26.0,100.0
515658,-100.0,60.0,-26.0,100.0
515679,-100.0,60.0,-26.0,100.0
515698,-100.0,60.0,-26.0,100.0
515710,-100.0,60.0,-26.0,100.0
515744,-100.0,60.0,-26.0,100.0
515754,-100.0,60.0,-26.0,100.0
515783,-100.0,60.0,-26.0,100.0
515800,-100.0,60.0,-26.0,100.0
515810,-100.0,60.0,-26.0,100.0
515824,-100.0,60.0,-26.0,100.0
515834,-100.0,60.0,-26.0,100.0
515844,-100.0,60.0,-26.0,100.0
515856,-100.0,60.0,-26.0,100.0
515871,-100.0,60.0,-26.0,100.0
515879,-100.0,60.0,-26.0,100.0
515890,-100.0,60.0,-26.0,100.0
515898,-100.0,60.0,-26.0,100.0
515910,-100.0,60.0,-26.0,100.0
515919,-100.0,60.0,-26.0,100.0
515930,-100.0,60.0,-26.0,100.0
515958,-100.0,60.0,-26.0,100.0
515971,-100.0,60.0,-26.0,100.0
515979,-100.0,60.0,-26.0,100.0
515991,-100.0,60.0,-26.0,100.0
516000,-100.0,60.0,-26.0,100.0
516010,-100.0,60.0,-26.0,100.0
516023,-100.0,60.0,-26.0,100.0
516034,-100.0,60.0,-26.0,100.0
516061,-100.0,60.0,-26.0,100.0
516074,-100.0,60.0,-26.0,100.0
516095,-100.0,60.0,-26.0,100.0
516108,-100.0,60.0,-26.0,100.0
516119,-100.0,60.0,-26.0,100.0
516128,-100.0,60.0,-26.0,100.0
516136,-100.0,60.0,-26.0,100.0
516146,-100.0,60.0,-26.0,100.0
516158,-100.0,60.0,-26.0,100.0
516170,-100.0,60.0,-26.0,100.0
516187,-100.0,60.0,-26.0,100.0
516197,-100.0,60.0,-26.0,100.0
516210,-100.0,60.0,-26.0,100.0
516220,-100.0,60.0,-26.0,100.0
516228,-100.0,60.0,-26.0,100.0
516242,-100.0,60.0,-26.0,100.0
516271,-100.0,60.0,-26.0,100.0
516283,-100.0,60.0,-26.0,100.0
516291,-100.0,60.0,-26.0,100.0
516300,-100.0,60.0,-26.0,100.0
516308,-100.0,60.0,-26.0,100.0
516317,-100.0,60.0,-26.0,100.0
516328,-100.0,60.0,-26.0,100.0
516337,-100.0,60.0,-26.0,100.0
516345,-100.0,60.0,-26.0,100.0
516357,-100.0,60.0,-26.0,100.0
516366,-100.0,60.0,-26.0,100.0
516374,-100.0,60.0,-26.0,100.0
516383,-100.0,60.0,-26.0,100.0
516393,-100.0,60.0,-26.0,100.0
516402,-100.0,60.0,-26.0,100.0
516411,-100.0,60.0,-26.0,100.0
516439,-100.0,60.0,-26.0,100.0
516449,-100.0,60.0,-26.0,100.0
516457,-100.0,60.0,-26.0,100.0
516466,-100.0,60.0,-26.0,100.0
516474,-100.0,60.0,-26.0,100.0
516484,-100.0,60.0,-26.0,100.0
516494,-100.0,60.0,-26.0,100.0
516505,-100.0,60.0,-26.0,100.0
516513,-100.0,60.0,-26.0,100.0
516525,-100.0,60.0,-26.0,100.0
516534,-100.0,60.0,-26.0,100.0
516543,-100.0,60.0,-26.0,100.0
516550,-100.0,60.0,-26.0,100.0
516559,-100.0,60.0,-26.0,100.0
516571,-100.0,60.0,-26.0,100.0
516585,-100.0,60.0,-26.0,100.0
516599,-100.0,60.0,-26.0,100.0
516608,-100.0,60.0,-26.0,100.0
516617,-100.0,60.0,-26.0,100.0
516625,-100.0,60.0,-26.0,100.0
516633,-100.0,60.0,-26.0,100.0
516642,-100.0,60.0,-26.0,100.0
516650,-100.0,60.0,-26.0,100.0
516661,-100.0,60.0,-26.0,100.0
516671,-100.0,60.0,-26.0,100.0
516679,-100.0,60.0,-26.0,100.0
516692,-100.0,60.0,-26.0,100.0
516701,-100.0,60.0,-26.0,100.0
516708,-100.0,60.0,-26.0,100.0
516719,-100.0,60.0,-26.0,100.0
516728,-100.0,60.0,-26.0,100.0
516738,-100.0,60.0,-26.0,100.0
516748,-100.0,60.0,-26.0,100.0
516758,-100.0,60.0,-26.0,100.0
516766,-100.0,60.0,-26.0,100.0
516776,-100.0,60.0,-26.0,100.0
516786,-100.0,60.0,-26.0,100.0
516796,-100.0,60.0,-26.0,100.0
516805,-100.0,60.0,-26.0,100.0
516816,-100.0,60.0,-26.0,100.0
516829,-100.0,60.0,-26.0,100.0
516840,-100.0,60.0,-26.0,100.0
516850,-100.0,60.0,-26.0,100.0
516863,-100.0,60.0,-26.0,100.0
516872,-100.0,60.0,-26.0,100.0
516880,-100.0,60.0,-26.0,100.0
516890,-100.0,60.0,-26.0,100.0
516908,-100.0,60.0,-26.0,100.0
516918,-100.0,60.0,-26.0,100.0
516929,-100.0,60.0,-26.0,100.0
516944,-100.0,60.0,-26.0,100.0
516954,-100.0,60.0,-26.0,100.0
516963,-100.0,60.0,-26.0,100.0
516973,-100.0,60.0,-26.0,100.0
517003,-100.0,60.0,-26.0,100.0
517019,-100.0,60.0,-26.0,100.0
517029,-100.0,60.0,-26.0,100.0
517038,-100.0,60.0,-26.0,100.0
517046,-100.0,60.0,-26.0,100.0
517057,-100.0,60.0,-26.0,100.0
517087,-100.0,60.0,-26.0,100.0
517094,-100.0,60.0,-26.0,100.0
517104,-100.0,60.0,-26.0,100.0
517114,-100.0,60.0,-26.0,100.0
517123,-100.0,60.0,-26.0,100.0
517133,-100.0,60.0,-26.0,100.0
517161,-100.0,60.0,-26.0,100.0
517169,-100.0,60.0,-26.0,100.0
517178,-100.0,60.0,-26.0,100.0
517191,-100.0,60.0,-26.0,100.0
517200,-100.0,60.0,-26.0,100.0
