,A1NRY8F9U4AYE,A3QI1RV4HQ9MO,A2Q3SM0KEI497
483522,-100.0,-93.0,-100.0
483533,-100.0,-93.0,-100.0
483535,-100.0,-93.0,-100.0
483538,-100.0,-93.0,-100.0
483540,-100.0,-93.0,-100.0
483551,-100.0,-93.0,-100.0
483552,-100.0,-93.0,-100.0
483556,-100.0,-93.0,-100.0
483557,-100.0,-93.0,-100.0
483566,-100.0,-93.0,-100.0
483569,-100.0,-93.0,-100.0
483571,-100.0,-93.0,-100.0
483574,-100.0,-93.0,-100.0
483576,-100.0,-93.0,-100.0
483583,-100.0,-93.0,-100.0
483584,-100.0,-93.0,-100.0
483586,-100.0,-93.0,-100.0
483590,-100.0,-93.0,-100.0
483601,-100.0,-93.0,-100.0
483603,-100.0,-93.0,-100.0
483607,-100.0,-93.0,-100.0
483618,-100.0,-93.0,-100.0
483623,-100.0,-93.0,-100.0
483637,-100.0,-93.0,-100.0
483664,-100.0,-93.0,-100.0
483672,-100.0,-93.0,-100.0
483678,-100.0,-93.0,-100.0
483691,-100.0,-93.0,-100.0
483698,-100.0,-93.0,-100.0
483708,-100.0,-93.0,-100.0
483713,-100.0,-93.0,-100.0
483725,-100.0,-93.0,-100.0
483731,-100.0,-93.0,-100.0
483745,-100.0,-93.0,-100.0
483746,-100.0,-93.0,-100.0
518484,-100.0,-93.0,-100.0
518485,-100.0,-93.0,-100.0
518509,-100.0,-93.0,-100.0
519571,-100.0,-93.0,-100.0
519605,-100.0,-93.0,-100.0
520525,-100.0,-93.0,-100.0
520555,-100.0,-93.0,-100.0
521477,-100.0,-93.0,-100.0
521510,-100.0,-93.0,-100.0
522403,-100.0,-93.0,-100.0
522441,-100.0,-93.0,-100.0
523548,-100.0,-93.0,-100.0
523583,-100.0,-93.0,-100.0
524162,-100.0,-93.0,-100.0
524202,-100.0,-93.0,-100.0
524852,-100.0,-93.0,-100.0
524904,-100.0,-93.0,-100.0
524905,-100.0,-93.0,-100.0
528020,-100.0,-93.0,-100.0
528021,-100.0,-93.0,-100.0
528033,-100.0,-93.0,-100.0
528202,-100.0,-93.0,-100.0
528219,-100.0,-93.0,-100.0
528630,-100.0,-93.0,-100.0
528651,-100.0,-93.0,-100.0
529057,-100.0,-93.0,-100.0
529076,-100.0,-93.0,-100.0
529253,-100.0,-93.0,-100.0
529277,-100.0,-93.0,-100.0
529308,-100.0,-93.0,-100.0
529345,-100.0,-93.0,-100.0
529412,-100.0,-93.0,-100.0
529441,-100.0,-93.0,-100.0
529501,-100.0,-93.0,-100.0
529505,-100.0,-93.0,-100.0
529530,-100.0,-93.0,-100.0
529552,-100.0,-93.0,-100.0
529580,-100.0,-93.0,-100.0
529614,-100.0,-93.0,-100.0
529663,-100.0,-93.0,-100.0
529690,-100.0,-93.0,-100.0
529715,-100.0,-93.0,-100.0
529729,-100.0,-93.0,-100.0
529747,-100.0,-93.0,-100.0
529752,-100.0,-93.0,-100.0
529772,-100.0,-93.0,-100.0
529803,-100.0,-93.0,-100.0
529908,-100.0,-93.0,-100.0
529941,-100.0,-93.0,-100.0
529961,-100.0,-93.0,-100.0
529975,-100.0,-93.0,-100.0
529993,-100.0,-93.0,-100.0
530039,-100.0,-93.0,-100.0
530069,-100.0,-93.0,-100.0
530155,-100.0,-93.0,-100.0
530203,-100.0,-93.0,-100.0
530204,-100.0,-93.0,-100.0
530234,-100.0,-93.0,-100.0
530320,-100.0,-93.0,-100.0
530348,-100.0,-93.0,-100.0
530434,-100.0,-93.0,-100.0
530454,-100.0,-93.0,-100.0
530473,-100.0,-93.0,-100.0
530509,-100.0,-93.0,-100.0
530519,-100.0,-93.0,-100.0
530577,-100.0,-93.0,-100.0
530626,-100.0,-93.0,-100.0
530702,-100.0,-93.0,-100.0
530720,-100.0,-93.0,-100.0
530786,-100.0,-93.0,-100.0
530802,-100.0,-93.0,-100.0
530822,-100.0,-93.0,-100.0
530832,-100.0,-93.0,-100.0
530845,-100.0,-93.0,-100.0
531004,-100.0,-93.0,-100.0
531038,-100.0,-93.0,-100.0
531180,-100.0,-93.0,-100.0
531190,-100.0,-93.0,-100.0
531206,-100.0,-93.0,-100.0
531220,-100.0,-93.0,-100.0
531238,-100.0,-93.0,-100.0
531289,-100.0,-93.0,-100.0
531358,-100.0,-93.0,-100.0
531389,-100.0,-93.0,-100.0
531491,-100.0,-93.0,-100.0
531520,-100.0,-93.0,-100.0
531559,-100.0,-93.0,-100.0
531584,-100.0,-93.0,-100.0
531585,-100.0,-93.0,-100.0
531608,-100.0,-93.0,-100.0
531640,-100.0,-93.0,-100.0
531658,-100.0,-93.0,-100.0
531708,-100.0,-93.0,-100.0
531779,-100.0,-93.0,-100.0
531815,-100.0,-93.0,-100.0
531872,-100.0,-93.0,-100.0
531895,-100.0,-93.0,-100.0
531994,-100.0,-93.0,-100.0
532025,-100.0,-93.0,-100.0
532131,-100.0,-93.0,-100.0
532174,-100.0,-93.0,-100.0
532269,-100.0,-93.0,-100.0
532311,-100.0,-93.0,-100.0
532390,-100.0,-93.0,-100.0
532421,-100.0,-93.0,-100.0
532452,-100.0,-93.0,-100.0
532490,-100.0,-93.0,-100.0
532585,-100.0,-93.0,-100.0
532611,-100.0,-93.0,-100.0
532641,-100.0,-93.0,-100.0
532679,-100.0,-93.0,-100.0
532715,-100.0,-93.0,-100.0
532756,-100.0,-93.0,-100.0
532838,-100.0,-93.0,-100.0
532863,-100.0,-93.0,-100.0
532882,-100.0,-93.0,-100.0
532904,-100.0,-93.0,-100.0
533005,-100.0,-93.0,-100.0
533032,-100.0,-93.0,-100.0
533097,-100.0,-93.0,-100.0
533145,-100.0,-93.0,-100.0
533164,-100.0,-93.0,-100.0
533184,-100.0,-93.0,-100.0
533297,-100.0,-93.0,-100.0
533408,-100.0,-93.0,-100.0
533428,-100.0,-93.0,-100.0
533463,-100.0,-93.0,-100.0
533549,-100.0,-93.0,-100.0
533591,-100.0,-93.0,-100.0
533629,-100.0,-93.0,-100.0
533673,-100.0,-93.0,-100.0
533804,-100.0,-93.0,-100.0
533847,-100.0,-93.0,-100.0
533884,-100.0,-93.0,-100.0
533945,-100.0,-93.0,-100.0
533973,-100.0,-93.0,-100.0
534012,-100.0,-93.0,-100.0
534063,-100.0,-93.0,-100.0
534088,-100.0,-93.0,-100.0
534132,-100.0,-93.0,-100.0
534183,-100.0,-93.0,-100.0
534343,-100.0,-93.0,-100.0
534390,-100.0,-93.0,-100.0
534500,-100.0,-93.0,-100.0
534583,-100.0,-93.0,-100.0
534612,-100.0,-93.0,-100.0
534662,-100.0,-93.0,-100.0
534683,-100.0,-93.0,-100.0
534715,-100.0,-93.0,-100.0
534782,-100.0,-93.0,-100.0
534873,-100.0,-93.0,-100.0
534994,-100.0,-93.0,-100.0
535016,-100.0,-93.0,-100.0
535126,-100.0,-93.0,-100.0
535172,-100.0,-93.0,-100.0
535192,-100.0,-93.0,-100.0
535271,-100.0,-93.0,-100.0
535289,-100.0,-93.0,-100.0
535406,-100.0,-93.0,-100.0
535440,-100.0,-93.0,-100.0
535552,-100.0,-93.0,-100.0
535621,-100.0,-93.0,-100.0
535696,-100.0,-93.0,-100.0
535793,-100.0,-93.0,-100.0
535815,-100.0,-93.0,-100.0
535904,-100.0,-93.0,-100.0
535931,-100.0,-93.0,-100.0
536103,-100.0,-93.0,-100.0
536143,-100.0,-93.0,-100.0
536230,-100.0,-93.0,-100.0
536263,-100.0,-93.0,-100.0
536376,-100.0,-93.0,-100.0
536439,-100.0,-93.0,-100.0
536474,-100.0,-93.0,-100.0
536498,-100.0,-93.0,-100.0
536588,-100.0,-93.0,-100.0
536662,-100.0,-93.0,-100.0
536682,-100.0,-93.0,-100.0
536750,-100.0,-93.0,-100.0
536810,-100.0,-93.0,-100.0
536845,-100.0,-93.0,-100.0
536952,-100.0,-93.0,-100.0
537041,-100.0,-93.0,-100.0
537107,-100.0,-93.0,-100.0
537160,-100.0,-93.0,-100.0
537243,-100.0,-93.0,-100.0
537270,-100.0,-93.0,-100.0
537379,-100.0,-93.0,-100.0
537457,-100.0,-93.0,-100.0
537509,-100.0,-93.0,-100.0
537547,-100.0,-93.0,-100.0
537604,-100.0,-93.0,-100.0
537627,-100.0,-93.0,-100.0
537699,-100.0,-93.0,-100.0
537755,-100.0,-93.0,-100.0
538068,-100.0,-93.0,-100.0
538170,-100.0,-93.0,-100.0
538352,-100.0,-93.0,-100.0
538448,-100.0,-93.0,-100.0
538504,-100.0,-93.0,-100.0
538541,-100.0,-93.0,-100.0
538622,-100.0,-93.0,-100.0
538684,-100.0,-93.0,-100.0
538772,-100.0,-93.0,-100.0
538798,-100.0,-93.0,-100.0
538815,-100.0,-93.0,-100.0
538836,-100.0,-93.0,-100.0
538890,-100.0,-93.0,-100.0
538954,-100.0,-93.0,-100.0
538974,-100.0,-93.0,-100.0
538990,-100.0,-93.0,-100.0
539032,-100.0,-93.0,-100.0
539116,-100.0,-93.0,-100.0
539131,-100.0,-93.0,-100.0
539147,-100.0,-93.0,-100.0
539190,-100.0,-93.0,-100.0
539211,-100.0,-93.0,-100.0
539269,-100.0,-93.0,-100.0
539289,-100.0,-93.0,-100.0
539406,-100.0,-93.0,-100.0
539427,-100.0,-93.0,-100.0
539523,-100.0,-93.0,-100.0
539552,-100.0,-93.0,-100.0
539596,-100.0,-93.0,-100.0
539622,-100.0,-93.0,-100.0
539691,-100.0,-93.0,-100.0
539731,-100.0,-93.0,-100.0
539745,-100.0,-93.0,-100.0
539783,-100.0,-93.0,-100.0
539806,-100.0,-93.0,-100.0
539880,-100.0,-93.0,-100.0
539893,-100.0,-93.0,-100.0
539961,-100.0,-93.0,-100.0
540024,-100.0,-93.0,-100.0
540043,-100.0,-93.0,-100.0
540124,-100.0,-93.0,-100.0
540285,-100.0,-93.0,-100.0
540335,-100.0,-93.0,-100.0
540388,-100.0,-93.0,-100.0
540519,-100.0,-93.0,-100.0
540561,-100.0,-93.0,-100.0
540616,-100.0,-93.0,-100.0
540636,-100.0,-93.0,-100.0
540651,-100.0,-93.0,-100.0
540712,-100.0,-93.0,-100.0
540741,-100.0,-93.0,-100.0
540766,-100.0,-93.0,-100.0
540780,-100.0,-93.0,-100.0
540799,-100.0,-93.0,-100.0
540869,-100.0,-93.0,-100.0
540884,-100.0,-93.0,-100.0
540923,-100.0,-93.0,-100.0
540984,-100.0,-93.0,-100.0
541053,-100.0,-93.0,-100.0
541133,-100.0,-93.0,-100.0
541189,-100.0,-93.0,-100.0
541215,-100.0,-93.0,-100.0
541253,-100.0,-93.0,-100.0
541290,-100.0,-93.0,-100.0
541306,-100.0,-93.0,-100.0
541327,-100.0,-93.0,-100.0
541419,-100.0,-93.0,-100.0
541440,-100.0,-93.0,-100.0
542912,-100.0,-93.0,-100.0
542913,-100.0,-93.0,-100.0
542955,-100.0,-93.0,-100.0
542967,-100.0,-93.0,-100.0
542990,-100.0,-93.0,-100.0
543007,-100.0,-93.0,-100.0
543033,-100.0,-93.0,-100.0
543051,-100.0,-93.0,-100.0
543073,-100.0,-93.0,-100.0
543089,-100.0,-93.0,-100.0
543120,-100.0,-93.0,-100.0
543135,-100.0,-93.0,-100.0
543152,-100.0,-93.0,-100.0
543176,-100.0,-93.0,-100.0
543186,-100.0,-93.0,-100.0
543200,-100.0,-93.0,-100.0
543209,-100.0,-93.0,-100.0
543242,-100.0,-93.0,-100.0
543253,-100.0,-93.0,-100.0
543264,-100.0,-93.0,-100.0
543275,-100.0,-93.0,-100.0
543307,-100.0,-93.0,-100.0
543318,-100.0,-93.0,-100.0
543330,-100.0,-93.0,-100.0
543342,-100.0,-93.0,-100.0
543359,-100.0,-93.0,-100.0
543375,-100.0,-93.0,-100.0
543389,-100.0,-93.0,-100.0
543403,-100.0,-93.0,-100.0
543436,-100.0,-93.0,-100.0
543447,-100.0,-93.0,-100.0
543457,-100.0,-93.0,-100.0
543471,-100.0,-93.0,-100.0
543499,-100.0,-93.0,-100.0
543511,-100.0,-93.0,-100.0
543537,-100.0,-93.0,-100.0
543547,-100.0,-93.0,-100.0
543557,-100.0,-93.0,-100.0
543559,-100.0,-93.0,-100.0
543587,-100.0,-93.0,-100.0
543595,-100.0,-93.0,-100.0
543606,-100.0,-93.0,-100.0
543617,-100.0,-93.0,-100.0
543627,-100.0,-93.0,-100.0
543637,-100.0,-93.0,-100.0
543667,-100.0,-93.0,-100.0
543677,-100.0,-93.0,-100.0
570878,-100.0,-93.0,-100.0
570905,-100.0,-93.0,-100.0
570932,-100.0,-93.0,-100.0
571021,-100.0,-93.0,-100.0
571072,-100.0,-93.0,-100.0
571133,-100.0,-93.0,-100.0
571154,-100.0,-93.0,-100.0
571184,-100.0,-93.0,-100.0
571232,-100.0,-93.0,-100.0
571300,-100.0,-93.0,-100.0
571321,-100.0,-93.0,-100.0
571361,-100.0,-93.0,-100.0
571391,-100.0,-93.0,-100.0
571451,-100.0,-93.0,-100.0
571545,-100.0,-93.0,-100.0
571567,-100.0,-93.0,-100.0
571602,-100.0,-93.0,-100.0
571622,-100.0,-93.0,-100.0
571670,-100.0,-93.0,-100.0
571716,-100.0,-93.0,-100.0
572106,-100.0,-93.0,-100.0
572156,-100.0,-93.0,-100.0
572221,-100.0,-93.0,-100.0
572253,-100.0,-93.0,-100.0
572314,-100.0,-93.0,-100.0
572346,-100.0,-93.0,-100.0
572491,-100.0,-93.0,-100.0
572524,-100.0,-93.0,-100.0
572576,-100.0,-93.0,-100.0
572601,-100.0,-93.0,-100.0
572685,-100.0,-93.0,-100.0
572760,-100.0,-93.0,-100.0
572915,-100.0,-93.0,-100.0
572970,-100.0,-93.0,-100.0
572997,-100.0,-93.0,-100.0
573046,-100.0,-93.0,-100.0
573141,-100.0,-93.0,-100.0
573166,-100.0,-93.0,-100.0
573204,-100.0,-93.0,-100.0
573250,-100.0,-93.0,-100.0
573273,-100.0,-93.0,-100.0
573337,-100.0,-93.0,-100.0
573483,-100.0,-93.0,-100.0
573559,-100.0,-93.0,-100.0
573560,-100.0,-93.0,-100.0
581644,-100.0,-93.0,-100.0
581662,-100.0,-93.0,-100.0
581677,-100.0,-93.0,-100.0
581694,-100.0,-93.0,-100.0
581697,-100.0,-93.0,-100.0
581707,-100.0,-93.0,-100.0
581722,-100.0,-93.0,-100.0
581738,-100.0,-93.0,-100.0
581753,-100.0,-93.0,-100.0
581769,-100.0,-93.0,-100.0
581783,-100.0,-93.0,-100.0
581799,-100.0,-93.0,-100.0
581814,-100.0,-93.0,-100.0
581830,-100.0,-93.0,-100.0
581845,-100.0,-93.0,-100.0
581861,-100.0,-93.0,-100.0
581875,-100.0,-93.0,-100.0
581891,-100.0,-93.0,-100.0
581900,-100.0,-93.0,-100.0
581906,-100.0,-93.0,-100.0
581919,-100.0,-93.0,-100.0
581935,-100.0,-93.0,-100.0
581948,-100.0,-93.0,-100.0
581962,-100.0,-93.0,-100.0
581977,-100.0,-93.0,-100.0
581990,-100.0,-93.0,-100.0
582005,-100.0,-93.0,-100.0
582023,-100.0,-93.0,-100.0
582036,-100.0,-93.0,-100.0
582051,-100.0,-93.0,-100.0
582066,-100.0,-93.0,-100.0
582081,-100.0,-93.0,-100.0
582096,-100.0,-93.0,-100.0
582111,-100.0,-93.0,-100.0
582124,-100.0,-93.0,-100.0
582128,-100.0,-93.0,-100.0
582142,-100.0,-93.0,-100.0
582158,-100.0,-93.0,-100.0
582171,-100.0,-93.0,-100.0
582187,-100.0,-93.0,-100.0
582202,-100.0,-93.0,-100.0
582216,-100.0,-93.0,-100.0
582232,-100.0,-93.0,-100.0
582249,-100.0,-93.0,-100.0
582261,-100.0,-93.0,-100.0
582277,-100.0,-93.0,-100.0
582291,-100.0,-93.0,-100.0
582305,-100.0,-93.0,-100.0
582320,-100.0,-93.0,-100.0
582325,-100.0,-93.0,-100.0
582341,-100.0,-93.0,-100.0
582357,-100.0,-93.0,-100.0
582370,-100.0,-93.0,-100.0
582386,-100.0,-93.0,-100.0
582400,-100.0,-93.0,-100.0
582416,-100.0,-93.0,-100.0
582431,-100.0,-93.0,-100.0
582447,-100.0,-93.0,-100.0
582460,-100.0,-93.0,-100.0
582474,-100.0,-93.0,-100.0
582489,-100.0,-93.0,-100.0
582504,-100.0,-93.0,-100.0
582518,-100.0,-93.0,-100.0
582535,-100.0,-93.0,-100.0
582547,-100.0,-93.0,-100.0
582553,-100.0,-93.0,-100.0
582568,-100.0,-93.0,-100.0
582584,-100.0,-93.0,-100.0
582598,-100.0,-93.0,-100.0
582617,-100.0,-93.0,-100.0
582631,-100.0,-93.0,-100.0
582647,-100.0,-93.0,-100.0
582661,-100.0,-93.0,-100.0
582684,-100.0,-93.0,-100.0
582731,-100.0,-93.0,-100.0
582747,-100.0,-93.0,-100.0
582752,-100.0,-93.0,-100.0
582781,-100.0,-93.0,-100.0
582794,-100.0,-93.0,-100.0
582803,-100.0,-93.0,-100.0
582812,-100.0,-93.0,-100.0
582819,-100.0,-93.0,-100.0
582827,-100.0,-93.0,-100.0
582836,-100.0,-93.0,-100.0
582844,-100.0,-93.0,-100.0
582855,-100.0,-93.0,-100.0
582863,-100.0,-93.0,-100.0
582878,-100.0,-93.0,-100.0
582885,-100.0,-93.0,-100.0
582894,-100.0,-93.0,-100.0
582902,-100.0,-93.0,-100.0
582911,-100.0,-93.0,-100.0
582919,-100.0,-93.0,-100.0
582929,-100.0,-93.0,-100.0
582938,-100.0,-93.0,-100.0
582947,-100.0,-93.0,-100.0
582953,-100.0,-93.0,-100.0
582964,-100.0,-93.0,-100.0
582971,-100.0,-93.0,-100.0
582972,-100.0,-93.0,-100.0
582979,-100.0,-93.0,-100.0
582988,-100.0,-93.0,-100.0
582996,-100.0,-93.0,-100.0
583006,-100.0,-93.0,-100.0
583015,-100.0,-93.0,-100.0
583026,-100.0,-93.0,-100.0
583035,-100.0,-93.0,-100.0
583043,-100.0,-93.0,-100.0
583050,-100.0,-93.0,-100.0
583059,-100.0,-93.0,-100.0
583066,-100.0,-93.0,-100.0
583077,-100.0,-93.0,-100.0
583085,-100.0,-93.0,-100.0
583093,-100.0,-93.0,-100.0
583102,-100.0,-93.0,-100.0
583111,-100.0,-93.0,-100.0
583119,-100.0,-93.0,-100.0
583130,-100.0,-93.0,-100.0
583137,-100.0,-93.0,-100.0
583147,-100.0,-93.0,-100.0
583155,-100.0,-93.0,-100.0
583164,-100.0,-93.0,-100.0
583173,-100.0,-93.0,-100.0
583187,-100.0,-93.0,-100.0
583195,-100.0,-93.0,-100.0
583205,-100.0,-93.0,-100.0
583214,-100.0,-93.0,-100.0
583224,-100.0,-93.0,-100.0
583231,-100.0,-93.0,-100.0
583242,-100.0,-93.0,-100.0
583267,-100.0,-93.0,-100.0
583275,-100.0,-93.0,-100.0
583283,-100.0,-93.0,-100.0
583292,-100.0,-93.0,-100.0
583301,-100.0,-93.0,-100.0
583310,-100.0,-93.0,-100.0
583318,-100.0,-93.0,-100.0
583329,-100.0,-93.0,-100.0
583337,-100.0,-93.0,-100.0
583346,-100.0,-93.0,-100.0
583354,-100.0,-93.0,-100.0
583364,-100.0,-93.0,-100.0
583373,-100.0,-93.0,-100.0
583381,-100.0,-93.0,-100.0
583390,-100.0,-93.0,-100.0
583399,-100.0,-93.0,-100.0
583405,-100.0,-93.0,-100.0
583412,-100.0,-93.0,-100.0
583423,-100.0,-93.0,-100.0
583450,-100.0,-93.0,-100.0
583457,-100.0,-93.0,-100.0
583482,-100.0,-93.0,-100.0
583492,-100.0,-93.0,-100.0
583504,-100.0,-93.0,-100.0
583519,-100.0,-93.0,-100.0
583528,-100.0,-93.0,-100.0
583536,-100.0,-93.0,-100.0
583545,-100.0,-93.0,-100.0
583552,-100.0,-93.0,-100.0
583563,-100.0,-93.0,-100.0
583576,-100.0,-93.0,-100.0
583607,-100.0,-93.0,-100.0
583621,-100.0,-93.0,-100.0
583628,-100.0,-93.0,-100.0
583638,-100.0,-93.0,-100.0
583646,-100.0,-93.0,-100.0
583656,-100.0,-93.0,-100.0
583664,-100.0,-93.0,-100.0
583674,-100.0,-93.0,-100.0
583683,-100.0,-93.0,-100.0
583691,-100.0,-93.0,-100.0
583697,-100.0,-93.0,-100.0
583709,-100.0,-93.0,-100.0
583716,-100.0,-93.0,-100.0
583727,-100.0,-93.0,-100.0
583734,-100.0,-93.0,-100.0
583743,-100.0,-93.0,-100.0
583751,-100.0,-93.0,-100.0
583761,-100.0,-93.0,-100.0
583770,-100.0,-93.0,-100.0
583779,-100.0,-93.0,-100.0
583786,-100.0,-93.0,-100.0
583796,-100.0,-93.0,-100.0
583803,-100.0,-93.0,-100.0
583815,-100.0,-93.0,-100.0
583825,-100.0,-93.0,-100.0
583838,-100.0,-93.0,-100.0
583846,-100.0,-93.0,-100.0
583856,-100.0,-93.0,-100.0
583862,-100.0,-93.0,-100.0
583873,-100.0,-93.0,-100.0
583880,-100.0,-93.0,-100.0
583891,-100.0,-93.0,-100.0
583899,-100.0,-93.0,-100.0
583909,-100.0,-93.0,-100.0
583915,-100.0,-93.0,-100.0
583929,-100.0,-93.0,-100.0
583936,-100.0,-93.0,-100.0
583944,-100.0,-93.0,-100.0
583952,-100.0,-93.0,-100.0
583961,-100.0,-93.0,-100.0
583968,-100.0,-93.0,-100.0
583979,-100.0,-93.0,-100.0
583986,-100.0,-93.0,-100.0
583996,-100.0,-93.0,-100.0
584003,-100.0,-93.0,-100.0
584014,-100.0,-93.0,-100.0
584022,-100.0,-93.0,-100.0
584031,-100.0,-93.0,-100.0
584037,-100.0,-93.0,-100.0
584042,-100.0,-93.0,-100.0
584056,-100.0,-93.0,-100.0
584063,-100.0,-93.0,-100.0
584073,-100.0,-93.0,-100.0
584080,-100.0,-93.0,-100.0
584090,-100.0,-93.0,-100.0
584097,-100.0,-93.0,-100.0
584107,-100.0,-93.0,-100.0
584115,-100.0,-93.0,-100.0
584124,-100.0,-93.0,-100.0
584132,-100.0,-93.0,-100.0
584142,-100.0,-93.0,-100.0
584149,-100.0,-93.0,-100.0
584160,-100.0,-93.0,-100.0
584167,-100.0,-93.0,-100.0
584178,-100.0,-93.0,-100.0
584186,-100.0,-93.0,-100.0
584195,-100.0,-93.0,-100.0
584202,-100.0,-93.0,-100.0
584212,-100.0,-93.0,-100.0
584220,-100.0,-93.0,-100.0
584230,-100.0,-93.0,-100.0
584240,-100.0,-93.0,-100.0
584247,-100.0,-93.0,-100.0
584250,-100.0,-93.0,-100.0
584258,-100.0,-93.0,-100.0
584276,-100.0,-93.0,-100.0
584291,-100.0,-93.0,-100.0
584298,-100.0,-93.0,-100.0
584307,-100.0,-93.0,-100.0
584315,-100.0,-93.0,-100.0
584325,-100.0,-93.0,-100.0
584332,-100.0,-93.0,-100.0
584342,-100.0,-93.0,-100.0
584349,-100.0,-93.0,-100.0
584359,-100.0,-93.0,-100.0
584366,-100.0,-93.0,-100.0
584377,-100.0,-93.0,-100.0
584384,-100.0,-93.0,-100.0
584394,-100.0,-93.0,-100.0
584402,-100.0,-93.0,-100.0
584412,-100.0,-93.0,-100.0
584420,-100.0,-93.0,-100.0
584430,-100.0,-93.0,-100.0
584437,-100.0,-93.0,-100.0
584447,-100.0,-93.0,-100.0
584453,-100.0,-93.0,-100.0
584454,-100.0,-93.0,-100.0
584462,-100.0,-93.0,-100.0
584470,-100.0,-93.0,-100.0
584479,-100.0,-93.0,-100.0
584488,-100.0,-93.0,-100.0
584496,-100.0,-93.0,-100.0
584507,-100.0,-93.0,-100.0
584519,-100.0,-93.0,-100.0
584526,-100.0,-93.0,-100.0
584533,-100.0,-93.0,-100.0
584541,-100.0,-93.0,-100.0
584548,-100.0,-93.0,-100.0
584559,-100.0,-93.0,-100.0
584567,-100.0,-93.0,-100.0
584576,-100.0,-93.0,-100.0
584586,-100.0,-93.0,-100.0
584594,-100.0,-93.0,-100.0
584606,-100.0,-93.0,-100.0
584613,-100.0,-93.0,-100.0
584621,-100.0,-93.0,-100.0
584630,-100.0,-93.0,-100.0
584637,-100.0,-93.0,-100.0
584646,-100.0,-93.0,-100.0
584654,-100.0,-93.0,-100.0
584664,-100.0,-93.0,-100.0
584672,-100.0,-93.0,-100.0
584681,-100.0,-93.0,-100.0
584690,-100.0,-93.0,-100.0
584696,-100.0,-93.0,-100.0
584706,-100.0,-93.0,-100.0
584713,-100.0,-93.0,-100.0
584723,-100.0,-93.0,-100.0
584730,-100.0,-93.0,-100.0
584741,-100.0,-93.0,-100.0
584748,-100.0,-93.0,-100.0
584758,-100.0,-93.0,-100.0
584767,-100.0,-93.0,-100.0
584776,-100.0,-93.0,-100.0
584784,-100.0,-93.0,-100.0
584793,-100.0,-93.0,-100.0
584800,-100.0,-93.0,-100.0
584811,-100.0,-93.0,-100.0
584819,-100.0,-93.0,-100.0
584829,-100.0,-93.0,-100.0
584836,-100.0,-93.0,-100.0
584847,-100.0,-93.0,-100.0
584854,-100.0,-93.0,-100.0
584863,-100.0,-93.0,-100.0
584870,-100.0,-93.0,-100.0
584880,-100.0,-93.0,-100.0
584886,-100.0,-93.0,-100.0
584887,-100.0,-93.0,-100.0
584896,-100.0,-93.0,-100.0
584905,-100.0,-93.0,-100.0
584912,-100.0,-93.0,-100.0
584922,-100.0,-93.0,-100.0
584930,-100.0,-93.0,-100.0
584939,-100.0,-93.0,-100.0
584947,-100.0,-93.0,-100.0
584957,-100.0,-93.0,-100.0
584966,-100.0,-93.0,-100.0
584975,-100.0,-93.0,-100.0
584985,-100.0,-93.0,-100.0
584992,-100.0,-93.0,-100.0
585001,-100.0,-93.0,-100.0
585012,-100.0,-93.0,-100.0
585020,-100.0,-93.0,-100.0
585030,-100.0,-93.0,-100.0
585036,-100.0,-93.0,-100.0
585044,-100.0,-93.0,-100.0
585052,-100.0,-93.0,-100.0
585063,-100.0,-93.0,-100.0
585072,-100.0,-93.0,-100.0
585080,-100.0,-93.0,-100.0
585088,-100.0,-93.0,-100.0
585097,-100.0,-93.0,-100.0
585107,-100.0,-93.0,-100.0
585121,-100.0,-93.0,-100.0
585129,-100.0,-93.0,-100.0
585139,-100.0,-93.0,-100.0
585148,-100.0,-93.0,-100.0
585157,-100.0,-93.0,-100.0
585164,-100.0,-93.0,-100.0
585174,-100.0,-93.0,-100.0
585182,-100.0,-93.0,-100.0
585192,-100.0,-93.0,-100.0
585199,-100.0,-93.0,-100.0
585210,-100.0,-93.0,-100.0
585217,-100.0,-93.0,-100.0
585226,-100.0,-93.0,-100.0
585235,-100.0,-93.0,-100.0
585244,-100.0,-93.0,-100.0
585252,-100.0,-93.0,-100.0
585262,-100.0,-93.0,-100.0
585270,-100.0,-93.0,-100.0
585279,-100.0,-93.0,-100.0
585286,-100.0,-93.0,-100.0
585297,-100.0,-93.0,-100.0
585307,-100.0,-93.0,-100.0
585321,-100.0,-93.0,-100.0
585329,-100.0,-93.0,-100.0
585338,-100.0,-93.0,-100.0
585347,-100.0,-93.0,-100.0
585356,-100.0,-93.0,-100.0
585363,-100.0,-93.0,-100.0
585373,-100.0,-93.0,-100.0
607123,-100.0,-93.0,-100.0
607124,-100.0,-93.0,-100.0
607148,-100.0,-93.0,-100.0
607199,-100.0,-93.0,-100.0
607240,-100.0,-93.0,-100.0
607368,-100.0,-93.0,-100.0
607410,-100.0,-93.0,-100.0
607447,-100.0,-93.0,-100.0
607494,-100.0,-93.0,-100.0
608344,-100.0,-93.0,-100.0
608368,-100.0,-93.0,-100.0
608679,-100.0,-93.0,-100.0
608702,-100.0,-93.0,-100.0
608977,-100.0,-93.0,-100.0
609007,-100.0,-93.0,-100.0
609109,-100.0,-93.0,-100.0
609202,-100.0,-93.0,-100.0
612436,-100.0,-93.0,-100.0
612437,-100.0,-93.0,-100.0
612452,-100.0,-93.0,-100.0
612453,-100.0,-93.0,-100.0
614791,-100.0,-93.0,-100.0
