,AUOV735LIDVBE,A1NJP8CPZQER4,A4FNENGCDFSOG,AF8GOPFSTWCH8
37186,-100.0,-100.0,-84.0,-100.0
37206,-100.0,-100.0,-85.0,-100.0
37237,-100.0,-100.0,-87.0,-100.0
37269,-100.0,-100.0,-89.0,-100.0
37288,-100.0,-100.0,-91.0,-100.0
37339,-100.0,-100.0,-94.0,-100.0
37371,-100.0,-100.0,-96.0,-100.0
37403,-100.0,-100.0,-98.0,-100.0
37419,-100.0,-100.0,-99.0,-100.0
37454,-100.0,-100.0,-100.0,-100.0
38144,-100.0,-100.0,-100.0,-100.0
38161,-100.0,-100.0,-100.0,-100.0
38177,-100.0,-100.0,-100.0,-100.0
38194,-100.0,-100.0,-100.0,-100.0
38211,-100.0,-100.0,-100.0,-100.0
38227,-100.0,-100.0,-100.0,-100.0
38244,-100.0,-100.0,-100.0,-100.0
38261,-100.0,-100.0,-100.0,-100.0
38277,-100.0,-100.0,-100.0,-100.0
38294,-100.0,-100.0,-100.0,-100.0
38311,-100.0,-100.0,-100.0,-100.0
38327,-100.0,-100.0,-100.0,-100.0
38344,-100.0,-100.0,-100.0,-100.0
38361,-100.0,-100.0,-100.0,-100.0
38377,-100.0,-100.0,-100.0,-100.0
38394,-100.0,-100.0,-100.0,-100.0
38411,-100.0,-100.0,-100.0,-100.0
38427,-100.0,-100.0,-100.0,-100.0
38444,-100.0,-100.0,-100.0,-100.0
38462,-100.0,-100.0,-100.0,-100.0
39328,-100.0,-100.0,-100.0,-100.0
39344,-100.0,-100.0,-100.0,-100.0
39361,-100.0,-100.0,-100.0,-100.0
39377,-100.0,-100.0,-100.0,-100.0
39394,-100.0,-100.0,-100.0,-100.0
39411,-100.0,-100.0,-100.0,-100.0
39427,-100.0,-100.0,-100.0,-100.0
39444,-100.0,-100.0,-100.0,-100.0
39461,-100.0,-100.0,-100.0,-100.0
39477,-100.0,-100.0,-100.0,-100.0
40398,-100.0,-100.0,-100.0,-100.0
40417,-100.0,-100.0,-100.0,-100.0
40476,-100.0,-100.0,-100.0,-100.0
40514,-100.0,-100.0,-100.0,-100.0
40601,-100.0,-100.0,-100.0,-100.0
40615,-100.0,-100.0,-100.0,-100.0
40693,-100.0,-100.0,-100.0,-100.0
40715,-100.0,-100.0,-100.0,-100.0
40804,-100.0,-100.0,-100.0,-100.0
40817,-100.0,-100.0,-100.0,-100.0
40849,-100.0,-100.0,-100.0,-100.0
40861,-100.0,-100.0,-100.0,-100.0
41086,-100.0,-100.0,-100.0,-100.0
41104,-100.0,-100.0,-100.0,-100.0
41152,-100.0,-100.0,-100.0,-100.0
41169,-100.0,-100.0,-100.0,-100.0
41256,-100.0,-100.0,-100.0,-100.0
41275,-100.0,-100.0,-100.0,-100.0
41351,-100.0,-100.0,-100.0,-100.0
41367,-100.0,-100.0,-100.0,-100.0
41466,-100.0,-100.0,-100.0,-100.0
41481,-100.0,-100.0,-100.0,-100.0
41587,-100.0,-100.0,-100.0,-100.0
41604,-100.0,-100.0,-100.0,-100.0
41782,-100.0,-100.0,-100.0,-100.0
41815,-100.0,-100.0,-100.0,-100.0
41915,-100.0,-100.0,-100.0,-100.0
41935,-100.0,-100.0,-100.0,-100.0
42039,-100.0,-100.0,-100.0,-100.0
42067,-100.0,-100.0,-100.0,-100.0
44194,-100.0,-100.0,-100.0,-100.0
44212,-100.0,-100.0,-100.0,-100.0
44227,-100.0,-100.0,-100.0,-100.0
44244,-100.0,-100.0,-100.0,-100.0
44261,-100.0,-100.0,-100.0,-100.0
44277,-100.0,-100.0,-100.0,-100.0
44294,-100.0,-100.0,-100.0,-100.0
44311,-100.0,-100.0,-100.0,-100.0
44327,-100.0,-100.0,-100.0,-100.0
44344,-100.0,-100.0,-100.0,-100.0
44527,-100.0,-100.0,-100.0,-100.0
44544,-100.0,-100.0,-100.0,-100.0
44561,-100.0,-100.0,-100.0,-100.0
44577,-100.0,-100.0,-100.0,-100.0
44578,-100.0,-100.0,-100.0,-100.0
44594,-100.0,-100.0,-100.0,-100.0
44595,-100.0,-100.0,-100.0,-100.0
44611,-100.0,-100.0,-100.0,-100.0
44627,-100.0,-100.0,-100.0,-100.0
44631,-100.0,-100.0,-100.0,-100.0
44643,-100.0,-100.0,-100.0,-100.0
44646,-100.0,-100.0,-100.0,-100.0
44670,-100.0,-100.0,-100.0,-100.0
44694,-100.0,-100.0,-100.0,-100.0
44716,-100.0,-100.0,-100.0,-100.0
44733,-100.0,-100.0,-100.0,-100.0
44811,-100.0,-100.0,-100.0,-100.0
44828,-100.0,-100.0,-100.0,-100.0
44844,-100.0,-100.0,-100.0,-100.0
44848,-100.0,-100.0,-100.0,-100.0
44861,-100.0,-100.0,-100.0,-100.0
44866,-100.0,-100.0,-100.0,-100.0
44877,-100.0,-100.0,-100.0,-100.0
44885,-100.0,-100.0,-100.0,-100.0
44894,-100.0,-100.0,-100.0,-100.0
44900,-100.0,-100.0,-100.0,-100.0
44925,-100.0,-100.0,-100.0,-100.0
44943,-100.0,-100.0,-100.0,-100.0
44960,-100.0,-100.0,-100.0,-100.0
44981,-100.0,-100.0,-100.0,-100.0
45005,-100.0,-100.0,-100.0,-100.0
45033,-100.0,-100.0,-100.0,-100.0
45047,-100.0,-100.0,-100.0,-100.0
45068,-100.0,-100.0,-100.0,-100.0
45085,-100.0,-100.0,-100.0,-100.0
45111,-100.0,-100.0,-100.0,-100.0
45128,-100.0,-100.0,-100.0,-100.0
45144,-100.0,-100.0,-100.0,-100.0
45161,-100.0,-100.0,-100.0,-100.0
45177,-100.0,-100.0,-100.0,-100.0
45194,-100.0,-100.0,-100.0,-100.0
45211,-100.0,-100.0,-100.0,-100.0
45227,-100.0,-100.0,-100.0,-100.0
45244,-100.0,-100.0,-100.0,-100.0
45283,-100.0,-100.0,-100.0,-100.0
45301,-100.0,-100.0,-100.0,-100.0
45330,-100.0,-100.0,-100.0,-100.0
45351,-100.0,-100.0,-100.0,-100.0
45375,-100.0,-100.0,-100.0,-100.0
45392,-100.0,-100.0,-100.0,-100.0
45463,-100.0,-100.0,-100.0,-100.0
45480,-100.0,-100.0,-100.0,-100.0
45509,-100.0,-100.0,-100.0,-100.0
45530,-100.0,-100.0,-100.0,-100.0
45545,-100.0,-100.0,-100.0,-100.0
45659,-100.0,-100.0,-100.0,-100.0
45683,-100.0,-100.0,-100.0,-100.0
45710,-100.0,-100.0,-100.0,-100.0
45726,-100.0,-100.0,-100.0,-100.0
45849,-100.0,-100.0,-100.0,-100.0
45868,-100.0,-100.0,-100.0,-100.0
45902,-100.0,-100.0,-100.0,-100.0
45930,-100.0,-100.0,-100.0,-100.0
46039,-100.0,-100.0,-100.0,-100.0
46058,-100.0,-100.0,-100.0,-100.0
46089,-100.0,-100.0,-100.0,-100.0
46107,-100.0,-100.0,-100.0,-100.0
46123,-100.0,-100.0,-100.0,-100.0
46145,-100.0,-100.0,-100.0,-100.0
46163,-100.0,-100.0,-100.0,-100.0
46265,-100.0,-100.0,-100.0,-100.0
46283,-100.0,-100.0,-100.0,-100.0
46315,-100.0,-100.0,-100.0,-100.0
46339,-100.0,-100.0,-100.0,-100.0
46344,-100.0,-100.0,-100.0,-100.0
46361,-100.0,-100.0,-100.0,-100.0
46377,-100.0,-100.0,-100.0,-100.0
46394,-100.0,-100.0,-100.0,-100.0
46411,-100.0,-100.0,-100.0,-100.0
46427,-100.0,-100.0,-100.0,-100.0
46442,-100.0,-100.0,-100.0,-100.0
46444,-100.0,-100.0,-100.0,-100.0
46456,-100.0,-100.0,-100.0,-100.0
46461,-100.0,-100.0,-100.0,-100.0
46477,-100.0,-100.0,-100.0,-100.0
46481,-100.0,-100.0,-100.0,-100.0
46495,-100.0,-100.0,-100.0,-100.0
46500,-100.0,-100.0,-100.0,-100.0
46657,-100.0,-100.0,-100.0,-100.0
46677,-100.0,-100.0,-100.0,-100.0
46827,-100.0,-100.0,-100.0,-100.0
46842,-100.0,-100.0,-100.0,-100.0
46868,-100.0,-100.0,-100.0,-100.0
46888,-100.0,-100.0,-100.0,-100.0
46996,-100.0,-100.0,-100.0,-100.0
47013,-100.0,-100.0,-100.0,-100.0
47173,-100.0,-100.0,-100.0,-100.0
47191,-100.0,-100.0,-100.0,-100.0
47217,-100.0,-100.0,-100.0,-100.0
47237,-100.0,-100.0,-100.0,-100.0
47272,-100.0,-100.0,-100.0,-100.0
47289,-100.0,-100.0,-100.0,-100.0
47313,-100.0,-100.0,-100.0,-100.0
47332,-100.0,-100.0,-100.0,-100.0
47365,-100.0,-100.0,-100.0,-100.0
47386,-100.0,-100.0,-100.0,-100.0
47824,-100.0,-100.0,-100.0,-100.0
47839,-100.0,-100.0,-100.0,-100.0
47865,-100.0,-100.0,-100.0,-100.0
47881,-100.0,-100.0,-100.0,-100.0
47980,-100.0,-100.0,-100.0,-100.0
47999,-100.0,-100.0,-100.0,-100.0
48027,-100.0,-100.0,-100.0,-100.0
48046,-100.0,-100.0,-100.0,-100.0
48142,-100.0,-100.0,-100.0,-100.0
48164,-100.0,-100.0,-100.0,-100.0
48194,-100.0,-100.0,-100.0,-100.0
48214,-100.0,-100.0,-100.0,-100.0
48242,-100.0,-100.0,-100.0,-100.0
48260,-100.0,-100.0,-100.0,-100.0
48277,-100.0,-100.0,-100.0,-100.0
48450,-100.0,-100.0,-100.0,-100.0
48472,-100.0,-100.0,-100.0,-100.0
48496,-100.0,-100.0,-100.0,-100.0
48510,-100.0,-100.0,-100.0,-100.0
48646,-100.0,-100.0,-100.0,-100.0
48673,-100.0,-100.0,-100.0,-100.0
48865,-100.0,-100.0,-100.0,-100.0
48916,-100.0,-100.0,-100.0,-100.0
49052,-100.0,-100.0,-100.0,-100.0
49069,-100.0,-100.0,-100.0,-100.0
49086,-100.0,-100.0,-100.0,-100.0
49102,-100.0,-100.0,-100.0,-100.0
49477,-100.0,-100.0,-100.0,-100.0
49494,-100.0,-100.0,-100.0,-100.0
49511,-100.0,-100.0,-100.0,-100.0
49527,-100.0,-100.0,-100.0,-100.0
49544,-100.0,-100.0,-100.0,-100.0
49561,-100.0,-100.0,-100.0,-100.0
49577,-100.0,-100.0,-100.0,-100.0
49594,-100.0,-100.0,-100.0,-100.0
49717,-100.0,-100.0,-100.0,-100.0
49736,-100.0,-100.0,-100.0,-100.0
49755,-100.0,-100.0,-100.0,-100.0
49778,-100.0,-100.0,-100.0,-100.0
50235,-100.0,-100.0,-100.0,-100.0
50251,-100.0,-100.0,-100.0,-100.0
50284,-100.0,-100.0,-100.0,-100.0
50300,-100.0,-100.0,-100.0,-100.0
50361,-100.0,-100.0,-100.0,-100.0
50378,-100.0,-100.0,-100.0,-100.0
50394,-100.0,-100.0,-100.0,-100.0
50411,-100.0,-100.0,-100.0,-100.0
50427,-100.0,-100.0,-100.0,-100.0
50435,-100.0,-100.0,-100.0,-100.0
50444,-100.0,-100.0,-100.0,-100.0
50451,-100.0,-100.0,-100.0,-100.0
50461,-100.0,-100.0,-100.0,-100.0
50477,-100.0,-100.0,-100.0,-100.0
50484,-100.0,-100.0,-100.0,-100.0
50494,-100.0,-100.0,-100.0,-100.0
50501,-100.0,-100.0,-100.0,-100.0
50511,-100.0,-100.0,-100.0,-100.0
50527,-100.0,-100.0,-100.0,-100.0
50544,-100.0,-100.0,-100.0,-100.0
50561,-100.0,-100.0,-100.0,-100.0
50618,-100.0,-100.0,-100.0,-100.0
50650,-100.0,-100.0,-100.0,-100.0
50673,-100.0,-100.0,-100.0,-100.0
50702,-100.0,-100.0,-100.0,-100.0
50738,-100.0,-100.0,-100.0,-100.0
50754,-100.0,-100.0,-100.0,-100.0
50775,-100.0,-100.0,-100.0,-100.0
50788,-100.0,-100.0,-100.0,-100.0
50955,-100.0,-100.0,-100.0,-100.0
50972,-100.0,-100.0,-100.0,-100.0
50990,-100.0,-100.0,-100.0,-100.0
51153,-100.0,-100.0,-100.0,-100.0
51169,-100.0,-100.0,-100.0,-100.0
51189,-100.0,-100.0,-100.0,-100.0
51203,-100.0,-100.0,-100.0,-100.0
51224,-100.0,-100.0,-100.0,-100.0
51252,-100.0,-100.0,-100.0,-100.0
51269,-100.0,-100.0,-100.0,-100.0
52544,-100.0,-100.0,-100.0,-100.0
52561,-100.0,-100.0,-100.0,-100.0
52578,-100.0,-100.0,-100.0,-100.0
52594,-100.0,-100.0,-100.0,-100.0
52611,-100.0,-100.0,-100.0,-100.0
52627,-100.0,-100.0,-100.0,-100.0
52644,-100.0,-100.0,-100.0,-100.0
52661,-100.0,-100.0,-100.0,-100.0
52678,-100.0,-100.0,-100.0,-100.0
52694,-100.0,-100.0,-100.0,-100.0
52711,-100.0,-100.0,-100.0,-100.0
53128,-100.0,-100.0,-100.0,-100.0
53145,-100.0,-100.0,-100.0,-100.0
53161,-100.0,-100.0,-100.0,-100.0
53177,-100.0,-100.0,-100.0,-100.0
53194,-100.0,-100.0,-100.0,-100.0
53211,-100.0,-100.0,-100.0,-100.0
53228,-100.0,-100.0,-100.0,-100.0
53244,-100.0,-100.0,-100.0,-100.0
53261,-100.0,-100.0,-100.0,-100.0
53277,-100.0,-100.0,-100.0,-100.0
53294,-100.0,-100.0,-100.0,-100.0
53311,-100.0,-100.0,-100.0,-100.0
53327,-100.0,-100.0,-100.0,-100.0
53344,-100.0,-100.0,-100.0,-100.0
53361,-100.0,-100.0,-100.0,-100.0
53378,-100.0,-100.0,-100.0,-100.0
53394,-100.0,-100.0,-100.0,-100.0
53411,-100.0,-100.0,-100.0,-100.0
53428,-100.0,-100.0,-100.0,-100.0
53444,-100.0,-100.0,-100.0,-100.0
53744,-100.0,-100.0,-100.0,-100.0
53762,-100.0,-100.0,-100.0,-100.0
53777,-100.0,-100.0,-100.0,-100.0
53794,-100.0,-100.0,-100.0,-100.0
53811,-100.0,-100.0,-100.0,-100.0
53828,-100.0,-100.0,-100.0,-100.0
53844,-100.0,-100.0,-100.0,-100.0
53861,-100.0,-100.0,-100.0,-100.0
53877,-100.0,-100.0,-100.0,-100.0
53894,-100.0,-100.0,-100.0,-100.0
53911,-100.0,-100.0,-100.0,-100.0
53928,-100.0,-100.0,-100.0,-100.0
53944,-100.0,-100.0,-100.0,-100.0
53961,-100.0,-100.0,-100.0,-100.0
53977,-100.0,-100.0,-100.0,-100.0
53994,-100.0,-100.0,-100.0,-100.0
54011,-100.0,-100.0,-100.0,-100.0
54027,-100.0,-100.0,-100.0,-100.0
54044,-100.0,-100.0,-100.0,-100.0
54061,-100.0,-100.0,-100.0,-100.0
54078,-100.0,-100.0,-100.0,-100.0
54094,-100.0,-100.0,-100.0,-100.0
54111,-100.0,-100.0,-100.0,-100.0
54127,-100.0,-100.0,-100.0,-100.0
54144,-100.0,-100.0,-100.0,-100.0
54161,-100.0,-100.0,-100.0,-100.0
54177,-100.0,-100.0,-100.0,-100.0
54194,-100.0,-100.0,-100.0,-100.0
54211,-100.0,-100.0,-100.0,-100.0
54227,-100.0,-100.0,-100.0,-100.0
57377,-100.0,-100.0,-100.0,-100.0
57395,-100.0,-100.0,-100.0,-100.0
57426,-100.0,-100.0,-100.0,-100.0
57459,-100.0,-100.0,-100.0,-100.0
57477,-100.0,-100.0,-100.0,-100.0
57492,-100.0,-100.0,-100.0,-100.0
57511,-100.0,-100.0,-100.0,-100.0
57542,-100.0,-100.0,-100.0,-100.0
57559,-100.0,-100.0,-100.0,-100.0
57592,-100.0,-100.0,-100.0,-100.0
57609,-100.0,-100.0,-100.0,-100.0
58492,-100.0,-100.0,-100.0,-100.0
58511,-100.0,-100.0,-100.0,-100.0
58526,-100.0,-100.0,-100.0,-100.0
58559,-100.0,-100.0,-100.0,-100.0
58576,-100.0,-100.0,-100.0,-100.0
58592,-100.0,-100.0,-100.0,-100.0
58609,-100.0,-100.0,-100.0,-100.0
58626,-100.0,-100.0,-100.0,-100.0
58644,-100.0,-100.0,-100.0,-100.0
58959,-100.0,-100.0,-100.0,-100.0
58978,-100.0,-100.0,-100.0,-100.0
59009,-100.0,-100.0,-100.0,-100.0
59026,-100.0,-100.0,-100.0,-100.0
59042,-100.0,-100.0,-100.0,-100.0
60261,-100.0,-100.0,-100.0,-100.0
60278,-100.0,-100.0,-100.0,-100.0
60294,-100.0,-100.0,-100.0,-100.0
60311,-100.0,-100.0,-100.0,-100.0
60328,-100.0,-100.0,-100.0,-100.0
60344,-100.0,-100.0,-100.0,-100.0
60361,-100.0,-100.0,-100.0,-100.0
60377,-100.0,-100.0,-100.0,-100.0
60394,-100.0,-100.0,-100.0,-100.0
60414,-100.0,-100.0,-100.0,-100.0
60511,-100.0,-100.0,-100.0,-100.0
60528,-100.0,-100.0,-100.0,-100.0
60544,-100.0,-100.0,-100.0,-100.0
60561,-100.0,-100.0,-100.0,-100.0
60577,-100.0,-100.0,-100.0,-100.0
60594,-100.0,-100.0,-100.0,-100.0
60611,-100.0,-100.0,-100.0,-100.0
60627,-100.0,-100.0,-100.0,-100.0
60644,-100.0,-100.0,-100.0,-100.0
60761,-100.0,-100.0,-100.0,-100.0
60778,-100.0,-100.0,-100.0,-100.0
60794,-100.0,-100.0,-100.0,-100.0
60811,-100.0,-100.0,-100.0,-100.0
60827,-100.0,-100.0,-100.0,-100.0
60844,-100.0,-100.0,-100.0,-100.0
60861,-100.0,-100.0,-100.0,-100.0
61261,-100.0,-100.0,-100.0,-100.0
61279,-100.0,-100.0,-100.0,-100.0
61294,-100.0,-100.0,-100.0,-100.0
61311,-100.0,-100.0,-100.0,-100.0
61327,-100.0,-100.0,-100.0,-100.0
61344,-100.0,-100.0,-100.0,-100.0
61361,-100.0,-100.0,-100.0,-100.0
61377,-100.0,-100.0,-100.0,-100.0
62809,-100.0,-100.0,-100.0,-100.0
62827,-100.0,-100.0,-100.0,-100.0
62842,-100.0,-100.0,-100.0,-100.0
62859,-100.0,-100.0,-100.0,-100.0
62875,-100.0,-100.0,-100.0,-100.0
62892,-100.0,-100.0,-100.0,-100.0
62925,-100.0,-100.0,-100.0,-100.0
62960,-100.0,-100.0,-100.0,-100.0
62975,-100.0,-100.0,-100.0,-100.0
63259,-100.0,-100.0,-100.0,-100.0
63277,-100.0,-100.0,-100.0,-100.0
63293,-100.0,-100.0,-100.0,-100.0
63326,-100.0,-100.0,-100.0,-100.0
63344,-100.0,-100.0,-100.0,-100.0
63392,-100.0,-100.0,-100.0,-100.0
63409,-100.0,-100.0,-100.0,-100.0
63411,-100.0,-100.0,-100.0,-100.0
63427,-100.0,-100.0,-100.0,-100.0
63430,-100.0,-100.0,-100.0,-100.0
63444,-100.0,-100.0,-100.0,-100.0
63461,-100.0,-100.0,-100.0,-100.0
63478,-100.0,-100.0,-100.0,-100.0
63494,-100.0,-100.0,-100.0,-100.0
63511,-100.0,-100.0,-100.0,-100.0
63528,-100.0,-100.0,-100.0,-100.0
63544,-100.0,-100.0,-100.0,-100.0
63561,-100.0,-100.0,-100.0,-100.0
63577,-100.0,-100.0,-100.0,-100.0
63594,-100.0,-100.0,-100.0,-100.0
63611,-100.0,-100.0,-100.0,-100.0
63624,-100.0,-100.0,-100.0,-100.0
63627,-100.0,-100.0,-100.0,-100.0
63644,-100.0,-100.0,-100.0,-100.0
63654,-100.0,-100.0,-100.0,-100.0
63661,-100.0,-100.0,-100.0,-100.0
63678,-100.0,-100.0,-100.0,-100.0
63694,-100.0,-100.0,-100.0,-100.0
63704,-100.0,-100.0,-100.0,-100.0
63711,-100.0,-100.0,-100.0,-100.0
63727,-100.0,-100.0,-100.0,-100.0
63744,-100.0,-100.0,-100.0,-100.0
63759,-100.0,-100.0,-100.0,-100.0
63761,-100.0,-100.0,-100.0,-100.0
63778,-100.0,-100.0,-100.0,-100.0
63794,-100.0,-100.0,-100.0,-100.0
63811,-100.0,-100.0,-100.0,-100.0
63827,-100.0,-100.0,-100.0,-100.0
63844,-100.0,-100.0,-100.0,-100.0
63854,-100.0,-100.0,-100.0,-100.0
63861,-100.0,-100.0,-100.0,-100.0
63878,-100.0,-100.0,-100.0,-100.0
63894,-100.0,-100.0,-100.0,-100.0
63911,-100.0,-100.0,-100.0,-100.0
63941,-100.0,-100.0,-100.0,-100.0
64059,-100.0,-100.0,-100.0,-100.0
64081,-100.0,-100.0,-100.0,-100.0
64122,-100.0,-100.0,-100.0,-100.0
64166,-100.0,-100.0,-100.0,-100.0
64249,-100.0,-100.0,-100.0,-100.0
64267,-100.0,-100.0,-100.0,-100.0
64322,-100.0,-100.0,-100.0,-100.0
64341,-100.0,-100.0,-100.0,-100.0
64458,-100.0,-100.0,-100.0,-100.0
64478,-100.0,-100.0,-100.0,-100.0
64505,-100.0,-100.0,-100.0,-100.0
64522,-100.0,-100.0,-100.0,-100.0
64657,-100.0,-100.0,-100.0,-100.0
64683,-100.0,-100.0,-100.0,-100.0
64711,-100.0,-100.0,-100.0,-100.0
64720,-100.0,-100.0,-100.0,-100.0
64922,-100.0,-100.0,-100.0,-100.0
64939,-100.0,-100.0,-100.0,-100.0
65102,-100.0,-100.0,-100.0,-100.0
65121,-100.0,-100.0,-100.0,-100.0
65143,-100.0,-100.0,-100.0,-100.0
65161,-100.0,-100.0,-100.0,-100.0
65181,-100.0,-100.0,-100.0,-100.0
65323,-100.0,-100.0,-100.0,-100.0
65339,-100.0,-100.0,-100.0,-100.0
65363,-100.0,-100.0,-100.0,-100.0
65374,-100.0,-100.0,-100.0,-100.0
65523,-100.0,-100.0,-100.0,-100.0
65542,-100.0,-100.0,-100.0,-100.0
65564,-100.0,-100.0,-100.0,-100.0
65572,-100.0,-100.0,-100.0,-100.0
65722,-100.0,-100.0,-100.0,-100.0
65739,-100.0,-100.0,-100.0,-100.0
65924,-100.0,-100.0,-100.0,-100.0
65942,-100.0,-100.0,-100.0,-100.0
65968,-100.0,-100.0,-100.0,-100.0
65991,-100.0,-100.0,-100.0,-100.0
66120,-100.0,-100.0,-100.0,-100.0
66134,-100.0,-100.0,-100.0,-100.0
66155,-100.0,-100.0,-100.0,-100.0
66171,-100.0,-100.0,-100.0,-100.0
66317,-100.0,-100.0,-100.0,-100.0
66336,-100.0,-100.0,-100.0,-100.0
66360,-100.0,-100.0,-100.0,-100.0
66380,-100.0,-100.0,-100.0,-100.0
66520,-100.0,-100.0,-100.0,-100.0
66538,-100.0,-100.0,-100.0,-100.0
66562,-100.0,-100.0,-100.0,-100.0
66574,-100.0,-100.0,-100.0,-100.0
66723,-100.0,-100.0,-100.0,-100.0
66740,-100.0,-100.0,-100.0,-100.0
66775,-100.0,-100.0,-100.0,-100.0
66807,-100.0,-100.0,-100.0,-100.0
66938,-100.0,-100.0,-100.0,-100.0
66963,-100.0,-100.0,-100.0,-100.0
66987,-100.0,-100.0,-100.0,-100.0
67004,-100.0,-100.0,-100.0,-100.0
67169,-100.0,-100.0,-100.0,-100.0
67184,-100.0,-100.0,-100.0,-100.0
67207,-100.0,-100.0,-100.0,-100.0
67219,-100.0,-100.0,-100.0,-100.0
67366,-100.0,-100.0,-100.0,-100.0
67385,-100.0,-100.0,-100.0,-100.0
67405,-100.0,-100.0,-100.0,-100.0
67420,-100.0,-100.0,-100.0,-100.0
67568,-100.0,-100.0,-100.0,-100.0
67587,-100.0,-100.0,-100.0,-100.0
67622,-100.0,-100.0,-100.0,-100.0
67634,-100.0,-100.0,-100.0,-100.0
67650,-100.0,-100.0,-100.0,-100.0
67658,-100.0,-100.0,-100.0,-100.0
67669,-100.0,-100.0,-100.0,-100.0
67676,-100.0,-100.0,-100.0,-100.0
67709,-100.0,-100.0,-100.0,-100.0
67726,-100.0,-100.0,-100.0,-100.0
67742,-100.0,-100.0,-100.0,-100.0
67759,-100.0,-100.0,-100.0,-100.0
67790,-100.0,-100.0,-100.0,-100.0
67807,-100.0,-100.0,-100.0,-100.0
67841,-100.0,-100.0,-100.0,-100.0
67872,-100.0,-100.0,-100.0,-100.0
68004,-100.0,-100.0,-100.0,-100.0
68024,-100.0,-100.0,-100.0,-100.0
68044,-100.0,-100.0,-100.0,-100.0
68056,-100.0,-100.0,-100.0,-100.0
68080,-100.0,-100.0,-100.0,-100.0
68092,-100.0,-100.0,-100.0,-100.0
68104,-100.0,-100.0,-100.0,-100.0
68110,-100.0,-100.0,-100.0,-100.0
68126,-100.0,-100.0,-100.0,-100.0
68142,-100.0,-100.0,-100.0,-100.0
68192,-100.0,-100.0,-100.0,-100.0
68208,-100.0,-100.0,-100.0,-100.0
68234,-100.0,-100.0,-100.0,-100.0
68250,-100.0,-100.0,-100.0,-100.0
68274,-100.0,-100.0,-100.0,-100.0
68285,-100.0,-100.0,-100.0,-100.0
68310,-100.0,-100.0,-100.0,-100.0
68322,-100.0,-100.0,-100.0,-100.0
68465,-100.0,-100.0,-100.0,-100.0
68484,-100.0,-100.0,-100.0,-100.0
68505,-100.0,-100.0,-100.0,-100.0
68518,-100.0,-100.0,-100.0,-100.0
68539,-100.0,-100.0,-100.0,-100.0
68556,-100.0,-100.0,-100.0,-100.0
68700,-100.0,-100.0,-100.0,-100.0
68722,-100.0,-100.0,-100.0,-100.0
68746,-100.0,-100.0,-100.0,-100.0
68763,-100.0,-100.0,-100.0,-100.0
68804,-100.0,-100.0,-100.0,-100.0
68817,-100.0,-100.0,-100.0,-100.0
68952,-100.0,-100.0,-100.0,-100.0
68971,-100.0,-100.0,-100.0,-100.0
68991,-100.0,-100.0,-100.0,-100.0
69005,-100.0,-100.0,-100.0,-100.0
69034,-100.0,-100.0,-100.0,-100.0
69058,-100.0,-100.0,-100.0,-100.0
69202,-100.0,-100.0,-100.0,-100.0
69221,-100.0,-100.0,-100.0,-100.0
69242,-100.0,-100.0,-100.0,-100.0
69254,-100.0,-100.0,-100.0,-100.0
69278,-100.0,-100.0,-100.0,-100.0
69317,-100.0,-100.0,-100.0,-100.0
69432,-100.0,-100.0,-100.0,-100.0
69450,-100.0,-100.0,-100.0,-100.0
69471,-100.0,-100.0,-100.0,-100.0
69484,-100.0,-100.0,-100.0,-100.0
69633,-100.0,-100.0,-100.0,-100.0
69657,-100.0,-100.0,-100.0,-100.0
69687,-100.0,-100.0,-100.0,-100.0
69704,-100.0,-100.0,-100.0,-100.0
69736,-100.0,-100.0,-100.0,-100.0
69835,-100.0,-100.0,-100.0,-100.0
69854,-100.0,-100.0,-100.0,-100.0
69890,-100.0,-100.0,-100.0,-100.0
69903,-100.0,-100.0,-100.0,-100.0
70069,-100.0,-100.0,-100.0,-100.0
70090,-100.0,-100.0,-100.0,-100.0
70120,-100.0,-100.0,-100.0,-100.0
70133,-100.0,-100.0,-100.0,-100.0
70283,-100.0,-100.0,-100.0,-100.0
70298,-100.0,-100.0,-100.0,-100.0
70322,-100.0,-100.0,-100.0,-100.0
70342,-100.0,-100.0,-100.0,-100.0
70369,-100.0,-100.0,-100.0,-100.0
70499,-100.0,-100.0,-100.0,-100.0
70524,-100.0,-100.0,-100.0,-100.0
70558,-100.0,-100.0,-100.0,-100.0
70573,-100.0,-100.0,-100.0,-100.0
70753,-100.0,-100.0,-100.0,-100.0
70803,-100.0,-100.0,-100.0,-100.0
70982,-100.0,-100.0,-100.0,-100.0
71000,-100.0,-100.0,-100.0,-100.0
71023,-100.0,-100.0,-100.0,-100.0
71032,-100.0,-100.0,-100.0,-100.0
71184,-100.0,-100.0,-100.0,-100.0
71204,-100.0,-100.0,-100.0,-100.0
71232,-100.0,-100.0,-100.0,-100.0
71248,-100.0,-100.0,-100.0,-100.0
71268,-100.0,-100.0,-100.0,-100.0
71284,-100.0,-100.0,-100.0,-100.0
71398,-100.0,-100.0,-100.0,-100.0
71414,-100.0,-100.0,-100.0,-100.0
71440,-100.0,-100.0,-100.0,-100.0
71462,-100.0,-100.0,-100.0,-100.0
71481,-100.0,-100.0,-100.0,-100.0
71617,-100.0,-100.0,-100.0,-100.0
71636,-100.0,-100.0,-100.0,-100.0
