,nan,A2Q3SM0KEI497
378434,,-100.0
378475,,-100.0
378485,,-100.0
378503,,-100.0
378515,,-100.0
378552,,-100.0
378557,,-100.0
378561,,-100.0
378587,,-100.0
378622,,-100.0
378628,,-100.0
378637,,-100.0
378675,,-100.0
378705,,-100.0
378809,,-100.0
378830,,-100.0
378857,,-100.0
378900,,-100.0
378908,,-100.0
378912,,-100.0
378941,,-100.0
378962,,-100.0
378965,,-100.0
378976,,-100.0
378980,,-100.0
378997,,-100.0
379011,,-100.0
379017,,-100.0
379090,,-100.0
379130,,-100.0
379156,,-100.0
379196,,-100.0
379204,,-100.0
379212,,-100.0
379215,,-100.0
379247,,-100.0
379254,,-100.0
379306,,-100.0
379315,,-100.0
379351,,-100.0
379362,,-100.0
379591,,-100.0
379601,,-100.0
379640,,-100.0
379650,,-100.0
379693,,-100.0
379699,,-100.0
379736,,-100.0
379747,,-100.0
379933,,-100.0
379991,,-100.0
380009,,-100.0
380018,,-100.0
380055,,-100.0
380060,,-100.0
380066,,-100.0
380108,,-100.0
380115,,-100.0
380156,,-100.0
380165,,-100.0
380399,,-100.0
380480,,-100.0
380493,,-100.0
380502,,-100.0
380516,,-100.0
380543,,-100.0
380545,,-100.0
380551,,-100.0
380594,,-100.0
380601,,-100.0
380612,,-100.0
380646,,-100.0
380652,,-100.0
380655,,-100.0
380698,,-100.0
380700,,-100.0
380708,,-100.0
380744,,-100.0
380782,,-100.0
380820,,-100.0
380913,,-100.0
380966,,-100.0
380985,,-100.0
380999,,-100.0
381001,,-100.0
381035,,-100.0
381042,,-100.0
381050,,-100.0
381055,,-100.0
381069,,-100.0
381081,,-100.0
381087,,-100.0
381125,,-100.0
381134,,-100.0
381139,,-100.0
381215,,-100.0
381290,,-100.0
381479,,-100.0
381492,,-100.0
381541,,-100.0
381552,,-100.0
381605,,-100.0
381612,,-100.0
381668,,-100.0
381677,,-100.0
382001,,-100.0
382011,,-100.0
382070,,-100.0
382077,,-100.0
382129,,-100.0
382138,,-100.0
382350,,-100.0
382383,,-100.0
382478,,-100.0
382516,,-100.0
382647,,-100.0
382716,,-100.0
383917,,-100.0
383944,,-100.0
383983,,-100.0
384005,,-100.0
384056,,-100.0
384106,,-100.0
384206,,-100.0
384423,,-100.0
384453,,-100.0
384461,,-100.0
384506,,-100.0
384654,,-100.0
384672,,-100.0
384686,,-100.0
384709,,-100.0
384872,,-100.0
384890,,-100.0
384902,,-100.0
384917,,-100.0
384927,,-100.0
384944,,-100.0
385960,,-100.0
385985,,-100.0
386019,,-100.0
386057,,-100.0
386118,,-100.0
386147,,-100.0
386216,,-100.0
386234,,-100.0
386270,,-100.0
386388,,-100.0
386406,,-100.0
386411,,-100.0
386427,,-100.0
386431,,-100.0
386455,,-100.0
386460,,-100.0
386490,,-100.0
386496,,-100.0
386512,,-100.0
386521,,-100.0
386536,,-100.0
386787,,-100.0
386803,,-100.0
386811,,-100.0
386823,,-100.0
386832,,-100.0
386840,,-100.0
386854,,-100.0
386868,,-100.0
386878,,-100.0
386884,,-100.0
386904,,-100.0
386914,,-100.0
387660,,-100.0
387677,,-100.0
387685,,-100.0
387706,,-100.0
387730,,-100.0
387744,,-100.0
387751,,-100.0
387765,,-100.0
387774,,-100.0
387788,,-100.0
387801,,-100.0
387817,,-100.0
387826,,-100.0
387833,,-100.0
387846,,-100.0
387857,,-100.0
387873,,-100.0
387881,,-100.0
387895,,-100.0
387903,,-100.0
387916,,-100.0
387923,,-100.0
387936,,-100.0
387944,,-100.0
387960,,-100.0
387971,,-100.0
387986,,-100.0
387994,,-100.0
388007,,-100.0
388035,,-100.0
388039,,-100.0
388047,,-100.0
388062,,-100.0
388070,,-100.0
388085,,-100.0
388093,,-100.0
388108,,-100.0
388116,,-100.0
388130,,-100.0
388138,,-100.0
388153,,-100.0
388162,,-100.0
388176,,-100.0
388187,,-100.0
388200,,-100.0
388209,,-100.0
388222,,-100.0
388231,,-100.0
388244,,-100.0
388252,,-100.0
388259,,-100.0
388272,,-100.0
388281,,-100.0
388294,,-100.0
388303,,-100.0
388317,,-100.0
388325,,-100.0
388337,,-100.0
388364,,-100.0
388380,,-100.0
388388,,-100.0
388401,,-100.0
388410,,-100.0
388423,,-100.0
388432,,-100.0
388445,,-100.0
388761,,-100.0
388778,,-100.0
388811,,-100.0
388826,,-100.0
388834,,-100.0
388850,,-100.0
388859,,-100.0
388872,,-100.0
388884,,-100.0
388892,,-100.0
388900,,-100.0
388914,,-100.0
388922,,-100.0
388935,,-100.0
389084,,-100.0
389096,,-100.0
389105,,-100.0
389112,,-100.0
389124,,-100.0
389132,,-100.0
389155,,-100.0
389186,,-100.0
389210,,-100.0
389230,,-100.0
389246,,-100.0
389251,,-100.0
389263,,-100.0
389268,,-100.0
389283,,-100.0
389355,,-100.0
389359,,-100.0
389370,,-100.0
389372,,-100.0
389377,,-100.0
389379,,-100.0
389391,,-100.0
389396,,-100.0
389398,,-100.0
389407,,-100.0
389411,,-100.0
389425,,-100.0
389430,,-100.0
389444,,-100.0
389449,,-100.0
389451,,-100.0
389458,,-100.0
389460,,-100.0
389467,,-100.0
389478,,-100.0
389479,,-100.0
389484,,-100.0
389494,,-100.0
389499,,-100.0
389513,,-100.0
389518,,-100.0
389520,,-100.0
389525,,-100.0
389538,,-100.0
389610,,-100.0
389623,,-100.0
389625,,-100.0
389630,,-100.0
389640,,-100.0
389644,,-100.0
389649,,-100.0
389650,,-100.0
389663,,-100.0
389665,,-100.0
389670,,-100.0
389671,,-100.0
389679,,-100.0
389686,,-100.0
389700,,-100.0
389708,,-100.0
389716,,-100.0
389720,,-100.0
389730,,-100.0
389732,,-100.0
389736,,-100.0
389747,,-100.0
389754,,-100.0
389756,,-100.0
389772,,-100.0
389861,,-100.0
389875,,-100.0
389876,,-100.0
389880,,-100.0
389891,,-100.0
389895,,-100.0
389899,,-100.0
389901,,-100.0
389913,,-100.0
389918,,-100.0
389921,,-100.0
389928,,-100.0
389930,,-100.0
389937,,-100.0
389948,,-100.0
389956,,-100.0
389959,,-100.0
389971,,-100.0
389979,,-100.0
389991,,-100.0
389997,,-100.0
390011,,-100.0
390128,,-100.0
390146,,-100.0
390147,,-100.0
390152,,-100.0
390161,,-100.0
390164,,-100.0
390169,,-100.0
390170,,-100.0
390175,,-100.0
390176,,-100.0
390186,,-100.0
390189,,-100.0
390195,,-100.0
390196,,-100.0
390203,,-100.0
390206,,-100.0
390207,,-100.0
390212,,-100.0
390222,,-100.0
390226,,-100.0
390228,,-100.0
390241,,-100.0
390246,,-100.0
390259,,-100.0
390269,,-100.0
390278,,-100.0
390370,,-100.0
390379,,-100.0
390385,,-100.0
390388,,-100.0
390395,,-100.0
390401,,-100.0
390406,,-100.0
390411,,-100.0
390413,,-100.0
390418,,-100.0
390421,,-100.0
390425,,-100.0
390439,,-100.0
390440,,-100.0
390449,,-100.0
390451,,-100.0
390462,,-100.0
390480,,-100.0
390498,,-100.0
390508,,-100.0
390526,,-100.0
390604,,-100.0
390620,,-100.0
390625,,-100.0
390638,,-100.0
390643,,-100.0
390654,,-100.0
390660,,-100.0
390662,,-100.0
390668,,-100.0
390674,,-100.0
390679,,-100.0
390687,,-100.0
390689,,-100.0
390695,,-100.0
390699,,-100.0
390701,,-100.0
390707,,-100.0
390709,,-100.0
390713,,-100.0
390720,,-100.0
390728,,-100.0
390735,,-100.0
390744,,-100.0
390856,,-100.0
390873,,-100.0
390877,,-100.0
390893,,-100.0
390909,,-100.0
390917,,-100.0
390923,,-100.0
390925,,-100.0
390934,,-100.0
390936,,-100.0
390942,,-100.0
390949,,-100.0
390951,,-100.0
390957,,-100.0
390959,,-100.0
390963,,-100.0
390967,,-100.0
390977,,-100.0
390983,,-100.0
390988,,-100.0
390996,,-100.0
390997,,-100.0
391001,,-100.0
391006,,-100.0
391009,,-100.0
391012,,-100.0
391019,,-100.0
391029,,-100.0
391108,,-100.0
391123,,-100.0
391128,,-100.0
391141,,-100.0
391149,,-100.0
391158,,-100.0
391161,,-100.0
391163,,-100.0
391175,,-100.0
391176,,-100.0
391181,,-100.0
391187,,-100.0
391195,,-100.0
391198,,-100.0
391202,,-100.0
391205,,-100.0
391210,,-100.0
391216,,-100.0
391222,,-100.0
391224,,-100.0
391237,,-100.0
391240,,-100.0
391251,,-100.0
391308,,-100.0
391324,,-100.0
391331,,-100.0
391341,,-100.0
391346,,-100.0
391358,,-100.0
391363,,-100.0
391376,,-100.0
391381,,-100.0
391395,,-100.0
391403,,-100.0
391411,,-100.0
391417,,-100.0
391428,,-100.0
391434,,-100.0
391436,,-100.0
391446,,-100.0
391447,,-100.0
391450,,-100.0
391453,,-100.0
391471,,-100.0
391512,,-100.0
391541,,-100.0
391557,,-100.0
391562,,-100.0
391575,,-100.0
391581,,-100.0
391593,,-100.0
391599,,-100.0
391610,,-100.0
391619,,-100.0
391627,,-100.0
391632,,-100.0
391645,,-100.0
391653,,-100.0
391666,,-100.0
391668,,-100.0
391671,,-100.0
391678,,-100.0
391717,,-100.0
391741,,-100.0
391742,,-100.0
391757,,-100.0
391759,,-100.0
391766,,-100.0
391778,,-100.0
391783,,-100.0
391792,,-100.0
391796,,-100.0
391808,,-100.0
391816,,-100.0
391827,,-100.0
391833,,-100.0
391847,,-100.0
391858,,-100.0
391867,,-100.0
391895,,-100.0
391911,,-100.0
391923,,-100.0
391937,,-100.0
391940,,-100.0
391945,,-100.0
391947,,-100.0
391952,,-100.0
391955,,-100.0
391961,,-100.0
391973,,-100.0
391977,,-100.0
391980,,-100.0
391983,,-100.0
391986,,-100.0
391988,,-100.0
391991,,-100.0
391997,,-100.0
392009,,-100.0
392012,,-100.0
392015,,-100.0
392026,,-100.0
392033,,-100.0
392044,,-100.0
392049,,-100.0
392056,,-100.0
392060,,-100.0
392123,,-100.0
392141,,-100.0
392142,,-100.0
392155,,-100.0
392161,,-100.0
392170,,-100.0
392174,,-100.0
392179,,-100.0
392187,,-100.0
392191,,-100.0
392196,,-100.0
392208,,-100.0
392213,,-100.0
392226,,-100.0
392233,,-100.0
392244,,-100.0
392253,,-100.0
392262,,-100.0
392323,,-100.0
392338,,-100.0
392345,,-100.0
392355,,-100.0
392361,,-100.0
392373,,-100.0
392378,,-100.0
392390,,-100.0
392396,,-100.0
392408,,-100.0
392413,,-100.0
392424,,-100.0
392432,,-100.0
392443,,-100.0
392447,,-100.0
392461,,-100.0
392730,,-100.0
392738,,-100.0
392743,,-100.0
392753,,-100.0
392759,,-100.0
392763,,-100.0
392771,,-100.0
392774,,-100.0
392776,,-100.0
392788,,-100.0
392793,,-100.0
392805,,-100.0
392812,,-100.0
392822,,-100.0
392823,,-100.0
392828,,-100.0
392829,,-100.0
392841,,-100.0
392846,,-100.0
392858,,-100.0
392875,,-100.0
392884,,-100.0
392932,,-100.0
392946,,-100.0
393000,,-100.0
393009,,-100.0
393030,,-100.0
393039,,-100.0
393059,,-100.0
393078,,-100.0
393083,,-100.0
393086,,-100.0
393095,,-100.0
393099,,-100.0
393112,,-100.0
393119,,-100.0
393128,,-100.0
393133,,-100.0
393141,,-100.0
393146,,-100.0
393148,,-100.0
393162,,-100.0
393169,,-100.0
393196,,-100.0
393204,,-100.0
393251,,-100.0
393261,,-100.0
393311,,-100.0
393320,,-100.0
393368,,-100.0
393377,,-100.0
393430,,-100.0
393437,,-100.0
393457,,-100.0
393475,,-100.0
393479,,-100.0
393489,,-100.0
393492,,-100.0
393496,,-100.0
393501,,-100.0
393508,,-100.0
393515,,-100.0
393528,,-100.0
393534,,-100.0
393544,,-100.0
393550,,-100.0
393559,,-100.0
393561,,-100.0
393566,,-100.0
393569,,-100.0
393580,,-100.0
393581,,-100.0
393617,,-100.0
393626,,-100.0
393682,,-100.0
393693,,-100.0
393749,,-100.0
393758,,-100.0
393805,,-100.0
393814,,-100.0
393866,,-100.0
393875,,-100.0
393900,,-100.0
393909,,-100.0
393960,,-100.0
393969,,-100.0
394022,,-100.0
394029,,-100.0
394082,,-100.0
394090,,-100.0
394141,,-100.0
394150,,-100.0
394202,,-100.0
394212,,-100.0
394236,,-100.0
394244,,-100.0
394299,,-100.0
394308,,-100.0
394364,,-100.0
394372,,-100.0
394430,,-100.0
394439,,-100.0
394492,,-100.0
394501,,-100.0
394553,,-100.0
394565,,-100.0
394619,,-100.0
394627,,-100.0
394653,,-100.0
394663,,-100.0
394715,,-100.0
394724,,-100.0
394780,,-100.0
394788,,-100.0
394842,,-100.0
394853,,-100.0
394908,,-100.0
394916,,-100.0
394973,,-100.0
394982,,-100.0
395037,,-100.0
395046,,-100.0
395072,,-100.0
395080,,-100.0
395082,,-100.0
395101,,-100.0
395107,,-100.0
395137,,-100.0
395139,,-100.0
395144,,-100.0
395146,,-100.0
395170,,-100.0
395171,,-100.0
395176,,-100.0
395183,,-100.0
395206,,-100.0
395240,,-100.0
395249,,-100.0
395309,,-100.0
395321,,-100.0
395376,,-100.0
395385,,-100.0
395436,,-100.0
395444,,-100.0
395469,,-100.0
395477,,-100.0
395530,,-100.0
395538,,-100.0
395590,,-100.0
395598,,-100.0
395623,,-100.0
395630,,-100.0
395658,,-100.0
395667,,-100.0
395719,,-100.0
395727,,-100.0
395728,,-100.0
397595,,-100.0
397596,,-100.0
397615,,-100.0
397622,,-100.0
397625,,-100.0
397645,,-100.0
397655,,-100.0
397677,,-100.0
397691,,-100.0
397699,,-100.0
397712,,-100.0
397737,,-100.0
397746,,-100.0
397754,,-100.0
397765,,-100.0
397833,,-100.0
397850,,-100.0
397855,,-100.0
397866,,-100.0
397873,,-100.0
397874,,-100.0
397887,,-100.0
397911,,-100.0
397916,,-100.0
397920,,-100.0
397926,,-100.0
397933,,-100.0
397936,,-100.0
397945,,-100.0
397949,,-100.0
397958,,-100.0
397964,,-100.0
397977,,-100.0
397985,,-100.0
397996,,-100.0
398002,,-100.0
398014,,-100.0
398089,,-100.0
398105,,-100.0
398115,,-100.0
398124,,-100.0
398131,,-100.0
398143,,-100.0
398151,,-100.0
398161,,-100.0
398168,,-100.0
398181,,-100.0
398186,,-100.0
398198,,-100.0
398204,,-100.0
398214,,-100.0
398235,,-100.0
398248,,-100.0
398300,,-100.0
398317,,-100.0
398320,,-100.0
398333,,-100.0
398337,,-100.0
398349,,-100.0
398352,,-100.0
398366,,-100.0
398369,,-100.0
398383,,-100.0
398387,,-100.0
398399,,-100.0
398400,,-100.0
398411,,-100.0
398433,,-100.0
398444,,-100.0
398478,,-100.0
398511,,-100.0
398535,,-100.0
398545,,-100.0
398568,,-100.0
398579,,-100.0
398621,,-100.0
398634,,-100.0
398636,,-100.0
398637,,-100.0
398646,,-100.0
398649,,-100.0
398652,,-100.0
398667,,-100.0
398695,,-100.0
398703,,-100.0
398723,,-100.0
398740,,-100.0
398749,,-100.0
398760,,-100.0
398761,,-100.0
398783,,-100.0
398786,,-100.0
398797,,-100.0
398803,,-100.0
398817,,-100.0
398820,,-100.0
398821,,-100.0
398831,,-100.0
398834,,-100.0
398837,,-100.0
398849,,-100.0
398852,,-100.0
398853,,-100.0
398860,,-100.0
398866,,-100.0
398869,,-100.0
398870,,-100.0
398877,,-100.0
398882,,-100.0
398883,,-100.0
398888,,-100.0
398903,,-100.0
398913,,-100.0
398922,,-100.0
398929,,-100.0
398938,,-100.0
398988,,-100.0
398997,,-100.0
399000,,-100.0
399010,,-100.0
399017,,-100.0
399020,,-100.0
399025,,-100.0
399033,,-100.0
399046,,-100.0
399050,,-100.0
399053,,-100.0
399055,,-100.0
399061,,-100.0
399065,,-100.0
399080,,-100.0
399081,,-100.0
399095,,-100.0
399101,,-100.0
399108,,-100.0
399113,,-100.0
399117,,-100.0
399121,,-100.0
399131,,-100.0
399136,,-100.0
399140,,-100.0
399142,,-100.0
399155,,-100.0
399163,,-100.0
399168,,-100.0
399173,,-100.0
399181,,-100.0
399205,,-100.0
399215,,-100.0
399262,,-100.0
399266,,-100.0
399269,,-100.0
399277,,-100.0
399278,,-100.0
399286,,-100.0
399296,,-100.0
399297,,-100.0
399300,,-100.0
399309,,-100.0
399310,,-100.0
399319,,-100.0
399324,,-100.0
399325,,-100.0
399334,,-100.0
399341,,-100.0
399355,,-100.0
399364,,-100.0
399372,,-100.0
399378,,-100.0
399390,,-100.0
399396,,-100.0
399406,,-100.0
399426,,-100.0
399437,,-100.0
399442,,-100.0
399491,,-100.0
399501,,-100.0
399553,,-100.0
399561,,-100.0
399562,,-100.0
399572,,-100.0
399579,,-100.0
399587,,-100.0
399589,,-100.0
399593,,-100.0
399600,,-100.0
399605,,-100.0
399614,,-100.0
399623,,-100.0
399627,,-100.0
399632,,-100.0
399634,,-100.0
399648,,-100.0
399657,,-100.0
399661,,-100.0
399664,,-100.0
399665,,-100.0
399675,,-100.0
399678,,-100.0
399686,,-100.0
399688,,-100.0
399693,,-100.0
399695,,-100.0
399696,,-100.0
399699,,-100.0
399704,,-100.0
399728,,-100.0
399746,,-100.0
399747,,-100.0
399758,,-100.0
399764,,-100.0
399812,,-100.0
399823,,-100.0
399843,,-100.0
399875,,-100.0
399877,,-100.0
399886,,-100.0
399898,,-100.0
399925,,-100.0
399941,,-100.0
399942,,-100.0
399948,,-100.0
399950,,-100.0
399965,,-100.0
399973,,-100.0
399981,,-100.0
399984,,-100.0
399988,,-100.0
399990,,-100.0
400008,,-100.0
400020,,-100.0
400031,,-100.0
400039,,-100.0
400041,,-100.0
400047,,-100.0
400050,,-100.0
400059,,-100.0
400060,,-100.0
400071,,-100.0
400079,,-100.0
400080,,-100.0
400084,,-100.0
400097,,-100.0
400103,,-100.0
400110,,-100.0
400111,,-100.0
400113,,-100.0
400119,,-100.0
400121,,-100.0
400141,,-100.0
400151,,-100.0
400166,,-100.0
400169,,-100.0
400177,,-100.0
400233,,-100.0
400240,,-100.0
400244,,-100.0
400254,,-100.0
400256,,-100.0
400260,,-100.0
400271,,-100.0
400274,,-100.0
400275,,-100.0
400281,,-100.0
400292,,-100.0
400298,,-100.0
400300,,-100.0
400307,,-100.0
400309,,-100.0
400318,,-100.0
400328,,-100.0
400335,,-100.0
400343,,-100.0
400347,,-100.0
400362,,-100.0
400364,,-100.0
400366,,-100.0
400374,,-100.0
400381,,-100.0
400386,,-100.0
400404,,-100.0
400423,,-100.0
400445,,-100.0
400447,,-100.0
400449,,-100.0
400461,,-100.0
400468,,-100.0
400473,,-100.0
400495,,-100.0
400502,,-100.0
400508,,-100.0
400509,,-100.0
400513,,-100.0
400523,,-100.0
400524,,-100.0
400526,,-100.0
400531,,-100.0
400533,,-100.0
400544,,-100.0
400548,,-100.0
400560,,-100.0
400561,,-100.0
400567,,-100.0
400570,,-100.0
400582,,-100.0
400586,,-100.0
400594,,-100.0
400599,,-100.0
400613,,-100.0
400618,,-100.0
400623,,-100.0
400627,,-100.0
400629,,-100.0
400642,,-100.0
400643,,-100.0
400699,,-100.0
400712,,-100.0
400761,,-100.0
400778,,-100.0
400780,,-100.0
400784,,-100.0
400785,,-100.0
400794,,-100.0
400797,,-100.0
400805,,-100.0
400806,,-100.0
400812,,-100.0
400813,,-100.0
400820,,-100.0
400826,,-100.0
400828,,-100.0
400831,,-100.0
400834,,-100.0
400837,,-100.0
400839,,-100.0
400840,,-100.0
400850,,-100.0
400855,,-100.0
400858,,-100.0
400861,,-100.0
400872,,-100.0
400873,,-100.0
400874,,-100.0
400879,,-100.0
400885,,-100.0
400889,,-100.0
400892,,-100.0
400895,,-100.0
400908,,-100.0
400911,,-100.0
400914,,-100.0
400924,,-100.0
400958,,-100.0
400961,,-100.0
400974,,-100.0
400994,,-100.0
401000,,-100.0
401010,,-100.0
401013,,-100.0
401016,,-100.0
401025,,-100.0
401029,,-100.0
401033,,-100.0
401036,,-100.0
401044,,-100.0
401045,,-100.0
401046,,-100.0
401052,,-100.0
401055,,-100.0
401057,,-100.0
401058,,-100.0
401062,,-100.0
401063,,-100.0
401064,,-100.0
401073,,-100.0
401076,,-100.0
401082,,-100.0
401090,,-100.0
401092,,-100.0
401096,,-100.0
401102,,-100.0
401106,,-100.0
401108,,-100.0
401112,,-100.0
401127,,-100.0
401132,,-100.0
401140,,-100.0
401142,,-100.0
401144,,-100.0
401147,,-100.0
401159,,-100.0
401161,,-100.0
401191,,-100.0
401195,,-100.0
401213,,-100.0
401220,,-100.0
401223,,-100.0
401233,,-100.0
401234,,-100.0
401240,,-100.0
401248,,-100.0
401251,,-100.0
401252,,-100.0
401259,,-100.0
401263,,-100.0
401266,,-100.0
401267,,-100.0
401272,,-100.0
401276,,-100.0
401289,,-100.0
401294,,-100.0
401306,,-100.0
401314,,-100.0
401322,,-100.0
401324,,-100.0
401329,,-100.0
401330,,-100.0
401339,,-100.0
401340,,-100.0
401343,,-100.0
401349,,-100.0
401360,,-100.0
401369,,-100.0
401379,,-100.0
401384,,-100.0
401392,,-100.0
401395,,-100.0
401397,,-100.0
401399,,-100.0
401409,,-100.0
401426,,-100.0
401432,,-100.0
401433,,-100.0
401436,,-100.0
401448,,-100.0
401457,,-100.0
401465,,-100.0
401467,,-100.0
401470,,-100.0
401475,,-100.0
401478,,-100.0
401487,,-100.0
401488,,-100.0
401493,,-100.0
401503,,-100.0
401509,,-100.0
401516,,-100.0
401521,,-100.0
401530,,-100.0
401543,,-100.0
401546,,-100.0
401553,,-100.0
401560,,-100.0
401564,,-100.0
401573,,-100.0
401575,,-100.0
401580,,-100.0
401589,,-100.0
401591,,-100.0
401595,,-100.0
401607,,-100.0
401609,,-100.0
401614,,-100.0
401615,,-100.0
401617,,-100.0
401623,,-100.0
401625,,-100.0
401631,,-100.0
401634,,-100.0
401647,,-100.0
401656,,-100.0
401681,,-100.0
401693,,-100.0
401719,,-100.0
401723,,-100.0
401731,,-100.0
401740,,-100.0
401746,,-100.0
401751,,-100.0
401754,,-100.0
401756,,-100.0
401760,,-100.0
401771,,-100.0
401774,,-100.0
401781,,-100.0
401789,,-100.0
401793,,-100.0
401798,,-100.0
401804,,-100.0
401809,,-100.0
401816,,-100.0
401827,,-100.0
401831,,-100.0
401832,,-100.0
401841,,-100.0
401843,,-100.0
401848,,-100.0
401858,,-100.0
401861,,-100.0
401867,,-100.0
401868,,-100.0
401881,,-100.0
401898,,-100.0
401929,,-100.0
401931,,-100.0
401938,,-100.0
401939,,-100.0
401955,,-100.0
401958,,-100.0
401963,,-100.0
401968,,-100.0
401971,,-100.0
401973,,-100.0
401978,,-100.0
401980,,-100.0
401990,,-100.0
401991,,-100.0
401998,,-100.0
402001,,-100.0
402010,,-100.0
402012,,-100.0
402014,,-100.0
402024,,-100.0
402025,,-100.0
402030,,-100.0
402045,,-100.0
402050,,-100.0
402064,,-100.0
402072,,-100.0
402073,,-100.0
402083,,-100.0
402086,,-100.0
402090,,-100.0
402098,,-100.0
402103,,-100.0
402110,,-100.0
402116,,-100.0
402121,,-100.0
402138,,-100.0
402141,,-100.0
402153,,-100.0
402163,,-100.0
402172,,-100.0
402176,,-100.0
402177,,-100.0
402190,,-100.0
402191,,-100.0
402195,,-100.0
402196,,-100.0
402201,,-100.0
402204,,-100.0
402208,,-100.0
402213,,-100.0
402214,,-100.0
402217,,-100.0
402223,,-100.0
402225,,-100.0
402228,,-100.0
402232,,-100.0
402242,,-100.0
402244,,-100.0
402249,,-100.0
402259,,-100.0
402264,,-100.0
402268,,-100.0
402277,,-100.0
402281,,-100.0
402286,,-100.0
402290,,-100.0
402296,,-100.0
402301,,-100.0
402302,,-100.0
402313,,-100.0
402317,,-100.0
402320,,-100.0
402325,,-100.0
402337,,-100.0
402342,,-100.0
402350,,-100.0
402352,,-100.0
402354,,-100.0
402362,,-100.0
402373,,-100.0
402379,,-100.0
402393,,-100.0
402398,,-100.0
402423,,-100.0
402425,,-100.0
402427,,-100.0
402433,,-100.0
402442,,-100.0
402445,,-100.0
402449,,-100.0
402460,,-100.0
402467,,-100.0
402474,,-100.0
402484,,-100.0
402489,,-100.0
402495,,-100.0
402499,,-100.0
402503,,-100.0
402505,,-100.0
402514,,-100.0
402517,,-100.0
402518,,-100.0
402529,,-100.0
402534,,-100.0
402547,,-100.0
402552,,-100.0
402554,,-100.0
402557,,-100.0
402560,,-100.0
402570,,-100.0
402572,,-100.0
402577,,-100.0
402586,,-100.0
402588,,-100.0
402590,,-100.0
402603,,-100.0
402609,,-100.0
402614,,-100.0
402624,,-100.0
402631,,-100.0
402635,,-100.0
402647,,-100.0
402660,,-100.0
402664,,-100.0
402676,,-100.0
402681,,-100.0
402694,,-100.0
402702,,-100.0
402713,,-100.0
402719,,-100.0
402727,,-100.0
402731,,-100.0
402736,,-100.0
402750,,-100.0
402755,,-100.0
402761,,-100.0
402771,,-100.0
402773,,-100.0
402775,,-100.0
402781,,-100.0
402783,,-100.0
402793,,-100.0
402798,,-100.0
402809,,-100.0
402816,,-100.0
402822,,-100.0
402824,,-100.0
402839,,-100.0
402880,,-100.0
402887,,-100.0
402913,,-100.0
402914,,-100.0
402919,,-100.0
402926,,-100.0
402927,,-100.0
402931,,-100.0
402946,,-100.0
402952,,-100.0
402960,,-100.0
402962,,-100.0
402964,,-100.0
402969,,-100.0
402970,,-100.0
402971,,-100.0
402977,,-100.0
402989,,-100.0
402996,,-100.0
403002,,-100.0
403005,,-100.0
403010,,-100.0
403021,,-100.0
403027,,-100.0
403039,,-100.0
403041,,-100.0
403042,,-100.0
403047,,-100.0
403050,,-100.0
403058,,-100.0
403062,,-100.0
403065,,-100.0
403076,,-100.0
403082,,-100.0
403089,,-100.0
403094,,-100.0
403110,,-100.0
403122,,-100.0
403130,,-100.0
403153,,-100.0
403160,,-100.0
403171,,-100.0
403187,,-100.0
403190,,-100.0
403192,,-100.0
403204,,-100.0
403205,,-100.0
403211,,-100.0
403212,,-100.0
403216,,-100.0
403221,,-100.0
403226,,-100.0
403227,,-100.0
403236,,-100.0
403237,,-100.0
403240,,-100.0
403245,,-100.0
403257,,-100.0
403261,,-100.0
