,AA6RYE4V0IBKM,AOEGJLWFISOZQ,AJE5OG666CBAC,ACOUEGRDJO7B6,A2LV5432PV1S3
186943,-85.0,-100.0,,-91.0,-100.0
186947,-85.0,-100.0,,-91.0,-100.0
186959,-85.0,-100.0,,-91.0,-100.0
186964,-85.0,-100.0,,-91.0,-100.0
186975,-85.0,-100.0,,-91.0,-100.0
186979,-85.0,-100.0,,-91.0,-100.0
186994,-85.0,-100.0,,-91.0,-100.0
187016,-85.0,-100.0,,-91.0,-100.0
187032,-85.0,-100.0,,-91.0,-100.0
187036,-85.0,-100.0,,-91.0,-100.0
187041,-85.0,-100.0,,-91.0,-100.0
187060,-85.0,-100.0,,-91.0,-100.0
187066,-85.0,-100.0,,-91.0,-100.0
187070,-85.0,-100.0,,-91.0,-100.0
187089,-85.0,-100.0,,-91.0,-100.0
187105,-85.0,-100.0,,-91.0,-100.0
187462,-85.0,-100.0,,-91.0,-100.0
187479,-85.0,-100.0,,-91.0,-100.0
187505,-85.0,-100.0,,-91.0,-100.0
187516,-85.0,-100.0,,-91.0,-100.0
187545,-85.0,-100.0,,-91.0,-100.0
187561,-85.0,-100.0,,-91.0,-100.0
187609,-85.0,-100.0,,-91.0,-100.0
187643,-85.0,-100.0,,-91.0,-100.0
188149,-85.0,-100.0,,-91.0,-100.0
188184,-85.0,-100.0,,-91.0,-100.0
188217,-85.0,-100.0,,-91.0,-100.0
188250,-85.0,-100.0,,-91.0,-100.0
188266,-85.0,-100.0,,-91.0,-100.0
188355,-85.0,-100.0,,-91.0,-100.0
188376,-85.0,-100.0,,-91.0,-100.0
188411,-85.0,-100.0,,-91.0,-100.0
188424,-85.0,-100.0,,-91.0,-100.0
188449,-85.0,-100.0,,-91.0,-100.0
188467,-85.0,-100.0,,-91.0,-100.0
188498,-85.0,-100.0,,-91.0,-100.0
188514,-85.0,-100.0,,-91.0,-100.0
188533,-85.0,-100.0,,-91.0,-100.0
188548,-85.0,-100.0,,-91.0,-100.0
188550,-85.0,-100.0,,-91.0,-100.0
188565,-85.0,-100.0,,-91.0,-100.0
188569,-85.0,-100.0,,-91.0,-100.0
188577,-85.0,-100.0,,-91.0,-100.0
188601,-85.0,-100.0,,-91.0,-100.0
189608,-85.0,-100.0,,-91.0,-100.0
189624,-84.0,-100.0,,-91.0,-100.0
189626,-84.0,-100.0,,-91.0,-100.0
189655,-82.0,-100.0,,-91.0,-100.0
189656,-82.0,-100.0,,-91.0,-100.0
189670,-81.0,-100.0,,-91.0,-100.0
189671,-81.0,-100.0,,-91.0,-100.0
189684,-80.0,-100.0,,-91.0,-100.0
191449,-80.0,-100.0,,-91.0,-100.0
191466,-80.0,-100.0,,-91.0,-100.0
191499,-80.0,-100.0,,-91.0,-100.0
191532,-80.0,-100.0,,-91.0,-100.0
191547,-80.0,-100.0,,-91.0,-100.0
191565,-80.0,-100.0,,-91.0,-100.0
191583,-80.0,-100.0,,-91.0,-100.0
191617,-80.0,-100.0,,-91.0,-100.0
191649,-80.0,-100.0,,-91.0,-100.0
191833,-80.0,-100.0,,-91.0,-100.0
191851,-80.0,-100.0,,-91.0,-100.0
191881,-80.0,-100.0,,-91.0,-100.0
191900,-80.0,-100.0,,-91.0,-100.0
191915,-80.0,-100.0,,-91.0,-100.0
191932,-80.0,-100.0,,-91.0,-100.0
191948,-80.0,-100.0,,-91.0,-100.0
191965,-80.0,-100.0,,-91.0,-100.0
191982,-80.0,-100.0,,-91.0,-100.0
192015,-80.0,-100.0,,-91.0,-100.0
192033,-80.0,-100.0,,-91.0,-100.0
192065,-80.0,-100.0,,-91.0,-100.0
192082,-80.0,-100.0,,-91.0,-100.0
192115,-80.0,-100.0,,-91.0,-100.0
192130,-80.0,-100.0,,-91.0,-100.0
192147,-80.0,-100.0,,-91.0,-100.0
192167,-80.0,-100.0,,-91.0,-100.0
192199,-80.0,-100.0,,-91.0,-100.0
192232,-80.0,-100.0,,-91.0,-100.0
192248,-80.0,-100.0,,-91.0,-100.0
192282,-80.0,-100.0,,-91.0,-100.0
192714,-80.0,-100.0,,-91.0,-100.0
192733,-80.0,-100.0,,-91.0,-100.0
192751,-80.0,-100.0,,-91.0,-100.0
192764,-80.0,-100.0,,-91.0,-100.0
192799,-80.0,-100.0,,-91.0,-100.0
192817,-80.0,-100.0,,-91.0,-100.0
192848,-80.0,-100.0,,-91.0,-100.0
192883,-80.0,-100.0,,-91.0,-100.0
192915,-80.0,-100.0,,-91.0,-100.0
192935,-80.0,-100.0,,-91.0,-100.0
192949,-80.0,-100.0,,-91.0,-100.0
192965,-80.0,-100.0,,-91.0,-100.0
192983,-80.0,-100.0,,-91.0,-100.0
193000,-80.0,-100.0,,-91.0,-100.0
193272,-80.0,-100.0,,-91.0,-100.0
193298,-80.0,-100.0,,-91.0,-100.0
193347,-80.0,-100.0,,-91.0,-100.0
193356,-80.0,-100.0,,-91.0,-100.0
193375,-80.0,-100.0,,-91.0,-100.0
193384,-80.0,-100.0,,-91.0,-100.0
193390,-80.0,-100.0,,-91.0,-100.0
193403,-80.0,-100.0,,-91.0,-100.0
193409,-80.0,-100.0,,-91.0,-100.0
193422,-80.0,-100.0,,-91.0,-100.0
193444,-80.0,-100.0,,-91.0,-100.0
193454,-80.0,-100.0,,-91.0,-100.0
193482,-80.0,-100.0,,-91.0,-100.0
193497,-80.0,-100.0,,-91.0,-100.0
193539,-80.0,-100.0,,-91.0,-100.0
193561,-80.0,-100.0,,-91.0,-100.0
193596,-80.0,-100.0,,-91.0,-100.0
193609,-80.0,-100.0,,-91.0,-100.0
193632,-80.0,-100.0,,-91.0,-100.0
193641,-80.0,-100.0,,-91.0,-100.0
193646,-80.0,-100.0,,-91.0,-100.0
193649,-80.0,-100.0,,-91.0,-100.0
193659,-80.0,-100.0,,-91.0,-100.0
193669,-80.0,-100.0,,-91.0,-100.0
193681,-80.0,-100.0,,-91.0,-100.0
193685,-80.0,-100.0,,-91.0,-100.0
193689,-80.0,-100.0,,-91.0,-100.0
193699,-80.0,-100.0,,-91.0,-100.0
193710,-80.0,-100.0,,-91.0,-100.0
193715,-80.0,-100.0,,-91.0,-100.0
193719,-80.0,-100.0,,-91.0,-100.0
193732,-80.0,-100.0,,-91.0,-100.0
193750,-80.0,-100.0,,-91.0,-100.0
193754,-80.0,-100.0,,-91.0,-100.0
193761,-80.0,-100.0,,-91.0,-100.0
193766,-80.0,-100.0,,-91.0,-100.0
193772,-80.0,-100.0,,-91.0,-100.0
193785,-80.0,-100.0,,-91.0,-100.0
193799,-80.0,-100.0,,-91.0,-100.0
193810,-80.0,-100.0,,-91.0,-100.0
193818,-80.0,-100.0,,-91.0,-100.0
193843,-80.0,-100.0,,-91.0,-100.0
193853,-80.0,-100.0,,-91.0,-100.0
193923,-80.0,-100.0,,-91.0,-100.0
193936,-80.0,-100.0,,-91.0,-100.0
193959,-80.0,-100.0,,-91.0,-100.0
193969,-80.0,-100.0,,-91.0,-100.0
193995,-80.0,-100.0,,-91.0,-100.0
194004,-80.0,-100.0,,-91.0,-100.0
194027,-80.0,-100.0,,-91.0,-100.0
194035,-80.0,-100.0,,-91.0,-100.0
194049,-80.0,-100.0,,-91.0,-100.0
194060,-80.0,-100.0,,-91.0,-100.0
194067,-80.0,-100.0,,-91.0,-100.0
194070,-80.0,-100.0,,-91.0,-100.0
194083,-80.0,-100.0,,-91.0,-100.0
194094,-80.0,-100.0,,-91.0,-100.0
194098,-80.0,-100.0,,-91.0,-100.0
194104,-80.0,-100.0,,-91.0,-100.0
194116,-80.0,-100.0,,-91.0,-100.0
194125,-80.0,-100.0,,-91.0,-100.0
194136,-80.0,-100.0,,-91.0,-100.0
194146,-80.0,-100.0,,-91.0,-100.0
194169,-80.0,-100.0,,-91.0,-100.0
194224,-80.0,-100.0,,-91.0,-100.0
194239,-80.0,-100.0,,-91.0,-100.0
194262,-80.0,-100.0,,-91.0,-100.0
194271,-80.0,-100.0,,-91.0,-100.0
194294,-80.0,-100.0,,-91.0,-100.0
194306,-80.0,-100.0,,-91.0,-100.0
194330,-80.0,-100.0,,-91.0,-100.0
194340,-80.0,-100.0,,-91.0,-100.0
194390,-80.0,-100.0,,-91.0,-100.0
194408,-80.0,-100.0,,-91.0,-100.0
194444,-80.0,-100.0,,-91.0,-100.0
194457,-81.0,-100.0,,-91.0,-100.0
194459,-81.0,-100.0,,-91.0,-100.0
194474,-82.0,-100.0,,-91.0,-100.0
194475,-82.0,-100.0,,-91.0,-100.0
194490,-83.0,-100.0,,-91.0,-100.0
194492,-83.0,-100.0,,-91.0,-100.0
194503,-84.0,-100.0,,-91.0,-100.0
194505,-84.0,-100.0,,-91.0,-100.0
194519,-85.0,-100.0,,-91.0,-100.0
194521,-85.0,-100.0,,-91.0,-100.0
194525,-85.5,-100.0,,-91.0,-100.0
194535,-86.0,-100.0,,-91.0,-100.0
194537,-86.0,-100.0,,-91.0,-100.0
194545,-86.5,-100.0,,-91.0,-100.0
194560,-87.0,-100.0,,-91.0,-100.0
194564,-87.0,-100.0,,-91.0,-100.0
194576,-88.0,-100.0,,-91.0,-100.0
194578,-88.0,-100.0,,-91.0,-100.0
194590,-90.0,-100.0,,-91.0,-100.0
194592,-90.0,-100.0,,-91.0,-100.0
194596,-90.5,-100.0,,-91.0,-100.0
194607,-91.0,-100.0,,-91.0,-100.0
194609,-91.0,-100.0,,-91.0,-100.0
194622,-92.0,-100.0,,-91.0,-100.0
194624,-92.0,-100.0,,-91.0,-100.0
194629,-92.5,-100.0,,-91.0,-100.0
194636,-93.0,-100.0,,-91.0,-100.0
194638,-93.0,-100.0,,-91.0,-100.0
194651,-93.5,-100.0,,-91.0,-100.0
194652,-94.0,-100.0,,-91.0,-100.0
194654,-94.0,-100.0,,-91.0,-100.0
194668,-94.5,-100.0,,-91.0,-100.0
194678,-95.0,-100.0,,-91.0,-100.0
194680,-95.0,-100.0,,-91.0,-100.0
194693,-96.0,-100.0,,-91.0,-100.0
194695,-96.0,-100.0,,-91.0,-100.0
194697,-96.5,-100.0,,-91.0,-100.0
194708,-97.0,-100.0,,-91.0,-100.0
194710,-97.0,-100.0,,-91.0,-100.0
194724,-98.0,-100.0,,-91.0,-100.0
194728,-98.0,-100.0,,-91.0,-100.0
194737,-98.5,-100.0,,-91.0,-100.0
194739,-99.0,-100.0,,-91.0,-100.0
194741,-99.0,-100.0,,-91.0,-100.0
194754,-100.0,-100.0,,-91.0,-100.0
194756,-100.0,-100.0,,-91.0,-100.0
194799,-100.0,-100.0,,-91.0,-100.0
194827,-100.0,-100.0,,-91.0,-100.0
194836,-100.0,-100.0,,-91.0,-100.0
194861,-100.0,-100.0,,-91.0,-100.0
194868,-100.0,-100.0,,-91.0,-100.0
194888,-100.0,-100.0,,-91.0,-100.0
194903,-100.0,-100.0,,-91.0,-100.0
194924,-100.0,-100.0,,-91.0,-100.0
194933,-100.0,-100.0,,-91.0,-100.0
194938,-100.0,-100.0,,-91.0,-100.0
194950,-100.0,-100.0,,-91.0,-100.0
194956,-100.0,-100.0,,-91.0,-100.0
194966,-100.0,-100.0,,-91.0,-100.0
194989,-100.0,-100.0,,-91.0,-100.0
194998,-100.0,-100.0,,-91.0,-100.0
195028,-100.0,-100.0,,-91.0,-100.0
195042,-100.0,-100.0,,-91.0,-100.0
195065,-100.0,-100.0,,-91.0,-100.0
195078,-100.0,-100.0,,-91.0,-100.0
195101,-100.0,-100.0,,-91.0,-100.0
195109,-100.0,-100.0,,-91.0,-100.0
195129,-100.0,-100.0,,-91.0,-100.0
195138,-100.0,-100.0,,-91.0,-100.0
195141,-100.0,-100.0,,-91.0,-100.0
195153,-100.0,-100.0,,-91.0,-100.0
195173,-100.0,-100.0,,-91.0,-100.0
195182,-100.0,-100.0,,-91.0,-100.0
195186,-100.0,-100.0,,-91.0,-100.0
195199,-100.0,-100.0,,-91.0,-100.0
195226,-100.0,-100.0,,-91.0,-100.0
195235,-100.0,-100.0,,-91.0,-100.0
195257,-100.0,-100.0,,-91.0,-100.0
195271,-100.0,-100.0,,-91.0,-100.0
195274,-100.0,-100.0,,-91.0,-100.0
195287,-100.0,-100.0,,-91.0,-100.0
195314,-100.0,-100.0,,-91.0,-100.0
195327,-100.0,-100.0,,-91.0,-100.0
195350,-100.0,-100.0,,-91.0,-100.0
195365,-100.0,-100.0,,-91.0,-100.0
195388,-100.0,-100.0,,-91.0,-100.0
195402,-100.0,-100.0,,-91.0,-100.0
195422,-100.0,-100.0,,-91.0,-100.0
195434,-100.0,-100.0,,-91.0,-100.0
195457,-100.0,-100.0,,-91.0,-100.0
195464,-100.0,-100.0,,-91.0,-100.0
195470,-100.0,-100.0,,-91.0,-100.0
195482,-100.0,-100.0,,-91.0,-100.0
195487,-100.0,-100.0,,-91.0,-100.0
195498,-100.0,-100.0,,-91.0,-100.0
195527,-100.0,-100.0,,-91.0,-100.0
195538,-100.0,-100.0,,-91.0,-100.0
195561,-100.0,-100.0,,-91.0,-100.0
195569,-100.0,-100.0,,-91.0,-100.0
195593,-100.0,-100.0,,-91.0,-100.0
195610,-100.0,-100.0,,-91.0,-100.0
195633,-100.0,-100.0,,-91.0,-100.0
195640,-100.0,-100.0,,-91.0,-100.0
195660,-100.0,-100.0,,-91.0,-100.0
195667,-100.0,-100.0,,-91.0,-100.0
195672,-100.0,-100.0,,-91.0,-100.0
195684,-100.0,-100.0,,-91.0,-100.0
195710,-100.0,-100.0,,-91.0,-100.0
195719,-100.0,-100.0,,-91.0,-100.0
195740,-100.0,-100.0,,-91.0,-100.0
195748,-100.0,-100.0,,-91.0,-100.0
195771,-100.0,-100.0,,-91.0,-100.0
195790,-100.0,-100.0,,-91.0,-100.0
195799,-100.0,-100.0,,-91.0,-100.0
195830,-100.0,-100.0,,-91.0,-100.0
195859,-100.0,-100.0,,-91.0,-100.0
195877,-100.0,-100.0,,-91.0,-100.0
195938,-100.0,-100.0,,-91.0,-100.0
195984,-100.0,-100.0,,-91.0,-100.0
195996,-100.0,-100.0,,-91.0,-100.0
196016,-100.0,-100.0,,-91.0,-100.0
196044,-100.0,-100.0,,-91.0,-100.0
196052,-100.0,-100.0,,-91.0,-100.0
196072,-100.0,-100.0,,-91.0,-100.0
196080,-100.0,-100.0,,-91.0,-100.0
196122,-100.0,-100.0,,-91.0,-100.0
196137,-100.0,-100.0,,-91.0,-100.0
196161,-100.0,-100.0,,-91.0,-100.0
196170,-100.0,-100.0,,-91.0,-100.0
196195,-100.0,-100.0,,-91.0,-100.0
196206,-100.0,-100.0,,-91.0,-100.0
196213,-100.0,-100.0,,-91.0,-100.0
196223,-100.0,-100.0,,-91.0,-100.0
196227,-100.0,-100.0,,-91.0,-100.0
196233,-100.0,-100.0,,-91.0,-100.0
196261,-100.0,-100.0,,-91.0,-100.0
196270,-100.0,-100.0,,-91.0,-100.0
196289,-100.0,-100.0,,-91.0,-100.0
196297,-100.0,-100.0,,-91.0,-100.0
196341,-100.0,-100.0,,-91.0,-100.0
196350,-100.0,-100.0,,-91.0,-100.0
196355,-100.0,-100.0,,-91.0,-100.0
196367,-100.0,-100.0,,-91.0,-100.0
196400,-100.0,-100.0,,-91.0,-100.0
196410,-100.0,-100.0,,-91.0,-100.0
196424,-100.0,-100.0,,-91.0,-100.0
196433,-100.0,-100.0,,-91.0,-100.0
196437,-100.0,-100.0,,-91.0,-100.0
196448,-100.0,-100.0,,-91.0,-100.0
196453,-100.0,-100.0,,-91.0,-100.0
196464,-100.0,-100.0,,-91.0,-100.0
196467,-100.0,-100.0,,-91.0,-100.0
196480,-100.0,-100.0,,-91.0,-100.0
196485,-100.0,-100.0,,-91.0,-100.0
196496,-100.0,-100.0,,-91.0,-100.0
196499,-100.0,-100.0,,-91.0,-100.0
196515,-100.0,-100.0,,-91.0,-100.0
196518,-100.0,-100.0,,-91.0,-100.0
196531,-100.0,-100.0,,-91.0,-100.0
196536,-100.0,-100.0,,-91.0,-100.0
196547,-100.0,-100.0,,-91.0,-100.0
196550,-100.0,-100.0,,-91.0,-100.0
196563,-100.0,-100.0,,-91.0,-100.0
196566,-100.0,-100.0,,-91.0,-100.0
196580,-100.0,-100.0,,-91.0,-100.0
196583,-100.0,-100.0,,-91.0,-100.0
196596,-100.0,-100.0,,-91.0,-100.0
196599,-100.0,-100.0,,-91.0,-100.0
196615,-100.0,-100.0,,-91.0,-100.0
196618,-100.0,-100.0,,-91.0,-100.0
196632,-100.0,-100.0,,-91.0,-100.0
196634,-100.0,-100.0,,-91.0,-100.0
196648,-100.0,-100.0,,-91.0,-100.0
196650,-100.0,-100.0,,-91.0,-100.0
196663,-100.0,-100.0,,-91.0,-100.0
196667,-100.0,-100.0,,-91.0,-100.0
196681,-100.0,-100.0,,-91.0,-100.0
196684,-100.0,-100.0,,-91.0,-100.0
196696,-100.0,-100.0,,-91.0,-100.0
196722,-100.0,-100.0,,-91.0,-100.0
196738,-100.0,-100.0,,-91.0,-100.0
196773,-100.0,-100.0,,-91.0,-100.0
196787,-100.0,-100.0,,-91.0,-100.0
196810,-100.0,-100.0,,-91.0,-100.0
196821,-100.0,-100.0,,-91.0,-100.0
196842,-100.0,-100.0,,-91.0,-100.0
196855,-100.0,-100.0,,-91.0,-100.0
196883,-100.0,-100.0,,-91.0,-100.0
196893,-100.0,-100.0,,-91.0,-100.0
196919,-100.0,-100.0,,-91.0,-100.0
196986,-100.0,-100.0,,-91.0,-100.0
196992,-100.0,-100.0,,-91.0,-100.0
197016,-100.0,-100.0,,-91.0,-100.0
197047,-100.0,-100.0,,-91.0,-100.0
197060,-100.0,-100.0,,-91.0,-100.0
197105,-100.0,-100.0,,-91.0,-100.0
197114,-100.0,-100.0,,-91.0,-100.0
197145,-100.0,-100.0,,-91.0,-100.0
197156,-100.0,-100.0,,-91.0,-100.0
197193,-100.0,-100.0,,-91.0,-100.0
197204,-100.0,-100.0,,-91.0,-100.0
197236,-100.0,-100.0,,-91.0,-100.0
197254,-100.0,-100.0,,-91.0,-100.0
197285,-100.0,-100.0,,-91.0,-100.0
197301,-100.0,-100.0,,-91.0,-100.0
197342,-100.0,-100.0,,-91.0,-100.0
197358,-100.0,-100.0,,-91.5,-100.0
197360,-100.0,-100.0,,-92.0,-100.0
197361,-100.0,-100.0,,-92.0,-100.0
197376,-100.0,-100.0,,-93.0,-100.0
197377,-100.0,-100.0,,-93.0,-100.0
197392,-100.0,-100.0,,-94.0,-100.0
197393,-100.0,-100.0,,-94.0,-100.0
197398,-100.0,-100.0,,-94.33333333333333,-100.0
197406,-100.0,-100.0,,-94.66666666666667,-100.0
197409,-100.0,-100.0,,-95.0,-100.0
197410,-100.0,-100.0,,-95.0,-100.0
197426,-100.0,-100.0,,-96.0,-100.0
197427,-100.0,-100.0,,-96.0,-100.0
197437,-100.0,-100.0,,-96.5,-100.0
197442,-100.0,-100.0,,-97.0,-100.0
197444,-100.0,-100.0,,-97.0,-100.0
197449,-100.0,-100.0,,-97.5,-100.0
197458,-100.0,-100.0,,-98.0,-100.0
197460,-100.0,-100.0,,-98.0,-100.0
197476,-100.0,-100.0,,-99.0,-100.0
197524,-100.0,-100.0,,-99.0,-100.0
197538,-100.0,-100.0,,-99.0,-100.0
197543,-100.0,-100.0,,-99.0,-100.0
197559,-100.0,-100.0,,-100.0,-100.0
197648,-100.0,-100.0,,-100.0,-100.0
197669,-100.0,-100.0,,-100.0,-100.0
197781,-100.0,-100.0,,-100.0,-100.0
197800,-100.0,-100.0,,-100.0,-100.0
197837,-100.0,-100.0,,-100.0,-100.0
197851,-100.0,-100.0,,-100.0,-100.0
198159,-100.0,-100.0,,-100.0,-100.0
198265,-100.0,-100.0,,-100.0,-100.0
198289,-100.0,-100.0,,-100.0,-100.0
198351,-100.0,-100.0,,-100.0,-100.0
198459,-100.0,-100.0,,-100.0,-100.0
198492,-100.0,-100.0,,-100.0,-100.0
198521,-100.0,-100.0,,-100.0,-100.0
198532,-100.0,-100.0,,-100.0,-100.0
198577,-100.0,-100.0,,-100.0,-100.0
198584,-100.0,-100.0,,-100.0,-100.0
198603,-100.0,-100.0,,-100.0,-100.0
198622,-100.0,-100.0,,-100.0,-100.0
198632,-100.0,-100.0,,-100.0,-100.0
198645,-100.0,-100.0,,-100.0,-100.0
198659,-100.0,-100.0,,-100.0,-100.0
198676,-100.0,-100.0,,-100.0,-100.0
198682,-100.0,-100.0,,-100.0,-100.0
198695,-100.0,-100.0,,-100.0,-100.0
198720,-100.0,-100.0,,-100.0,-100.0
198738,-100.0,-100.0,,-100.0,-100.0
198760,-100.0,-100.0,,-100.0,-100.0
198772,-100.0,-100.0,,-100.0,-100.0
198778,-100.0,-100.0,,-100.0,-100.0
198790,-100.0,-100.0,,-100.0,-100.0
198812,-100.0,-100.0,,-100.0,-100.0
198820,-100.0,-100.0,,-100.0,-100.0
198841,-100.0,-100.0,,-100.0,-100.0
198855,-100.0,-100.0,,-100.0,-100.0
198870,-100.0,-100.0,,-100.0,-100.0
198881,-100.0,-100.0,,-100.0,-100.0
198900,-100.0,-100.0,,-100.0,-100.0
198912,-100.0,-100.0,,-100.0,-100.0
198950,-100.0,-100.0,,-100.0,-100.0
198962,-100.0,-100.0,,-100.0,-100.0
198984,-100.0,-100.0,,-100.0,-100.0
198994,-100.0,-100.0,,-100.0,-100.0
199020,-100.0,-100.0,,-100.0,-100.0
199030,-100.0,-100.0,,-100.0,-100.0
199080,-100.0,-100.0,,-100.0,-100.0
199089,-100.0,-100.0,,-100.0,-100.0
199106,-100.0,-100.0,,-100.0,-100.0
199115,-100.0,-100.0,,-100.0,-100.0
199136,-100.0,-100.0,,-100.0,-100.0
199146,-100.0,-100.0,,-100.0,-100.0
199150,-100.0,-100.0,,-100.0,-100.0
199160,-100.0,-100.0,,-100.0,-100.0
199166,-100.0,-100.0,,-100.0,-100.0
199176,-100.0,-100.0,,-100.0,-100.0
199184,-100.0,-100.0,,-100.0,-100.0
199194,-100.0,-100.0,,-100.0,-100.0
199199,-100.0,-100.0,,-100.0,-100.0
199211,-100.0,-100.0,,-100.0,-100.0
200797,-100.0,-100.0,,-100.0,-100.0
200817,-100.0,-100.0,,-100.0,-100.0
200866,-100.0,-100.0,,-100.0,-100.0
200882,-100.0,-100.0,,-100.0,-100.0
200914,-100.0,-100.0,,-100.0,-100.0
200930,-100.0,-100.0,,-100.0,-100.0
200951,-100.0,-100.0,,-100.0,-100.0
203715,-100.0,-100.0,,-100.0,-100.0
203732,-100.0,-100.0,,-100.0,-100.0
203764,-100.0,-100.0,,-100.0,-100.0
203780,-100.0,-100.0,,-100.0,-100.0
203796,-100.0,-100.0,,-100.0,-100.0
203832,-100.0,-100.0,,-100.0,-100.0
203864,-100.0,-100.0,,-100.0,-100.0
214315,-100.0,-100.0,,-100.0,-100.0
214331,-99.0,-100.0,,-100.0,-100.0
214333,-99.0,-100.0,,-100.0,-100.0
214355,-98.0,-100.0,,-100.0,-100.0
214358,-98.0,-100.0,,-100.0,-100.0
214370,-97.0,-100.0,,-100.0,-100.0
214373,-97.0,-100.0,,-100.0,-100.0
214386,-96.0,-100.0,,-100.0,-100.0
214389,-96.0,-100.0,,-100.0,-100.0
214401,-95.0,-100.0,,-100.0,-100.0
216307,-95.0,-100.0,,-100.0,-100.0
216309,-94.5,-100.0,,-100.0,-100.0
216322,-94.0,-100.0,,-100.0,-100.0
216324,-94.0,-100.0,,-100.0,-100.0
216327,-93.5,-100.0,,-100.0,-100.0
216338,-93.0,-100.0,,-100.0,-100.0
216341,-93.0,-100.0,,-100.0,-100.0
216353,-92.0,-100.0,,-100.0,-100.0
216354,-92.0,-100.0,,-100.0,-100.0
216356,-92.0,-100.0,,-100.0,-100.0
216365,-91.5,-100.0,,-100.0,-100.0
216368,-91.0,-100.0,,-100.0,-100.0
216370,-91.0,-100.0,,-100.0,-100.0
216382,-90.5,-100.0,,-100.0,-100.0
216383,-90.0,-100.0,,-100.0,-100.0
216385,-90.0,-100.0,,-100.0,-100.0
216399,-89.0,-100.0,,-100.0,-100.0
216402,-89.0,-100.0,,-100.0,-100.0
216403,-88.5,-100.0,,-100.0,-100.0
216414,-88.0,-100.0,,-100.0,-100.0
216417,-88.0,-100.0,,-100.0,-100.0
216425,-87.66666666666667,-100.0,,-100.0,-100.0
216438,-87.33333333333333,-100.0,,-100.0,-100.0
216439,-87.0,-100.0,,-100.0,-100.0
216442,-87.0,-100.0,,-100.0,-100.0
216457,-86.0,-100.0,,-100.0,-100.0
216458,-86.0,-100.0,,-100.0,-100.0
216472,-85.0,-100.0,,-100.0,-100.0
216481,-85.0,-100.0,,-100.0,-100.0
216499,-85.0,-100.0,,-100.0,-100.0
216521,-85.0,-100.0,,-100.0,-100.0
216527,-85.0,-100.0,,-100.0,-100.0
216532,-85.0,-100.0,,-99.5,-100.0
216543,-85.0,-100.0,,-99.0,-100.0
216545,-85.0,-100.0,,-99.0,-100.0
216559,-85.0,-100.0,,-98.0,-100.0
216560,-85.0,-100.0,,-98.0,-100.0
216561,-85.0,-100.0,,-98.0,-100.0
216576,-85.0,-100.0,,-97.0,-100.0
216577,-85.0,-100.0,,-97.0,-100.0
216583,-85.0,-100.0,,-96.5,-100.0
216593,-85.0,-100.0,,-96.0,-100.0
216594,-85.0,-100.0,,-96.0,-100.0
216607,-85.0,-100.0,,-95.5,-100.0
216609,-85.0,-100.0,,-95.0,-100.0
216611,-85.0,-100.0,,-95.0,-100.0
216616,-85.0,-100.0,,-94.5,-100.0
216626,-85.0,-100.0,,-94.0,-100.0
216628,-85.0,-100.0,,-94.0,-100.0
216643,-85.0,-100.0,,-93.0,-100.0
216644,-85.0,-100.0,,-93.0,-100.0
216659,-85.0,-100.0,,-93.0,-100.0
216692,-85.0,-100.0,,-93.0,-100.0
216713,-85.0,-100.0,,-93.0,-100.0
216719,-85.0,-100.0,,-93.0,-100.0
216735,-85.0,-100.0,,-93.0,-100.0
216769,-85.0,-100.0,,-93.0,-100.0
216782,-85.0,-100.0,,-93.0,-100.0
216809,-85.0,-100.0,,-93.0,-100.0
216830,-85.0,-100.0,,-93.0,-100.0
216875,-85.0,-100.0,,-93.0,-100.0
216883,-85.0,-100.0,,-93.0,-100.0
216898,-85.0,-100.0,,-93.0,-100.0
216906,-85.0,-100.0,,-93.0,-100.0
216915,-85.0,-100.0,,-93.0,-100.0
216918,-85.0,-100.0,,-93.0,-100.0
216945,-85.0,-100.0,,-93.0,-100.0
216964,-85.0,-100.0,,-93.0,-100.0
216965,-85.0,-100.0,,-93.0,-100.0
216996,-85.0,-100.0,,-93.0,-100.0
216998,-85.0,-100.0,,-93.0,-100.0
217005,-85.0,-100.0,,-93.0,-100.0
217008,-84.66666666666667,-100.0,,-93.0,-100.0
217013,-84.33333333333333,-100.0,,-93.0,-100.0
217018,-84.0,-100.0,,-93.0,-100.0
217021,-84.0,-100.0,,-93.0,-100.0
217033,-83.0,-100.0,,-93.0,-100.0
217036,-83.0,-100.0,,-93.0,-100.0
217043,-82.66666666666667,-100.0,,-93.0,-100.0
217046,-82.33333333333333,-100.0,,-93.0,-100.0
217049,-82.0,-100.0,,-93.0,-100.0
217051,-82.0,-100.0,,-93.0,-100.0
217062,-81.5,-100.0,,-93.0,-100.0
217064,-81.0,-100.0,,-93.0,-100.0
217067,-81.0,-100.0,,-93.0,-100.0
217080,-80.0,-100.0,,-93.0,-100.0
217089,-79.0,-100.0,,-93.0,-100.0
217098,-79.0,-100.0,,-93.0,-100.0
217112,-79.0,-100.0,,-93.0,-100.0
217131,-79.0,-100.0,,-93.0,-100.0
217143,-79.0,-100.0,,-93.0,-100.0
217162,-79.0,-100.0,,-93.0,-100.0
217182,-79.0,-100.0,,-93.0,-100.0
217212,-79.0,-100.0,,-93.0,-100.0
217231,-79.0,-100.0,,-93.0,-100.0
217251,-79.0,-100.0,,-93.0,-100.0
