,AZSSG2REHDX18,AYYSG3O9FNU15,AOEGJLWFISOZQ,AU2980AA60A2C,A93LDI16XJWI8
314628,-100.0,,-100.0,-100.0,-73.0
314643,-100.0,,-100.0,-100.0,-72.5
314645,-100.0,,-100.0,-100.0,-72.0
314649,-100.0,,-100.0,-100.0,-72.0
314659,-100.0,,-100.0,-100.0,-71.0
314660,-100.0,,-100.0,-100.0,-70.0
314662,-100.0,,-100.0,-100.0,-70.0
314674,-100.0,,-100.0,-100.0,-69.5
314676,-100.0,,-100.0,-100.0,-69.0
314678,-100.0,,-100.0,-100.0,-69.0
314693,-100.0,,-100.0,-100.0,-68.0
314695,-100.0,,-100.0,-100.0,-68.0
314710,-100.0,,-100.0,-100.0,-67.0
314809,-100.0,,-100.0,-100.0,-67.0
314825,-100.0,,-100.0,-100.0,-67.0
314841,-100.0,,-100.0,-100.0,-67.0
314858,-100.0,,-100.0,-100.0,-67.0
314875,-100.0,,-100.0,-100.0,-67.0
314991,-100.0,,-100.0,-100.0,-67.0
315009,-100.0,,-100.0,-100.0,-67.0
315024,-100.0,,-100.0,-100.0,-67.0
315041,-100.0,,-100.0,-100.0,-67.0
315059,-100.0,,-100.0,-100.0,-67.0
315075,-100.0,,-100.0,-100.0,-67.0
315092,-100.0,,-100.0,-100.0,-67.0
315108,-100.0,,-100.0,-100.0,-67.0
315176,-100.0,,-100.0,-100.0,-67.0
315191,-100.0,,-100.0,-100.0,-67.0
315209,-100.0,,-100.0,-100.0,-67.0
315226,-100.0,,-100.0,-100.0,-67.0
316210,-100.0,,-100.0,-100.0,-67.0
316229,-100.0,,-100.0,-100.0,-68.0
316233,-100.0,,-100.0,-100.0,-68.0
316243,-100.0,,-100.0,-100.0,-69.0
316247,-100.0,,-100.0,-100.0,-69.0
316260,-100.0,,-100.0,-100.0,-70.0
316262,-100.0,,-100.0,-100.0,-70.0
316276,-100.0,,-100.0,-100.0,-72.0
316278,-100.0,,-100.0,-100.0,-72.0
316293,-100.0,,-100.0,-100.0,-73.0
316296,-100.0,,-100.0,-100.0,-73.0
316310,-100.0,,-100.0,-100.0,-74.0
316312,-100.0,,-100.0,-100.0,-74.0
316327,-100.0,,-100.0,-100.0,-75.0
316330,-100.0,,-100.0,-100.0,-75.0
316343,-100.0,,-100.0,-100.0,-76.0
316345,-100.0,,-100.0,-100.0,-76.0
316360,-100.0,,-100.0,-100.0,-77.0
316361,-100.0,,-100.0,-100.0,-77.0
316377,-100.0,,-100.0,-100.0,-78.0
316381,-100.0,,-100.0,-100.0,-78.0
316393,-100.0,,-100.0,-100.0,-79.0
316396,-100.0,,-100.0,-100.0,-79.0
316410,-100.0,,-100.0,-100.0,-80.0
316412,-100.0,,-100.0,-100.0,-80.0
316426,-100.0,,-100.0,-100.0,-82.0
316427,-100.0,,-100.0,-100.0,-82.0
316443,-100.0,,-100.0,-100.0,-83.0
316444,-100.0,,-100.0,-100.0,-83.0
316460,-100.0,,-100.0,-100.0,-84.0
316465,-100.0,,-100.0,-100.0,-84.0
316477,-100.0,,-100.0,-100.0,-85.0
316483,-100.0,,-100.0,-100.0,-85.0
316493,-100.0,,-100.0,-100.0,-86.0
316496,-100.0,,-100.0,-100.0,-86.0
316510,-100.0,,-100.0,-100.0,-87.0
316512,-100.0,,-100.0,-100.0,-87.0
316526,-100.0,,-100.0,-100.0,-88.0
316529,-100.0,,-100.0,-100.0,-88.0
316543,-100.0,,-100.0,-100.0,-89.0
316548,-100.0,,-100.0,-100.0,-89.0
316560,-100.0,,-100.0,-100.0,-90.0
316561,-100.0,,-100.0,-100.0,-90.0
316576,-100.0,,-100.0,-100.0,-92.0
316578,-100.0,,-100.0,-100.0,-92.0
316593,-100.0,,-100.0,-100.0,-93.0
316595,-100.0,,-100.0,-100.0,-93.0
316610,-100.0,,-100.0,-100.0,-94.0
316611,-100.0,,-100.0,-100.0,-94.0
316626,-100.0,,-100.0,-100.0,-95.0
316628,-100.0,,-100.0,-100.0,-95.0
316643,-100.0,,-100.0,-100.0,-96.0
316645,-100.0,,-100.0,-100.0,-96.0
316660,-100.0,,-100.0,-100.0,-97.0
316661,-100.0,,-100.0,-100.0,-97.0
316676,-100.0,,-100.0,-100.0,-98.0
316677,-100.0,,-100.0,-100.0,-98.0
316693,-100.0,,-100.0,-100.0,-99.0
316694,-100.0,,-100.0,-100.0,-99.0
316710,-100.0,,-100.0,-100.0,-100.0
331912,-100.0,,-100.0,-100.0,-100.0
331929,-100.0,,-100.0,-100.0,-100.0
331960,-100.0,,-100.0,-100.0,-100.0
331977,-100.0,,-100.0,-100.0,-100.0
331994,-100.0,,-100.0,-100.0,-100.0
332010,-100.0,,-100.0,-100.0,-100.0
332027,-100.0,,-100.0,-100.0,-100.0
332044,-100.0,,-100.0,-100.0,-100.0
332061,-100.0,,-100.0,-100.0,-100.0
332070,-100.0,,-100.0,-100.0,-100.0
332078,-100.0,,-100.0,-100.0,-100.0
332094,-100.0,,-100.0,-100.0,-100.0
332098,-100.0,,-100.0,-100.0,-100.0
332110,-100.0,,-100.0,-100.0,-100.0
332128,-100.0,,-100.0,-100.0,-100.0
332139,-100.0,,-100.0,-100.0,-100.0
332144,-100.0,,-100.0,-100.0,-100.0
332153,-100.0,,-100.0,-100.0,-100.0
332161,-100.0,,-100.0,-100.0,-100.0
332206,-100.0,,-100.0,-100.0,-100.0
332236,-100.0,,-100.0,-100.0,-100.0
332351,-100.0,,-100.0,-100.0,-100.0
332402,-100.0,,-100.0,-100.0,-100.0
332489,-100.0,,-100.0,-100.0,-100.0
332517,-100.0,,-100.0,-100.0,-100.0
332551,-100.0,,-100.0,-100.0,-100.0
332640,-100.0,,-100.0,-100.0,-100.0
332656,-100.0,,-100.0,-100.0,-100.0
332842,-100.0,,-100.0,-100.0,-100.0
332873,-100.0,,-100.0,-100.0,-100.0
332959,-100.0,,-100.0,-100.0,-100.0
332989,-100.0,,-100.0,-100.0,-100.0
333084,-100.0,,-100.0,-100.0,-100.0
333123,-100.0,,-100.0,-100.0,-100.0
349277,-100.0,,-100.0,-100.0,-100.0
349297,-100.0,,-100.0,-100.0,-100.0
349348,-100.0,,-100.0,-100.0,-100.0
349377,-100.0,,-100.0,-100.0,-100.0
349959,-100.0,,-100.0,-100.0,-100.0
349979,-100.0,,-100.0,-100.0,-100.0
350007,-100.0,,-100.0,-100.0,-100.0
350019,-100.0,,-100.0,-100.0,-100.0
350055,-100.0,,-100.0,-100.0,-100.0
350069,-100.0,,-100.0,-100.0,-100.0
356867,-100.0,,-100.0,-100.0,-100.0
356884,-100.0,,-100.0,-100.0,-100.0
356933,-100.0,,-100.0,-100.0,-100.0
356953,-100.0,,-100.0,-100.0,-100.0
357209,-100.0,,-100.0,-100.0,-100.0
357231,-100.0,,-100.0,-100.0,-100.0
357268,-100.0,,-100.0,-100.0,-100.0
357280,-100.0,,-100.0,-100.0,-100.0
358159,-100.0,,-100.0,-100.0,-100.0
358178,-100.0,,-100.0,-100.0,-100.0
358193,-100.0,,-100.0,-100.0,-100.0
358210,-100.0,,-100.0,-100.0,-100.0
358227,-100.0,,-100.0,-100.0,-100.0
358243,-100.0,,-100.0,-100.0,-100.0
358259,-100.0,,-100.0,-100.0,-100.0
358276,-100.0,,-100.0,-100.0,-100.0
358293,-100.0,,-100.0,-100.0,-100.0
358310,-100.0,,-100.0,-100.0,-100.0
358326,-100.0,,-100.0,-100.0,-100.0
358343,-100.0,,-100.0,-100.0,-100.0
358361,-100.0,,-100.0,-100.0,-100.0
358843,-100.0,,-100.0,-100.0,-100.0
358860,-100.0,,-100.0,-100.0,-100.0
358876,-100.0,,-100.0,-100.0,-100.0
358893,-100.0,,-100.0,-100.0,-100.0
358909,-100.0,,-100.0,-100.0,-100.0
358930,-100.0,,-100.0,-100.0,-100.0
358943,-100.0,,-100.0,-100.0,-100.0
358959,-100.0,,-100.0,-100.0,-100.0
358977,-100.0,,-100.0,-100.0,-100.0
369791,-100.0,,-100.0,-100.0,-100.0
369809,-100.0,,-100.0,-100.0,-100.0
369848,-100.0,,-100.0,-100.0,-100.0
369861,-100.0,,-100.0,-100.0,-100.0
369891,-100.0,,-100.0,-100.0,-100.0
369911,-100.0,,-100.0,-100.0,-100.0
414572,-100.0,,-100.0,-100.0,-100.0
414573,-100.0,-100.0,-100.0,-100.0,-100.0
414614,-100.0,-99.0,-100.0,-100.0,-100.0
414654,-100.0,-97.0,-100.0,-100.0,-100.0
414696,-100.0,-95.0,-100.0,-100.0,-100.0
414736,-100.0,-92.0,-100.0,-100.0,-100.0
414776,-100.0,-90.0,-100.0,-100.0,-100.0
414777,-100.0,,-100.0,-100.0,-100.0
414959,-100.0,,-100.0,-100.0,-100.0
414976,-100.0,,-99.0,-100.0,-100.0
414992,-100.0,,-98.0,-100.0,-100.0
415009,-100.0,,-97.0,-100.0,-100.0
415026,-100.0,,-96.0,-100.0,-100.0
415043,-100.0,,-95.0,-100.0,-100.0
415059,-100.0,,-94.0,-100.0,-100.0
415076,-100.0,,-93.0,-100.0,-100.0
415084,-100.0,,-92.5,-100.0,-100.0
415093,-100.0,,-92.0,-99.5,-100.0
415103,-100.0,,-91.0,-99.0,-100.0
415109,-100.0,,-90.0,-98.66666666666667,-100.0
415126,-100.0,,-89.0,-98.33333333333333,-100.0
415136,-100.0,,-88.5,-98.0,-100.0
415143,-100.0,,-88.0,-97.5,-100.0
415159,-100.0,,-87.0,-97.0,-100.0
415176,-100.0,,-86.0,-96.5,-100.0
415186,-100.0,,-85.5,-96.0,-100.0
415193,-100.0,,-85.0,-96.0,-100.0
415209,-100.0,,-84.0,-96.0,-100.0
415225,-100.0,,-83.5,-96.0,-100.0
415226,-100.0,,-83.0,-96.0,-100.0
415244,-100.0,,-81.0,-96.0,-100.0
415260,-100.0,,-80.0,-96.0,-100.0
415276,-100.0,,-79.5,-96.0,-100.0
415277,-100.0,,-79.0,-96.0,-100.0
415292,-100.0,,-78.5,-96.0,-100.0
415293,-100.0,,-78.0,-96.0,-100.0
415310,-100.0,,-77.0,-96.0,-100.0
415326,-100.0,,-76.0,-96.0,-100.0
415327,-100.0,,-75.5,-96.0,-100.0
415343,-100.0,,-75.0,-96.0,-100.0
415359,-100.0,,-74.5,-96.0,-100.0
415360,-100.0,,-74.0,-96.0,-100.0
415376,-100.0,,-73.0,-96.0,-100.0
415377,-100.0,,-72.0,-96.0,-100.0
415393,-100.0,,-71.0,-96.0,-100.0
415409,-100.0,,-70.5,-96.0,-100.0
415410,-100.0,,-70.0,-96.0,-100.0
415426,-100.0,,-69.0,-96.0,-100.0
415442,-100.0,,-69.0,-96.0,-100.0
415459,-100.0,,-69.0,-96.0,-100.0
415476,-100.0,,-69.0,-96.0,-100.0
415493,-100.0,,-69.0,-96.0,-100.0
415495,-100.0,,-69.0,-96.0,-100.0
415510,-100.0,,-69.0,-96.0,-99.0
415512,-100.0,,-69.0,-96.0,-99.0
415526,-100.0,,-69.0,-96.0,-98.0
415527,-100.0,,-69.0,-96.0,-98.0
415543,-100.0,,-69.0,-96.0,-97.0
415544,-100.0,,-69.0,-96.0,-97.0
415560,-100.0,,-69.0,-96.0,-96.0
415561,-100.0,,-69.0,-96.0,-96.0
415577,-100.0,,-69.0,-96.0,-94.0
415582,-100.0,,-69.0,-96.0,-94.0
415594,-100.0,,-69.0,-96.0,-93.0
415597,-100.0,,-69.0,-96.0,-93.0
415606,-100.0,,-69.0,-96.0,-92.66666666666667
415609,-100.0,,-69.0,-96.0,-92.33333333333333
415610,-100.0,,-69.0,-96.0,-92.0
415613,-100.0,,-69.0,-96.0,-92.0
415626,-100.0,,-69.0,-96.0,-91.0
415628,-100.0,,-69.0,-96.0,-91.0
415643,-100.0,,-69.0,-96.0,-90.5
415644,-100.0,,-69.0,-96.0,-90.0
415649,-100.0,,-69.0,-96.0,-90.0
415654,-100.0,,-69.0,-96.0,-89.5
415660,-100.0,,-69.0,-96.0,-89.0
415663,-100.0,,-69.0,-96.0,-89.0
415676,-100.0,,-69.0,-96.0,-88.0
415678,-100.0,,-69.0,-96.0,-88.0
415681,-100.0,,-69.0,-96.0,-87.5
415693,-100.0,,-69.0,-96.0,-87.0
415694,-100.0,,-69.0,-96.0,-87.0
415709,-100.0,,-69.0,-96.0,-86.5
415710,-100.0,,-69.0,-96.0,-86.0
415711,-100.0,,-69.0,-96.0,-86.0
415726,-100.0,,-69.0,-96.0,-84.0
415727,-100.0,,-69.0,-96.0,-84.0
415743,-100.0,,-69.0,-96.0,-83.5
415744,-100.0,,-69.0,-96.0,-83.0
415749,-100.0,,-69.0,-96.0,-83.0
415759,-100.0,,-69.0,-96.0,-82.5
415760,-100.0,,-69.0,-96.0,-82.0
415763,-100.0,,-69.0,-96.0,-82.0
415776,-100.0,,-69.0,-96.0,-81.0
415779,-100.0,,-69.0,-96.0,-81.0
415793,-100.0,,-69.0,-96.0,-80.0
415794,-100.0,,-69.0,-96.0,-80.0
415810,-100.0,,-69.0,-96.0,-79.0
415812,-100.0,,-69.0,-96.0,-79.0
415826,-100.0,,-69.0,-96.0,-78.0
415828,-100.0,,-69.0,-96.0,-78.0
415843,-100.0,,-69.0,-96.0,-77.5
415844,-100.0,,-69.0,-96.0,-77.0
415848,-100.0,,-69.0,-96.0,-77.0
415860,-100.0,,-69.0,-96.0,-76.0
415861,-100.0,,-69.0,-96.0,-76.0
415864,-100.0,,-69.0,-96.0,-76.0
415877,-100.0,,-69.0,-96.0,-74.0
415879,-100.0,,-69.0,-96.0,-74.0
415893,-100.0,,-69.0,-96.0,-73.0
415895,-100.0,,-69.0,-96.0,-73.0
415907,-100.0,,-69.0,-96.0,-72.5
415910,-100.0,,-69.0,-96.0,-72.0
415912,-100.0,,-69.0,-96.0,-72.0
415926,-100.0,,-69.0,-96.0,-71.0
415927,-100.0,,-69.0,-96.0,-71.0
415943,-100.0,,-69.0,-96.0,-70.0
415944,-100.0,,-69.0,-96.0,-70.0
415960,-100.0,,-69.0,-96.0,-69.0
415961,-100.0,,-69.0,-96.0,-69.0
415976,-100.0,,-69.0,-96.0,-68.0
415977,-100.0,,-69.0,-96.0,-68.0
415994,-100.0,,-69.0,-96.0,-67.5
415995,-100.0,,-69.0,-96.0,-67.0
416000,-100.0,,-69.0,-96.0,-67.0
416010,-100.0,,-69.0,-96.0,-66.0
416015,-100.0,,-69.0,-96.0,-66.0
416026,-100.0,,-69.0,-96.0,-65.0
416027,-100.0,,-69.0,-96.0,-64.0
416030,-100.0,,-69.0,-96.0,-64.0
416043,-100.0,,-69.0,-96.0,-63.0
416048,-100.0,,-69.0,-96.0,-63.0
416060,-100.0,,-69.0,-96.0,-62.0
416062,-100.0,,-69.0,-96.0,-62.0
416077,-100.0,,-69.0,-96.0,-61.0
416079,-100.0,,-69.0,-96.0,-61.0
416081,-100.0,,-69.0,-96.0,-60.666666666666664
416082,-99.75,,-69.0,-96.0,-60.333333333333336
416093,-99.5,,-69.0,-96.0,-60.0
416095,-99.25,,-69.0,-96.0,-60.0
416098,-99.0,,-69.0,-96.0,-59.5
416110,-98.5,,-69.0,-96.0,-59.0
416112,-98.0,,-69.0,-96.0,-59.0
416126,-97.5,,-69.0,-96.0,-58.0
416128,-97.0,,-69.0,-96.0,-58.0
416131,-96.5,,-69.0,-96.0,-57.666666666666664
416139,-96.0,,-69.0,-96.0,-57.333333333333336
416143,-95.66666666666667,,-69.0,-96.0,-57.0
416145,-95.33333333333333,,-69.0,-96.0,-57.0
416153,-95.0,,-69.0,-96.0,-56.5
416160,-95.0,,-69.0,-96.0,-56.0
416161,-95.0,,-69.0,-96.0,-56.0
416177,-95.0,,-69.0,-96.0,-54.0
416180,-95.0,,-69.0,-96.0,-54.0
416181,-95.0,,-69.0,-96.0,-54.0
416194,-95.0,,-69.0,-96.0,-53.0
416198,-95.0,,-69.0,-96.0,-53.0
416210,-95.0,,-69.0,-96.0,-52.0
416212,-95.0,,-69.0,-96.0,-52.0
416215,-95.0,,-69.0,-96.0,-52.0
416221,-95.0,,-69.0,-96.0,-51.5
416228,-95.0,,-69.0,-96.0,-51.0
416232,-95.0,,-69.0,-96.0,-51.0
416244,-95.0,,-69.0,-96.0,-50.0
416246,-95.0,,-69.0,-96.0,-50.0
416249,-95.0,,-69.0,-96.0,-50.0
416260,-95.0,,-69.0,-96.0,-49.0
416263,-95.0,,-69.0,-96.0,-49.0
416277,-95.0,,-69.0,-96.0,-48.0
416279,-95.0,,-69.0,-96.0,-48.0
416293,-95.0,,-69.0,-96.0,-47.0
416296,-95.0,,-69.0,-96.0,-47.0
416298,-95.0,,-69.0,-96.0,-46.666666666666664
416302,-95.0,,-69.0,-96.0,-46.333333333333336
416310,-94.66666666666667,,-69.0,-96.0,-46.0
416311,-94.33333333333333,,-69.0,-96.0,-46.0
416319,-94.0,,-69.0,-96.0,-45.0
416326,-93.75,,-69.0,-96.0,-44.0
416328,-93.5,,-69.0,-96.0,-44.0
416330,-93.25,,-69.0,-96.0,-43.666666666666664
416334,-93.0,,-69.0,-96.0,-43.333333333333336
416343,-92.66666666666667,,-69.0,-96.0,-43.0
416344,-92.33333333333333,,-69.0,-96.0,-43.0
416349,-92.0,,-69.0,-96.0,-42.5
416360,-91.66666666666667,,-69.0,-96.0,-42.0
416361,-91.33333333333333,,-69.0,-96.0,-42.0
416364,-91.0,,-69.0,-96.0,-41.5
416376,-90.75,,-69.0,-96.0,-41.0
416377,-90.5,,-69.0,-96.0,-41.0
416380,-90.25,,-69.0,-96.0,-40.666666666666664
416389,-90.0,,-69.0,-96.0,-40.333333333333336
416393,-89.33333333333333,,-69.0,-96.0,-40.0
416394,-88.66666666666667,,-69.0,-96.0,-40.0
416405,-88.0,,-69.0,-96.0,-39.5
416410,-87.75,,-69.0,-96.0,-39.0
416411,-87.5,,-69.0,-96.0,-39.0
416415,-87.25,,-69.0,-96.0,-38.666666666666664
416420,-87.0,,-69.0,-96.0,-38.333333333333336
416426,-86.66666666666667,,-69.0,-96.0,-38.0
416427,-86.33333333333333,,-69.0,-96.0,-38.0
416435,-86.0,,-69.0,-96.0,-37.666666666666664
416438,-85.85714285714286,,-69.0,-96.0,-37.333333333333336
416443,-85.71428571428571,,-69.0,-96.0,-37.0
416444,-85.57142857142857,,-69.0,-96.0,-37.0
416446,-85.42857142857143,,-69.0,-96.0,-36.833333333333336
416448,-85.28571428571429,,-69.0,-96.0,-36.666666666666664
416449,-85.14285714285714,-87.0,-69.0,-96.0,-36.5
416452,-85.0,-86.88888888888889,-69.0,-96.0,-36.333333333333336
416458,-84.8,-86.77777777777777,-69.0,-96.0,-36.166666666666664
416460,-84.6,-86.66666666666667,-69.0,-96.0,-36.0
416461,-84.4,-86.55555555555556,-69.0,-96.0,-36.0
416464,-84.2,-86.44444444444444,-69.0,-96.0,-35.333333333333336
416468,-84.0,-86.33333333333333,-69.0,-96.0,-34.666666666666664
416476,-84.0,-86.22222222222223,-69.0,-96.0,-34.0
416478,-84.0,-86.11111111111111,-69.0,-96.0,-34.0
416491,-84.0,-86.0,-69.0,-96.0,-33.5
416493,-84.0,-85.77777777777777,-69.0,-96.0,-33.0
416494,-84.0,-85.55555555555556,-69.0,-96.0,-33.0
416497,-84.0,-85.33333333333333,-69.0,-96.0,-32.5
416510,-84.0,-85.11111111111111,-69.0,-96.0,-32.0
416511,-84.0,-84.88888888888889,-69.0,-96.0,-32.0
416516,-84.0,-84.66666666666667,-69.0,-96.0,-31.5
416526,-84.0,-84.44444444444444,-69.0,-96.0,-31.0
416527,-84.0,-84.22222222222223,-69.0,-96.0,-31.0
416531,-84.0,-84.0,-69.0,-96.0,-30.666666666666668
416532,-84.0,,-69.0,-96.0,-30.333333333333332
416543,-84.0,,-69.0,-96.0,-30.0
416544,-84.0,,-69.0,-96.0,-30.0
416546,-84.0,,-69.0,-96.0,-29.5
416560,-84.0,,-69.0,-96.0,-29.0
416561,-84.0,,-69.0,-96.0,-29.0
416567,-84.0,,-69.0,-96.0,-28.5
416577,-84.0,,-69.0,-96.0,-28.0
416582,-84.0,,-69.0,-96.0,-28.0
416585,-84.0,,-69.0,-96.0,-27.666666666666668
416586,-83.75,,-69.0,-96.0,-27.333333333333332
416594,-83.5,,-69.0,-96.0,-27.0
416598,-83.25,,-69.0,-96.0,-27.0
416600,-83.0,,-69.0,-96.0,-26.333333333333332
416602,-82.66666666666667,,-69.0,-96.0,-25.666666666666668
416611,-82.33333333333333,,-69.0,-96.0,-25.0
416615,-82.0,,-69.0,-96.0,-25.0
416626,-81.5,,-69.0,-96.0,-25.0
416631,-81.0,,-69.0,-96.0,-25.0
416641,-80.5,,-69.0,-96.0,-25.0
416646,-80.0,,-69.0,-96.0,-25.0
416659,-79.5,,-69.0,-96.0,-25.0
416671,-79.0,,-69.0,-96.0,-25.0
416675,-78.5,,-69.0,-96.0,-25.0
416686,-78.0,,-69.0,-96.0,-25.0
416703,-77.0,,-69.0,-96.0,-25.0
416706,-76.0,,-69.0,-96.0,-25.0
416719,-75.0,,-69.0,-96.0,-25.0
416730,-75.0,,-69.0,-96.0,-25.0
416743,-75.0,,-69.0,-96.0,-25.0
416768,-75.0,,-69.0,-96.0,-25.0
416782,-75.0,,-69.0,-96.0,-25.0
416805,-75.0,,-69.0,-96.0,-25.0
416807,-75.0,,-69.0,-96.0,-25.0
416819,-75.0,,-69.0,-96.0,-25.0
416842,-75.0,,-69.0,-96.0,-25.0
416889,-75.0,,-69.0,-96.0,-25.0
416900,-75.0,,-69.0,-96.0,-25.0
416916,-75.0,,-69.0,-96.0,-25.0
416921,-75.0,,-69.0,-96.0,-25.0
416940,-75.0,,-69.0,-96.0,-25.0
416952,-75.0,,-69.0,-96.0,-25.0
416975,-75.0,,-69.0,-96.0,-25.0
416987,-75.0,,-69.0,-96.0,-25.0
416994,-75.0,,-69.0,-96.0,-25.0
417006,-75.0,,-69.0,-96.0,-25.0
417011,-75.0,,-69.0,-96.0,-25.0
417037,-75.0,,-69.0,-96.0,-25.0
417057,-75.0,,-69.0,-96.0,-25.0
417072,-75.0,,-69.0,-96.0,-25.0
417097,-75.0,,-69.0,-96.0,-25.0
417116,-75.0,,-69.0,-96.0,-25.0
417129,-75.0,,-69.0,-96.0,-25.0
417150,-75.0,,-69.0,-96.0,-25.0
417164,-75.0,,-69.0,-96.0,-25.0
417181,-75.0,,-69.0,-96.0,-25.0
417210,-75.0,,-69.0,-96.0,-25.0
417228,-75.0,,-69.0,-96.0,-25.0
417245,-75.0,,-69.0,-96.0,-25.0
417266,-75.0,,-69.0,-96.0,-25.0
417281,-75.0,,-69.0,-96.0,-25.0
417302,-75.0,,-69.0,-96.0,-25.0
417319,-75.0,,-69.0,-96.0,-25.0
417338,-75.0,,-69.0,-96.0,-25.0
417353,-75.0,,-69.0,-96.0,-25.0
417373,-75.0,,-69.0,-96.0,-25.0
417387,-75.0,,-69.0,-96.0,-25.0
417409,-75.0,,-69.0,-96.0,-25.0
417410,-75.0,,-69.0,-96.0,-25.0
417422,-75.0,,-69.0,-96.0,-25.0
417426,-75.0,,-69.0,-96.0,-25.0
417441,-75.0,,-69.0,-96.0,-25.0
417443,-75.0,,-69.0,-96.0,-25.0
417459,-75.0,,-69.0,-96.0,-25.0
417477,-75.0,,-69.0,-96.0,-25.0
417493,-75.0,,-69.0,-96.0,-25.0
417509,-75.0,,-69.0,-96.0,-25.0
417627,-75.0,,-69.0,-96.0,-25.0
417644,-75.0,,-69.0,-96.0,-24.0
417645,-75.0,,-69.0,-96.0,-24.0
417660,-75.0,,-69.0,-96.0,-23.0
417661,-75.0,,-69.0,-96.0,-23.0
417677,-75.0,,-69.0,-96.0,-22.0
417678,-75.0,,-69.0,-96.0,-22.0
417693,-75.0,,-69.0,-96.0,-21.0
417694,-75.0,,-69.0,-96.0,-21.0
417710,-75.0,,-69.0,-96.0,-20.0
417711,-75.0,,-69.0,-96.0,-20.0
417726,-75.0,,-69.0,-96.0,-19.0
417728,-75.0,,-69.0,-96.0,-19.0
417743,-75.0,,-69.0,-96.0,-18.0
417744,-75.0,,-69.0,-96.0,-18.0
417760,-75.0,,-69.0,-96.0,-16.0
420240,-75.0,,-69.0,-96.0,-16.0
420258,-75.0,,-69.0,-96.0,-16.0
420290,-75.0,,-69.0,-96.0,-16.0
420307,-75.0,,-69.0,-96.0,-16.0
420323,-75.0,,-69.0,-96.0,-16.0
420340,-75.0,,-69.0,-96.0,-16.0
420356,-75.0,,-69.0,-96.0,-16.0
420373,-75.0,,-69.0,-96.0,-16.0
420390,-75.0,,-69.0,-96.0,-16.0
420406,-75.0,,-69.0,-96.0,-16.0
420423,-75.0,,-69.0,-96.0,-16.0
420440,-75.0,,-69.0,-96.0,-16.0
420587,-75.0,,-69.0,-96.0,-16.0
420606,-75.0,,-69.0,-96.0,-16.0
420620,-75.0,,-69.0,-96.0,-16.0
420637,-75.0,,-69.0,-96.0,-16.0
420654,-75.0,,-69.0,-96.0,-16.0
420670,-75.0,,-69.0,-96.0,-16.0
420688,-75.0,,-69.0,-96.0,-16.0
421189,-75.0,,-69.0,-96.0,-16.0
421207,-75.0,,-69.0,-96.0,-16.0
421223,-75.0,,-69.0,-96.0,-16.0
421240,-75.0,,-69.0,-96.0,-16.0
421258,-75.0,,-69.0,-96.0,-16.0
421275,-75.0,,-69.0,-96.0,-16.0
421290,-75.0,,-69.0,-96.0,-16.0
421617,-75.0,,-69.0,-96.0,-16.0
421634,-75.0,,-70.0,-96.0,-16.0
421650,-75.0,,-71.0,-96.0,-16.0
421667,-75.0,,-72.0,-96.0,-16.0
421683,-75.0,,-73.0,-96.0,-16.0
421700,-75.0,,-74.0,-96.0,-16.0
421717,-75.0,,-75.0,-96.0,-16.0
421733,-75.0,,-77.0,-96.0,-16.0
421750,-75.0,,-78.0,-96.0,-16.0
421767,-75.0,,-79.0,-96.0,-16.0
421783,-75.0,,-80.0,-96.0,-16.0
421800,-75.0,,-81.0,-96.0,-16.0
421817,-75.0,,-82.0,-96.0,-16.0
421833,-75.0,,-83.0,-96.0,-16.0
421850,-75.0,,-84.0,-96.0,-16.0
421867,-75.0,,-85.0,-96.0,-16.0
421883,-75.0,,-87.0,-96.0,-16.0
421900,-75.0,,-88.0,-96.0,-16.0
421917,-75.0,,-89.0,-96.0,-16.0
421934,-75.0,,-90.0,-96.0,-16.0
421950,-75.0,,-91.0,-96.0,-16.0
421967,-75.0,,-92.0,-96.0,-16.0
421984,-75.0,,-93.0,-96.0,-16.0
422000,-75.0,,-94.0,-96.0,-16.0
422017,-75.0,,-95.0,-96.0,-16.0
422034,-75.0,,-96.0,-96.0,-16.0
422050,-75.0,,-98.0,-96.0,-16.0
422067,-75.0,,-99.0,-96.0,-16.0
422084,-75.0,,-100.0,-96.0,-16.0
423365,-75.0,,-100.0,-96.0,-16.0
423383,-75.0,,-100.0,-95.0,-16.0
423415,-75.0,,-100.0,-94.0,-16.0
423434,-75.0,,-100.0,-93.0,-16.0
423484,-75.0,,-100.0,-91.0,-16.0
424487,-75.0,,-100.0,-91.0,-16.0
424505,-75.0,,-99.0,-91.0,-16.0
424520,-75.0,,-98.0,-91.0,-16.0
424536,-75.0,,-97.0,-91.0,-16.0
424553,-75.0,,-96.0,-91.0,-16.0
424570,-75.0,,-94.0,-91.0,-16.0
424586,-75.0,,-93.0,-91.0,-16.0
424603,-75.0,,-92.0,-91.0,-16.0
424620,-75.0,,-91.0,-91.0,-16.0
424637,-75.0,,-90.0,-91.0,-16.0
424653,-75.0,,-89.0,-91.0,-16.0
424670,-75.0,,-88.0,-91.0,-16.0
424687,-75.0,,-87.0,-91.0,-16.0
424704,-75.0,,-86.0,-91.0,-16.0
424720,-75.0,,-84.0,-91.0,-16.0
424737,-75.0,,-83.0,-91.0,-16.0
426176,-75.0,,-83.0,-91.0,-16.0
