,A2RJBMEEVBZ8E,A1NTYZ6IERUPC
414101,-100.0,-100.0
414129,-100.0,-100.0
414149,-100.0,-100.0
414183,-100.0,-100.0
414199,-100.0,-100.0
414227,-100.0,-100.0
414261,-100.0,-100.0
414291,-100.0,-100.0
414314,-100.0,-100.0
414329,-100.0,-100.0
414355,-100.0,-100.0
414378,-100.0,-100.0
414414,-100.0,-100.0
414435,-100.0,-100.0
414460,-100.0,-100.0
414480,-100.0,-100.0
414502,-100.0,-100.0
414518,-100.0,-100.0
414546,-100.0,-100.0
414564,-100.0,-100.0
414597,-100.0,-100.0
414624,-100.0,-100.0
414661,-100.0,-100.0
414682,-100.0,-100.0
414714,-100.0,-100.0
414734,-100.0,-100.0
414765,-100.0,-100.0
414784,-100.0,-100.0
414799,-100.0,-100.0
414829,-100.0,-100.0
414843,-100.0,-100.0
414865,-100.0,-100.0
414885,-100.0,-100.0
414915,-100.0,-100.0
414942,-100.0,-100.0
414963,-100.0,-100.0
414986,-100.0,-100.0
415003,-100.0,-100.0
415034,-100.0,-100.0
415062,-100.0,-100.0
415086,-100.0,-100.0
415115,-100.0,-100.0
415139,-100.0,-100.0
415166,-100.0,-100.0
415189,-100.0,-100.0
415212,-100.0,-100.0
415237,-100.0,-100.0
415262,-100.0,-100.0
415283,-100.0,-100.0
415314,-100.0,-100.0
415326,-100.0,-100.0
415354,-100.0,-100.0
415383,-100.0,-100.0
415413,-100.0,-100.0
415441,-100.0,-100.0
415465,-100.0,-100.0
415498,-100.0,-100.0
415521,-100.0,-100.0
415550,-100.0,-100.0
415566,-100.0,-100.0
415592,-100.0,-100.0
415609,-100.0,-100.0
415635,-100.0,-100.0
415659,-100.0,-100.0
415688,-100.0,-100.0
415706,-100.0,-100.0
415735,-100.0,-100.0
415773,-100.0,-100.0
415801,-100.0,-100.0
415824,-100.0,-100.0
415842,-100.0,-100.0
415870,-100.0,-100.0
415900,-100.0,-100.0
415921,-100.0,-100.0
415955,-100.0,-100.0
416030,-100.0,-100.0
416068,-100.0,-100.0
416115,-100.0,-100.0
416147,-100.0,-100.0
416189,-100.0,-100.0
501726,-100.0,-100.0
501727,-100.0,-100.0
501732,-100.0,-100.0
501908,-100.0,-100.0
501926,-100.0,-100.0
502129,-100.0,-100.0
502159,-100.0,-100.0
502272,-100.0,-100.0
502296,-100.0,-100.0
502307,-100.0,-100.0
502320,-100.0,-100.0
502322,-100.0,-100.0
502332,-100.0,-100.0
502341,-100.0,-100.0
502342,-100.0,-100.0
502396,-100.0,-100.0
507152,-100.0,-100.0
507176,-100.0,-100.0
507182,-100.0,-100.0
507192,-100.0,-100.0
507207,-100.0,-100.0
507225,-100.0,-100.0
507353,-100.0,-100.0
507375,-100.0,-100.0
507380,-100.0,-100.0
507401,-100.0,-100.0
507552,-100.0,-100.0
507577,-100.0,-100.0
507584,-100.0,-100.0
507600,-100.0,-100.0
507607,-100.0,-100.0
507625,-100.0,-100.0
507727,-100.0,-100.0
507752,-100.0,-100.0
507757,-100.0,-100.0
507777,-100.0,-100.0
507784,-100.0,-100.0
507807,-100.0,-100.0
508809,-100.0,-100.0
508834,-100.0,-100.0
508840,-100.0,-100.0
508853,-100.0,-100.0
531185,-100.0,-100.0
531210,-100.0,-100.0
531215,-100.0,-100.0
531232,-100.0,-100.0
531237,-100.0,-100.0
531252,-100.0,-100.0
532136,-100.0,-100.0
532162,-100.0,-100.0
532168,-100.0,-100.0
532185,-100.0,-100.0
532190,-100.0,-100.0
532211,-100.0,-100.0
532217,-100.0,-100.0
532234,-100.0,-100.0
532238,-100.0,-100.0
532251,-100.0,-100.0
532257,-100.0,-100.0
532285,-100.0,-100.0
532291,-100.0,-100.0
532309,-100.0,-100.0
532313,-100.0,-100.0
532334,-100.0,-100.0
532340,-100.0,-100.0
532351,-100.0,-100.0
532364,-100.0,-100.0
532386,-100.0,-100.0
532391,-100.0,-100.0
532410,-100.0,-100.0
532414,-100.0,-100.0
532433,-100.0,-100.0
532438,-100.0,-100.0
532461,-100.0,-100.0
532468,-100.0,-100.0
532511,-100.0,-100.0
532520,-100.0,-100.0
532560,-100.0,-100.0
532564,-100.0,-100.0
532586,-100.0,-100.0
532594,-100.0,-100.0
532610,-100.0,-100.0
532615,-100.0,-100.0
532632,-100.0,-100.0
532637,-100.0,-100.0
532661,-100.0,-100.0
532666,-100.0,-100.0
532686,-100.0,-100.0
532691,-100.0,-100.0
532712,-100.0,-100.0
532718,-100.0,-100.0
532728,-100.0,-100.0
532733,-100.0,-100.0
532761,-100.0,-100.0
532766,-100.0,-100.0
532785,-100.0,-100.0
532790,-100.0,-100.0
532810,-100.0,-100.0
532815,-100.0,-100.0
532835,-100.0,-100.0
532841,-100.0,-100.0
532861,-100.0,-100.0
532866,-100.0,-100.0
532886,-100.0,-100.0
532891,-100.0,-100.0
532911,-100.0,-100.0
532916,-100.0,-100.0
532932,-100.0,-100.0
532937,-100.0,-100.0
532955,-100.0,-100.0
532965,-100.0,-100.0
532986,-100.0,-100.0
532991,-100.0,-100.0
533011,-100.0,-100.0
533015,-100.0,-100.0
533031,-100.0,-100.0
533041,-100.0,-100.0
533062,-100.0,-100.0
533066,-100.0,-100.0
533085,-100.0,-100.0
533090,-100.0,-100.0
533111,-100.0,-100.0
533116,-100.0,-100.0
533132,-100.0,-100.0
533137,-100.0,-100.0
533152,-100.0,-100.0
533167,-100.0,-100.0
533186,-100.0,-100.0
533192,-100.0,-100.0
533212,-100.0,-100.0
533219,-100.0,-100.0
533228,-100.0,-100.0
533241,-100.0,-100.0
533261,-100.0,-100.0
533265,-100.0,-100.0
533286,-100.0,-100.0
533292,-100.0,-100.0
533311,-100.0,-100.0
533323,-100.0,-100.0
533364,-100.0,-100.0
533371,-100.0,-100.0
533387,-100.0,-100.0
602642,-100.0,-100.0
602658,-100.0,-100.0
602711,-100.0,-100.0
602718,-100.0,-100.0
602745,-100.0,-100.0
602766,-100.0,-100.0
602803,-100.0,-100.0
602823,-100.0,-100.0
602850,-100.0,-100.0
602882,-100.0,-100.0
602916,-100.0,-100.0
602940,-100.0,-100.0
602968,-100.0,-100.0
603003,-100.0,-100.0
603036,-100.0,-100.0
603059,-100.0,-100.0
603065,-100.0,-100.0
603108,-100.0,-100.0
603122,-100.0,-100.0
603163,-100.0,-100.0
603177,-100.0,-100.0
603206,-100.0,-100.0
603235,-100.0,-100.0
603259,-100.0,-100.0
603280,-100.0,-100.0
603311,-100.0,-100.0
603343,-100.0,-100.0
603364,-100.0,-100.0
603397,-100.0,-100.0
603421,-100.0,-100.0
603443,-100.0,-100.0
603477,-100.0,-100.0
603492,-100.0,-100.0
603528,-100.0,-100.0
603550,-100.0,-100.0
603569,-100.0,-100.0
603596,-100.0,-100.0
603650,-100.0,-100.0
603663,-100.0,-100.0
603684,-100.0,-100.0
603727,-100.0,-100.0
603762,-100.0,-100.0
603781,-100.0,-100.0
603802,-100.0,-100.0
603833,-100.0,-100.0
603858,-100.0,-100.0
603890,-100.0,-100.0
603909,-100.0,-100.0
603943,-100.0,-100.0
603983,-100.0,-100.0
604050,-100.0,-100.0
604120,-100.0,-100.0
604213,-100.0,-100.0
604263,-100.0,-100.0
604332,-100.0,-100.0
604383,-100.0,-100.0
604489,-100.0,-100.0
604566,-100.0,-100.0
604637,-100.0,-100.0
604707,-100.0,-100.0
604765,-100.0,-100.0
604850,-100.0,-100.0
604915,-100.0,-100.0
605009,-100.0,-100.0
605082,-100.0,-100.0
605136,-100.0,-100.0
605253,-100.0,-100.0
605341,-100.0,-100.0
605446,-100.0,-100.0
605517,-100.0,-100.0
605609,-100.0,-100.0
605672,-100.0,-100.0
605748,-100.0,-100.0
605810,-100.0,-100.0
605881,-100.0,-100.0
605925,-100.0,-100.0
606020,-100.0,-100.0
606070,-100.0,-100.0
606168,-100.0,-100.0
606219,-100.0,-100.0
606287,-100.0,-100.0
606338,-100.0,-100.0
606423,-100.0,-100.0
606487,-100.0,-100.0
606589,-100.0,-100.0
606663,-100.0,-100.0
606733,-100.0,-100.0
606791,-100.0,-100.0
606897,-100.0,-100.0
606947,-100.0,-100.0
607017,-100.0,-100.0
607102,-100.0,-100.0
607181,-100.0,-100.0
607238,-100.0,-100.0
607325,-100.0,-100.0
607395,-100.0,-100.0
607452,-100.0,-100.0
607526,-100.0,-100.0
607681,-100.0,-100.0
607775,-100.0,-100.0
607950,-100.0,-100.0
608074,-100.0,-100.0
608135,-100.0,-100.0
608180,-100.0,-100.0
608240,-100.0,-100.0
608291,-100.0,-100.0
608377,-100.0,-100.0
608410,-100.0,-100.0
608498,-100.0,-100.0
608544,-100.0,-100.0
608679,-100.0,-100.0
608721,-100.0,-100.0
608836,-100.0,-100.0
608881,-100.0,-100.0
608951,-100.0,-100.0
608995,-100.0,-100.0
609064,-100.0,-100.0
609114,-100.0,-100.0
609152,-100.0,-100.0
609213,-100.0,-100.0
609228,-100.0,-100.0
609284,-100.0,-100.0
609324,-100.0,-100.0
609384,-100.0,-100.0
609447,-100.0,-100.0
609488,-100.0,-100.0
609633,-100.0,-100.0
609670,-100.0,-100.0
609729,-100.0,-100.0
609785,-100.0,-100.0
609825,-100.0,-100.0
609893,-100.0,-100.0
609923,-100.0,-100.0
609986,-100.0,-100.0
610043,-100.0,-100.0
610095,-100.0,-100.0
610128,-100.0,-100.0
610198,-100.0,-100.0
610226,-100.0,-100.0
610258,-100.0,-100.0
610308,-100.0,-100.0
610344,-100.0,-100.0
610400,-100.0,-100.0
610424,-100.0,-100.0
610554,-100.0,-100.0
610619,-100.0,-100.0
610708,-100.0,-100.0
610745,-100.0,-100.0
610765,-100.0,-100.0
610864,-100.0,-100.0
610885,-100.0,-100.0
610941,-100.0,-100.0
610953,-100.0,-100.0
611083,-100.0,-100.0
611107,-100.0,-100.0
611156,-100.0,-100.0
611163,-100.0,-100.0
611247,-100.0,-100.0
611267,-100.0,-100.0
611320,-100.0,-100.0
611359,-100.0,-100.0
611365,-100.0,-100.0
611419,-100.0,-100.0
611443,-100.0,-100.0
611519,-100.0,-100.0
611559,-100.0,-100.0
611610,-100.0,-100.0
611627,-100.0,-100.0
611672,-100.0,-100.0
611685,-100.0,-100.0
611730,-100.0,-100.0
611825,-100.0,-100.0
611843,-100.0,-100.0
611888,-100.0,-100.0
611900,-100.0,-100.0
611901,-100.0,-100.0
613236,-100.0,-100.0
613256,-100.0,-100.0
613288,-100.0,-100.0
613312,-100.0,-100.0
613330,-100.0,-100.0
613364,-100.0,-100.0
613400,-100.0,-100.0
613417,-100.0,-100.0
613435,-100.0,-100.0
613453,-100.0,-100.0
613469,-100.0,-100.0
613487,-100.0,-100.0
613506,-100.0,-100.0
613530,-100.0,-100.0
613563,-100.0,-100.0
613582,-100.0,-100.0
613616,-100.0,-100.0
613635,-100.0,-100.0
613651,-100.0,-100.0
613669,-100.0,-100.0
613705,-100.0,-100.0
613739,-100.0,-100.0
613746,-100.0,-100.0
613764,-100.0,-100.0
613781,-100.0,-100.0
613800,-100.0,-100.0
613816,-100.0,-100.0
613851,-100.0,-100.0
613869,-100.0,-100.0
613905,-100.0,-100.0
613922,-100.0,-100.0
613956,-100.0,-100.0
613980,-100.0,-100.0
613999,-100.0,-100.0
614032,-100.0,-100.0
614051,-100.0,-100.0
614069,-100.0,-100.0
614086,-100.0,-100.0
614121,-100.0,-100.0
614156,-100.0,-100.0
614164,-100.0,-100.0
614197,-100.0,-100.0
614233,-100.0,-100.0
614251,-100.0,-100.0
614285,-100.0,-100.0
614320,-100.0,-100.0
614337,-100.0,-100.0
614355,-100.0,-100.0
614373,-100.0,-100.0
614397,-100.0,-100.0
614415,-100.0,-100.0
614450,-100.0,-100.0
614483,-100.0,-100.0
614502,-100.0,-100.0
614520,-100.0,-100.0
614536,-100.0,-100.0
614555,-100.0,-100.0
614573,-100.0,-100.0
614589,-100.0,-100.0
614596,-100.0,-100.0
614614,-100.0,-100.0
614631,-100.0,-100.0
614666,-100.0,-100.0
614702,-100.0,-100.0
614737,-100.0,-100.0
614754,-100.0,-100.0
614789,-100.0,-100.0
614814,-100.0,-100.0
614832,-100.0,-100.0
614866,-100.0,-100.0
614905,-100.0,-100.0
614933,-100.0,-100.0
614969,-100.0,-100.0
615006,-100.0,-100.0
615031,-100.0,-100.0
615065,-100.0,-100.0
615083,-100.0,-100.0
615100,-100.0,-100.0
615118,-100.0,-100.0
615152,-100.0,-100.0
615170,-100.0,-100.0
615205,-100.0,-100.0
615240,-100.0,-100.0
615247,-100.0,-100.0
615265,-100.0,-100.0
615283,-100.0,-100.0
615317,-100.0,-100.0
615335,-100.0,-100.0
615370,-100.0,-100.0
615405,-100.0,-100.0
615423,-100.0,-100.0
615447,-100.0,-100.0
615482,-100.0,-100.0
615498,-100.0,-100.0
615516,-100.0,-100.0
615534,-100.0,-100.0
615551,-100.0,-100.0
615569,-100.0,-100.0
615587,-100.0,-100.0
615604,-100.0,-100.0
615621,-100.0,-100.0
615657,-100.0,-100.0
615664,-100.0,-100.0
615699,-100.0,-100.0
615734,-100.0,-100.0
615752,-100.0,-100.0
615786,-100.0,-100.0
615821,-100.0,-100.0
615839,-100.0,-100.0
615857,-100.0,-100.0
615863,-100.0,-100.0
615899,-100.0,-100.0
615915,-100.0,-100.0
615951,-100.0,-100.0
615967,-100.0,-100.0
615985,-100.0,-100.0
616003,-100.0,-100.0
616020,-100.0,-100.0
616038,-100.0,-100.0
616057,-100.0,-100.0
616072,-100.0,-100.0
616090,-100.0,-100.0
616098,-100.0,-100.0
616115,-100.0,-100.0
616133,-100.0,-100.0
616151,-100.0,-100.0
616160,-100.0,-100.0
616161,-100.0,-100.0
627496,-100.0,-100.0
627530,-100.0,-100.0
627576,-100.0,-100.0
627587,-100.0,-100.0
627623,-100.0,-100.0
627645,-100.0,-100.0
627670,-100.0,-100.0
627706,-100.0,-100.0
627734,-100.0,-100.0
627763,-100.0,-100.0
627782,-100.0,-100.0
627810,-100.0,-100.0
627824,-100.0,-100.0
627858,-100.0,-100.0
627875,-100.0,-100.0
627905,-100.0,-100.0
627926,-100.0,-100.0
627950,-100.0,-100.0
627966,-100.0,-100.0
627993,-100.0,-100.0
628018,-100.0,-100.0
628057,-100.0,-100.0
628069,-100.0,-100.0
628107,-100.0,-100.0
628119,-100.0,-100.0
628157,-100.0,-100.0
628176,-100.0,-100.0
628208,-100.0,-100.0
628230,-100.0,-100.0
628249,-100.0,-100.0
628278,-100.0,-100.0
628304,-100.0,-100.0
628318,-100.0,-100.0
628358,-100.0,-100.0
628376,-100.0,-100.0
628408,-100.0,-100.0
628427,-100.0,-100.0
628462,-100.0,-100.0
628483,-100.0,-100.0
628505,-100.0,-100.0
628534,-100.0,-100.0
628557,-100.0,-100.0
628579,-100.0,-100.0
628603,-100.0,-100.0
628626,-100.0,-100.0
628642,-100.0,-100.0
628675,-100.0,-100.0
628695,-100.0,-100.0
628722,-100.0,-100.0
628741,-100.0,-100.0
628773,-100.0,-100.0
628787,-100.0,-100.0
628826,-100.0,-100.0
628849,-100.0,-100.0
628870,-100.0,-100.0
628896,-100.0,-100.0
628912,-100.0,-100.0
628945,-100.0,-100.0
628970,-100.0,-100.0
628986,-100.0,-100.0
629023,-100.0,-100.0
629042,-100.0,-100.0
629076,-100.0,-100.0
629103,-100.0,-100.0
629124,-100.0,-100.0
629147,-100.0,-100.0
629169,-100.0,-100.0
629199,-100.0,-100.0
629223,-100.0,-100.0
629250,-100.0,-100.0
629280,-100.0,-100.0
629306,-100.0,-100.0
629322,-100.0,-100.0
629358,-100.0,-100.0
629377,-100.0,-100.0
629410,-100.0,-100.0
629433,-100.0,-100.0
629466,-100.0,-100.0
629494,-100.0,-100.0
629516,-100.0,-100.0
629546,-100.0,-100.0
629565,-100.0,-100.0
629595,-100.0,-100.0
629616,-100.0,-100.0
629645,-100.0,-100.0
629664,-100.0,-100.0
629695,-100.0,-100.0
629713,-100.0,-100.0
629746,-100.0,-100.0
629766,-100.0,-100.0
629798,-100.0,-100.0
629821,-100.0,-100.0
629846,-100.0,-100.0
629879,-100.0,-100.0
629895,-100.0,-100.0
629929,-100.0,-100.0
629942,-100.0,-100.0
629980,-100.0,-100.0
629995,-100.0,-100.0
630027,-100.0,-100.0
630041,-100.0,-100.0
630083,-100.0,-100.0
630107,-100.0,-100.0
630128,-100.0,-100.0
630160,-100.0,-100.0
630172,-100.0,-100.0
630215,-100.0,-100.0
630231,-100.0,-100.0
630272,-100.0,-100.0
630290,-100.0,-100.0
630317,-100.0,-100.0
630335,-100.0,-100.0
630368,-100.0,-100.0
630392,-100.0,-100.0
630419,-100.0,-100.0
630445,-100.0,-100.0
630478,-100.0,-100.0
630490,-100.0,-100.0
630529,-100.0,-100.0
630549,-100.0,-100.0
630581,-100.0,-100.0
630600,-100.0,-100.0
630632,-100.0,-100.0
630650,-100.0,-100.0
630679,-100.0,-100.0
630698,-100.0,-100.0
630729,-100.0,-100.0
630749,-100.0,-100.0
630781,-100.0,-100.0
630800,-100.0,-100.0
630833,-100.0,-100.0
630863,-100.0,-100.0
630898,-100.0,-100.0
630933,-100.0,-100.0
630960,-100.0,-100.0
630986,-100.0,-100.0
631009,-100.0,-100.0
631050,-100.0,-100.0
631069,-100.0,-100.0
631101,-100.0,-100.0
631124,-100.0,-100.0
631139,-100.0,-100.0
631168,-100.0,-100.0
631193,-100.0,-100.0
631217,-100.0,-100.0
631247,-100.0,-100.0
631276,-100.0,-100.0
631299,-100.0,-100.0
631320,-100.0,-100.0
631349,-100.0,-100.0
631369,-100.0,-100.0
631398,-100.0,-100.0
631424,-100.0,-100.0
631445,-100.0,-100.0
631473,-100.0,-100.0
631504,-100.0,-100.0
631526,-100.0,-100.0
631542,-100.0,-100.0
631587,-100.0,-100.0
631606,-100.0,-100.0
631633,-100.0,-100.0
631651,-100.0,-100.0
631682,-100.0,-100.0
631700,-100.0,-100.0
631733,-100.0,-100.0
631758,-100.0,-100.0
631787,-100.0,-100.0
631810,-100.0,-100.0
631824,-100.0,-100.0
631855,-100.0,-100.0
631876,-100.0,-100.0
631911,-100.0,-100.0
631933,-100.0,-100.0
631965,-100.0,-100.0
631985,-100.0,-100.0
632016,-100.0,-100.0
632045,-100.0,-100.0
632083,-100.0,-100.0
632098,-100.0,-100.0
632131,-100.0,-100.0
632145,-100.0,-100.0
632182,-100.0,-100.0
632204,-100.0,-100.0
632239,-100.0,-100.0
632267,-100.0,-100.0
632297,-100.0,-100.0
632405,-100.0,-100.0
632432,-100.0,-100.0
632498,-100.0,-100.0
632530,-100.0,-100.0
632549,-100.0,-100.0
632581,-100.0,-100.0
632590,-100.0,-100.0
632616,-100.0,-100.0
632636,-100.0,-100.0
632672,-100.0,-100.0
632688,-100.0,-100.0
632723,-100.0,-100.0
632745,-100.0,-100.0
632765,-100.0,-100.0
632777,-100.0,-100.0
632804,-100.0,-100.0
632829,-100.0,-100.0
632842,-100.0,-100.0
632870,-100.0,-100.0
632891,-100.0,-100.0
632920,-100.0,-100.0
632940,-100.0,-100.0
632956,-100.0,-100.0
632978,-100.0,-100.0
632998,-100.0,-100.0
633026,-100.0,-100.0
633043,-100.0,-100.0
633073,-100.0,-100.0
633095,-100.0,-100.0
633122,-100.0,-100.0
633148,-100.0,-100.0
633160,-100.0,-100.0
633197,-100.0,-100.0
633215,-100.0,-100.0
633245,-100.0,-100.0
633269,-100.0,-100.0
633292,-100.0,-100.0
633315,-100.0,-100.0
633330,-100.0,-100.0
633354,-100.0,-100.0
633375,-100.0,-100.0
633405,-100.0,-100.0
633426,-100.0,-100.0
633454,-100.0,-100.0
633471,-100.0,-100.0
633502,-100.0,-100.0
633523,-100.0,-100.0
633538,-100.0,-100.0
633566,-100.0,-100.0
633588,-100.0,-100.0
633619,-100.0,-100.0
633645,-100.0,-100.0
633670,-100.0,-100.0
633690,-100.0,-100.0
633704,-100.0,-100.0
633727,-100.0,-100.0
633755,-100.0,-100.0
633793,-100.0,-100.0
633815,-100.0,-100.0
633841,-100.0,-100.0
633865,-100.0,-100.0
633902,-100.0,-100.0
633915,-100.0,-100.0
633942,-100.0,-100.0
633958,-100.0,-100.0
633989,-100.0,-100.0
634005,-100.0,-100.0
634036,-100.0,-100.0
634092,-100.0,-100.0
634122,-100.0,-100.0
634143,-100.0,-100.0
634175,-100.0,-100.0
634196,-100.0,-100.0
634211,-100.0,-100.0
634245,-100.0,-100.0
634266,-100.0,-100.0
634280,-100.0,-100.0
634306,-100.0,-100.0
634319,-100.0,-100.0
634350,-100.0,-100.0
634365,-100.0,-100.0
634392,-100.0,-100.0
634409,-100.0,-100.0
634441,-100.0,-100.0
634456,-100.0,-100.0
634488,-100.0,-100.0
634499,-100.0,-100.0
634529,-100.0,-100.0
634547,-100.0,-100.0
634576,-100.0,-100.0
634590,-100.0,-100.0
634622,-100.0,-100.0
634633,-100.0,-100.0
634672,-100.0,-100.0
634684,-100.0,-100.0
634710,-100.0,-100.0
634735,-100.0,-100.0
634772,-100.0,-100.0
634804,-100.0,-100.0
634816,-100.0,-100.0
634843,-100.0,-100.0
634857,-100.0,-100.0
634888,-100.0,-100.0
634901,-100.0,-100.0
634934,-100.0,-100.0
634948,-100.0,-100.0
634974,-100.0,-100.0
634988,-100.0,-100.0
635018,-100.0,-100.0
635033,-100.0,-100.0
635068,-100.0,-100.0
635090,-100.0,-100.0
635112,-100.0,-100.0
635133,-100.0,-100.0
635160,-100.0,-100.0
635189,-100.0,-100.0
635216,-100.0,-100.0
635247,-100.0,-100.0
635275,-100.0,-100.0
635297,-100.0,-100.0
635324,-100.0,-100.0
635349,-100.0,-100.0
635372,-100.0,-100.0
635405,-100.0,-100.0
635419,-100.0,-100.0
635459,-100.0,-100.0
635486,-100.0,-100.0
635504,-100.0,-100.0
635526,-100.0,-100.0
635544,-100.0,-100.0
635577,-100.0,-100.0
635602,-100.0,-100.0
635628,-100.0,-100.0
635653,-100.0,-100.0
635680,-100.0,-100.0
635694,-100.0,-100.0
635724,-100.0,-100.0
635736,-100.0,-100.0
635774,-100.0,-100.0
635793,-100.0,-100.0
635814,-100.0,-100.0
635831,-100.0,-100.0
635859,-100.0,-100.0
635877,-100.0,-100.0
635895,-100.0,-100.0
635913,-100.0,-100.0
635944,-100.0,-100.0
635966,-100.0,-100.0
635978,-100.0,-100.0
636012,-100.0,-100.0
636026,-100.0,-100.0
656648,-100.0,-100.0
656679,-100.0,-100.0
656734,-100.0,-100.0
656745,-100.0,-100.0
656765,-100.0,-100.0
656782,-100.0,-100.0
656811,-100.0,-100.0
656833,-100.0,-100.0
656867,-100.0,-100.0
656894,-100.0,-100.0
656913,-100.0,-100.0
656938,-100.0,-100.0
656953,-100.0,-100.0
657535,-100.0,-100.0
657605,-100.0,-100.0
657634,-100.0,-100.0
657642,-100.0,-100.0
657669,-100.0,-100.0
657691,-100.0,-100.0
657865,-100.0,-100.0
657885,-100.0,-100.0
657917,-100.0,-100.0
657935,-100.0,-100.0
657953,-100.0,-100.0
657980,-100.0,-100.0
657999,-100.0,-100.0
658750,-100.0,-100.0
658770,-100.0,-100.0
658808,-100.0,-100.0
658820,-100.0,-100.0
658858,-100.0,-100.0
658884,-100.0,-100.0
661272,-100.0,-100.0
661295,-100.0,-100.0
661351,-100.0,-100.0
661359,-100.0,-100.0
661388,-100.0,-100.0
661402,-100.0,-100.0
661519,-100.0,-100.0
661537,-100.0,-100.0
661573,-100.0,-100.0
661589,-100.0,-100.0
661616,-100.0,-100.0
661711,-100.0,-100.0
661737,-100.0,-100.0
661771,-100.0,-100.0
661781,-100.0,-100.0
661892,-100.0,-100.0
661917,-100.0,-100.0
661950,-100.0,-100.0
661960,-100.0,-100.0
662263,-100.0,-100.0
662285,-100.0,-100.0
662323,-100.0,-100.0
662341,-100.0,-100.0
662365,-100.0,-100.0
662392,-100.0,-100.0
662568,-100.0,-100.0
662735,-100.0,-100.0
663650,-100.0,-100.0
663651,-100.0,-100.0
672434,-100.0,-100.0
672456,-100.0,-100.0
672463,-100.0,-100.0
672489,-100.0,-100.0
672497,-100.0,-100.0
672526,-100.0,-100.0
672534,-100.0,-100.0
672577,-100.0,-100.0
672588,-100.0,-100.0
672601,-100.0,-100.0
672626,-100.0,-100.0
672634,-100.0,-100.0
672645,-100.0,-100.0
672668,-100.0,-100.0
672683,-100.0,-100.0
672689,-100.0,-100.0
672698,-100.0,-100.0
672709,-100.0,-100.0
672732,-100.0,-100.0
672742,-100.0,-100.0
672750,-100.0,-100.0
672762,-100.0,-100.0
672768,-100.0,-100.0
672769,-100.0,-100.0
672779,-100.0,-100.0
672803,-100.0,-100.0
672815,-100.0,-100.0
672839,-100.0,-100.0
672849,-100.0,-100.0
672855,-100.0,-100.0
672867,-100.0,-100.0
672873,-100.0,-100.0
672884,-100.0,-100.0
672889,-100.0,-100.0
672895,-100.0,-100.0
672907,-100.0,-100.0
672914,-100.0,-100.0
672926,-100.0,-100.0
672948,-100.0,-100.0
672960,-100.0,-100.0
672982,-100.0,-100.0
672996,-100.0,-100.0
673016,-100.0,-100.0
673029,-100.0,-100.0
673036,-100.0,-100.0
673045,-100.0,-100.0
673055,-100.0,-100.0
673066,-100.0,-100.0
673073,-100.0,-100.0
673082,-100.0,-100.0
673111,-100.0,-100.0
673125,-100.0,-100.0
673147,-100.0,-100.0
673159,-100.0,-100.0
673166,-100.0,-100.0
673176,-100.0,-100.0
673184,-100.0,-100.0
673198,-100.0,-100.0
673221,-100.0,-100.0
673231,-100.0,-100.0
673251,-100.0,-100.0
673264,-100.0,-100.0
673270,-100.0,-100.0
673282,-100.0,-100.0
673288,-100.0,-100.0
673302,-100.0,-100.0
673307,-100.0,-100.0
673309,-100.0,-100.0
673330,-100.0,-100.0
673340,-100.0,-100.0
673348,-100.0,-100.0
673357,-100.0,-100.0
673364,-100.0,-100.0
673375,-100.0,-100.0
673399,-100.0,-100.0
673413,-100.0,-100.0
673434,-100.0,-100.0
673446,-100.0,-100.0
673454,-100.0,-100.0
673466,-100.0,-100.0
673489,-100.0,-100.0
673500,-100.0,-100.0
673522,-100.0,-100.0
673532,-100.0,-100.0
673538,-100.0,-100.0
673539,-100.0,-100.0
673547,-100.0,-100.0
673561,-100.0,-100.0
673629,-100.0,-100.0
673639,-100.0,-100.0
673678,-100.0,-100.0
673690,-100.0,-100.0
673713,-100.0,-100.0
673722,-100.0,-100.0
673741,-100.0,-100.0
673755,-100.0,-100.0
673762,-100.0,-100.0
673772,-100.0,-100.0
673798,-100.0,-100.0
673807,-100.0,-100.0
673814,-100.0,-100.0
673824,-100.0,-100.0
673848,-100.0,-100.0
673860,-100.0,-100.0
673885,-100.0,-100.0
673895,-100.0,-100.0
673920,-100.0,-100.0
673930,-100.0,-100.0
673937,-100.0,-100.0
673950,-100.0,-100.0
673965,-100.0,-100.0
673979,-100.0,-100.0
674006,-100.0,-100.0
674022,-100.0,-100.0
674029,-100.0,-100.0
674045,-100.0,-100.0
674068,-100.0,-100.0
674076,-100.0,-100.0
674108,-100.0,-100.0
674126,-100.0,-100.0
674135,-100.0,-100.0
674145,-100.0,-100.0
674154,-100.0,-100.0
674166,-100.0,-100.0
674180,-100.0,-100.0
674188,-100.0,-100.0
674215,-100.0,-100.0
674223,-100.0,-100.0
674248,-100.0,-100.0
674257,-100.0,-100.0
674288,-100.0,-100.0
674299,-100.0,-100.0
674338,-100.0,-100.0
674351,-100.0,-100.0
674393,-100.0,-100.0
674400,-100.0,-100.0
674429,-100.0,-100.0
674442,-100.0,-100.0
674468,-100.0,-100.0
674477,-100.0,-100.0
674502,-100.0,-100.0
674515,-100.0,-100.0
674547,-100.0,-100.0
674554,-100.0,-100.0
674580,-100.0,-100.0
674586,-100.0,-100.0
674599,-100.0,-100.0
674610,-100.0,-100.0
674634,-100.0,-100.0
674644,-100.0,-100.0
