,AS7D4MNIH56ND,AZSSG2REHDX18,AYYSG3O9FNU15,AU2980AA60A2C,AJE5OG666CBAC,ACM1CEGHXTKZP
220551,-25.0,-84.0,-22.103448275862068,-41.0,,13.0
220552,-25.0,-84.0,-21.96551724137931,-41.0,,13.333333333333334
220555,-25.0,-84.0,-21.82758620689655,-41.0,,13.666666666666666
220563,-25.0,-84.0,-21.689655172413794,-41.0,,14.0
220567,-25.0,-84.0,-21.551724137931036,-41.0,,14.0
220572,-25.0,-84.0,-21.413793103448278,-41.0,,14.5
220582,-25.0,-84.0,-21.275862068965516,-41.0,,15.0
220585,-25.0,-84.0,-21.137931034482758,-41.0,,15.0
220590,-25.0,-84.0,-21.0,-41.0,,15.0
220597,-25.0,-84.0,-20.857142857142858,-41.0,,15.0
220600,-25.0,-84.0,-20.714285714285715,-41.0,,15.0
220612,-25.0,-84.0,-20.571428571428573,-41.0,,15.0
220615,-25.0,-84.0,-20.428571428571427,-41.0,,15.0
220627,-25.0,-84.0,-20.285714285714285,-41.0,,15.0
220630,-25.0,-84.0,-20.142857142857142,-41.0,,15.0
220631,-25.0,-84.0,-20.0,-41.0,,15.0
220643,-25.0,-84.0,-19.0,-41.0,,15.0
220672,-25.0,-84.0,-18.0,-41.0,,15.0
220673,-25.0,-84.0,,-41.0,,15.0
220698,-25.0,-84.0,,-41.0,,15.0
220714,-25.0,-84.0,,-41.0,,16.0
220718,-25.0,-84.0,,-41.0,,16.0
220732,-25.0,-84.0,,-41.0,,17.0
220736,-25.0,-84.0,,-41.0,,17.0
220748,-25.0,-84.0,,-41.0,,18.0
220754,-25.0,-84.0,,-41.0,,18.0
220766,-25.0,-84.0,,-41.0,,19.0
220775,-25.0,-84.0,,-41.0,,19.0
220801,-25.0,-84.0,,-41.0,,22.0
220805,-25.0,-84.0,,-41.0,,22.0
220819,-25.0,-84.0,,-41.0,,23.0
220825,-25.0,-84.0,,-41.0,,23.0
220839,-25.0,-84.0,,-41.0,,24.0
220844,-25.0,-84.0,,-41.0,,24.0
220854,-25.0,-84.0,,-41.0,,25.0
220862,-25.0,-84.0,,-41.0,,26.0
220867,-25.0,-84.0,,-41.0,,26.0
220881,-25.0,-84.0,,-41.0,,27.0
220885,-25.0,-84.0,,-41.0,,27.0
220899,-25.0,-84.0,,-41.0,,28.0
220909,-25.0,-84.0,,-41.0,,28.0
220934,-25.0,-84.0,,-41.0,,30.0
220936,-25.0,-84.0,,-41.0,,30.0
220950,-25.0,-84.0,,-41.0,,32.0
220977,-25.0,-84.0,,-41.0,,32.0
220992,-25.0,-84.0,,-41.0,,32.0
220995,-25.0,-84.0,,-41.0,,32.0
221006,-25.0,-84.0,,-41.0,,32.0
221010,-25.0,-84.0,,-41.0,,32.0
221022,-25.0,-84.0,,-41.0,,32.0
221025,-25.0,-84.0,,-41.0,,32.0
221037,-25.0,-84.0,,-41.0,,32.0
221042,-25.0,-84.0,,-41.0,,32.0
221052,-25.0,-84.0,,-41.0,,32.0
221056,-25.0,-84.0,,-41.0,,32.0
221067,-25.0,-84.0,,-41.0,,32.0
221072,-25.0,-84.0,,-41.0,,32.0
221082,-25.0,-84.0,,-41.0,,32.0
221084,-25.0,-84.0,,-41.0,,32.0
221085,-25.0,-84.0,,-41.0,,32.25
221097,-25.0,-84.0,,-41.0,,32.5
221100,-25.0,-84.0,,-41.0,,32.75
221102,-25.0,-84.0,,-41.0,,33.0
221104,-25.0,-84.0,,-41.0,,33.0
221112,-25.0,-84.0,,-41.0,,33.333333333333336
221115,-25.0,-84.0,,-41.0,,33.666666666666664
221118,-25.0,-84.0,,-41.0,,34.0
221121,-25.0,-84.0,,-41.0,,34.0
221127,-25.0,-84.0,,-41.0,,34.333333333333336
221130,-25.0,-84.0,,-41.0,,34.666666666666664
221136,-25.0,-84.0,,-41.0,,35.0
221139,-25.0,-84.0,,-41.0,,35.0
221143,-25.0,-84.0,,-41.0,,35.333333333333336
221146,-25.0,-84.0,,-41.0,,35.666666666666664
221152,-25.0,-84.0,,-41.0,,36.0
221155,-25.0,-84.0,,-41.0,,36.0
221158,-25.0,-84.0,,-41.0,,36.5
221171,-25.0,-84.0,,-41.0,,37.0
221174,-25.0,-84.0,,-41.0,,37.0
221178,-25.0,-84.0,,-41.0,,39.0
221181,-25.0,-84.0,,-41.0,,39.0
221196,-25.0,-84.0,,-41.0,,40.0
222364,-25.0,-84.0,,-41.0,,40.0
222381,-25.0,-84.0,,-42.0,,40.0
222532,-25.0,-84.0,,-42.0,,40.0
222548,-25.0,-84.0,,-43.0,,40.0
222582,-25.0,-84.0,,-44.0,,40.0
223033,-25.0,-84.0,,-44.0,,40.0
223050,-25.0,-84.0,,-45.0,,40.0
223083,-25.0,-84.0,,-47.0,,40.0
223099,-25.0,-84.0,,-48.0,,40.0
223217,-25.0,-84.0,,-48.0,,40.0
223234,-25.0,-84.0,,-49.0,,40.0
223255,-25.0,-84.0,,-50.0,,40.0
223274,-25.0,-84.0,,-51.0,,40.0
223385,-25.0,-84.0,,-51.0,,40.0
223402,-25.0,-84.0,,-52.0,,40.0
223431,-25.0,-84.0,,-53.0,,40.0
223447,-25.0,-84.0,,-54.0,,40.0
223572,-25.0,-84.0,,-54.0,,40.0
223587,-25.0,-84.0,,-55.0,,40.0
223612,-25.0,-84.0,,-56.0,,40.0
223624,-25.0,-84.0,,-56.0,,40.0
223637,-25.0,-84.0,,-57.0,,40.0
223742,-25.0,-84.0,,-57.0,,40.0
223766,-25.0,-84.0,,-58.0,,40.0
223791,-25.0,-84.0,,-58.0,,40.0
223804,-25.0,-84.0,,-59.0,,40.0
223920,-25.0,-84.0,,-59.0,,40.0
223937,-25.0,-84.0,,-60.0,,40.0
223955,-25.0,-84.0,,-61.0,,40.0
224216,-25.0,-84.0,,-61.0,,40.0
224217,-25.0,-84.0,-14.0,-61.0,,40.0
224259,-25.0,-84.0,-13.0,-61.0,,40.0
224299,-25.0,-84.0,-11.0,-61.0,,40.0
224390,-25.0,-84.0,-10.333333333333334,-61.0,,40.0
224409,-25.0,-84.0,-9.666666666666666,-60.0,,40.0
224504,-25.0,-84.0,-9.0,-60.0,,40.0
224544,-25.0,-84.0,-8.0,-60.0,,40.0
224557,-25.0,-84.0,-7.846153846153846,-60.0,,40.0
224575,-25.0,-84.0,-7.6923076923076925,-59.0,,40.0
224604,-25.0,-84.0,-7.538461538461538,-59.0,,40.0
224615,-25.0,-84.0,-7.384615384615385,-58.0,,40.0
224723,-25.0,-84.0,-7.230769230769231,-58.0,,40.0
224742,-25.0,-84.0,-7.076923076923077,-57.0,,40.0
224771,-25.0,-84.0,-6.923076923076923,-57.0,,40.0
224780,-25.0,-84.0,-6.769230769230769,-56.0,,40.0
224894,-25.0,-84.0,-6.615384615384615,-56.0,,40.0
224910,-25.0,-84.0,-6.461538461538462,-55.0,,40.0
224934,-25.0,-84.0,-6.3076923076923075,-55.0,,40.0
224942,-25.0,-84.0,-6.153846153846153,-54.0,,40.0
225029,-25.0,-84.0,-6.0,-54.0,,40.0
225035,-25.0,-84.0,-5.833333333333333,-54.0,,40.0
225051,-25.0,-84.0,-5.666666666666667,-54.0,,40.0
225055,-25.0,-84.0,-5.5,-54.0,,40.0
225063,-25.0,-84.0,-5.333333333333333,-54.0,,40.0
225067,-25.0,-84.25,-5.166666666666667,-54.0,,40.0
225069,-25.0,-84.5,-5.0,-54.0,,40.0
225071,-25.0,-84.75,-4.666666666666667,-54.0,,40.0
225079,-25.0,-85.0,-4.333333333333333,-54.0,,40.0
225083,-25.0,-85.33333333333333,-4.0,-54.0,,40.0
225087,-25.0,-85.66666666666667,-3.666666666666667,-54.0,,40.0
225091,-25.0,-86.0,-3.3333333333333335,-54.0,,40.0
225100,-25.0,-86.66666666666667,-3.0,-54.0,,40.0
225104,-25.0,-87.33333333333333,-2.666666666666667,-54.0,,40.0
225109,-25.0,-88.0,-2.3333333333333335,-54.0,,40.0
225110,-25.0,-88.16666666666667,-2.0,-54.0,,40.0
225111,-25.0,-88.33333333333333,,-54.0,,40.0
225117,-25.0,-88.5,,-54.0,,40.0
225121,-25.0,-88.66666666666667,,-54.0,,40.0
225133,-25.0,-88.83333333333333,,-54.0,,40.0
225134,-25.0,-89.0,,-54.0,,40.0
225149,-25.0,-90.0,,-54.0,,40.0
225165,-25.0,-91.0,,-54.0,,40.0
225182,-25.0,-92.0,,-54.0,,40.0
225196,-25.0,-93.0,,-54.0,,40.0
225209,-25.0,-94.0,,-54.0,,40.0
225227,-25.0,-95.0,,-54.0,,40.0
225252,-25.0,-96.0,,-54.0,,40.0
225268,-25.0,-98.0,,-54.0,,40.0
225284,-25.0,-99.0,,-54.0,,40.0
225431,-25.0,-99.0,,-54.0,,40.0
225447,-25.0,-100.0,,-54.0,,40.0
225509,-25.0,-100.0,,-54.0,,40.0
225526,-25.0,-100.0,,-55.0,,40.0
225549,-25.0,-100.0,,-55.0,,40.0
225559,-25.0,-100.0,,-56.0,,40.0
225676,-25.0,-100.0,,-56.0,,40.0
225693,-25.0,-100.0,,-57.0,,40.0
225713,-25.0,-100.0,,-57.0,,40.0
225727,-25.0,-100.0,,-58.0,,40.0
225749,-25.0,-100.0,,-58.0,,40.0
225760,-25.0,-100.0,,-59.0,,40.0
225862,-25.0,-100.0,,-59.0,,40.0
225877,-25.0,-100.0,,-60.0,,40.0
225896,-25.0,-100.0,,-61.0,,40.0
225912,-25.0,-100.0,,-62.0,,40.0
225927,-25.0,-100.0,,-63.0,,40.0
226044,-25.0,-100.0,,-63.0,,40.0
226063,-25.0,-100.0,,-64.0,,40.0
226084,-25.0,-100.0,,-64.0,,40.0
226099,-25.0,-100.0,,-66.0,,40.0
226228,-25.0,-100.0,,-66.0,,40.0
226245,-25.0,-100.0,,-67.0,,40.0
226263,-25.0,-100.0,,-67.0,,40.0
226280,-25.0,-100.0,,-68.0,,40.0
226297,-25.0,-100.0,,-69.0,,40.0
226312,-25.0,-100.0,,-70.0,,40.0
226430,-25.0,-100.0,,-70.0,,40.0
226449,-25.0,-100.0,,-71.0,,40.0
226474,-25.0,-100.0,,-71.0,,40.0
226483,-25.0,-100.0,,-72.0,,40.0
226552,-25.0,-100.0,,-72.0,,40.0
226567,-25.0,-100.0,,-72.0,,40.0
226572,-25.0,-100.0,,-72.0,,40.0
226584,-25.0,-100.0,,-72.0,,40.0
226587,-25.0,-100.0,,-72.0,,40.0
226600,-25.0,-100.0,,-72.0,,40.0
226605,-25.0,-100.0,,-72.0,,40.0
226617,-25.0,-100.0,,-72.0,,40.0
226620,-25.0,-100.0,,-72.0,,40.0
226634,-25.0,-100.0,,-72.0,,40.0
226638,-25.0,-100.0,,-72.0,,40.0
226650,-25.0,-100.0,,-72.0,,40.0
226797,-25.0,-100.0,,-72.0,,40.0
226815,-25.0,-100.0,,-71.0,,40.0
226842,-25.0,-100.0,,-71.0,,40.0
226855,-25.0,-100.0,,-70.0,,40.0
226964,-25.0,-100.0,,-70.0,,40.0
226984,-25.0,-100.0,,-69.0,,40.0
227014,-25.0,-100.0,,-69.0,,40.0
227023,-25.0,-100.0,,-68.0,,40.0
227039,-25.0,-100.0,,-68.0,,40.0
227056,-25.0,-100.0,,-67.0,,40.0
227148,-25.0,-100.0,,-67.0,,40.0
227165,-25.0,-100.0,,-66.0,,40.0
227190,-25.0,-100.0,,-66.0,,40.0
227199,-25.0,-100.0,,-65.0,,40.0
227332,-25.0,-100.0,,-65.0,,40.0
227350,-25.0,-100.0,,-64.0,,40.0
227370,-25.0,-100.0,,-64.0,,40.0
227388,-25.0,-100.0,,-63.0,,40.0
227464,-25.0,-100.0,,-63.0,,40.0
227465,-25.0,-100.0,-3.0,-63.0,,40.0
227505,-25.0,-100.0,-4.0,-63.0,,40.0
227522,-25.0,-100.0,-4.666666666666667,-63.0,,40.0
227535,-25.0,-100.0,-5.333333333333333,-62.0,,40.0
227546,-25.0,-100.0,-6.0,-62.0,,40.0
227559,-25.0,-100.0,-7.0,-62.0,,40.0
227569,-25.0,-100.0,-8.0,-61.0,,40.0
227588,-25.0,-100.0,-9.0,-61.0,,40.0
227708,-25.0,-100.0,-10.0,-61.0,,40.0
227748,-25.0,-100.0,-11.0,-61.0,,40.0
227789,-25.0,-100.0,-14.0,-61.0,,40.0
227819,-25.0,-100.0,-15.0,-61.0,,40.0
227830,-25.0,-100.0,-16.0,-60.5,,40.0
227836,-25.0,-100.0,-16.5,-60.0,,40.0
227863,-25.0,-100.0,-17.0,-60.0,,40.0
227874,-25.0,-100.0,-17.5,-59.0,,40.0
227912,-25.0,-100.0,-18.0,-59.0,,40.0
227953,-25.0,-100.0,-19.0,-59.0,,40.0
227986,-25.0,-100.0,-20.0,-59.0,,40.0
227993,-25.0,-100.0,-21.0,-58.5,,40.0
228004,-25.0,-100.0,-21.666666666666668,-58.0,,40.0
228026,-25.0,-100.0,-22.333333333333332,-58.0,,40.0
228033,-25.0,-100.0,-23.0,-57.5,,40.0
228036,-25.0,-100.0,-23.5,-57.0,,40.0
228056,-25.0,-100.0,-24.0,-56.0,,40.0
228069,-25.0,-100.0,-24.5,-55.0,,40.0
228115,-25.0,-100.0,-25.0,-55.0,,40.0
228156,-25.0,-100.0,-26.0,-55.0,,40.0
228171,-25.0,-100.0,-26.666666666666668,-55.0,,40.0
228187,-25.0,-100.0,-27.333333333333332,-54.0,,40.0
228197,-25.0,-100.0,-28.0,-54.0,,40.0
228204,-25.0,-100.0,-29.0,-54.0,,40.0
228220,-25.0,-100.0,-30.0,-52.0,,40.0
228237,-25.0,-100.0,-31.0,-52.0,,40.0
228241,-25.0,-100.0,-31.024390243902438,-52.0,,40.0
228252,-25.0,-100.0,-31.048780487804876,-51.0,,40.0
228353,-25.0,-100.0,-31.073170731707318,-51.0,,40.0
228372,-25.0,-100.0,-31.097560975609756,-50.0,,40.0
228392,-25.0,-100.0,-31.121951219512194,-50.0,,40.0
228403,-25.0,-100.0,-31.146341463414632,-48.0,,40.0
228426,-25.0,-100.0,-31.170731707317074,-47.0,,40.0
228538,-25.0,-100.0,-31.195121951219512,-47.0,,40.0
228556,-25.0,-100.0,-31.21951219512195,-46.0,,40.0
228577,-25.0,-100.0,-31.24390243902439,-46.0,,40.0
228588,-25.0,-100.0,-31.26829268292683,-45.0,,40.0
228630,-25.0,-100.0,-31.29268292682927,-45.0,,40.0
228647,-25.0,-100.0,-31.317073170731707,-45.0,,41.0
228666,-25.0,-100.0,-31.341463414634145,-45.0,,41.0
228681,-25.0,-100.0,-31.365853658536587,-45.0,,43.0
228685,-25.0,-100.0,-31.390243902439025,-45.0,,43.0
228689,-25.0,-100.0,-31.414634146341463,-45.0,,44.0
228693,-25.0,-100.0,-31.4390243902439,-45.0,,44.0
228705,-25.0,-100.0,-31.463414634146343,-45.0,,45.0
228712,-25.0,-100.0,-31.48780487804878,-45.0,,45.0
228724,-25.0,-100.0,-31.51219512195122,-45.0,,46.0
228727,-25.0,-100.0,-31.536585365853657,-45.0,,46.0
228733,-25.0,-100.0,-31.5609756097561,-45.0,,46.0
228741,-25.0,-100.0,-31.585365853658537,-45.0,,47.0
228745,-25.0,-100.0,-31.609756097560975,-45.0,,47.0
228757,-25.0,-100.0,-31.634146341463413,-45.0,,47.5
228759,-25.0,-100.0,-31.658536585365855,-45.0,,48.0
228801,-25.0,-100.0,-31.682926829268293,-45.0,,48.0
228809,-25.0,-100.0,-31.70731707317073,-45.0,,48.0
228847,-25.0,-100.0,-31.73170731707317,-45.0,,48.0
228857,-25.0,-100.0,-31.75609756097561,-45.0,,48.0
228858,-25.0,-100.0,-31.78048780487805,-45.0,,48.0
228874,-25.0,-100.0,-31.804878048780488,-45.0,,49.0
228878,-25.0,-100.0,-31.829268292682926,-45.0,,49.0
228891,-25.0,-100.0,-31.853658536585368,-45.0,,50.0
228894,-25.0,-100.0,-31.878048780487806,-45.0,,50.0
228908,-25.0,-100.0,-31.902439024390244,-45.0,,51.0
228916,-25.0,-100.0,-31.926829268292682,-45.0,,51.0
228925,-25.0,-100.0,-31.951219512195124,-45.0,,52.0
228928,-25.0,-100.0,-31.975609756097562,-45.0,,52.0
228929,-25.0,-100.0,-32.0,-45.0,,52.5
228943,-25.0,-100.0,-31.857142857142858,-45.0,,53.0
228946,-25.0,-100.0,-31.714285714285715,-45.0,,53.0
228947,-25.0,-100.0,-31.571428571428573,-45.0,,53.0
228958,-25.0,-100.0,-31.428571428571427,-45.0,,53.5
228961,-25.0,-100.0,-31.285714285714285,-45.0,,54.0
228964,-25.0,-100.0,-31.142857142857142,-45.0,,54.0
228970,-25.0,-100.0,-31.0,-45.0,,54.5
228979,-25.0,-100.0,-30.571428571428573,-45.0,,55.0
228982,-25.0,-100.0,-30.142857142857142,-45.0,,55.0
228990,-25.0,-100.0,-29.714285714285715,-45.0,,55.5
228998,-25.0,-100.0,-29.285714285714285,-45.0,,56.0
229000,-25.0,-100.0,-28.857142857142858,-45.0,,56.0
229002,-25.0,-100.0,-28.42857142857143,-45.0,,56.666666666666664
229010,-25.0,-100.0,-28.0,-45.0,,57.333333333333336
229014,-25.0,-100.0,-27.6,-45.0,,58.0
229016,-25.0,-100.0,-27.2,-45.0,,58.0
229022,-25.0,-100.0,-26.8,-45.0,,59.0
229039,-25.0,-100.0,-26.4,-45.0,,59.0
229050,-25.0,-100.0,-26.0,-45.0,,59.0
229058,-25.0,-100.0,-25.0,-45.0,,59.0
229117,-25.0,-100.0,-24.0,-45.0,,59.0
229132,-25.0,-100.0,-23.0,-45.0,,59.0
229140,-25.0,-100.0,-22.5,-45.0,,59.0
229172,-25.0,-100.0,-22.0,-45.0,,59.0
229213,-25.0,-100.0,-20.0,-45.0,,59.0
229252,-25.0,-100.0,-18.0,-45.0,,59.0
229253,-25.0,-100.0,,-45.0,,59.0
229339,-25.0,-100.0,,-45.0,,59.0
229368,-25.0,-100.0,,-45.0,,59.0
229423,-25.0,-100.0,,-45.0,,59.0
229436,-25.0,-100.0,,-45.0,,59.0
229522,-25.0,-100.0,,-45.0,,59.0
229537,-25.0,-99.0,,-45.0,,59.0
229552,-25.0,-98.0,,-45.0,,59.0
229569,-25.0,-97.0,,-45.0,,59.0
229574,-25.0,-96.5,,-45.0,,59.0
229593,-25.0,-96.0,,-45.0,,59.0
229608,-25.0,-94.0,,-45.0,,59.0
229625,-25.0,-93.0,,-45.0,,59.0
229630,-25.0,-92.5,,-45.0,,59.0
229639,-25.0,-92.0,,-45.0,,59.0
229642,-25.0,-92.0,,-45.0,,59.0
229679,-25.0,-92.0,,-45.0,,59.0
229692,-25.0,-92.0,,-45.0,,59.0
229799,-25.0,-92.0,,-45.0,,59.0
229817,-25.0,-92.0,,-45.0,,59.0
229859,-25.0,-92.0,,-45.0,,59.0
229866,-25.0,-92.0,,-45.0,,59.0
229900,-25.0,-92.0,,-45.0,,59.0
229909,-25.0,-92.0,,-45.0,,59.0
230025,-25.0,-92.0,,-45.0,,59.0
230044,-25.0,-92.0,,-45.0,,59.0
230079,-25.0,-92.0,,-45.0,,59.0
230091,-25.0,-92.0,,-45.0,,59.0
230231,-25.0,-92.0,,-45.0,,59.0
230263,-25.0,-92.0,,-45.0,,59.0
230317,-25.0,-92.0,,-45.0,,59.0
230325,-25.0,-92.0,,-45.0,,59.0
230343,-25.0,-92.0,,-45.0,,59.0
230355,-25.0,-92.0,,-45.0,,59.0
230377,-25.0,-92.0,,-45.0,,59.0
230394,-25.0,-92.0,,-46.0,,59.0
230445,-25.0,-92.0,,-48.0,,59.0
230488,-25.0,-92.0,,-48.0,,59.0
230572,-25.0,-92.0,,-48.0,,59.0
230703,-25.0,-92.0,,-48.0,,59.0
230729,-25.0,-92.0,,-48.0,,59.0
230778,-25.0,-92.0,,-48.0,,59.0
230796,-25.0,-92.0,,-48.0,,59.0
230847,-25.0,-92.0,,-48.0,,59.0
230862,-25.0,-92.0,,-48.0,,59.0
231204,-25.0,-92.0,,-48.0,,59.0
231227,-25.0,-92.0,,-48.0,,59.0
231269,-25.0,-92.0,,-48.0,,59.0
231277,-25.0,-92.0,,-48.0,,59.0
231415,-25.0,-92.0,,-48.0,,59.0
231434,-25.0,-92.0,,-48.0,,59.0
231469,-25.0,-92.0,,-48.0,,59.0
231476,-25.0,-92.0,,-48.0,,59.0
231513,-25.0,-92.0,,-48.0,,59.0
231530,-25.0,-92.0,,-48.0,,59.0
231562,-25.0,-92.0,,-48.0,,59.0
231579,-25.0,-92.0,,-48.0,,59.0
231595,-25.0,-92.0,,-48.0,,59.0
231613,-25.0,-92.0,,-48.0,,59.0
231621,-25.0,-92.0,,-48.0,,59.0
231629,-25.0,-92.0,,-48.0,,59.0
231641,-25.0,-92.0,,-48.0,,59.0
231646,-25.0,-92.0,,-48.0,,59.0
231663,-25.0,-92.0,,-48.0,,59.0
231679,-25.0,-92.0,,-48.0,,59.0
231680,-25.0,-92.0,,-48.0,,59.0
231691,-25.0,-92.0,,-48.0,,59.0
231696,-25.0,-92.0,,-48.0,,59.0
231713,-25.0,-92.0,,-48.0,,59.0
231730,-25.0,-92.0,,-48.0,,59.0
231747,-25.0,-92.0,,-48.0,,59.0
231846,-25.0,-92.0,,-48.0,,59.0
231929,-25.0,-92.0,,-48.0,,59.0
232054,-25.0,-92.0,,-48.0,,59.0
232067,-25.0,-92.0,,-48.0,,59.0
232071,-25.0,-92.0,,-48.0,,59.0
232082,-25.0,-92.0,,-48.0,,59.0
232085,-25.0,-92.0,,-48.0,,59.0
232097,-25.0,-92.0,,-48.0,,59.0
232100,-25.0,-92.0,,-48.0,,59.0
232112,-25.0,-92.0,,-48.0,,59.0
232115,-25.0,-92.0,,-48.0,,59.0
232127,-25.0,-92.0,,-48.0,,59.0
232130,-25.0,-92.0,,-48.0,,59.0
232143,-25.0,-92.0,,-48.0,,59.0
232145,-25.0,-92.0,,-48.0,,59.0
232158,-25.0,-92.0,,-48.0,,59.0
232160,-25.0,-92.0,,-48.0,,59.0
232173,-25.0,-92.0,,-48.0,,59.0
232176,-25.0,-92.0,,-48.0,,59.0
232188,-25.0,-92.0,,-48.0,,59.0
232191,-25.0,-92.0,,-48.0,,59.0
232204,-25.0,-92.0,,-48.0,,59.0
232223,-25.0,-92.0,,-48.0,,59.0
232244,-25.0,-92.0,,-48.0,,59.0
232291,-25.0,-92.0,,-48.0,,59.0
232299,-25.0,-92.0,,-48.0,,59.0
232947,-25.0,-92.0,,-48.0,,59.0
232961,-25.0,-92.0,,-48.0,,59.0
232964,-25.0,-92.0,,-48.0,,59.0
232976,-25.0,-92.0,,-48.0,,59.0
232979,-25.0,-92.0,,-48.0,,59.0
232991,-25.0,-92.0,,-48.0,,59.0
232994,-25.0,-92.0,,-48.0,,59.0
232995,-25.0,-92.0,,-48.0,,59.0
233006,-25.0,-92.0,,-48.0,,59.0
233009,-25.0,-92.0,,-48.0,,59.0
233017,-25.0,-92.0,,-48.0,,59.0
233022,-25.0,-92.0,,-48.0,,59.0
233121,-25.0,-92.0,,-48.0,,59.0
233133,-25.0,-92.0,,-48.0,,59.0
233153,-24.0,-92.0,,-48.0,,59.0
233166,-23.0,-92.0,,-48.0,,59.0
233170,-22.5,-92.0,,-48.0,,59.0
233184,-22.0,-92.0,,-48.0,,59.0
233199,-21.0,-92.0,,-48.0,,59.0
233233,-19.0,-92.0,,-48.0,,59.0
233266,-17.0,-92.0,,-48.0,,59.0
233387,-17.0,-92.0,,-48.0,,59.0
233407,-17.0,-92.0,,-48.0,,59.0
233448,-17.0,-92.0,,-48.0,,59.0
233456,-17.0,-92.0,,-48.0,,59.0
233499,-17.0,-92.0,,-48.0,,59.0
233506,-17.5,-92.0,,-48.0,,59.0
233520,-18.0,-92.0,,-48.0,,59.0
233524,-18.5,-92.0,,-48.0,,59.0
233549,-19.0,-92.0,,-48.0,,59.0
233567,-21.0,-92.0,,-48.0,,59.0
233583,-22.0,-92.0,,-48.0,,59.0
233599,-23.0,-92.0,,-48.0,,59.0
233651,-23.0,-92.0,,-48.0,,59.0
233666,-23.0,-92.0,,-48.0,,59.0
233673,-23.5,-92.0,,-48.0,,59.0
233683,-24.0,-92.0,,-48.0,,59.0
233720,-25.5,-92.0,,-48.0,,59.0
233734,-27.0,-92.0,,-48.0,,59.0
233738,-27.5,-92.0,,-48.0,,59.0
233749,-28.0,-92.0,,-48.0,,59.0
233768,-29.0,-92.0,,-48.0,,59.0
233816,-29.0,-92.0,,-48.0,,59.0
233835,-30.0,-92.0,,-48.0,,59.0
233849,-30.0,-92.0,,-48.0,,59.0
233869,-32.0,-92.0,,-48.0,,59.0
233882,-33.0,-92.0,,-48.0,,59.0
233900,-34.0,-92.0,,-48.0,,59.0
233916,-35.0,-92.0,,-48.0,,59.0
234008,-35.0,-92.0,,-48.0,,59.0
234025,-35.0,-92.0,,-49.0,,59.0
234032,-35.0,-92.0,,-49.25,,59.0
234054,-36.0,-92.0,,-49.5,,59.0
234066,-37.0,-92.0,,-49.75,,59.0
234074,-37.5,-92.0,,-50.0,,59.0
234082,-38.0,-92.0,,-50.0,,59.0
234150,-38.0,-92.0,,-50.0,,59.0
234165,-38.0,-92.0,,-50.0,,59.0
234169,-38.5,-92.0,,-50.0,,59.0
234188,-39.0,-92.0,,-50.0,,59.0
234199,-40.0,-92.0,,-50.0,,59.0
234208,-40.666666666666664,-92.0,,-50.0,,59.0
234221,-41.333333333333336,-92.0,,-50.0,,59.0
234232,-42.0,-92.0,,-50.0,,59.0
234250,-43.0,-92.0,,-50.0,,59.0
234263,-43.0,-92.0,,-50.0,,59.0
234276,-43.0,-92.0,,-50.0,,59.0
234299,-43.0,-92.0,,-50.0,,59.0
234300,-43.0,-92.0,-15.0,-50.0,,59.0
234315,-43.0,-92.0,-14.666666666666666,-50.0,,59.0
234332,-44.0,-92.0,-14.333333333333334,-50.0,,59.0
234340,-44.5,-92.0,-14.0,-50.0,,59.0
234349,-45.0,-92.0,-13.333333333333334,-50.0,,59.0
234365,-46.0,-92.0,-12.666666666666666,-50.0,,59.0
234380,-47.0,-92.0,-12.0,-50.0,,59.0
234399,-48.0,-92.0,-11.333333333333334,-50.0,,59.0
234408,-48.333333333333336,-92.0,-10.666666666666666,-50.0,,59.0
234421,-48.666666666666664,-92.0,-10.0,-50.0,,59.0
234432,-49.0,-92.0,-9.916666666666666,-50.0,,59.0
234499,-49.0,-92.0,-9.833333333333334,-50.0,,59.0
234501,-49.5,-92.0,-9.75,-50.0,,59.0
234521,-50.0,-92.0,-9.666666666666666,-50.0,,59.0
234532,-51.0,-92.0,-9.583333333333334,-50.0,,59.0
234565,-53.0,-92.0,-9.5,-50.0,,59.0
234593,-54.0,-92.0,-9.416666666666666,-50.0,,59.0
234599,-55.0,-92.0,-9.333333333333334,-50.0,,59.5
234610,-55.0,-92.0,-9.25,-50.0,,60.0
234614,-55.0,-92.0,-9.166666666666666,-50.0,,60.0
234619,-55.0,-92.0,-9.083333333333334,-50.0,,61.0
234623,-55.0,-92.0,-9.0,-50.0,,61.0
234624,-55.0,-92.0,-8.8,-50.0,,61.0
234653,-55.0,-92.0,-8.6,-50.0,,63.0
234656,-55.0,-92.0,-8.4,-50.0,,63.0
234658,-55.0,-92.0,-8.2,-50.0,,63.333333333333336
234663,-55.0,-92.0,-8.0,-50.0,,63.666666666666664
234669,-55.0,-92.0,-7.75,-50.0,,64.0
234674,-55.0,-92.0,-7.5,-50.0,,64.0
234676,-55.0,-92.0,-7.25,-50.0,,64.33333333333333
234682,-55.0,-92.0,-7.0,-50.0,,64.66666666666667
234688,-55.333333333333336,-92.0,-6.75,-50.0,,65.0
234695,-55.666666666666664,-92.0,-6.5,-50.0,,65.0
234702,-56.0,-92.0,-6.25,-50.0,,65.33333333333333
234703,-56.25,-92.0,-6.0,-50.0,,65.66666666666667
