,A1B2BMGBX36ZX,A2YP8M9VHFXZV,A23KB5AO13NF7,nan
284768,-100.0,-100.0,-100.0,-100.0
284771,-100.0,-100.0,-100.0,-100.0
284779,-100.0,-100.0,-100.0,-100.0
284788,-100.0,-100.0,-100.0,-100.0
284795,-100.0,-100.0,-100.0,-100.0
284804,-100.0,-100.0,-100.0,-100.0
284809,-100.0,-100.0,-100.0,-100.0
284817,-100.0,-100.0,-100.0,-100.0
284825,-100.0,-100.0,-100.0,-100.0
284835,-100.0,-100.0,-100.0,-100.0
284845,-100.0,-100.0,-100.0,-100.0
284854,-100.0,-100.0,-100.0,-100.0
284862,-100.0,-100.0,-100.0,-100.0
284869,-100.0,-100.0,-100.0,-100.0
284879,-100.0,-100.0,-100.0,-100.0
284889,-100.0,-100.0,-100.0,-100.0
284895,-100.0,-100.0,-100.0,-100.0
284905,-100.0,-100.0,-100.0,-100.0
284913,-100.0,-100.0,-100.0,-100.0
284923,-100.0,-100.0,-100.0,-100.0
284931,-100.0,-100.0,-100.0,-100.0
284941,-100.0,-100.0,-100.0,-100.0
284949,-100.0,-100.0,-100.0,-100.0
284950,-100.0,-100.0,-100.0,-100.0
284960,-100.0,-100.0,-100.0,-100.0
284973,-100.0,-100.0,-100.0,-100.0
284976,-100.0,-100.0,-100.0,-100.0
284981,-100.0,-100.0,-100.0,-100.0
284990,-100.0,-100.0,-100.0,-100.0
284998,-100.0,-100.0,-100.0,-100.0
285004,-100.0,-100.0,-100.0,-100.0
285010,-100.0,-100.0,-100.0,-100.0
285020,-100.0,-100.0,-100.0,-100.0
285026,-100.0,-100.0,-100.0,-100.0
285034,-100.0,-100.0,-100.0,-100.0
285044,-100.0,-100.0,-100.0,-100.0
285054,-100.0,-100.0,-100.0,-100.0
285061,-100.0,-100.0,-100.0,-100.0
285070,-100.0,-100.0,-100.0,-100.0
285078,-100.0,-100.0,-100.0,-100.0
285089,-100.0,-100.0,-100.0,-100.0
285103,-100.0,-100.0,-100.0,-100.0
285112,-100.0,-100.0,-100.0,-100.0
285119,-100.0,-100.0,-100.0,-100.0
285129,-100.0,-100.0,-100.0,-100.0
285135,-100.0,-100.0,-100.0,-100.0
285145,-100.0,-100.0,-100.0,-100.0
285151,-100.0,-100.0,-100.0,-100.0
285160,-100.0,-100.0,-100.0,-100.0
285172,-100.0,-100.0,-100.0,-100.0
285183,-100.0,-100.0,-100.0,-100.0
285191,-100.0,-100.0,-100.0,-100.0
285200,-100.0,-100.0,-100.0,-100.0
285210,-100.0,-100.0,-100.0,-100.0
285220,-100.0,-100.0,-100.0,-100.0
285226,-100.0,-100.0,-100.0,-100.0
285235,-100.0,-100.0,-100.0,-100.0
285245,-100.0,-100.0,-100.0,-100.0
285254,-100.0,-100.0,-100.0,-100.0
285263,-100.0,-100.0,-100.0,-100.0
285273,-100.0,-100.0,-100.0,-100.0
285279,-100.0,-100.0,-100.0,-100.0
285288,-100.0,-100.0,-100.0,-100.0
285296,-100.0,-100.0,-100.0,-100.0
285307,-100.0,-100.0,-100.0,-100.0
285312,-100.0,-100.0,-100.0,-100.0
285322,-100.0,-100.0,-100.0,-100.0
285329,-100.0,-100.0,-100.0,-100.0
285338,-100.0,-100.0,-100.0,-100.0
285349,-100.0,-100.0,-100.0,-100.0
285358,-100.0,-100.0,-100.0,-100.0
285365,-100.0,-100.0,-100.0,-100.0
285373,-100.0,-100.0,-100.0,-100.0
285384,-100.0,-100.0,-100.0,-100.0
285389,-100.0,-100.0,-100.0,-100.0
285395,-100.0,-100.0,-100.0,-100.0
285408,-100.0,-100.0,-100.0,-100.0
285418,-100.0,-100.0,-100.0,-100.0
285427,-100.0,-100.0,-100.0,-100.0
285437,-100.0,-100.0,-100.0,-100.0
285445,-100.0,-100.0,-100.0,-100.0
285454,-100.0,-100.0,-100.0,-100.0
285460,-100.0,-100.0,-100.0,-100.0
285472,-100.0,-100.0,-100.0,-100.0
285476,-100.0,-100.0,-100.0,-100.0
285484,-100.0,-100.0,-100.0,-100.0
285494,-100.0,-100.0,-100.0,-100.0
285502,-100.0,-100.0,-100.0,-100.0
285513,-100.0,-100.0,-100.0,-100.0
285523,-100.0,-100.0,-100.0,-100.0
285531,-100.0,-100.0,-100.0,-100.0
285540,-100.0,-100.0,-100.0,-100.0
285549,-100.0,-100.0,-100.0,-100.0
285559,-100.0,-100.0,-100.0,-100.0
285572,-100.0,-100.0,-100.0,-100.0
285580,-100.0,-100.0,-100.0,-100.0
285588,-100.0,-100.0,-100.0,-100.0
285592,-100.0,-100.0,-100.0,-100.0
285600,-100.0,-100.0,-100.0,-100.0
285607,-100.0,-100.0,-100.0,-100.0
285616,-100.0,-100.0,-100.0,-100.0
285629,-100.0,-100.0,-100.0,-100.0
285638,-100.0,-100.0,-100.0,-100.0
285648,-100.0,-100.0,-100.0,-100.0
285669,-100.0,-100.0,-100.0,-100.0
285677,-100.0,-100.0,-100.0,-100.0
285688,-100.0,-100.0,-100.0,-100.0
285693,-100.0,-100.0,-100.0,-100.0
285702,-100.0,-100.0,-100.0,-100.0
285712,-100.0,-100.0,-100.0,-100.0
285722,-100.0,-100.0,-100.0,-100.0
285732,-100.0,-100.0,-100.0,-100.0
285739,-100.0,-100.0,-100.0,-100.0
285745,-100.0,-100.0,-100.0,-100.0
285755,-100.0,-100.0,-100.0,-100.0
285764,-100.0,-100.0,-100.0,-100.0
285775,-100.0,-100.0,-100.0,-100.0
285780,-100.0,-100.0,-100.0,-100.0
285789,-100.0,-100.0,-100.0,-100.0
285800,-100.0,-100.0,-100.0,-100.0
285810,-100.0,-100.0,-100.0,-100.0
285822,-100.0,-100.0,-100.0,-100.0
285837,-100.0,-100.0,-100.0,-100.0
285844,-100.0,-100.0,-100.0,-100.0
285866,-100.0,-100.0,-100.0,-100.0
285876,-100.0,-100.0,-100.0,-100.0
285885,-100.0,-100.0,-100.0,-100.0
285893,-100.0,-100.0,-100.0,-100.0
285902,-100.0,-100.0,-100.0,-100.0
285909,-100.0,-100.0,-100.0,-100.0
285918,-100.0,-100.0,-100.0,-100.0
285928,-100.0,-100.0,-100.0,-100.0
285940,-100.0,-100.0,-100.0,-100.0
285948,-100.0,-100.0,-100.0,-100.0
285958,-100.0,-100.0,-100.0,-100.0
285968,-100.0,-100.0,-100.0,-100.0
285979,-100.0,-100.0,-100.0,-100.0
285984,-100.0,-100.0,-100.0,-100.0
285992,-100.0,-100.0,-100.0,-100.0
286001,-100.0,-100.0,-100.0,-100.0
286027,-100.0,-100.0,-100.0,-100.0
286041,-100.0,-100.0,-100.0,-100.0
286050,-100.0,-100.0,-100.0,-100.0
286056,-100.0,-100.0,-100.0,-100.0
286065,-100.0,-100.0,-100.0,-100.0
286075,-100.0,-100.0,-100.0,-100.0
286083,-100.0,-100.0,-100.0,-100.0
286097,-100.0,-100.0,-100.0,-100.0
286108,-100.0,-100.0,-100.0,-100.0
286119,-100.0,-100.0,-100.0,-100.0
286131,-100.0,-100.0,-100.0,-100.0
286142,-100.0,-100.0,-100.0,-100.0
286150,-100.0,-100.0,-100.0,-100.0
286157,-100.0,-100.0,-100.0,-100.0
286165,-100.0,-100.0,-100.0,-100.0
286172,-100.0,-100.0,-100.0,-100.0
286183,-100.0,-100.0,-100.0,-100.0
286192,-100.0,-100.0,-100.0,-100.0
286203,-100.0,-100.0,-100.0,-100.0
286215,-100.0,-100.0,-100.0,-100.0
286227,-100.0,-100.0,-100.0,-100.0
286232,-100.0,-100.0,-100.0,-100.0
286243,-100.0,-100.0,-100.0,-100.0
286259,-100.0,-100.0,-100.0,-100.0
286269,-100.0,-100.0,-100.0,-100.0
286275,-100.0,-100.0,-100.0,-100.0
337575,-100.0,-100.0,-100.0,-100.0
337599,-100.0,-100.0,-100.0,-100.0
337605,-100.0,-100.0,-100.0,-100.0
337624,-100.0,-100.0,-100.0,-100.0
337628,-100.0,-100.0,-100.0,-100.0
337649,-100.0,-100.0,-100.0,-100.0
337654,-100.0,-100.0,-100.0,-100.0
337674,-100.0,-100.0,-100.0,-100.0
337680,-100.0,-100.0,-100.0,-100.0
337699,-100.0,-100.0,-100.0,-100.0
337703,-100.0,-100.0,-100.0,-100.0
337724,-100.0,-100.0,-100.0,-100.0
337728,-100.0,-100.0,-100.0,-100.0
337749,-100.0,-100.0,-100.0,-100.0
337753,-100.0,-100.0,-100.0,-100.0
337774,-100.0,-100.0,-100.0,-100.0
337779,-100.0,-100.0,-100.0,-100.0
337799,-100.0,-100.0,-100.0,-100.0
337803,-100.0,-100.0,-100.0,-100.0
337824,-100.0,-100.0,-100.0,-100.0
337828,-100.0,-100.0,-100.0,-100.0
337849,-100.0,-100.0,-100.0,-100.0
337852,-100.0,-100.0,-100.0,-100.0
337874,-100.0,-100.0,-100.0,-100.0
337877,-100.0,-100.0,-100.0,-100.0
337899,-100.0,-100.0,-100.0,-100.0
337903,-100.0,-100.0,-100.0,-100.0
337925,-100.0,-100.0,-100.0,-100.0
337930,-100.0,-100.0,-100.0,-100.0
337950,-100.0,-100.0,-100.0,-100.0
337955,-100.0,-100.0,-100.0,-100.0
337975,-100.0,-100.0,-100.0,-100.0
337978,-100.0,-100.0,-100.0,-100.0
338000,-100.0,-100.0,-100.0,-100.0
338003,-100.0,-100.0,-100.0,-100.0
338025,-100.0,-100.0,-100.0,-100.0
338029,-100.0,-100.0,-100.0,-100.0
338050,-100.0,-100.0,-100.0,-100.0
338227,-100.0,-100.0,-100.0,-100.0
338252,-100.0,-100.0,-100.0,-100.0
338255,-100.0,-100.0,-100.0,-100.0
338276,-100.0,-100.0,-100.0,-100.0
338279,-100.0,-100.0,-100.0,-100.0
338301,-100.0,-100.0,-100.0,-100.0
338306,-100.0,-100.0,-100.0,-100.0
338326,-100.0,-100.0,-100.0,-100.0
338578,-100.0,-100.0,-100.0,-100.0
338602,-100.0,-100.0,-100.0,-100.0
338606,-100.0,-100.0,-100.0,-100.0
338627,-100.0,-100.0,-100.0,-100.0
338630,-100.0,-100.0,-100.0,-100.0
338652,-100.0,-100.0,-100.0,-100.0
338656,-100.0,-100.0,-100.0,-100.0
338677,-100.0,-100.0,-100.0,-100.0
338680,-100.0,-100.0,-100.0,-100.0
338702,-100.0,-100.0,-100.0,-100.0
340711,-100.0,-100.0,-100.0,-100.0
340734,-100.0,-100.0,-100.0,-100.0
340738,-100.0,-100.0,-100.0,-100.0
340759,-100.0,-100.0,-100.0,-100.0
340763,-100.0,-100.0,-100.0,-100.0
340784,-100.0,-100.0,-100.0,-100.0
340787,-100.0,-100.0,-100.0,-100.0
340809,-100.0,-100.0,-100.0,-100.0
340813,-100.0,-100.0,-100.0,-100.0
340834,-100.0,-100.0,-100.0,-100.0
343721,-100.0,-100.0,-100.0,-100.0
343745,-100.0,-100.0,-100.0,-100.0
343749,-100.0,-100.0,-100.0,-100.0
343769,-100.0,-100.0,-100.0,-100.0
343775,-100.0,-100.0,-100.0,-100.0
343794,-100.0,-100.0,-100.0,-100.0
343798,-100.0,-100.0,-100.0,-100.0
343819,-100.0,-100.0,-100.0,-100.0
346505,-100.0,-100.0,-100.0,-100.0
346529,-100.0,-100.0,-100.0,-100.0
346536,-100.0,-100.0,-100.0,-100.0
346553,-100.0,-100.0,-100.0,-100.0
346558,-100.0,-100.0,-100.0,-100.0
346578,-100.0,-100.0,-100.0,-100.0
346584,-100.0,-100.0,-100.0,-100.0
346604,-100.0,-100.0,-100.0,-100.0
346609,-100.0,-100.0,-100.0,-100.0
346629,-100.0,-100.0,-100.0,-100.0
347711,-100.0,-100.0,-100.0,-100.0
347733,-100.0,-100.0,-100.0,-100.0
347737,-100.0,-100.0,-100.0,-100.0
347758,-100.0,-100.0,-100.0,-100.0
347762,-100.0,-100.0,-100.0,-100.0
347782,-100.0,-100.0,-100.0,-100.0
347789,-100.0,-100.0,-100.0,-100.0
347808,-100.0,-100.0,-100.0,-100.0
348209,-100.0,-100.0,-100.0,-100.0
348234,-100.0,-100.0,-100.0,-100.0
348236,-100.0,-100.0,-100.0,-100.0
348258,-100.0,-100.0,-100.0,-100.0
348260,-100.0,-100.0,-100.0,-100.0
348284,-100.0,-100.0,-100.0,-100.0
348286,-100.0,-100.0,-100.0,-100.0
348309,-100.0,-100.0,-100.0,-100.0
348311,-100.0,-100.0,-100.0,-100.0
348334,-100.0,-100.0,-100.0,-100.0
348686,-100.0,-100.0,-100.0,-100.0
348711,-100.0,-100.0,-100.0,-100.0
348715,-100.0,-100.0,-100.0,-100.0
348735,-100.0,-100.0,-100.0,-100.0
348738,-100.0,-100.0,-100.0,-100.0
348760,-100.0,-100.0,-100.0,-100.0
349739,-100.0,-100.0,-100.0,-100.0
349764,-100.0,-100.0,-100.0,-100.0
349768,-100.0,-100.0,-100.0,-100.0
349789,-100.0,-100.0,-100.0,-100.0
349791,-100.0,-100.0,-100.0,-100.0
349813,-100.0,-100.0,-100.0,-100.0
349816,-100.0,-100.0,-100.0,-100.0
349839,-100.0,-100.0,-100.0,-100.0
349842,-100.0,-100.0,-100.0,-100.0
349864,-100.0,-100.0,-100.0,-100.0
357014,-100.0,-100.0,-100.0,-100.0
357038,-100.0,-100.0,-100.0,-100.0
357041,-100.0,-100.0,-100.0,-100.0
357063,-100.0,-100.0,-100.0,-100.0
357066,-100.0,-100.0,-100.0,-100.0
357088,-100.0,-100.0,-100.0,-100.0
357091,-100.0,-100.0,-100.0,-100.0
357113,-100.0,-100.0,-100.0,-100.0
357118,-100.0,-100.0,-100.0,-100.0
357138,-100.0,-100.0,-100.0,-100.0
357141,-100.0,-100.0,-100.0,-100.0
357164,-100.0,-100.0,-100.0,-100.0
362896,-100.0,-100.0,-100.0,-100.0
362910,-100.0,-100.0,-100.0,-100.0
362922,-100.0,-100.0,-100.0,-100.0
362943,-100.0,-100.0,-100.0,-100.0
362953,-100.0,-100.0,-100.0,-100.0
362978,-100.0,-100.0,-100.0,-100.0
362988,-100.0,-100.0,-100.0,-100.0
362996,-100.0,-100.0,-100.0,-100.0
363007,-100.0,-100.0,-100.0,-100.0
363038,-100.0,-100.0,-100.0,-100.0
363048,-100.0,-100.0,-100.0,-100.0
363072,-100.0,-100.0,-100.0,-100.0
363083,-100.0,-100.0,-100.0,-100.0
363108,-100.0,-100.0,-100.0,-100.0
363119,-100.0,-100.0,-100.0,-100.0
363126,-100.0,-100.0,-100.0,-100.0
363138,-100.0,-100.0,-100.0,-100.0
363143,-100.0,-100.0,-100.0,-100.0
363153,-100.0,-100.0,-100.0,-100.0
363162,-100.0,-100.0,-100.0,-100.0
363173,-100.0,-100.0,-100.0,-100.0
363178,-100.0,-100.0,-100.0,-100.0
363189,-100.0,-100.0,-100.0,-100.0
363195,-100.0,-100.0,-100.0,-100.0
363208,-100.0,-100.0,-100.0,-100.0
363214,-100.0,-100.0,-100.0,-100.0
363227,-100.0,-100.0,-100.0,-100.0
363236,-100.0,-100.0,-100.0,-100.0
363243,-100.0,-100.0,-100.0,-100.0
363247,-100.0,-100.0,-100.0,-100.0
363260,-100.0,-100.0,-100.0,-100.0
363264,-100.0,-100.0,-100.0,-100.0
363274,-100.0,-100.0,-100.0,-100.0
363284,-100.0,-100.0,-100.0,-100.0
363295,-100.0,-100.0,-100.0,-100.0
363301,-100.0,-100.0,-100.0,-100.0
363313,-100.0,-100.0,-100.0,-100.0
363319,-100.0,-100.0,-100.0,-100.0
363330,-100.0,-100.0,-100.0,-100.0
363335,-100.0,-100.0,-100.0,-100.0
363347,-100.0,-100.0,-100.0,-100.0
363352,-100.0,-100.0,-100.0,-100.0
363363,-100.0,-100.0,-100.0,-100.0
363370,-100.0,-100.0,-100.0,-100.0
363379,-100.0,-100.0,-100.0,-100.0
363386,-100.0,-100.0,-100.0,-100.0
363396,-100.0,-100.0,-100.0,-100.0
363407,-100.0,-100.0,-100.0,-100.0
363418,-100.0,-100.0,-100.0,-100.0
363427,-100.0,-100.0,-100.0,-100.0
363437,-100.0,-100.0,-100.0,-100.0
363451,-100.0,-100.0,-100.0,-100.0
363460,-100.0,-100.0,-100.0,-100.0
363468,-100.0,-100.0,-100.0,-100.0
363472,-100.0,-100.0,-100.0,-100.0
363480,-100.0,-100.0,-100.0,-100.0
363491,-100.0,-100.0,-100.0,-100.0
363502,-100.0,-100.0,-100.0,-100.0
363508,-100.0,-100.0,-100.0,-100.0
363518,-100.0,-100.0,-100.0,-100.0
363526,-100.0,-100.0,-100.0,-100.0
363536,-100.0,-100.0,-100.0,-100.0
363544,-100.0,-100.0,-100.0,-100.0
363555,-100.0,-100.0,-100.0,-100.0
363561,-100.0,-100.0,-100.0,-100.0
363573,-100.0,-100.0,-100.0,-100.0
363580,-100.0,-100.0,-100.0,-100.0
363592,-100.0,-100.0,-100.0,-100.0
363601,-100.0,-100.0,-100.0,-100.0
363613,-100.0,-100.0,-100.0,-100.0
363620,-100.0,-100.0,-100.0,-100.0
363631,-100.0,-100.0,-100.0,-100.0
363638,-100.0,-100.0,-100.0,-100.0
363648,-100.0,-100.0,-100.0,-100.0
363657,-100.0,-100.0,-100.0,-100.0
363684,-100.0,-100.0,-100.0,-100.0
363690,-100.0,-100.0,-100.0,-100.0
363700,-100.0,-100.0,-100.0,-100.0
363712,-100.0,-100.0,-100.0,-100.0
363731,-100.0,-100.0,-100.0,-100.0
363737,-100.0,-100.0,-100.0,-100.0
363750,-100.0,-100.0,-100.0,-100.0
363759,-100.0,-100.0,-100.0,-100.0
363769,-100.0,-100.0,-100.0,-100.0
363775,-100.0,-100.0,-100.0,-100.0
363786,-100.0,-100.0,-100.0,-100.0
363794,-100.0,-100.0,-100.0,-100.0
363805,-100.0,-100.0,-100.0,-100.0
363811,-100.0,-100.0,-100.0,-100.0
363821,-100.0,-100.0,-100.0,-100.0
363829,-100.0,-100.0,-100.0,-100.0
363840,-100.0,-100.0,-100.0,-100.0
363846,-100.0,-100.0,-100.0,-100.0
363856,-100.0,-100.0,-100.0,-100.0
363863,-100.0,-100.0,-100.0,-100.0
363876,-100.0,-100.0,-100.0,-100.0
363882,-100.0,-100.0,-100.0,-100.0
363893,-100.0,-100.0,-100.0,-100.0
363907,-100.0,-100.0,-100.0,-100.0
363918,-100.0,-100.0,-100.0,-100.0
363924,-100.0,-100.0,-100.0,-100.0
363934,-100.0,-100.0,-100.0,-100.0
363940,-100.0,-100.0,-100.0,-100.0
363951,-100.0,-100.0,-100.0,-100.0
363959,-100.0,-100.0,-100.0,-100.0
363972,-100.0,-100.0,-100.0,-100.0
363978,-100.0,-100.0,-100.0,-100.0
363987,-100.0,-100.0,-100.0,-100.0
363995,-100.0,-100.0,-100.0,-100.0
364005,-100.0,-100.0,-100.0,-100.0
364010,-100.0,-100.0,-100.0,-100.0
364020,-100.0,-100.0,-100.0,-100.0
364027,-100.0,-100.0,-100.0,-100.0
364039,-100.0,-100.0,-100.0,-100.0
364047,-100.0,-100.0,-100.0,-100.0
364058,-100.0,-100.0,-100.0,-100.0
364067,-100.0,-100.0,-100.0,-100.0
364077,-100.0,-100.0,-100.0,-100.0
364086,-100.0,-100.0,-100.0,-100.0
364103,-100.0,-100.0,-100.0,-100.0
364153,-100.0,-100.0,-100.0,-100.0
364164,-100.0,-100.0,-100.0,-100.0
364176,-100.0,-100.0,-100.0,-100.0
364188,-100.0,-100.0,-100.0,-100.0
364201,-100.0,-100.0,-100.0,-100.0
364212,-100.0,-100.0,-100.0,-100.0
364220,-100.0,-100.0,-100.0,-100.0
364231,-100.0,-100.0,-100.0,-100.0
364245,-100.0,-100.0,-100.0,-100.0
364257,-100.0,-100.0,-100.0,-100.0
364267,-100.0,-100.0,-100.0,-100.0
364278,-100.0,-100.0,-100.0,-100.0
364288,-100.0,-100.0,-100.0,-100.0
364298,-100.0,-100.0,-100.0,-100.0
364306,-100.0,-100.0,-100.0,-100.0
364330,-100.0,-100.0,-100.0,-100.0
364339,-100.0,-100.0,-100.0,-100.0
364348,-100.0,-100.0,-100.0,-100.0
364357,-100.0,-100.0,-100.0,-100.0
364367,-100.0,-100.0,-100.0,-100.0
364374,-100.0,-100.0,-100.0,-100.0
364384,-100.0,-100.0,-100.0,-100.0
364391,-100.0,-100.0,-100.0,-100.0
364401,-100.0,-100.0,-100.0,-100.0
364410,-100.0,-100.0,-100.0,-100.0
364422,-100.0,-100.0,-100.0,-100.0
364432,-100.0,-100.0,-100.0,-100.0
364441,-100.0,-100.0,-100.0,-100.0
364450,-100.0,-100.0,-100.0,-100.0
364458,-100.0,-100.0,-100.0,-100.0
364466,-100.0,-100.0,-100.0,-100.0
364477,-100.0,-100.0,-100.0,-100.0
364486,-100.0,-100.0,-100.0,-100.0
364494,-100.0,-100.0,-100.0,-100.0
364505,-100.0,-100.0,-100.0,-100.0
364517,-100.0,-100.0,-100.0,-100.0
364522,-100.0,-100.0,-100.0,-100.0
364528,-100.0,-100.0,-100.0,-100.0
364537,-100.0,-100.0,-100.0,-100.0
364559,-100.0,-100.0,-100.0,-100.0
364573,-100.0,-100.0,-100.0,-100.0
364592,-100.0,-100.0,-100.0,-100.0
364604,-100.0,-100.0,-100.0,-100.0
364613,-100.0,-100.0,-100.0,-100.0
364624,-100.0,-100.0,-100.0,-100.0
364640,-100.0,-100.0,-100.0,-100.0
364651,-100.0,-100.0,-100.0,-100.0
364662,-100.0,-100.0,-100.0,-100.0
364673,-100.0,-100.0,-100.0,-100.0
364682,-100.0,-100.0,-100.0,-100.0
364693,-100.0,-100.0,-100.0,-100.0
364702,-100.0,-100.0,-100.0,-100.0
364715,-100.0,-100.0,-100.0,-100.0
364726,-100.0,-100.0,-100.0,-100.0
364739,-100.0,-100.0,-100.0,-100.0
364748,-100.0,-100.0,-100.0,-100.0
364813,-100.0,-100.0,-100.0,-100.0
364820,-100.0,-100.0,-100.0,-100.0
364856,-100.0,-100.0,-100.0,-100.0
364871,-100.0,-100.0,-100.0,-100.0
364896,-100.0,-100.0,-100.0,-100.0
364907,-100.0,-100.0,-100.0,-100.0
364919,-100.0,-100.0,-100.0,-100.0
364936,-100.0,-100.0,-100.0,-100.0
364945,-100.0,-100.0,-100.0,-100.0
364954,-100.0,-100.0,-100.0,-100.0
364969,-100.0,-100.0,-100.0,-100.0
364987,-100.0,-100.0,-100.0,-100.0
365017,-100.0,-100.0,-100.0,-100.0
365032,-100.0,-100.0,-100.0,-100.0
365073,-100.0,-100.0,-100.0,-100.0
365085,-100.0,-100.0,-100.0,-100.0
365103,-100.0,-100.0,-100.0,-100.0
365115,-100.0,-100.0,-100.0,-100.0
365125,-100.0,-100.0,-100.0,-100.0
365143,-100.0,-100.0,-100.0,-100.0
365151,-100.0,-100.0,-100.0,-100.0
365165,-100.0,-100.0,-100.0,-100.0
365172,-100.0,-100.0,-100.0,-100.0
365179,-100.0,-100.0,-100.0,-100.0
365191,-100.0,-100.0,-100.0,-100.0
365200,-100.0,-100.0,-100.0,-100.0
365210,-100.0,-100.0,-100.0,-100.0
365223,-100.0,-100.0,-100.0,-100.0
365232,-100.0,-100.0,-100.0,-100.0
365257,-100.0,-100.0,-100.0,-100.0
365291,-100.0,-100.0,-100.0,-100.0
365316,-100.0,-100.0,-100.0,-100.0
365460,-100.0,-100.0,-100.0,-100.0
365482,-100.0,-100.0,-100.0,-100.0
365500,-100.0,-100.0,-100.0,-100.0
365513,-100.0,-100.0,-100.0,-100.0
365530,-100.0,-100.0,-100.0,-100.0
365540,-100.0,-100.0,-100.0,-100.0
365551,-100.0,-100.0,-100.0,-100.0
365573,-100.0,-100.0,-100.0,-100.0
365586,-100.0,-100.0,-100.0,-100.0
365600,-100.0,-100.0,-100.0,-100.0
365608,-100.0,-100.0,-100.0,-100.0
365619,-100.0,-100.0,-100.0,-100.0
365630,-100.0,-100.0,-100.0,-100.0
365652,-100.0,-100.0,-100.0,-100.0
365671,-100.0,-100.0,-100.0,-100.0
365684,-100.0,-100.0,-100.0,-100.0
365698,-100.0,-100.0,-100.0,-100.0
365716,-100.0,-100.0,-100.0,-100.0
365728,-100.0,-100.0,-100.0,-100.0
365738,-100.0,-100.0,-100.0,-100.0
365749,-100.0,-100.0,-100.0,-100.0
365760,-100.0,-100.0,-100.0,-100.0
365767,-100.0,-100.0,-100.0,-100.0
365776,-100.0,-100.0,-100.0,-100.0
365786,-100.0,-100.0,-100.0,-100.0
365797,-100.0,-100.0,-100.0,-100.0
365802,-100.0,-100.0,-100.0,-100.0
365808,-100.0,-100.0,-100.0,-100.0
365817,-100.0,-100.0,-100.0,-100.0
365824,-100.0,-100.0,-100.0,-100.0
365837,-100.0,-100.0,-100.0,-100.0
365849,-100.0,-100.0,-100.0,-100.0
365861,-100.0,-100.0,-100.0,-100.0
365872,-100.0,-100.0,-100.0,-100.0
365885,-100.0,-100.0,-100.0,-100.0
365894,-100.0,-100.0,-100.0,-100.0
365906,-100.0,-100.0,-100.0,-100.0
365915,-100.0,-100.0,-100.0,-100.0
365931,-100.0,-100.0,-100.0,-100.0
365941,-100.0,-100.0,-100.0,-100.0
365952,-100.0,-100.0,-100.0,-100.0
365973,-100.0,-100.0,-100.0,-100.0
365983,-100.0,-100.0,-100.0,-100.0
365999,-100.0,-100.0,-100.0,-100.0
366022,-100.0,-100.0,-100.0,-100.0
366023,-100.0,-100.0,-100.0,-100.0
366034,-100.0,-100.0,-100.0,-100.0
366043,-100.0,-100.0,-100.0,-100.0
366068,-100.0,-100.0,-100.0,-100.0
366075,-100.0,-100.0,-100.0,-100.0
366088,-100.0,-100.0,-100.0,-100.0
366096,-100.0,-100.0,-100.0,-100.0
366106,-100.0,-100.0,-100.0,-100.0
366116,-100.0,-100.0,-100.0,-100.0
366127,-100.0,-100.0,-100.0,-100.0
366134,-100.0,-100.0,-100.0,-100.0
366147,-100.0,-100.0,-100.0,-100.0
366154,-100.0,-100.0,-100.0,-100.0
366165,-100.0,-100.0,-100.0,-100.0
366172,-100.0,-100.0,-100.0,-100.0
366184,-100.0,-100.0,-100.0,-100.0
366191,-100.0,-100.0,-100.0,-100.0
366202,-100.0,-100.0,-100.0,-100.0
366210,-100.0,-100.0,-100.0,-100.0
366224,-100.0,-100.0,-100.0,-100.0
366237,-100.0,-100.0,-100.0,-100.0
366248,-100.0,-100.0,-100.0,-100.0
366257,-100.0,-100.0,-100.0,-100.0
366270,-100.0,-100.0,-100.0,-100.0
366279,-100.0,-100.0,-100.0,-100.0
366293,-100.0,-100.0,-100.0,-100.0
366301,-100.0,-100.0,-100.0,-100.0
366314,-100.0,-100.0,-100.0,-100.0
366321,-100.0,-100.0,-100.0,-100.0
366335,-100.0,-100.0,-100.0,-100.0
366343,-100.0,-100.0,-100.0,-100.0
366356,-100.0,-100.0,-100.0,-100.0
366364,-100.0,-100.0,-100.0,-100.0
366377,-100.0,-100.0,-100.0,-100.0
366384,-100.0,-100.0,-100.0,-100.0
366392,-100.0,-100.0,-100.0,-100.0
366397,-100.0,-100.0,-100.0,-100.0
366403,-100.0,-100.0,-100.0,-100.0
366415,-100.0,-100.0,-100.0,-100.0
366417,-100.0,-100.0,-100.0,-100.0
366418,-100.0,-100.0,-100.0,-100.0
366426,-100.0,-100.0,-100.0,-100.0
366439,-100.0,-100.0,-100.0,-100.0
366443,-100.0,-100.0,-100.0,-100.0
366450,-100.0,-100.0,-100.0,-100.0
366463,-100.0,-100.0,-100.0,-100.0
366464,-100.0,-100.0,-100.0,-100.0
366468,-100.0,-100.0,-100.0,-100.0
366473,-100.0,-100.0,-100.0,-100.0
366485,-100.0,-100.0,-100.0,-100.0
366490,-100.0,-100.0,-100.0,-100.0
366493,-100.0,-100.0,-100.0,-100.0
366505,-100.0,-100.0,-100.0,-100.0
366512,-100.0,-100.0,-100.0,-100.0
366515,-100.0,-100.0,-100.0,-100.0
366526,-100.0,-100.0,-100.0,-100.0
366537,-100.0,-100.0,-100.0,-100.0
