,AY5QB85BMBVU8,A3P9TMATWBA1Q,A8DMLATJZOF4Q,A8WWSKUYQ4X5N
144211,-100.0,-100.0,-100.0,-100.0
144219,-100.0,-100.0,-100.0,-100.0
144222,-100.0,-100.0,-100.0,-100.0
144225,-100.0,-100.0,-100.0,-100.0
144235,-100.0,-100.0,-100.0,-100.0
144246,-100.0,-100.0,-100.0,-100.0
144254,-100.0,-100.0,-100.0,-100.0
144258,-100.0,-100.0,-100.0,-100.0
144260,-100.0,-100.0,-100.0,-100.0
144261,-100.0,-100.0,-100.0,-100.0
144266,-100.0,-100.0,-100.0,-100.0
144271,-100.0,-100.0,-100.0,-100.0
144277,-100.0,-100.0,-100.0,-100.0
144303,-100.0,-100.0,-100.0,-100.0
144304,-100.0,-100.0,-100.0,-100.0
144314,-100.0,-100.0,-100.0,-100.0
144338,-100.0,-100.0,-100.0,-100.0
144346,-100.0,-100.0,-100.0,-100.0
144379,-100.0,-100.0,-100.0,-100.0
144410,-100.0,-100.0,-100.0,-100.0
144463,-100.0,-100.0,-100.0,-100.0
144502,-100.0,-100.0,-100.0,-100.0
144550,-100.0,-100.0,-100.0,-100.0
144575,-100.0,-100.0,-100.0,-100.0
144661,-100.0,-100.0,-100.0,-100.0
144683,-100.0,-100.0,-100.0,-100.0
144750,-100.0,-100.0,-100.0,-100.0
144776,-100.0,-100.0,-100.0,-100.0
144882,-100.0,-100.0,-100.0,-100.0
144967,-100.0,-100.0,-100.0,-100.0
144979,-100.0,-100.0,-100.0,-100.0
145017,-100.0,-100.0,-100.0,-100.0
145042,-100.0,-100.0,-100.0,-100.0
145064,-100.0,-100.0,-100.0,-100.0
145223,-100.0,-100.0,-100.0,-100.0
145307,-100.0,-100.0,-100.0,-100.0
145318,-100.0,-100.0,-100.0,-100.0
145412,-100.0,-100.0,-100.0,-100.0
145427,-100.0,-100.0,-100.0,-100.0
145459,-100.0,-100.0,-100.0,-100.0
145488,-100.0,-100.0,-100.0,-100.0
145528,-100.0,-100.0,-100.0,-100.0
145598,-100.0,-100.0,-100.0,-100.0
145621,-100.0,-100.0,-100.0,-100.0
145711,-100.0,-100.0,-100.0,-100.0
145757,-100.0,-100.0,-100.0,-100.0
145790,-100.0,-100.0,-100.0,-100.0
145812,-100.0,-100.0,-100.0,-100.0
145840,-100.0,-100.0,-100.0,-100.0
145896,-100.0,-100.0,-100.0,-100.0
145915,-100.0,-100.0,-100.0,-100.0
145945,-100.0,-100.0,-100.0,-100.0
145968,-100.0,-100.0,-100.0,-100.0
145982,-100.0,-100.0,-100.0,-100.0
145983,-100.0,-100.0,-100.0,-100.0
146002,-100.0,-100.0,-100.0,-100.0
146011,-100.0,-100.0,-100.0,-100.0
146021,-100.0,-100.0,-100.0,-100.0
146028,-100.0,-100.0,-100.0,-100.0
146035,-100.0,-100.0,-100.0,-100.0
146050,-100.0,-100.0,-100.0,-100.0
146070,-100.0,-100.0,-100.0,-100.0
146080,-100.0,-100.0,-100.0,-100.0
146081,-100.0,-100.0,-100.0,-100.0
146087,-100.0,-100.0,-100.0,-100.0
146127,-100.0,-100.0,-100.0,-100.0
146144,-100.0,-100.0,-100.0,-100.0
146185,-100.0,-100.0,-100.0,-100.0
146210,-100.0,-100.0,-100.0,-100.0
146215,-100.0,-100.0,-100.0,-100.0
146252,-100.0,-100.0,-100.0,-100.0
146258,-100.0,-100.0,-100.0,-100.0
146314,-100.0,-100.0,-100.0,-100.0
146317,-100.0,-100.0,-100.0,-100.0
146343,-100.0,-100.0,-100.0,-100.0
146354,-100.0,-100.0,-100.0,-100.0
146360,-100.0,-100.0,-100.0,-100.0
146377,-100.0,-100.0,-100.0,-100.0
146383,-100.0,-100.0,-100.0,-100.0
146390,-100.0,-100.0,-100.0,-100.0
146418,-100.0,-100.0,-100.0,-100.0
146460,-100.0,-100.0,-100.0,-100.0
146529,-100.0,-100.0,-100.0,-100.0
146563,-100.0,-100.0,-100.0,-100.0
146613,-100.0,-100.0,-100.0,-100.0
146670,-100.0,-100.0,-100.0,-100.0
146723,-100.0,-100.0,-100.0,-100.0
146751,-100.0,-100.0,-100.0,-100.0
146760,-100.0,-100.0,-100.0,-100.0
146775,-100.0,-100.0,-100.0,-100.0
146779,-100.0,-100.0,-100.0,-100.0
146785,-100.0,-100.0,-100.0,-100.0
146802,-100.0,-100.0,-100.0,-100.0
146808,-100.0,-100.0,-100.0,-100.0
146823,-100.0,-100.0,-100.0,-100.0
146832,-100.0,-100.0,-100.0,-100.0
146867,-100.0,-100.0,-100.0,-100.0
146887,-100.0,-100.0,-100.0,-100.0
146899,-100.0,-100.0,-100.0,-100.0
146921,-100.0,-100.0,-100.0,-100.0
146927,-100.0,-100.0,-100.0,-100.0
146943,-100.0,-100.0,-100.0,-100.0
146951,-100.0,-100.0,-100.0,-100.0
146959,-100.0,-100.0,-100.0,-100.0
146989,-100.0,-100.0,-100.0,-100.0
146995,-100.0,-100.0,-100.0,-100.0
147015,-100.0,-100.0,-100.0,-100.0
147027,-100.0,-100.0,-100.0,-100.0
147042,-100.0,-100.0,-100.0,-100.0
147058,-100.0,-100.0,-100.0,-100.0
147135,-100.0,-100.0,-100.0,-100.0
147147,-100.0,-100.0,-100.0,-100.0
147168,-100.0,-100.0,-100.0,-100.0
147178,-100.0,-100.0,-100.0,-100.0
147183,-100.0,-100.0,-100.0,-100.0
147218,-100.0,-100.0,-100.0,-100.0
147254,-100.0,-100.0,-100.0,-100.0
147267,-100.0,-100.0,-100.0,-100.0
147278,-100.0,-100.0,-100.0,-100.0
147289,-100.0,-100.0,-100.0,-100.0
147320,-100.0,-100.0,-100.0,-100.0
147321,-100.0,-100.0,-100.0,-100.0
147388,-100.0,-100.0,-100.0,-100.0
147405,-100.0,-100.0,-100.0,-100.0
147427,-100.0,-100.0,-100.0,-100.0
147468,-100.0,-100.0,-100.0,-100.0
147584,-100.0,-100.0,-100.0,-100.0
147627,-100.0,-100.0,-100.0,-100.0
147694,-100.0,-100.0,-100.0,-100.0
147716,-100.0,-100.0,-100.0,-100.0
147745,-100.0,-100.0,-100.0,-100.0
147769,-100.0,-100.0,-100.0,-100.0
148124,-100.0,-100.0,-100.0,-100.0
148164,-100.0,-100.0,-100.0,-100.0
148253,-100.0,-100.0,-100.0,-100.0
148278,-100.0,-100.0,-100.0,-100.0
148307,-100.0,-100.0,-100.0,-100.0
148344,-100.0,-100.0,-100.0,-100.0
148363,-100.0,-100.0,-100.0,-100.0
148402,-100.0,-100.0,-100.0,-100.0
148477,-100.0,-100.0,-100.0,-100.0
148516,-100.0,-100.0,-100.0,-100.0
148528,-100.0,-100.0,-100.0,-100.0
148622,-100.0,-100.0,-100.0,-100.0
148723,-100.0,-100.0,-100.0,-100.0
148748,-100.0,-100.0,-100.0,-100.0
148765,-100.0,-100.0,-100.0,-100.0
148848,-100.0,-100.0,-100.0,-100.0
148867,-100.0,-100.0,-100.0,-100.0
148902,-100.0,-100.0,-100.0,-100.0
148932,-100.0,-100.0,-100.0,-100.0
148970,-100.0,-100.0,-100.0,-100.0
148997,-100.0,-100.0,-100.0,-100.0
149036,-100.0,-100.0,-100.0,-100.0
149056,-100.0,-100.0,-100.0,-100.0
149106,-100.0,-100.0,-100.0,-100.0
149115,-100.0,-100.0,-100.0,-100.0
149161,-100.0,-100.0,-100.0,-100.0
149232,-100.0,-100.0,-100.0,-100.0
149294,-100.0,-100.0,-100.0,-100.0
149363,-100.0,-100.0,-100.0,-100.0
149389,-100.0,-100.0,-100.0,-100.0
149509,-100.0,-100.0,-100.0,-100.0
149522,-100.0,-100.0,-100.0,-100.0
149558,-100.0,-100.0,-100.0,-100.0
149586,-100.0,-100.0,-100.0,-100.0
150234,-100.0,-100.0,-100.0,-100.0
150283,-100.0,-100.0,-100.0,-100.0
150314,-100.0,-100.0,-100.0,-100.0
150366,-100.0,-100.0,-100.0,-100.0
150438,-100.0,-100.0,-100.0,-100.0
150459,-100.0,-100.0,-100.0,-100.0
150515,-100.0,-100.0,-100.0,-100.0
150566,-100.0,-100.0,-100.0,-100.0
150588,-100.0,-100.0,-100.0,-100.0
150608,-100.0,-100.0,-100.0,-100.0
150665,-100.0,-100.0,-100.0,-100.0
150699,-100.0,-100.0,-100.0,-100.0
150714,-100.0,-100.0,-100.0,-100.0
150772,-100.0,-100.0,-100.0,-100.0
150825,-100.0,-100.0,-100.0,-100.0
150859,-100.0,-100.0,-100.0,-100.0
150883,-100.0,-100.0,-100.0,-100.0
150907,-100.0,-100.0,-100.0,-100.0
150923,-100.0,-100.0,-100.0,-100.0
150968,-100.0,-100.0,-100.0,-100.0
151026,-100.0,-100.0,-100.0,-100.0
151064,-100.0,-100.0,-100.0,-100.0
151134,-100.0,-100.0,-100.0,-100.0
151157,-100.0,-100.0,-100.0,-100.0
151202,-100.0,-100.0,-100.0,-100.0
151240,-100.0,-100.0,-100.0,-100.0
151290,-100.0,-100.0,-100.0,-100.0
151313,-100.0,-100.0,-100.0,-100.0
151516,-100.0,-100.0,-100.0,-100.0
151539,-100.0,-100.0,-100.0,-100.0
151609,-100.0,-100.0,-100.0,-100.0
151626,-100.0,-100.0,-100.0,-100.0
151695,-100.0,-100.0,-100.0,-100.0
151751,-100.0,-100.0,-100.0,-100.0
151777,-100.0,-100.0,-100.0,-100.0
151805,-100.0,-100.0,-100.0,-100.0
151872,-100.0,-100.0,-100.0,-100.0
151890,-100.0,-100.0,-100.0,-100.0
151920,-100.0,-100.0,-100.0,-100.0
151943,-100.0,-100.0,-100.0,-100.0
151998,-100.0,-100.0,-100.0,-100.0
152021,-100.0,-100.0,-100.0,-100.0
152037,-100.0,-100.0,-100.0,-100.0
152089,-100.0,-100.0,-100.0,-100.0
152121,-100.0,-100.0,-100.0,-100.0
152141,-100.0,-100.0,-100.0,-100.0
152187,-100.0,-100.0,-100.0,-100.0
152219,-100.0,-100.0,-100.0,-100.0
152287,-100.0,-100.0,-100.0,-100.0
152307,-100.0,-100.0,-100.0,-100.0
152375,-100.0,-100.0,-100.0,-100.0
152405,-100.0,-100.0,-100.0,-100.0
152494,-100.0,-100.0,-100.0,-100.0
152517,-100.0,-100.0,-100.0,-100.0
152566,-100.0,-100.0,-100.0,-100.0
152607,-100.0,-100.0,-100.0,-100.0
152659,-100.0,-100.0,-100.0,-100.0
152687,-100.0,-100.0,-100.0,-100.0
152765,-100.0,-100.0,-100.0,-100.0
152900,-100.0,-100.0,-100.0,-100.0
152933,-100.0,-100.0,-100.0,-100.0
152945,-100.0,-100.0,-100.0,-100.0
152954,-100.0,-100.0,-100.0,-100.0
152959,-100.0,-100.0,-100.0,-100.0
152983,-100.0,-100.0,-100.0,-100.0
152989,-100.0,-100.0,-100.0,-100.0
152996,-100.0,-100.0,-100.0,-100.0
153018,-100.0,-100.0,-100.0,-100.0
153037,-100.0,-100.0,-100.0,-100.0
153042,-100.0,-100.0,-100.0,-100.0
153072,-100.0,-100.0,-100.0,-100.0
153080,-100.0,-100.0,-100.0,-100.0
153089,-100.0,-100.0,-100.0,-100.0
153097,-100.0,-100.0,-100.0,-100.0
153114,-100.0,-100.0,-100.0,-100.0
153130,-100.0,-100.0,-100.0,-100.0
153132,-100.0,-100.0,-100.0,-100.0
153137,-100.0,-100.0,-100.0,-100.0
153144,-100.0,-100.0,-100.0,-100.0
153149,-100.0,-100.0,-100.0,-100.0
153160,-100.0,-100.0,-100.0,-100.0
153162,-100.0,-100.0,-100.0,-100.0
153164,-100.0,-100.0,-100.0,-100.0
153177,-100.0,-100.0,-100.0,-100.0
153186,-100.0,-100.0,-100.0,-100.0
153195,-100.0,-100.0,-100.0,-100.0
153205,-100.0,-100.0,-100.0,-100.0
153212,-100.0,-100.0,-100.0,-100.0
153218,-100.0,-100.0,-100.0,-100.0
153226,-100.0,-100.0,-100.0,-100.0
153236,-100.0,-100.0,-100.0,-100.0
153242,-100.0,-100.0,-100.0,-100.0
153253,-100.0,-100.0,-100.0,-100.0
153267,-100.0,-100.0,-100.0,-100.0
153274,-100.0,-100.0,-100.0,-100.0
153286,-100.0,-100.0,-100.0,-100.0
153287,-100.0,-100.0,-100.0,-100.0
153294,-100.0,-100.0,-100.0,-100.0
153313,-100.0,-100.0,-100.0,-100.0
153318,-100.0,-100.0,-100.0,-100.0
153334,-100.0,-100.0,-100.0,-100.0
153337,-100.0,-100.0,-100.0,-100.0
153338,-100.0,-100.0,-100.0,-100.0
153343,-100.0,-100.0,-100.0,-100.0
153349,-100.0,-100.0,-100.0,-100.0
153360,-100.0,-100.0,-100.0,-100.0
153363,-100.0,-100.0,-100.0,-100.0
153386,-100.0,-100.0,-100.0,-100.0
153387,-100.0,-100.0,-100.0,-100.0
153394,-100.0,-100.0,-100.0,-100.0
153399,-100.0,-100.0,-100.0,-100.0
153407,-100.0,-100.0,-100.0,-100.0
153412,-100.0,-100.0,-100.0,-100.0
153421,-100.0,-100.0,-100.0,-100.0
153427,-100.0,-100.0,-100.0,-100.0
153457,-100.0,-100.0,-100.0,-100.0
153463,-100.0,-100.0,-100.0,-100.0
153481,-100.0,-100.0,-100.0,-100.0
153486,-100.0,-100.0,-100.0,-100.0
153488,-100.0,-100.0,-100.0,-100.0
153491,-100.0,-100.0,-100.0,-100.0
153508,-100.0,-100.0,-100.0,-100.0
153557,-100.0,-100.0,-100.0,-100.0
153579,-100.0,-100.0,-100.0,-100.0
153604,-100.0,-100.0,-100.0,-100.0
153650,-100.0,-100.0,-100.0,-100.0
153661,-100.0,-100.0,-100.0,-100.0
153706,-100.0,-100.0,-100.0,-100.0
153791,-100.0,-100.0,-100.0,-100.0
153808,-100.0,-100.0,-100.0,-100.0
153842,-100.0,-100.0,-100.0,-100.0
153854,-100.0,-100.0,-100.0,-100.0
153916,-100.0,-100.0,-100.0,-100.0
153939,-100.0,-100.0,-100.0,-100.0
154003,-100.0,-100.0,-100.0,-100.0
154024,-100.0,-100.0,-100.0,-100.0
154040,-100.0,-100.0,-100.0,-100.0
154077,-100.0,-100.0,-100.0,-100.0
154122,-100.0,-100.0,-100.0,-100.0
154183,-100.0,-100.0,-100.0,-100.0
154200,-100.0,-100.0,-100.0,-100.0
154225,-100.0,-100.0,-100.0,-100.0
154310,-100.0,-100.0,-100.0,-100.0
154364,-100.0,-100.0,-100.0,-100.0
154406,-100.0,-100.0,-100.0,-100.0
154451,-100.0,-100.0,-100.0,-100.0
154505,-100.0,-100.0,-100.0,-100.0
154533,-100.0,-100.0,-100.0,-100.0
154610,-100.0,-100.0,-100.0,-100.0
154656,-100.0,-100.0,-100.0,-100.0
154681,-100.0,-100.0,-100.0,-100.0
154707,-100.0,-100.0,-100.0,-100.0
154731,-100.0,-100.0,-100.0,-100.0
154762,-100.0,-100.0,-100.0,-100.0
154796,-100.0,-100.0,-100.0,-100.0
154822,-100.0,-100.0,-100.0,-100.0
154858,-100.0,-100.0,-100.0,-100.0
154898,-100.0,-100.0,-100.0,-100.0
154915,-100.0,-100.0,-100.0,-100.0
154958,-100.0,-100.0,-100.0,-100.0
154969,-100.0,-100.0,-100.0,-100.0
154999,-100.0,-100.0,-100.0,-100.0
155025,-100.0,-100.0,-100.0,-100.0
155053,-100.0,-100.0,-100.0,-100.0
155092,-100.0,-100.0,-100.0,-100.0
155124,-100.0,-100.0,-100.0,-100.0
155556,-100.0,-100.0,-100.0,-100.0
155589,-100.0,-100.0,-100.0,-100.0
155636,-100.0,-100.0,-100.0,-100.0
155660,-100.0,-100.0,-100.0,-100.0
155703,-100.0,-100.0,-100.0,-100.0
155737,-100.0,-100.0,-100.0,-100.0
155852,-100.0,-100.0,-100.0,-100.0
155902,-100.0,-100.0,-100.0,-100.0
155916,-100.0,-100.0,-100.0,-100.0
155957,-100.0,-100.0,-100.0,-100.0
155961,-100.0,-100.0,-100.0,-100.0
155990,-100.0,-100.0,-100.0,-100.0
156016,-100.0,-100.0,-100.0,-100.0
156074,-100.0,-100.0,-100.0,-100.0
156157,-100.0,-100.0,-100.0,-100.0
156188,-100.0,-100.0,-100.0,-100.0
156221,-100.0,-100.0,-100.0,-100.0
156237,-100.0,-100.0,-100.0,-100.0
156288,-100.0,-100.0,-100.0,-100.0
156329,-100.0,-100.0,-100.0,-100.0
156410,-100.0,-100.0,-100.0,-100.0
156449,-100.0,-100.0,-100.0,-100.0
156461,-100.0,-100.0,-100.0,-100.0
156500,-100.0,-100.0,-100.0,-100.0
156547,-100.0,-100.0,-100.0,-100.0
156565,-100.0,-100.0,-100.0,-100.0
156580,-100.0,-100.0,-100.0,-100.0
156603,-100.0,-100.0,-100.0,-100.0
156648,-100.0,-100.0,-100.0,-100.0
156696,-100.0,-100.0,-100.0,-100.0
156760,-100.0,-100.0,-100.0,-100.0
156798,-100.0,-100.0,-100.0,-100.0
156848,-100.0,-100.0,-100.0,-100.0
156869,-100.0,-100.0,-100.0,-100.0
156919,-100.0,-100.0,-100.0,-100.0
156949,-100.0,-100.0,-100.0,-100.0
157001,-100.0,-100.0,-100.0,-100.0
157026,-100.0,-100.0,-100.0,-100.0
157036,-100.0,-100.0,-100.0,-100.0
157079,-100.0,-100.0,-100.0,-100.0
157090,-100.0,-100.0,-100.0,-100.0
157170,-100.0,-100.0,-100.0,-100.0
157234,-100.0,-100.0,-100.0,-100.0
157250,-100.0,-100.0,-100.0,-100.0
157270,-100.0,-100.0,-100.0,-100.0
157323,-100.0,-100.0,-100.0,-100.0
157425,-100.0,-100.0,-100.0,-100.0
157476,-100.0,-100.0,-100.0,-100.0
157525,-100.0,-100.0,-100.0,-100.0
157557,-100.0,-100.0,-100.0,-100.0
157656,-100.0,-100.0,-100.0,-100.0
157707,-100.0,-100.0,-100.0,-100.0
157730,-100.0,-100.0,-100.0,-100.0
157750,-100.0,-100.0,-100.0,-100.0
157772,-100.0,-100.0,-100.0,-100.0
157791,-100.0,-100.0,-100.0,-100.0
157855,-100.0,-100.0,-100.0,-100.0
157869,-100.0,-100.0,-100.0,-100.0
157890,-100.0,-100.0,-100.0,-100.0
157922,-100.0,-100.0,-100.0,-100.0
157971,-100.0,-100.0,-100.0,-100.0
158021,-100.0,-100.0,-100.0,-100.0
158079,-100.0,-100.0,-100.0,-100.0
158110,-100.0,-100.0,-100.0,-100.0
158159,-100.0,-100.0,-100.0,-100.0
158197,-100.0,-100.0,-100.0,-100.0
158212,-100.0,-100.0,-100.0,-100.0
158254,-100.0,-100.0,-100.0,-100.0
158267,-100.0,-100.0,-100.0,-100.0
158287,-100.0,-100.0,-100.0,-100.0
158317,-100.0,-100.0,-100.0,-100.0
158360,-100.0,-100.0,-100.0,-100.0
158430,-100.0,-100.0,-100.0,-100.0
158496,-100.0,-100.0,-100.0,-100.0
158562,-100.0,-100.0,-100.0,-100.0
158578,-100.0,-100.0,-100.0,-100.0
158686,-100.0,-100.0,-100.0,-100.0
158714,-100.0,-100.0,-100.0,-100.0
158726,-100.0,-100.0,-100.0,-100.0
158756,-100.0,-100.0,-100.0,-100.0
158875,-100.0,-100.0,-100.0,-100.0
158915,-100.0,-100.0,-100.0,-100.0
159005,-100.0,-100.0,-100.0,-100.0
159048,-100.0,-100.0,-100.0,-100.0
159061,-100.0,-100.0,-100.0,-100.0
159112,-100.0,-100.0,-100.0,-100.0
159128,-100.0,-100.0,-100.0,-100.0
159171,-100.0,-100.0,-100.0,-100.0
159184,-100.0,-100.0,-100.0,-100.0
159201,-100.0,-100.0,-100.0,-100.0
159217,-100.0,-100.0,-100.0,-100.0
159221,-100.0,-100.0,-100.0,-100.0
159249,-100.0,-100.0,-100.0,-100.0
159274,-100.0,-100.0,-100.0,-100.0
159280,-100.0,-100.0,-100.0,-100.0
159293,-100.0,-100.0,-100.0,-100.0
159299,-100.0,-100.0,-100.0,-100.0
159314,-100.0,-100.0,-100.0,-100.0
159320,-100.0,-100.0,-100.0,-100.0
159330,-100.0,-100.0,-100.0,-100.0
159333,-100.0,-100.0,-100.0,-100.0
159345,-100.0,-100.0,-100.0,-100.0
159349,-100.0,-100.0,-100.0,-100.0
159366,-100.0,-100.0,-100.0,-100.0
159368,-100.0,-100.0,-100.0,-100.0
159392,-100.0,-100.0,-100.0,-100.0
159420,-100.0,-100.0,-100.0,-100.0
159423,-100.0,-100.0,-100.0,-100.0
159437,-100.0,-100.0,-100.0,-100.0
159443,-100.0,-100.0,-100.0,-100.0
159444,-100.0,-100.0,-100.0,-100.0
159446,-100.0,-100.0,-100.0,-100.0
159453,-100.0,-100.0,-100.0,-100.0
159475,-100.0,-100.0,-100.0,-100.0
159482,-100.0,-100.0,-100.0,-100.0
159517,-100.0,-100.0,-100.0,-100.0
159519,-100.0,-100.0,-100.0,-100.0
159522,-100.0,-100.0,-100.0,-100.0
159526,-100.0,-100.0,-100.0,-100.0
159537,-100.0,-100.0,-100.0,-100.0
159541,-100.0,-100.0,-100.0,-100.0
159560,-100.0,-100.0,-100.0,-100.0
159567,-100.0,-100.0,-100.0,-100.0
159570,-100.0,-100.0,-100.0,-100.0
159585,-100.0,-100.0,-100.0,-100.0
159592,-100.0,-100.0,-100.0,-100.0
159617,-100.0,-100.0,-100.0,-100.0
159620,-100.0,-100.0,-100.0,-100.0
159635,-100.0,-100.0,-100.0,-100.0
159637,-100.0,-100.0,-100.0,-100.0
159655,-100.0,-100.0,-100.0,-100.0
159666,-100.0,-100.0,-100.0,-100.0
159680,-100.0,-100.0,-100.0,-100.0
159689,-100.0,-100.0,-100.0,-100.0
159702,-100.0,-100.0,-100.0,-100.0
159708,-100.0,-100.0,-100.0,-100.0
159712,-100.0,-100.0,-100.0,-100.0
159720,-100.0,-100.0,-100.0,-100.0
159724,-100.0,-100.0,-100.0,-100.0
159731,-100.0,-100.0,-100.0,-100.0
159748,-100.0,-100.0,-100.0,-100.0
159754,-100.0,-100.0,-100.0,-100.0
159756,-100.0,-100.0,-100.0,-100.0
159762,-100.0,-100.0,-100.0,-100.0
159766,-100.0,-100.0,-100.0,-100.0
159775,-100.0,-100.0,-100.0,-100.0
159784,-100.0,-100.0,-100.0,-100.0
159804,-100.0,-100.0,-100.0,-100.0
159823,-100.0,-100.0,-100.0,-100.0
159829,-100.0,-100.0,-100.0,-100.0
159840,-100.0,-100.0,-100.0,-100.0
159849,-100.0,-100.0,-100.0,-100.0
159852,-100.0,-100.0,-100.0,-100.0
159859,-100.0,-100.0,-100.0,-100.0
159866,-100.0,-100.0,-100.0,-100.0
159870,-100.0,-100.0,-100.0,-100.0
159883,-100.0,-100.0,-100.0,-100.0
159890,-100.0,-100.0,-100.0,-100.0
159906,-100.0,-100.0,-100.0,-100.0
159910,-100.0,-100.0,-100.0,-100.0
159928,-100.0,-100.0,-100.0,-100.0
159939,-100.0,-100.0,-100.0,-100.0
159946,-100.0,-100.0,-100.0,-100.0
159971,-100.0,-100.0,-100.0,-100.0
159977,-100.0,-100.0,-100.0,-100.0
159981,-100.0,-100.0,-100.0,-100.0
159993,-100.0,-100.0,-100.0,-100.0
160015,-100.0,-100.0,-100.0,-100.0
160018,-100.0,-100.0,-100.0,-100.0
160019,-100.0,-100.0,-100.0,-100.0
160029,-100.0,-100.0,-100.0,-100.0
160038,-100.0,-100.0,-100.0,-100.0
160041,-100.0,-100.0,-100.0,-100.0
160047,-100.0,-100.0,-100.0,-100.0
160049,-100.0,-100.0,-100.0,-100.0
160061,-100.0,-100.0,-100.0,-100.0
160068,-100.0,-100.0,-100.0,-100.0
160070,-100.0,-100.0,-100.0,-100.0
160080,-100.0,-100.0,-100.0,-100.0
160092,-100.0,-100.0,-100.0,-100.0
160096,-100.0,-100.0,-100.0,-100.0
160104,-100.0,-100.0,-100.0,-100.0
160114,-100.0,-100.0,-100.0,-100.0
160120,-100.0,-100.0,-100.0,-100.0
160140,-100.0,-100.0,-100.0,-100.0
160149,-100.0,-100.0,-100.0,-100.0
160153,-100.0,-100.0,-100.0,-100.0
160167,-100.0,-100.0,-100.0,-100.0
160176,-100.0,-100.0,-100.0,-100.0
160184,-100.0,-100.0,-100.0,-100.0
160195,-100.0,-100.0,-100.0,-100.0
160200,-100.0,-100.0,-100.0,-100.0
160207,-100.0,-100.0,-100.0,-100.0
160211,-100.0,-100.0,-100.0,-100.0
160217,-100.0,-100.0,-100.0,-100.0
160221,-100.0,-100.0,-100.0,-100.0
160225,-100.0,-100.0,-100.0,-100.0
160233,-100.0,-100.0,-100.0,-100.0
160242,-100.0,-100.0,-100.0,-100.0
160245,-100.0,-100.0,-100.0,-100.0
160255,-100.0,-100.0,-100.0,-100.0
160279,-100.0,-100.0,-100.0,-100.0
160285,-100.0,-100.0,-100.0,-100.0
160320,-100.0,-100.0,-100.0,-100.0
160332,-100.0,-100.0,-100.0,-100.0
160339,-100.0,-100.0,-100.0,-100.0
160348,-100.0,-100.0,-100.0,-100.0
160354,-100.0,-100.0,-100.0,-100.0
160359,-100.0,-100.0,-100.0,-100.0
160365,-100.0,-100.0,-100.0,-100.0
160372,-100.0,-100.0,-100.0,-100.0
160376,-100.0,-100.0,-100.0,-100.0
160381,-100.0,-100.0,-100.0,-100.0
160387,-100.0,-100.0,-100.0,-100.0
160432,-100.0,-100.0,-100.0,-100.0
160439,-100.0,-100.0,-100.0,-100.0
160447,-100.0,-100.0,-100.0,-100.0
160458,-100.0,-100.0,-100.0,-100.0
160461,-100.0,-100.0,-100.0,-100.0
160474,-100.0,-100.0,-100.0,-100.0
160486,-100.0,-100.0,-100.0,-100.0
160508,-100.0,-100.0,-100.0,-100.0
160513,-100.0,-100.0,-100.0,-100.0
160525,-100.0,-100.0,-100.0,-100.0
160530,-100.0,-100.0,-100.0,-100.0
160533,-100.0,-100.0,-100.0,-100.0
160550,-100.0,-100.0,-100.0,-100.0
160551,-100.0,-100.0,-100.0,-100.0
160555,-100.0,-100.0,-100.0,-100.0
160566,-100.0,-100.0,-100.0,-100.0
160573,-100.0,-100.0,-100.0,-100.0
160587,-100.0,-100.0,-100.0,-100.0
160592,-100.0,-100.0,-100.0,-100.0
160593,-100.0,-100.0,-100.0,-100.0
160605,-100.0,-100.0,-100.0,-100.0
160609,-100.0,-100.0,-100.0,-100.0
160625,-100.0,-100.0,-100.0,-100.0
160633,-100.0,-100.0,-100.0,-100.0
160649,-100.0,-100.0,-100.0,-100.0
160654,-100.0,-100.0,-100.0,-100.0
160658,-100.0,-100.0,-100.0,-100.0
160682,-100.0,-100.0,-100.0,-100.0
160689,-100.0,-100.0,-100.0,-100.0
160701,-100.0,-100.0,-100.0,-100.0
160704,-100.0,-100.0,-100.0,-100.0
160706,-100.0,-100.0,-100.0,-100.0
160724,-100.0,-100.0,-100.0,-100.0
160726,-100.0,-100.0,-100.0,-100.0
160730,-100.0,-100.0,-100.0,-100.0
160742,-100.0,-100.0,-100.0,-100.0
160746,-100.0,-100.0,-100.0,-100.0
160757,-100.0,-100.0,-100.0,-100.0
160766,-100.0,-100.0,-100.0,-100.0
160774,-100.0,-100.0,-100.0,-100.0
160815,-100.0,-100.0,-100.0,-100.0
160820,-100.0,-100.0,-100.0,-100.0
160823,-100.0,-100.0,-100.0,-100.0
160829,-100.0,-100.0,-100.0,-100.0
160833,-100.0,-100.0,-100.0,-100.0
160847,-100.0,-100.0,-100.0,-100.0
160851,-100.0,-100.0,-100.0,-100.0
160862,-100.0,-100.0,-100.0,-100.0
160870,-100.0,-100.0,-100.0,-100.0
160888,-100.0,-100.0,-100.0,-100.0
160894,-100.0,-100.0,-100.0,-100.0
160908,-100.0,-100.0,-100.0,-100.0
160912,-100.0,-100.0,-100.0,-100.0
160933,-100.0,-100.0,-100.0,-100.0
160938,-100.0,-100.0,-100.0,-100.0
160946,-100.0,-100.0,-100.0,-100.0
160949,-100.0,-100.0,-100.0,-100.0
160955,-100.0,-100.0,-100.0,-100.0
160965,-100.0,-100.0,-100.0,-100.0
160968,-100.0,-100.0,-100.0,-100.0
