,A2RG35OL29USI,A2YP8M9VHFXZV,A1L7EVNM2HF85,A2YN6Z2DAW88X,A2Q3SM0KEI497,A1R09GS9W47R5
540452,,100.0,,89.66666666666667,,
540455,,100.0,,89.0,,
540463,,100.0,,89.0,,
540464,,100.0,,89.0,,
540471,,100.0,,88.0,,
540484,,100.0,,88.0,,
540485,,100.0,,87.0,,
540498,,100.0,,86.0,,
540504,,100.0,,86.0,,
540517,,100.0,,86.0,,
540527,,100.0,,85.0,,
540549,,100.0,,84.0,,
540550,,100.0,,83.0,,
540558,,100.0,,83.0,,
540567,,100.0,,82.5,,
540575,,100.0,,82.0,,
540589,,100.0,,82.0,,
540590,,100.0,,82.0,,
540595,,100.0,,80.0,,
540605,,100.0,,80.0,,
540610,,100.0,,79.5,,
540614,,100.0,,79.0,,
540626,,100.0,,78.0,,
540630,,100.0,,77.5,,
540645,,100.0,,77.0,,
540652,,100.0,,77.0,,
540657,,100.0,,77.0,,
540667,,100.0,,76.0,,
540672,,100.0,,76.0,,
540673,,100.0,,75.33333333333333,,
540684,,100.0,,74.66666666666667,,
540697,,100.0,,74.0,,
540704,,100.0,,74.0,,
540707,,100.0,,74.0,,
540715,,100.0,,73.0,,
540724,,100.0,,73.0,,
540725,,100.0,,72.5,,
540737,,100.0,,72.0,,
540747,,100.0,,72.0,,
540752,,100.0,,72.0,,
540760,,100.0,,71.0,,
540767,,100.0,,71.0,,
540788,,100.0,,70.0,,
540789,,100.0,,69.0,,
540810,,100.0,,69.0,,
540816,,100.0,,69.0,,
540822,,100.0,,68.0,,
540830,,100.0,,68.0,,
540842,,100.0,,68.0,,
540847,,100.0,,67.0,,
540851,,100.0,,67.0,,
540869,,100.0,,67.0,,
540873,,100.0,,66.5,,
540875,,100.0,,66.0,,
540882,,100.0,,66.0,,
540891,,100.0,,66.0,,
540904,,100.0,,65.0,,
540916,,100.0,,65.0,,
540925,,100.0,,64.0,,
540926,,100.0,,,,
540945,,100.0,,,,
540967,,100.0,,,,
550913,,100.0,,,,
550925,,100.0,,,,
550965,,100.0,,,,
550987,,100.0,,,,
551008,,100.0,,,,
551029,,100.0,,,,
551050,,100.0,,,,
551071,,100.0,,,,
551092,,100.0,,,,
551113,,100.0,,,,
551123,,100.0,,,,
551145,,100.0,,,,
551165,,100.0,,,,
551186,,100.0,,,,
551208,,100.0,,,,
551228,,100.0,,,,
551249,,100.0,,,,
551271,,100.0,,,,
551291,,100.0,,,,
551312,,100.0,,,,
551334,,100.0,,,,
551344,,100.0,,,,
551365,,100.0,,,,
551386,,100.0,,,,
551407,,100.0,,,,
551428,,100.0,,,,
551449,,100.0,,,,
551470,,100.0,,,,
551491,,100.0,,,,
551512,,100.0,,,,
551532,,100.0,,,,
551553,,100.0,,,,
551563,,100.0,,,,
551584,,100.0,,,,
551606,,100.0,,,,
551626,,100.0,,,,
551647,,100.0,,,,
551669,,100.0,,,,
551689,,100.0,,,,
551710,,100.0,,,,
551732,,100.0,,,,
551752,,100.0,,,,
551773,,100.0,,,,
551784,,100.0,,,,
551805,,100.0,,,,
551826,,100.0,,,,
552571,,100.0,,,,
552593,,100.0,,,,
552624,,100.0,,,,
552645,,100.0,,,,
552666,,100.0,,,,
552687,,100.0,,,,
552708,,100.0,,,,
552729,,100.0,,,,
552750,,100.0,,,,
552771,,100.0,,,,
552792,,100.0,,,,
552812,,100.0,,,,
552833,,100.0,,,,
552843,,100.0,,,,
552864,,100.0,,,,
552886,,100.0,,,,
552906,,100.0,,,,
552927,,100.0,,,,
552949,,100.0,,,,
552970,,100.0,,,,
552990,,100.0,,,,
553012,,100.0,,,,
553033,,100.0,,,,
553053,,100.0,,,,
553064,,100.0,,,,
553085,,100.0,,,,
553107,,100.0,,,,
553127,,100.0,,,,
553148,,100.0,,,,
553169,,100.0,,,,
553190,,100.0,,,,
553211,,100.0,,,,
553232,,100.0,,,,
553253,,100.0,,,,
553264,,100.0,,,,
553284,,100.0,,,,
553305,,100.0,,,,
553327,,100.0,,,,
553348,,100.0,,,,
553368,,100.0,,,,
553390,,100.0,,,,
553412,,100.0,,,,
553431,,100.0,,,,
553453,,100.0,,,,
553474,,100.0,,,,
553484,,100.0,,,,
557016,,100.0,,,,
557017,,100.0,,,,29.0
557041,,100.0,,,,30.0
557141,,100.0,,,,30.0
557148,,100.0,,,,31.0
557241,,100.0,,,,31.0
557262,,100.0,,,,32.0
557344,,100.0,,,,32.0
557363,,100.0,,,,33.0
557474,,100.0,,,,33.0
557490,,100.0,,,,34.0
557568,,100.0,,,,34.0
557573,,100.0,,,,35.0
557663,,100.0,,,,35.0
557680,,100.0,,,,36.0
557681,,100.0,,,,
575522,,100.0,,,,
575539,,99.0,,,,
575551,,99.0,,,,
575572,,98.0,,,,
575603,,98.0,,,,
575612,,97.0,,,,
575649,,97.0,,,,
575657,,96.0,,,,
575691,,96.0,,,,
575699,,95.0,,,,
575717,,95.0,,,,
575742,,94.0,,,,
575766,,94.0,,,,
575777,,93.0,,,,
575797,,93.0,,,,
575808,,92.0,,,,
575841,,92.0,,,,
575850,,91.0,,,,
575885,,91.0,,,,
575895,,90.0,,,,
575927,,90.0,,,,
575937,,89.0,,,,
575979,,88.0,,,,
575989,,87.0,,,,
576025,,87.0,,,,
576034,,86.0,,,,
576070,,86.0,,,,
576079,,85.0,,,,
576114,,85.0,,,,
576125,,84.0,,,,
576159,,84.0,,,,
576168,,83.0,,,,
576191,,83.0,,,,
576199,,82.0,,,,
576232,,82.0,,,,
576241,,81.0,,,,
576274,,81.0,,,,
576292,,80.0,,,,
576329,,80.0,,,,
576339,,79.0,,,,
576393,,79.0,,,,
576397,,78.0,,,,
576413,,78.0,,,,
576423,,77.0,,,,
579084,,77.0,,,,
579097,,76.0,,,,
579133,,76.0,,,,
579141,,75.0,,,,
579155,,75.0,,,,
579164,,74.0,,,,
579172,,73.0,,,,
579195,,73.0,,,,
579206,,72.0,,,,
579231,,72.0,,,,
579248,,71.0,,,,
579276,,71.0,,,,
579286,,70.0,,,,
579303,,70.0,,,,
579315,,69.0,,,,
579339,,69.0,,,,
579346,,68.0,,,,
579382,,68.0,,,,
579387,,67.0,,,,
579415,,67.0,,,,
579421,,66.0,,,,
579452,,66.0,,,,
579461,,65.0,,,,
579491,,65.0,,,,
579500,,64.0,,,,
579530,,64.0,,,,
579544,,63.0,,,,
579574,,63.0,,,,
579584,,62.0,,,,
579599,,62.0,,,,
579610,,61.0,,,,
579629,,61.0,,,,
579639,,60.0,,,,
579669,,60.0,,,,
579676,,59.0,,,,
579703,,59.0,,,,
579711,,58.0,,,,
579742,,58.0,,,,
579756,,57.0,,,,
579768,,57.0,,,,
579780,,56.0,,,,
579808,,56.0,,,,
579815,,55.0,,,,
579831,,55.0,,,,
579842,,54.0,,,,
579868,,54.0,,,,
579876,,53.0,,,,
579903,,53.0,,,,
579912,,52.0,,,,
579943,,52.0,,,,
579954,,51.0,,,,
579968,,51.0,,,,
579979,,50.0,,,,
580006,,50.0,,,,
580012,,49.0,,,,
580033,,49.0,,,,
580055,,47.0,,,,
580085,,47.0,,,,
580096,,46.0,,,,
580125,,46.0,,,,
580134,,45.0,,,,
580149,,45.0,,,,
580162,,44.0,,,,
580190,,44.0,,,,
580199,,43.0,,,,
580226,,43.0,,,,
580240,,42.0,,,,
580245,,42.0,,,,
580256,,41.0,,,,
580283,,41.0,,,,
580291,,40.0,,,,
580324,,40.0,,,,
580332,,39.0,,,,
580366,,39.0,,,,
580373,,38.0,,,,
580407,,38.0,,,,
580415,,37.0,,,,
580463,,36.0,,,,
580472,,35.0,,,,
580502,,35.0,,,,
580511,,34.0,,,,
580546,,34.0,,,,
580559,,33.0,,,,
580592,,33.0,,,,
580601,,32.0,,,,
580631,,32.0,,,,
580639,,31.0,,,,
580654,,31.0,,,,
580665,,30.0,,,,
580678,,30.0,,,,
580688,,29.0,,,,
580714,,29.0,,,,
580722,,28.0,,,,
580758,,28.0,,,,
580768,,27.0,,,,
580799,,27.0,,,,
580810,,26.0,,,,
580839,,26.0,,,,
580847,,25.0,,,,
580870,,25.0,,,,
580872,,24.0,,,,
580886,,24.0,,,,
580895,,23.0,,,,
580927,,23.0,,,,
580934,,22.0,,,,
580972,,22.0,,,,
580983,,21.0,,,,
580997,,21.0,,,,
581005,,20.0,,,,
581040,,20.0,,,,
581050,,19.0,,,,
581086,,19.0,,,,
581095,,18.0,,,,
581123,,18.0,,,,
581132,,17.0,,,,
581162,,17.0,,,,
581168,,16.0,,,,
581199,,16.0,,,,
581209,,15.0,,,,
581223,,15.0,,,,
581232,,14.0,,,,
581264,,14.0,,,,
581271,,13.0,,,,
581286,,13.0,,,,
581295,,12.0,,,,
581314,,12.0,,,,
581322,,11.0,,,,
581351,,11.0,,,,
581360,,10.0,,,,
581423,,10.0,,,,
581433,,9.0,,,,
581463,,9.0,,,,
581469,,8.0,,,,
581500,,8.0,,,,
581508,,7.0,,,,
581528,,7.0,,,,
581538,,6.0,,,,
581564,,6.0,,,,
581573,,5.0,,,,
581604,,5.0,,,,
581615,,4.0,,,,
581645,,4.0,,,,
581653,,3.0,,,,
581668,,3.0,,,,
581679,,2.0,,,,
581713,,2.0,,,,
581721,,1.0,,,,
581744,,1.0,,,,
581755,,0.0,,,,
581793,,0.0,,,,
581808,,-1.0,,,,
581825,,-1.0,,,,
581842,,-2.0,,,,
581883,,-2.0,,,,
581902,,-3.0,,,,
581921,,-3.0,,,,
581930,,-4.0,,,,
581949,,-4.0,,,,
581953,,-5.0,,,,
581979,,-5.0,,,,
581988,,-6.0,,,,
582012,,-6.0,,,,
582022,,-7.0,,,,
582031,,-7.0,,,,
582041,,-8.0,,,,
582050,,-8.0,,,,
582059,,-9.0,,,,
582065,,-9.0,,,,
582075,,-10.0,,,,
582082,,-10.0,,,,
582093,,-11.0,,,,
582100,,-11.0,,,,
582111,,-12.0,,,,
582118,,-12.0,,,,
582127,,-13.0,,,,
582135,,-13.0,,,,
582146,,-15.0,,,,
582155,,-16.0,,,,
582170,,-17.0,,,,
582177,,-17.0,,,,
582187,,-18.0,,,,
582194,,-18.0,,,,
582204,,-19.0,,,,
582213,,-19.0,,,,
582222,,-20.0,,,,
582231,,-20.0,,,,
582240,,-21.0,,,,
582247,,-21.0,,,,
582257,,-22.0,,,,
582265,,-22.0,,,,
582276,,-23.0,,,,
582283,,-23.0,,,,
582292,,-24.0,,,,
582300,,-24.0,,,,
582309,,-25.0,,,,
582318,,-25.0,,,,
582327,,-26.0,,,,
582336,,-26.0,,,,
582344,,-27.0,,,,
582375,,-28.0,,,,
582386,,-29.0,,,,
582396,,-29.0,,,,
582404,,-31.0,,,,
582413,,-31.0,,,,
582421,,-32.0,,,,
582429,,-32.0,,,,
582438,,-33.0,,,,
582447,,-33.0,,,,
582457,,-34.0,,,,
582465,,-34.0,,,,
582474,,-35.0,,,,
582482,,-35.0,,,,
582491,,-36.0,,,,
582500,,-36.0,,,,
582508,,-37.0,,,,
582518,,-37.0,,,,
582525,,-38.0,,,,
582533,,-38.0,,,,
582544,,-39.0,,,,
582551,,-39.0,,,,
582563,,-40.0,,,,
582570,,-40.0,,,,
582578,,-42.0,,,,
582585,,-43.0,,,,
582592,,-43.0,,,,
582603,,-44.0,,,,
582626,,-44.0,,,,
582638,,-45.0,,,,
582665,,-45.0,,,,
582675,,-46.0,,,,
582698,,-46.0,,,,
582707,,-47.0,,,,
582716,,-47.0,,,,
582727,,-48.0,,,,
582734,,-48.0,,,,
582744,,-49.0,,,,
582752,,-49.0,,,,
582760,,-50.0,,,,
582769,,-50.0,,,,
582777,,-51.0,,,,
582786,,-51.0,,,,
582795,,-52.0,,,,
582806,,-53.0,,,,
582820,,-54.0,,,,
582828,,-54.0,,,,
582838,,-55.0,,,,
582846,,-55.0,,,,
582854,,-56.0,,,,
582864,,-56.0,,,,
582871,,-58.0,,,,
582880,,-58.0,,,,
582890,,-59.0,,,,
582898,,-59.0,,,,
582907,,-60.0,,,,
582916,,-60.0,,,,
582926,,-61.0,,,,
582934,,-61.0,,,,
582943,,-62.0,,,,
582951,,-62.0,,,,
582961,,-63.0,,,,
582970,,-63.0,,,,
582977,,-64.0,,,,
582986,,-64.0,,,,
582995,,-65.0,,,,
583005,,-66.0,,,,
583020,,-68.0,,,,
583028,,-68.0,,,,
583036,,-69.0,,,,
583045,,-69.0,,,,
583053,,-70.0,,,,
583077,,-70.0,,,,
583090,,-71.0,,,,
583097,,-71.0,,,,
583106,,-72.0,,,,
583115,,-72.0,,,,
583125,,-73.0,,,,
583132,,-73.0,,,,
583142,,-74.0,,,,
583152,,-74.0,,,,
583176,,-76.0,,,,
583185,,-76.0,,,,
583194,,-77.0,,,,
583202,,-77.0,,,,
583212,,-78.0,,,,
583220,,-78.0,,,,
583229,,-79.0,,,,
583236,,-80.0,,,,
583244,,-80.0,,,,
583252,,-81.0,,,,
583261,,-81.0,,,,
583271,,-82.0,,,,
583279,,-82.0,,,,
583288,,-83.0,,,,
583297,,-83.0,,,,
583308,,-84.0,,,,
583331,,-84.0,,,,
583341,,-86.0,,,,
583350,,-86.0,,,,
583358,,-87.0,,,,
583392,,-87.0,,,,
583400,,-88.0,,,,
583420,,-88.0,,,,
583428,,-89.0,,,,
583435,,-90.0,,,,
583441,,-90.0,,,,
583452,,-91.0,,,,
583461,,-91.0,,,,
583470,,-93.0,,,,
583479,,-93.0,,,,
583488,,-94.0,,,,
583497,,-94.0,,,,
583505,,-95.0,,,,
632749,,-95.0,,,,
632772,,-95.0,,,,
632812,,-95.0,,,,
632834,,-95.0,,,,
632844,,-95.0,,,,
632865,,-95.0,,,,
632886,,-95.0,,,,
632908,,-95.0,,,,
632928,,-95.0,,,,
632949,,-95.0,,,,
632971,,-95.0,,,,
632992,,-95.0,,,,
633012,,-95.0,,,,
633034,,-95.0,,,,
633043,,-95.0,,,,
633064,,-95.0,,,,
633085,,-95.0,,,,
633106,,-95.0,,,,
633128,,-95.0,,,,
633148,,-95.0,,,,
633170,,-95.0,,,,
633190,,-95.0,,,,
633212,,-95.0,,,,
633232,,-95.0,,,,
633255,,-95.0,,,,
633263,,-95.0,,,,
633286,,-95.0,,,,
633307,,-95.0,,,,
633327,,-95.0,,,,
633349,,-95.0,,,,
633371,,-95.0,,,,
633389,,-95.0,,,,
633412,,-95.0,,,,
633431,,-95.0,,,,
633452,,-95.0,,,,
633473,,-95.0,,,,
633483,,-95.0,,,,
633505,,-95.0,,,,
633526,,-95.0,,,,
633547,,-95.0,,,,
633569,,-95.0,,,,
633589,,-95.0,,,,
633610,,-95.0,,,,
633631,,-95.0,,,,
633653,,-95.0,,,,
633694,,-95.0,,,,
633705,,-95.0,,,,
633747,,-95.0,,,,
633767,,-95.0,,,,
633787,,-95.0,,,,
633810,,-95.0,,,,
633831,,-95.0,,,,
633851,,-95.0,,,,
633872,,-95.0,,,,
633895,,-95.0,,,,
633903,,-95.0,,,,
633925,,-95.0,,,,
633945,,-95.0,,,,
633967,,-95.0,,,,
633987,,-95.0,,,,
634008,,-95.0,,,,
634029,,-95.0,,,,
634050,,-95.0,,,,
634071,,-95.0,,,,
634093,,-95.0,,,,
634113,,-95.0,,,,
634125,,-95.0,,,,
634145,,-95.0,,,,
634165,,-95.0,,,,
634187,,-95.0,,,,
634208,,-95.0,,,,
634228,,-95.0,,,,
634250,,-95.0,,,,
634271,,-95.0,,,,
634291,,-95.0,,,,
634313,,-95.0,,,,
634323,,-95.0,,,,
634344,,-95.0,,,,
634365,,-95.0,,,,
634386,,-95.0,,,,
634407,,-95.0,,,,
634428,,-95.0,,,,
634449,,-95.0,,,,
634471,,-95.0,,,,
634492,,-95.0,,,,
634512,,-95.0,,,,
634534,,-95.0,,,,
634543,,-95.0,,,,
634565,,-95.0,,,,
634586,,-95.0,,,,
634606,,-95.0,,,,
634628,,-95.0,,,,
634649,,-95.0,,,,
634669,,-95.0,,,,
634691,,-95.0,,,,
634711,,-95.0,,,,
634732,,-95.0,,,,
634752,,-95.0,,,,
634763,,-95.0,,,,
634784,,-95.0,,,,
634805,,-95.0,,,,
634826,,-95.0,,,,
634847,,-95.0,,,,
634868,,-95.0,,,,
634889,,-95.0,,,,
634910,,-95.0,,,,
634932,,-95.0,,,,
634952,,-95.0,,,,
634973,,-95.0,,,,
634984,,-95.0,,,,
635004,,-95.0,,,,
635026,,-95.0,,,,
635047,,-95.0,,,,
635067,,-95.0,,,,
635089,,-95.0,,,,
635110,,-95.0,,,,
635130,,-95.0,,,,
635152,,-95.0,,,,
635173,,-95.0,,,,
635183,,-95.0,,,,
635205,,-95.0,,,,
635225,,-95.0,,,,
635246,,-95.0,,,,
635267,,-95.0,,,,
635288,,-95.0,,,,
635310,,-95.0,,,,
635331,,-95.0,,,,
635351,,-95.0,,,,
635372,,-95.0,,,,
635393,,-95.0,,,,
635404,,-95.0,,,,
635425,,-95.0,,,,
635445,,-95.0,,,,
635467,,-95.0,,,,
635488,,-95.0,,,,
635508,,-95.0,,,,
635530,,-95.0,,,,
635551,,-95.0,,,,
635571,,-95.0,,,,
635593,,-95.0,,,,
635603,,-95.0,,,,
635624,,-95.0,,,,
635645,,-95.0,,,,
635666,,-95.0,,,,
635688,,-95.0,,,,
635708,,-95.0,,,,
635729,,-95.0,,,,
635751,,-95.0,,,,
695018,,-95.0,,,,
695045,,-95.0,,,,
695096,,-95.0,,,,
695122,,-95.0,,,,
695150,,-95.0,,,,
695202,,-95.0,,,,
695243,,-95.0,,,,
695270,,-95.0,,,,
695322,,-95.0,,,,
695349,,-95.0,,,,
695469,,-95.0,,,,
695496,,-95.0,,,,
695521,,-95.0,,,,
695548,,-95.0,,,,
695574,,-95.0,,,,
695600,,-95.0,,,,
695773,,-95.0,,,,
695802,,-95.0,,,,
695826,,-95.0,,,,
695853,,-95.0,,,,
695868,,-95.0,,,,
696052,,-95.0,,,,
696071,,-95.0,,,,
696094,,-95.0,,,,
696120,,-95.0,,,,
696146,,-95.0,,,,
696251,,-95.0,,,,
696281,,-95.0,,,,
696320,,-95.0,,,,
696347,,-95.0,,,,
696451,,-95.0,,,,
696479,,-95.0,,,,
696521,,-95.0,,,,
696624,,-95.0,,,,
696653,,-95.0,,,,
696703,,-95.0,,,,
696719,,-95.0,,,,
696745,,-95.0,,,,
696772,,-95.0,,,,
696790,,-95.0,,,,
696800,,-95.0,,,,
696814,,-95.0,,,,
696825,,-95.0,,,,
696843,,-95.0,,,,
696851,,-95.0,,,,
696864,,-95.0,,,,
696877,,-95.0,,,,
696885,,-95.0,,,,
696903,,-95.0,,,,
696906,,-95.0,,,,
696923,,-95.0,,,,
696927,,-95.0,,,,
696949,,-95.0,,,,
696970,,-95.0,,,,
696991,,-95.0,,,,
697011,,-95.0,,,,
697024,,-95.0,,,,
697034,,-95.0,,,,
697042,,-95.0,,,,
697052,,-95.0,,,,
697065,,-95.0,,,,
697076,,-95.0,,,,
697085,,-95.0,,,,
697102,,-95.0,,,,
697106,,-95.0,,,,
697127,,-95.0,,,,
697128,,-95.0,,,,
697146,,-95.0,,,,
697149,,-95.0,,,,
697168,,-95.0,,,,
697190,,-95.0,,,,
697211,,-95.0,,,,
697231,,-95.0,,,,
697254,,-95.0,,,,
697264,,-95.0,,,,
697276,,-95.0,,,,
697286,,-95.0,,,,
697304,,-95.0,,,,
697305,,-95.0,,,,
697326,,-95.0,,,,
697348,,-95.0,,,,
697353,,-95.0,,,,
697368,,-95.0,,,,
697370,,-95.0,,,,
697389,,-95.0,,,,
697396,,-95.0,,,,
697409,,-95.0,,,,
697431,,-95.0,,,,
697451,,-95.0,,,,
697472,,-95.0,,,,
697483,,-95.0,,,,
697501,,-95.0,,,,
697503,,-95.0,,,,
697525,,-95.0,,,,
697528,,-95.0,,,,
697546,,-95.0,,,,
697566,,-95.0,,,,
697571,,-95.0,,,,
697588,,-95.0,,,,
697597,,-95.0,,,,
697609,,-95.0,,,,
697623,,-95.0,,,,
697629,,-95.0,,,,
697651,,-95.0,,,,
697672,,-95.0,,,,
697693,,-95.0,,,,
697702,,-95.0,,,,
697703,,-95.0,,,,
697724,,-95.0,,,,
697729,,-95.0,,,,
697746,,-95.0,,,,
697758,,-95.0,,,,
697766,,-95.0,,,,
697779,,-95.0,,,,
697787,,-94.5,,,,
697795,,-94.0,,,,
697799,,-94.0,,,,
697809,,-94.0,,,,
697824,,-94.0,,,,
697829,,-94.0,,,,
697841,,-94.0,,,,
697848,,-93.0,,,,
697850,,-92.75,,,,
697872,,-92.5,,,,
697892,,-92.25,,,,
697898,,-92.0,,,,
697902,,-91.66666666666667,,,,
697903,,-91.33333333333333,,,,
697907,,-91.0,,,,
697924,,-91.0,,,,
697934,,-91.0,,,,
697943,,-91.0,,,,
697944,,-90.5,,,,
697953,,-90.0,,,,
697955,,-90.0,,,,
697966,,-90.0,,,,
697987,,-90.0,,,,
697992,,-90.0,,,,
698001,,-89.0,,,,
698007,,-89.0,,,,
698024,,-89.0,,,,
698029,,-89.0,,,,
698035,,-89.0,,,,
698044,,-88.0,,,,
698050,,-88.0,,,,
698071,,-88.0,,,,
698078,,-88.0,,,,
698087,,-87.0,,,,
698090,,-87.0,,,,
698092,,-86.5,,,,
698098,,-86.0,,,,
698101,,-86.0,,,,
698113,,-86.0,,,,
698124,,-86.0,,,,
698131,,-86.0,,,,
698141,,-85.0,,,,
698144,,-85.0,,,,
698155,,-85.0,,,,
698165,,-85.0,,,,
698175,,-85.0,,,,
698187,,-84.5,,,,
698188,,-84.0,,,,
698201,,-84.0,,,,
698207,,-84.0,,,,
698221,,-84.0,,,,
698228,,-83.5,,,,
698231,,-83.0,,,,
698250,,-83.0,,,,
698263,,-83.0,,,,
698270,,-82.5,,,,
698275,,-82.0,,,,
698291,,-81.83333333333333,,,,
698301,,-81.66666666666667,,,,
698313,,-81.5,,,,
698322,,-81.33333333333333,,,,
698331,,-81.16666666666667,,,,
698333,,-81.0,,,,
698341,,-80.0,,,,
698344,,-80.0,,,,
698359,,-80.0,,,,
698365,,-79.5,,,,
698370,,-79.0,,,,
698382,,-79.0,,,,
698385,,-79.0,,,,
698404,,-79.0,,,,
698407,,-78.66666666666667,,,,
698408,,-78.33333333333333,,,,
698412,,-78.0,,,,
698429,,-78.0,,,,
698430,,-78.0,,,,
698443,,-78.0,,,,
698448,,-77.5,,,,
698449,,-77.0,,,,
698466,,-77.0,,,,
698470,,-76.5,,,,
698475,,-76.0,,,,
698489,,-76.0,,,,
698491,,-76.0,,,,
698501,,-76.0,,,,
698505,,-76.0,,,,
698512,,-75.0,,,,
698528,,-75.0,,,,
698532,,-74.66666666666667,,,,
698533,,-74.33333333333333,,,,
698537,,-74.0,,,,
698543,,-74.0,,,,
698565,,-74.0,,,,
698566,,-74.0,,,,
698572,,-74.0,,,,
698585,,-73.0,,,,
698599,,-73.0,,,,
698606,,-72.5,,,,
698616,,-72.0,,,,
698628,,-72.0,,,,
698631,,-72.0,,,,
698645,,-71.0,,,,
698648,,-71.0,,,,
698669,,-71.0,,,,
698675,,-71.0,,,,
698677,,-71.0,,,,
698685,,-70.0,,,,
698689,,-70.0,,,,
698702,,-70.0,,,,
698711,,-70.0,,,,
698722,,-70.0,,,,
698727,,-69.5,,,,
698732,,-69.0,,,,
698755,,-69.0,,,,
698757,,-69.0,,,,
698764,,-68.0,,,,
698798,,-68.0,,,,
698806,,-67.0,,,,
698842,,-67.0,,,,
698850,,-66.0,,,,
698886,,-66.0,,,,
698895,,-65.0,,,,
698930,,-65.0,,,,
698937,,-64.0,,,,
699033,,-64.0,,,,
699034,-100.0,-64.0,100.0,-100.0,-100.0,100.0
