,A12FTSX85NQ89
537841,-100.0
537847,-100.0
537860,-100.0
537889,-100.0
537901,-100.0
537920,-100.0
537931,-100.0
537949,-100.0
537953,-100.0
537959,-100.0
537971,-100.0
537976,-100.0
537988,-100.0
538010,-100.0
538023,-100.0
538029,-100.0
538040,-100.0
538046,-100.0
538058,-100.0
538063,-100.0
538076,-100.0
538098,-100.0
538110,-100.0
538116,-100.0
538128,-100.0
538149,-100.0
538153,-100.0
538159,-100.0
538172,-100.0
538177,-100.0
538187,-100.0
538194,-100.0
538205,-100.0
538711,-100.0
538728,-100.0
538746,-100.0
538760,-100.0
538767,-100.0
538778,-100.0
538784,-100.0
538797,-100.0
538807,-100.0
538821,-100.0
538848,-100.0
538861,-100.0
538880,-100.0
538893,-100.0
538912,-100.0
538925,-100.0
538931,-100.0
538942,-100.0
538949,-100.0
538960,-100.0
538967,-100.0
538978,-100.0
538984,-100.0
538995,-100.0
539001,-100.0
539002,-100.0
539008,-100.0
539019,-100.0
539026,-100.0
539036,-100.0
539044,-100.0
539054,-100.0
539060,-100.0
539072,-100.0
539095,-100.0
539108,-100.0
539113,-100.0
539124,-100.0
539151,-100.0
539160,-100.0
539184,-100.0
539195,-100.0
539200,-100.0
539211,-100.0
539218,-100.0
539232,-100.0
539243,-100.0
539254,-100.0
539260,-100.0
539272,-100.0
539278,-100.0
539289,-100.0
539295,-100.0
539306,-100.0
539329,-100.0
539341,-100.0
539347,-100.0
539359,-100.0
539365,-100.0
539377,-100.0
539398,-100.0
539411,-100.0
539434,-100.0
539436,-100.0
539441,-100.0
539454,-100.0
539460,-100.0
539472,-100.0
539493,-100.0
539505,-100.0
539512,-100.0
539523,-100.0
539528,-100.0
539541,-100.0
539564,-100.0
539576,-100.0
539604,-100.0
539614,-100.0
539635,-100.0
539649,-100.0
539660,-100.0
539673,-100.0
539693,-100.0
539705,-100.0
539726,-100.0
539741,-100.0
539748,-100.0
539766,-100.0
539785,-100.0
539795,-100.0
539817,-100.0
539828,-100.0
539855,-100.0
539859,-100.0
539887,-100.0
539906,-100.0
539913,-100.0
539926,-100.0
539930,-100.0
539940,-100.0
539944,-100.0
539957,-100.0
539963,-100.0
539974,-100.0
539978,-100.0
539992,-100.0
539996,-100.0
540010,-100.0
540015,-100.0
540028,-100.0
540032,-100.0
540044,-100.0
540049,-100.0
540062,-100.0
540066,-100.0
540079,-100.0
540084,-100.0
540087,-100.0
540091,-100.0
540104,-100.0
540109,-100.0
540121,-100.0
540126,-100.0
540146,-100.0
540160,-100.0
540173,-100.0
540177,-100.0
540191,-100.0
540195,-100.0
540209,-100.0
540214,-100.0
540227,-100.0
540231,-100.0
540243,-100.0
540247,-100.0
540261,-100.0
540265,-100.0
540279,-100.0
540283,-100.0
540285,-100.0
540290,-100.0
540304,-100.0
540309,-100.0
540319,-100.0
540325,-100.0
540338,-100.0
540342,-100.0
540356,-100.0
540360,-100.0
540373,-100.0
540377,-100.0
540391,-100.0
540395,-100.0
540409,-100.0
540413,-100.0
540425,-100.0
540430,-100.0
540443,-100.0
540447,-100.0
540461,-100.0
540465,-100.0
540478,-100.0
540482,-100.0
540497,-100.0
540505,-100.0
540509,-100.0
540526,-100.0
540538,-100.0
540542,-100.0
540557,-100.0
540561,-100.0
540572,-100.0
540577,-100.0
540591,-100.0
540595,-100.0
540607,-100.0
540613,-100.0
540624,-100.0
540628,-100.0
540642,-100.0
540647,-100.0
540660,-100.0
540665,-100.0
540677,-100.0
540682,-100.0
540694,-100.0
540700,-100.0
540713,-100.0
540720,-100.0
540722,-100.0
540737,-100.0
540741,-100.0
540755,-100.0
540759,-100.0
540772,-100.0
540776,-100.0
540789,-100.0
540794,-100.0
540807,-100.0
540811,-100.0
540824,-100.0
540828,-100.0
540842,-100.0
540846,-100.0
540860,-100.0
540864,-100.0
540877,-100.0
540882,-100.0
540894,-100.0
540900,-100.0
540912,-100.0
540920,-100.0
540936,-100.0
540940,-100.0
540954,-100.0
540959,-100.0
540988,-100.0
541009,-100.0
541050,-100.0
541071,-100.0
541095,-100.0
541117,-100.0
541129,-100.0
541134,-100.0
541137,-100.0
541141,-100.0
541153,-100.0
541159,-100.0
541172,-100.0
541192,-100.0
541205,-100.0
541211,-100.0
541223,-100.0
541228,-100.0
541241,-100.0
541246,-100.0
541258,-100.0
541264,-100.0
541277,-100.0
541297,-100.0
541311,-100.0
541316,-100.0
541328,-100.0
541333,-100.0
541346,-100.0
541351,-100.0
541363,-100.0
541369,-100.0
541372,-100.0
541390,-100.0
541395,-100.0
541405,-100.0
541410,-100.0
541422,-100.0
541427,-100.0
541439,-100.0
541445,-100.0
541458,-100.0
541464,-100.0
541475,-100.0
541481,-100.0
541495,-100.0
541500,-100.0
541511,-100.0
541516,-100.0
541526,-100.0
541532,-100.0
541545,-100.0
541549,-100.0
541563,-100.0
541567,-100.0
541569,-100.0
541573,-100.0
541587,-100.0
541591,-100.0
541605,-100.0
541609,-100.0
541621,-100.0
541649,-100.0
541659,-100.0
541664,-100.0
541675,-100.0
541679,-100.0
541692,-100.0
541696,-100.0
541710,-100.0
541714,-100.0
541726,-100.0
572877,-100.0
572912,-100.0
572921,-100.0
572936,-100.0
572940,-100.0
572969,-100.0
572976,-100.0
572987,-100.0
572992,-100.0
573004,-100.0
573009,-100.0
573040,-100.0
573045,-100.0
573074,-100.0
573080,-100.0
573092,-100.0
573097,-100.0
573127,-100.0
573132,-100.0
573135,-100.0
573140,-100.0
573169,-100.0
573174,-100.0
573187,-100.0
573192,-100.0
573203,-100.0
573210,-100.0
573222,-100.0
573228,-100.0
573239,-100.0
573246,-100.0
573255,-100.0
573262,-100.0
573273,-100.0
573279,-100.0
573292,-100.0
573298,-100.0
573309,-100.0
573315,-100.0
573327,-100.0
573333,-100.0
573344,-100.0
573367,-100.0
573369,-100.0
573400,-100.0
573412,-100.0
573431,-100.0
573444,-100.0
573467,-100.0
573478,-100.0
573501,-100.0
573514,-100.0
573540,-100.0
573558,-100.0
573566,-100.0
573611,-100.0
575568,-100.0
575584,-100.0
575586,-100.0
575601,-100.0
575607,-100.0
575617,-100.0
575619,-100.0
575634,-100.0
575636,-100.0
575650,-100.0
575653,-100.0
575667,-100.0
575669,-100.0
575684,-100.0
575802,-100.0
575818,-100.0
575820,-100.0
575835,-100.0
575837,-100.0
575851,-100.0
575854,-100.0
575868,-100.0
575870,-100.0
575885,-100.0
576020,-100.0
576035,-100.0
576037,-100.0
576052,-100.0
576054,-100.0
576069,-100.0
576070,-100.0
576085,-100.0
576087,-100.0
576102,-100.0
576856,-100.0
576871,-100.0
576874,-100.0
576888,-100.0
576890,-100.0
576905,-100.0
576907,-100.0
576922,-100.0
577090,-100.0
577106,-100.0
577110,-100.0
577122,-100.0
577126,-100.0
577139,-100.0
577142,-100.0
577156,-100.0
577290,-100.0
577306,-100.0
577309,-100.0
577323,-100.0
577325,-100.0
577339,-100.0
577343,-100.0
577356,-100.0
577359,-100.0
577373,-100.0
577376,-100.0
577390,-100.0
577393,-100.0
577406,-100.0
577508,-100.0
577523,-100.0
582355,-100.0
582371,-100.0
582394,-100.0
582404,-100.0
582430,-100.0
582440,-100.0
582461,-100.0
582475,-100.0
582481,-100.0
582494,-100.0
582517,-100.0
582529,-100.0
582539,-100.0
582553,-100.0
582574,-100.0
582587,-100.0
582610,-100.0
582621,-100.0
582644,-100.0
582656,-100.0
582895,-100.0
582909,-100.0
582930,-100.0
582943,-100.0
582955,-100.0
582968,-100.0
582974,-100.0
582985,-100.0
583310,-100.0
583326,-100.0
583348,-100.0
583360,-100.0
583382,-100.0
583385,-100.0
583408,-100.0
583421,-100.0
583428,-100.0
583440,-100.0
583465,-100.0
583477,-100.0
583821,-100.0
583838,-100.0
583861,-100.0
583878,-100.0
583902,-100.0
583913,-100.0
583920,-100.0
583933,-100.0
583955,-100.0
583967,-100.0
583994,-100.0
584005,-100.0
584028,-100.0
584029,-100.0
586221,-100.0
586238,-100.0
586243,-100.0
586254,-100.0
586259,-100.0
586273,-100.0
586277,-100.0
586290,-100.0
586293,-100.0
586308,-100.0
586313,-100.0
586325,-100.0
586328,-100.0
586342,-100.0
586346,-100.0
586360,-100.0
586365,-100.0
586367,-100.0
586370,-100.0
586402,-100.0
586406,-100.0
586419,-100.0
586422,-100.0
586436,-100.0
586440,-100.0
586454,-100.0
586458,-100.0
586472,-100.0
586476,-100.0
586489,-100.0
586496,-100.0
586507,-100.0
586512,-100.0
586541,-100.0
586545,-100.0
586559,-100.0
586564,-100.0
586577,-100.0
586581,-100.0
586584,-100.0
586587,-100.0
586601,-100.0
586607,-100.0
586619,-100.0
586623,-100.0
586635,-100.0
586639,-100.0
586659,-100.0
586663,-100.0
586688,-100.0
586695,-100.0
586706,-100.0
586709,-100.0
586723,-100.0
586728,-100.0
586741,-100.0
586744,-100.0
586759,-100.0
586762,-100.0
586793,-100.0
586796,-100.0
586800,-100.0
586804,-100.0
586818,-100.0
587413,-100.0
587414,-100.0
587449,-100.0
587496,-100.0
590246,-100.0
590266,-100.0
590304,-100.0
590312,-100.0
590328,-100.0
590339,-100.0
590795,-100.0
590807,-100.0
590854,-100.0
590866,-100.0
590885,-100.0
590898,-100.0
590953,-100.0
590972,-100.0
591001,-100.0
591023,-100.0
591222,-100.0
591257,-100.0
591345,-100.0
591357,-100.0
591446,-100.0
591467,-100.0
591536,-100.0
591547,-100.0
591602,-100.0
591615,-100.0
591665,-100.0
591679,-100.0
591702,-100.0
591716,-100.0
591779,-100.0
591788,-100.0
592685,-100.0
592703,-100.0
592719,-100.0
592735,-100.0
592752,-100.0
592768,-100.0
592785,-100.0
592968,-100.0
592985,-100.0
593002,-100.0
593018,-100.0
593035,-100.0
593052,-100.0
596215,-100.0
596250,-100.0
596296,-100.0
605034,-100.0
