,A1L7EVNM2HF85,A3ST8XFT4X93K,A3SLISG1IED7T
409782,-100.0,-100.0,-100.0
409801,-100.0,-100.0,-100.0
409817,-100.0,-100.0,-100.0
409831,-100.0,-100.0,-100.0
409837,-100.0,-100.0,-100.0
409847,-100.0,-100.0,-100.0
409850,-100.0,-100.0,-100.0
409852,-100.0,-100.0,-100.0
409864,-100.0,-100.0,-100.0
409868,-100.0,-100.0,-100.0
409880,-100.0,-100.0,-100.0
409882,-100.0,-100.0,-100.0
409897,-100.0,-100.0,-100.0
409898,-100.0,-100.0,-100.0
409914,-100.0,-100.0,-100.0
409918,-100.0,-100.0,-100.0
409930,-100.0,-100.0,-100.0
409933,-100.0,-100.0,-100.0
409947,-100.0,-100.0,-100.0
409951,-100.0,-100.0,-100.0
409964,-100.0,-100.0,-100.0
409965,-100.0,-100.0,-100.0
409980,-100.0,-100.0,-100.0
410157,-100.0,-100.0,-100.0
410177,-100.0,-100.0,-100.0
410194,-100.0,-100.0,-100.0
410215,-100.0,-100.0,-100.0
410239,-100.0,-100.0,-100.0
410258,-100.0,-100.0,-100.0
410280,-100.0,-100.0,-100.0
410297,-100.0,-100.0,-100.0
410329,-100.0,-100.0,-100.0
410680,-100.0,-100.0,-100.0
410697,-100.0,-100.0,-100.0
410700,-100.0,-100.0,-100.0
410713,-100.0,-100.0,-100.0
410715,-100.0,-100.0,-100.0
410730,-100.0,-100.0,-100.0
410732,-100.0,-100.0,-100.0
410747,-100.0,-100.0,-100.0
410750,-100.0,-100.0,-100.0
410764,-100.0,-100.0,-100.0
410770,-100.0,-100.0,-100.0
410780,-100.0,-100.0,-100.0
410783,-100.0,-100.0,-100.0
410797,-100.0,-100.0,-100.0
410799,-100.0,-100.0,-100.0
410813,-100.0,-100.0,-100.0
419428,-100.0,-100.0,-100.0
419444,-100.0,-100.0,-100.0
419447,-100.0,-100.0,-100.0
419460,-100.0,-100.0,-100.0
419462,-100.0,-100.0,-100.0
419477,-100.0,-100.0,-100.0
419479,-100.0,-100.0,-100.0
419494,-100.0,-100.0,-100.0
419496,-100.0,-100.0,-100.0
419510,-100.0,-100.0,-100.0
419512,-100.0,-100.0,-100.0
419527,-100.0,-100.0,-100.0
419531,-100.0,-100.0,-100.0
419544,-100.0,-100.0,-100.0
438552,-100.0,-100.0,-100.0
438553,-100.0,-100.0,-100.0
438568,-100.0,-100.0,-100.0
438602,-100.0,-100.0,-100.0
438612,-100.0,-100.0,-100.0
438651,-100.0,-100.0,-100.0
438659,-100.0,-100.0,-100.0
438697,-100.0,-100.0,-100.0
438707,-100.0,-100.0,-100.0
438835,-100.0,-100.0,-100.0
438844,-100.0,-100.0,-100.0
438878,-100.0,-100.0,-100.0
438886,-100.0,-100.0,-100.0
438925,-100.0,-100.0,-100.0
438934,-100.0,-100.0,-100.0
439064,-100.0,-100.0,-100.0
439075,-100.0,-100.0,-100.0
439108,-100.0,-100.0,-100.0
439118,-100.0,-100.0,-100.0
439151,-100.0,-100.0,-100.0
439161,-100.0,-100.0,-100.0
439264,-100.0,-100.0,-100.0
439273,-100.0,-100.0,-100.0
439289,-100.0,-100.0,-100.0
439298,-100.0,-100.0,-100.0
439346,-100.0,-100.0,-100.0
439356,-100.0,-100.0,-100.0
439371,-100.0,-100.0,-100.0
439391,-100.0,-100.0,-100.0
439515,-100.0,-100.0,-100.0
439538,-100.0,-100.0,-100.0
439554,-100.0,-100.0,-100.0
439574,-100.0,-100.0,-100.0
439616,-100.0,-100.0,-100.0
439629,-100.0,-100.0,-100.0
439730,-100.0,-100.0,-100.0
439733,-100.0,-100.0,-100.0
439780,-100.0,-100.0,-100.0
439792,-100.0,-100.0,-100.0
439834,-100.0,-100.0,-100.0
439847,-100.0,-100.0,-100.0
439942,-100.0,-100.0,-100.0
439953,-100.0,-100.0,-100.0
439991,-100.0,-100.0,-100.0
440002,-100.0,-100.0,-100.0
440155,-100.0,-100.0,-100.0
440156,-100.0,-100.0,-100.0
440197,-100.0,-100.0,-100.0
440207,-100.0,-100.0,-100.0
440253,-100.0,-100.0,-100.0
440268,-100.0,-100.0,-100.0
440370,-100.0,-100.0,-100.0
440381,-100.0,-100.0,-100.0
440424,-100.0,-100.0,-100.0
440438,-100.0,-100.0,-100.0
440586,-100.0,-100.0,-100.0
440589,-100.0,-100.0,-100.0
440602,-100.0,-100.0,-100.0
440604,-100.0,-100.0,-100.0
440607,-100.0,-100.0,-100.0
440621,-100.0,-100.0,-100.0
440624,-100.0,-100.0,-100.0
440627,-100.0,-100.0,-100.0
440637,-100.0,-100.0,-100.0
440639,-100.0,-100.0,-100.0
440647,-100.0,-100.0,-100.0
440653,-100.0,-100.0,-100.0
440655,-100.0,-100.0,-100.0
440656,-100.0,-100.0,-100.0
440666,-100.0,-100.0,-100.0
440671,-100.0,-100.0,-100.0
440674,-100.0,-100.0,-100.0
440676,-100.0,-100.0,-100.0
440687,-100.0,-100.0,-100.0
440699,-100.0,-100.0,-100.0
440710,-100.0,-100.0,-100.0
440809,-100.0,-100.0,-100.0
440823,-100.0,-100.0,-100.0
440830,-100.0,-100.0,-100.0
440839,-100.0,-100.0,-100.0
440849,-100.0,-100.0,-100.0
440855,-100.0,-100.0,-100.0
440866,-100.0,-100.0,-100.0
440875,-100.0,-100.0,-100.0
440882,-100.0,-100.0,-100.0
440892,-100.0,-100.0,-100.0
440899,-100.0,-100.0,-100.0
440909,-100.0,-100.0,-100.0
441013,-100.0,-100.0,-100.0
441021,-100.0,-100.0,-100.0
441030,-100.0,-100.0,-100.0
441038,-100.0,-100.0,-100.0
441047,-100.0,-100.0,-100.0
441055,-100.0,-100.0,-100.0
441064,-100.0,-100.0,-100.0
441074,-100.0,-100.0,-100.0
441082,-100.0,-100.0,-100.0
441093,-100.0,-100.0,-100.0
441215,-100.0,-100.0,-100.0
441221,-100.0,-100.0,-100.0
441231,-100.0,-100.0,-100.0
441239,-100.0,-100.0,-100.0
441247,-100.0,-100.0,-100.0
441255,-100.0,-100.0,-100.0
441265,-100.0,-100.0,-100.0
441273,-100.0,-100.0,-100.0
441282,-100.0,-100.0,-100.0
441291,-100.0,-100.0,-100.0
441314,-100.0,-100.0,-100.0
441325,-100.0,-100.0,-100.0
441435,-100.0,-100.0,-100.0
441438,-100.0,-100.0,-100.0
441446,-100.0,-100.0,-100.0
441454,-100.0,-100.0,-100.0
441463,-100.0,-100.0,-100.0
441471,-100.0,-100.0,-100.0
441482,-100.0,-100.0,-100.0
441490,-100.0,-100.0,-100.0
441500,-100.0,-100.0,-100.0
441508,-100.0,-100.0,-100.0
441633,-100.0,-100.0,-100.0
441638,-100.0,-100.0,-100.0
441646,-100.0,-100.0,-100.0
441653,-100.0,-100.0,-100.0
441664,-100.0,-100.0,-100.0
441671,-100.0,-100.0,-100.0
441695,-100.0,-100.0,-100.0
441706,-100.0,-100.0,-100.0
444303,-100.0,-100.0,-100.0
444319,-100.0,-100.0,-100.0
444322,-100.0,-100.0,-100.0
444335,-100.0,-100.0,-100.0
444337,-100.0,-100.0,-100.0
444353,-100.0,-100.0,-100.0
482406,-100.0,-100.0,-100.0
482423,-100.0,-100.0,-100.0
482426,-100.0,-100.0,-100.0
482439,-100.0,-100.0,-100.0
482442,-100.0,-100.0,-100.0
482456,-100.0,-100.0,-100.0
482462,-100.0,-100.0,-100.0
482472,-100.0,-100.0,-100.0
482476,-100.0,-100.0,-100.0
482490,-100.0,-100.0,-100.0
482495,-100.0,-100.0,-100.0
482506,-100.0,-100.0,-100.0
482510,-100.0,-100.0,-100.0
482522,-100.0,-100.0,-100.0
482525,-100.0,-100.0,-100.0
482540,-100.0,-100.0,-100.0
483206,-100.0,-100.0,-100.0
483223,-100.0,-100.0,-100.0
483226,-100.0,-100.0,-100.0
483239,-100.0,-100.0,-100.0
483242,-100.0,-100.0,-100.0
483256,-100.0,-100.0,-100.0
483259,-100.0,-100.0,-100.0
483272,-100.0,-100.0,-100.0
483275,-100.0,-100.0,-100.0
483289,-100.0,-100.0,-100.0
483292,-100.0,-100.0,-100.0
483305,-100.0,-100.0,-100.0
483308,-100.0,-100.0,-100.0
483322,-100.0,-100.0,-100.0
496768,-100.0,-100.0,-100.0
496785,-100.0,-100.0,-100.0
496788,-100.0,-100.0,-100.0
496801,-100.0,-100.0,-100.0
496803,-100.0,-100.0,-100.0
496818,-100.0,-100.0,-100.0
496819,-100.0,-100.0,-100.0
496834,-100.0,-100.0,-100.0
496838,-100.0,-100.0,-100.0
496851,-100.0,-100.0,-100.0
496852,-100.0,-100.0,-100.0
496868,-100.0,-100.0,-100.0
497384,-100.0,-100.0,-100.0
497401,-100.0,-100.0,-100.0
497404,-100.0,-100.0,-100.0
497418,-100.0,-100.0,-100.0
497425,-100.0,-100.0,-100.0
497451,-100.0,-100.0,-100.0
497455,-100.0,-100.0,-100.0
497468,-100.0,-100.0,-100.0
499268,-100.0,-100.0,-100.0
499284,-100.0,-100.0,-100.0
499287,-100.0,-100.0,-100.0
499301,-100.0,-100.0,-100.0
499308,-100.0,-100.0,-100.0
499333,-100.0,-100.0,-100.0
502256,-100.0,-100.0,-100.0
502279,-100.0,-100.0,-100.0
502321,-100.0,-100.0,-100.0
502333,-100.0,-100.0,-100.0
502349,-100.0,-100.0,-100.0
502366,-100.0,-100.0,-100.0
502391,-100.0,-100.0,-100.0
502404,-100.0,-100.0,-100.0
502431,-100.0,-100.0,-100.0
502446,-100.0,-100.0,-100.0
502474,-100.0,-100.0,-100.0
502489,-100.0,-100.0,-100.0
502514,-100.0,-100.0,-100.0
502526,-100.0,-100.0,-100.0
502553,-100.0,-100.0,-100.0
502564,-100.0,-100.0,-100.0
502576,-100.0,-100.0,-100.0
502597,-100.0,-100.0,-100.0
502609,-100.0,-100.0,-100.0
502637,-100.0,-100.0,-100.0
502653,-100.0,-100.0,-100.0
502678,-100.0,-100.0,-100.0
502690,-100.0,-100.0,-100.0
502718,-100.0,-100.0,-100.0
502730,-100.0,-100.0,-100.0
502757,-100.0,-100.0,-100.0
502769,-100.0,-100.0,-100.0
502789,-100.0,-100.0,-100.0
502801,-100.0,-100.0,-100.0
502830,-100.0,-100.0,-100.0
502842,-100.0,-100.0,-100.0
502851,-100.0,-100.0,-100.0
502865,-100.0,-100.0,-100.0
502892,-100.0,-100.0,-100.0
502906,-100.0,-100.0,-100.0
502916,-100.0,-100.0,-100.0
502930,-100.0,-100.0,-100.0
504573,-100.0,-100.0,-100.0
504592,-100.0,-100.0,-100.0
504618,-100.0,-100.0,-100.0
504631,-100.0,-100.0,-100.0
504645,-100.0,-100.0,-100.0
504660,-100.0,-100.0,-100.0
504689,-100.0,-100.0,-100.0
504700,-100.0,-100.0,-100.0
504714,-100.0,-100.0,-100.0
504731,-100.0,-100.0,-100.0
504761,-100.0,-100.0,-100.0
504773,-100.0,-100.0,-100.0
504800,-100.0,-100.0,-100.0
504814,-100.0,-100.0,-100.0
504841,-100.0,-100.0,-100.0
504856,-100.0,-100.0,-100.0
504883,-100.0,-100.0,-100.0
504896,-100.0,-100.0,-100.0
504916,-100.0,-100.0,-100.0
504928,-100.0,-100.0,-100.0
504937,-100.0,-100.0,-100.0
504951,-100.0,-100.0,-100.0
504978,-100.0,-100.0,-100.0
504993,-100.0,-100.0,-100.0
505002,-100.0,-100.0,-100.0
505019,-100.0,-100.0,-100.0
505047,-100.0,-100.0,-100.0
505060,-100.0,-100.0,-100.0
505088,-100.0,-100.0,-100.0
505101,-100.0,-100.0,-100.0
505129,-100.0,-100.0,-100.0
505137,-100.0,-100.0,-100.0
505171,-100.0,-100.0,-100.0
505187,-100.0,-100.0,-100.0
505218,-100.0,-100.0,-100.0
505231,-100.0,-100.0,-100.0
511316,-100.0,-100.0,-100.0
511345,-100.0,-100.0,-100.0
511375,-100.0,-100.0,-100.0
511385,-100.0,-100.0,-100.0
511418,-100.0,-100.0,-100.0
511428,-100.0,-100.0,-100.0
511458,-100.0,-100.0,-100.0
511468,-100.0,-100.0,-100.0
511593,-100.0,-100.0,-100.0
511605,-100.0,-100.0,-100.0
511637,-100.0,-100.0,-100.0
511644,-100.0,-100.0,-100.0
511679,-100.0,-100.0,-100.0
511687,-100.0,-100.0,-100.0
511810,-100.0,-100.0,-100.0
511821,-100.0,-100.0,-100.0
511858,-100.0,-100.0,-100.0
511870,-100.0,-100.0,-100.0
511910,-100.0,-100.0,-100.0
511921,-100.0,-100.0,-100.0
512020,-100.0,-100.0,-100.0
512033,-100.0,-100.0,-100.0
512070,-100.0,-100.0,-100.0
512077,-100.0,-100.0,-100.0
512226,-100.0,-100.0,-100.0
512238,-100.0,-100.0,-100.0
512275,-100.0,-100.0,-100.0
512281,-100.0,-100.0,-100.0
512295,-100.0,-100.0,-100.0
512307,-100.0,-100.0,-100.0
512430,-100.0,-100.0,-100.0
512444,-100.0,-100.0,-100.0
512485,-100.0,-100.0,-100.0
512495,-100.0,-100.0,-100.0
512641,-100.0,-100.0,-100.0
512644,-100.0,-100.0,-100.0
512681,-100.0,-100.0,-100.0
512691,-100.0,-100.0,-100.0
512727,-100.0,-100.0,-100.0
512734,-100.0,-100.0,-100.0
512735,-100.0,-100.0,-100.0
531506,-100.0,-100.0,-100.0
531523,-100.0,-100.0,-100.0
531526,-100.0,-100.0,-100.0
531539,-100.0,-100.0,-100.0
531542,-100.0,-100.0,-100.0
531556,-100.0,-100.0,-100.0
531560,-100.0,-100.0,-100.0
531573,-100.0,-100.0,-100.0
531575,-100.0,-100.0,-100.0
531589,-100.0,-100.0,-100.0
531591,-100.0,-100.0,-100.0
531606,-100.0,-100.0,-100.0
531607,-100.0,-100.0,-100.0
531622,-100.0,-100.0,-100.0
531624,-100.0,-100.0,-100.0
531639,-100.0,-100.0,-100.0
531643,-100.0,-100.0,-100.0
531656,-100.0,-100.0,-100.0
531657,-100.0,-100.0,-100.0
531673,-100.0,-100.0,-100.0
534039,-100.0,-100.0,-100.0
534056,-100.0,-100.0,-100.0
534059,-100.0,-100.0,-100.0
534072,-100.0,-100.0,-100.0
534074,-100.0,-100.0,-100.0
534088,-100.0,-100.0,-100.0
534091,-100.0,-100.0,-100.0
534105,-100.0,-100.0,-100.0
534106,-100.0,-100.0,-100.0
534122,-100.0,-100.0,-100.0
534124,-100.0,-100.0,-100.0
534138,-100.0,-100.0,-100.0
535056,-100.0,-100.0,-100.0
535072,-100.0,-100.0,-100.0
535076,-100.0,-100.0,-100.0
535088,-100.0,-100.0,-100.0
535090,-100.0,-100.0,-100.0
535104,-100.0,-100.0,-100.0
535107,-100.0,-100.0,-100.0
535121,-100.0,-100.0,-100.0
535123,-100.0,-100.0,-100.0
535138,-100.0,-100.0,-100.0
535139,-100.0,-100.0,-100.0
535155,-100.0,-100.0,-100.0
535158,-100.0,-100.0,-100.0
535172,-100.0,-100.0,-100.0
535178,-100.0,-100.0,-100.0
535205,-100.0,-100.0,-100.0
536472,-100.0,-100.0,-100.0
536489,-100.0,-100.0,-100.0
536492,-100.0,-100.0,-100.0
536505,-100.0,-100.0,-100.0
536511,-100.0,-100.0,-100.0
536538,-100.0,-100.0,-100.0
536542,-100.0,-100.0,-100.0
536554,-100.0,-100.0,-100.0
536557,-100.0,-100.0,-100.0
536571,-100.0,-100.0,-100.0
536574,-100.0,-100.0,-100.0
536587,-100.0,-100.0,-100.0
536590,-100.0,-100.0,-100.0
536604,-100.0,-100.0,-100.0
538204,-100.0,-100.0,-100.0
538220,-100.0,-100.0,-100.0
538223,-100.0,-100.0,-100.0
538237,-100.0,-100.0,-100.0
538241,-100.0,-100.0,-100.0
538254,-100.0,-100.0,-100.0
538256,-100.0,-100.0,-100.0
538271,-100.0,-100.0,-100.0
538277,-100.0,-100.0,-100.0
538287,-100.0,-100.0,-100.0
538290,-100.0,-100.0,-100.0
538304,-100.0,-100.0,-100.0
538307,-100.0,-100.0,-100.0
538320,-100.0,-100.0,-100.0
538324,-100.0,-100.0,-100.0
538338,-100.0,-100.0,-100.0
538343,-100.0,-100.0,-100.0
538371,-100.0,-100.0,-100.0
539620,-100.0,-100.0,-100.0
539637,-100.0,-100.0,-100.0
539640,-100.0,-100.0,-100.0
539653,-100.0,-100.0,-100.0
539657,-100.0,-100.0,-100.0
539670,-100.0,-100.0,-100.0
539672,-100.0,-100.0,-100.0
539686,-100.0,-100.0,-100.0
539689,-100.0,-100.0,-100.0
539703,-100.0,-100.0,-100.0
539706,-100.0,-100.0,-100.0
539720,-100.0,-100.0,-100.0
542786,-100.0,-100.0,-100.0
542802,-100.0,-100.0,-100.0
542805,-100.0,-100.0,-100.0
542819,-100.0,-100.0,-100.0
542822,-100.0,-100.0,-100.0
542835,-100.0,-100.0,-100.0
542837,-100.0,-100.0,-100.0
542852,-100.0,-100.0,-100.0
542853,-100.0,-100.0,-100.0
542869,-100.0,-100.0,-100.0
542873,-100.0,-100.0,-100.0
542885,-100.0,-100.0,-100.0
542886,-100.0,-100.0,-100.0
542902,-100.0,-100.0,-100.0
542905,-100.0,-100.0,-100.0
542922,-100.0,-100.0,-100.0
543036,-100.0,-100.0,-100.0
543052,-100.0,-100.0,-100.0
543055,-100.0,-100.0,-100.0
543069,-100.0,-100.0,-100.0
543072,-100.0,-100.0,-100.0
543085,-100.0,-100.0,-100.0
543086,-100.0,-100.0,-100.0
543102,-100.0,-100.0,-100.0
543103,-100.0,-100.0,-100.0
543119,-100.0,-100.0,-100.0
543121,-100.0,-100.0,-100.0
543135,-100.0,-100.0,-100.0
543137,-100.0,-100.0,-100.0
543152,-100.0,-100.0,-100.0
543155,-100.0,-100.0,-100.0
543169,-100.0,-100.0,-100.0
543172,-100.0,-100.0,-100.0
543185,-100.0,-100.0,-100.0
543186,-100.0,-100.0,-100.0
543202,-100.0,-100.0,-100.0
543852,-100.0,-100.0,-100.0
543869,-100.0,-100.0,-100.0
543871,-100.0,-100.0,-100.0
543885,-100.0,-100.0,-100.0
543886,-100.0,-100.0,-100.0
543902,-100.0,-100.0,-100.0
543906,-100.0,-100.0,-100.0
543918,-100.0,-100.0,-100.0
543920,-100.0,-100.0,-100.0
543935,-100.0,-100.0,-100.0
543936,-100.0,-100.0,-100.0
543952,-100.0,-100.0,-100.0
544219,-100.0,-100.0,-100.0
544236,-100.0,-100.0,-100.0
544239,-100.0,-100.0,-100.0
544252,-100.0,-100.0,-100.0
544253,-100.0,-100.0,-100.0
544268,-100.0,-100.0,-100.0
544270,-100.0,-100.0,-100.0
544285,-100.0,-100.0,-100.0
544288,-100.0,-100.0,-100.0
544302,-100.0,-100.0,-100.0
544307,-100.0,-100.0,-100.0
544336,-100.0,-100.0,-100.0
545185,-100.0,-100.0,-100.0
545202,-100.0,-100.0,-100.0
545205,-100.0,-100.0,-100.0
545218,-100.0,-100.0,-100.0
545221,-100.0,-100.0,-100.0
545235,-100.0,-100.0,-100.0
545238,-100.0,-100.0,-100.0
545251,-100.0,-100.0,-100.0
545253,-100.0,-100.0,-100.0
545268,-100.0,-100.0,-100.0
545269,-100.0,-100.0,-100.0
545284,-100.0,-100.0,-100.0
545286,-100.0,-100.0,-100.0
545302,-100.0,-100.0,-100.0
545308,-100.0,-100.0,-100.0
545319,-100.0,-100.0,-100.0
545321,-100.0,-100.0,-100.0
545335,-100.0,-100.0,-100.0
547018,-100.0,-100.0,-100.0
547034,-100.0,-100.0,-100.0
547037,-100.0,-100.0,-100.0
547051,-100.0,-100.0,-100.0
547052,-100.0,-100.0,-100.0
547067,-100.0,-100.0,-100.0
547070,-100.0,-100.0,-100.0
547084,-100.0,-100.0,-100.0
547087,-100.0,-100.0,-100.0
547100,-100.0,-100.0,-100.0
547102,-100.0,-100.0,-100.0
547117,-100.0,-100.0,-100.0
547121,-100.0,-100.0,-100.0
547134,-100.0,-100.0,-100.0
548968,-100.0,-100.0,-100.0
548984,-100.0,-100.0,-100.0
548986,-100.0,-100.0,-100.0
549000,-100.0,-100.0,-100.0
549004,-100.0,-100.0,-100.0
549017,-100.0,-100.0,-100.0
549019,-100.0,-100.0,-100.0
549034,-100.0,-100.0,-100.0
557647,-100.0,-100.0,-100.0
557665,-100.0,-100.0,-100.0
557669,-100.0,-100.0,-100.0
557680,-100.0,-100.0,-100.0
557683,-100.0,-100.0,-100.0
557697,-100.0,-100.0,-100.0
557700,-100.0,-100.0,-100.0
557713,-100.0,-100.0,-100.0
557716,-100.0,-100.0,-100.0
557730,-100.0,-100.0,-100.0
557733,-100.0,-100.0,-100.0
557747,-100.0,-100.0,-100.0
557751,-100.0,-100.0,-100.0
557764,-100.0,-100.0,-100.0
557767,-100.0,-100.0,-100.0
557780,-100.0,-100.0,-100.0
557783,-100.0,-100.0,-100.0
557797,-100.0,-100.0,-100.0
557931,-100.0,-100.0,-100.0
557947,-100.0,-100.0,-100.0
557950,-100.0,-100.0,-100.0
557964,-100.0,-100.0,-100.0
557971,-100.0,-100.0,-100.0
557981,-100.0,-100.0,-100.0
557984,-100.0,-100.0,-100.0
557997,-100.0,-100.0,-100.0
558001,-100.0,-100.0,-100.0
558014,-100.0,-100.0,-100.0
558017,-100.0,-100.0,-100.0
558030,-100.0,-100.0,-100.0
558749,-100.0,-100.0,-100.0
558764,-100.0,-100.0,-100.0
558767,-100.0,-100.0,-100.0
558780,-100.0,-100.0,-100.0
558782,-100.0,-100.0,-100.0
558797,-100.0,-100.0,-100.0
558798,-100.0,-100.0,-100.0
558813,-100.0,-100.0,-100.0
558815,-100.0,-100.0,-100.0
558831,-100.0,-100.0,-100.0
559063,-100.0,-100.0,-100.0
559080,-100.0,-100.0,-100.0
559084,-100.0,-100.0,-100.0
559096,-100.0,-100.0,-100.0
559098,-100.0,-100.0,-100.0
559113,-100.0,-100.0,-100.0
559115,-100.0,-100.0,-100.0
559131,-100.0,-100.0,-100.0
559136,-100.0,-100.0,-100.0
559147,-100.0,-100.0,-100.0
559150,-100.0,-100.0,-100.0
559163,-100.0,-100.0,-100.0
559166,-100.0,-100.0,-100.0
559180,-100.0,-100.0,-100.0
561196,-100.0,-100.0,-100.0
561213,-100.0,-100.0,-100.0
561215,-100.0,-100.0,-100.0
561230,-100.0,-100.0,-100.0
561235,-100.0,-100.0,-100.0
561263,-100.0,-100.0,-100.0
561267,-100.0,-100.0,-100.0
561279,-100.0,-100.0,-100.0
561282,-100.0,-100.0,-100.0
561296,-100.0,-100.0,-100.0
561299,-100.0,-100.0,-100.0
561312,-100.0,-100.0,-100.0
561314,-100.0,-100.0,-100.0
561330,-100.0,-100.0,-100.0
561336,-100.0,-100.0,-100.0
561347,-100.0,-100.0,-100.0
561532,-100.0,-100.0,-100.0
561547,-100.0,-100.0,-100.0
561549,-100.0,-100.0,-100.0
561562,-100.0,-100.0,-100.0
561564,-100.0,-100.0,-100.0
561579,-100.0,-100.0,-100.0
561581,-100.0,-100.0,-100.0
561596,-100.0,-100.0,-100.0
561600,-100.0,-100.0,-100.0
561613,-100.0,-100.0,-100.0
561615,-100.0,-100.0,-100.0
561629,-100.0,-100.0,-100.0
561631,-100.0,-100.0,-100.0
561646,-100.0,-100.0,-100.0
561648,-100.0,-100.0,-100.0
561662,-100.0,-100.0,-100.0
561664,-100.0,-100.0,-100.0
561679,-100.0,-100.0,-100.0
562946,-100.0,-100.0,-100.0
562962,-100.0,-100.0,-100.0
562965,-100.0,-100.0,-100.0
562979,-100.0,-100.0,-100.0
562980,-100.0,-100.0,-100.0
562995,-100.0,-100.0,-100.0
562997,-100.0,-100.0,-100.0
563012,-100.0,-100.0,-100.0
563016,-100.0,-100.0,-100.0
563030,-100.0,-100.0,-100.0
563036,-100.0,-100.0,-100.0
563063,-100.0,-100.0,-100.0
563064,-100.0,-100.0,-100.0
563078,-100.0,-100.0,-100.0
563245,-100.0,-100.0,-100.0
563263,-100.0,-100.0,-100.0
563265,-100.0,-100.0,-100.0
563279,-100.0,-100.0,-100.0
563280,-100.0,-100.0,-100.0
563295,-100.0,-100.0,-100.0
563296,-100.0,-100.0,-100.0
563312,-100.0,-100.0,-100.0
563316,-100.0,-100.0,-100.0
563328,-100.0,-100.0,-100.0
563330,-100.0,-100.0,-100.0
563345,-100.0,-100.0,-100.0
563350,-100.0,-100.0,-100.0
563362,-100.0,-100.0,-100.0
563363,-100.0,-100.0,-100.0
563378,-100.0,-100.0,-100.0
563381,-100.0,-100.0,-100.0
563395,-100.0,-100.0,-100.0
568033,-100.0,-100.0,-100.0
568034,-100.0,-100.0,-100.0
