,A141CB4BKDYKD,AOSBRJKYSSGDA_x,AOEGJLWFISOZQ,AW62F9SMXXTFH,ACM1CEGHXTKZP
62483,-100.0,-100.0,-100.0,-100.0,-100.0
62506,-100.0,-100.0,-100.0,-100.0,-100.0
62534,-100.0,-100.0,-100.0,-100.0,-100.0
62616,-100.0,-100.0,-100.0,-100.0,-100.0
62635,-100.0,-100.0,-100.0,-100.0,-100.0
62637,-100.0,-100.0,-100.0,-100.0,-100.0
62671,-100.0,-100.0,-100.0,-100.0,-100.0
62674,-100.0,-100.0,-100.0,-100.0,-100.0
62692,-100.0,-100.0,-100.0,-100.0,-100.0
62727,-100.0,-100.0,-100.0,-100.0,-100.0
62737,-100.0,-100.0,-100.0,-100.0,-100.0
62774,-100.0,-100.0,-100.0,-100.0,-100.0
62788,-100.0,-100.0,-100.0,-100.0,-100.0
62824,-100.0,-100.0,-100.0,-100.0,-100.0
62851,-100.0,-100.0,-100.0,-100.0,-100.0
62872,-100.0,-100.0,-100.0,-100.0,-100.0
62873,-100.0,-100.0,-100.0,-100.0,-100.0
62881,-100.0,-100.0,-100.0,-100.0,-100.0
62889,-100.0,-100.0,-100.0,-100.0,-100.0
62965,-100.0,-100.0,-100.0,-100.0,-100.0
62984,-100.0,-100.0,-100.0,-100.0,-100.0
63005,-100.0,-100.0,-100.0,-100.0,-100.0
63010,-100.0,-100.0,-100.0,-100.0,-100.0
63037,-100.0,-100.0,-100.0,-100.0,-100.0
63038,-100.0,-100.0,-100.0,-100.0,-100.0
63073,-100.0,-100.0,-100.0,-100.0,-100.0
63079,-100.0,-100.0,-100.0,-100.0,-100.0
63103,-100.0,-100.0,-100.0,-100.0,-100.0
63117,-100.0,-100.0,-100.0,-100.0,-100.0
63170,-100.0,-100.0,-100.0,-100.0,-100.0
63196,-100.0,-100.0,-100.0,-100.0,-100.0
63245,-100.0,-100.0,-100.0,-100.0,-100.0
63275,-100.0,-100.0,-100.0,-100.0,-100.0
63348,-100.0,-100.0,-100.0,-100.0,-100.0
63387,-100.0,-100.0,-100.0,-100.0,-100.0
63426,-100.0,-100.0,-100.0,-100.0,-100.0
63472,-100.0,-100.0,-100.0,-100.0,-100.0
63553,-100.0,-100.0,-100.0,-100.0,-100.0
63573,-100.0,-100.0,-100.0,-100.0,-100.0
63606,-100.0,-100.0,-100.0,-100.0,-100.0
63628,-100.0,-100.0,-100.0,-100.0,-100.0
63662,-100.0,-100.0,-100.0,-100.0,-100.0
63710,-100.0,-100.0,-100.0,-100.0,-100.0
63725,-100.0,-100.0,-100.0,-100.0,-100.0
63768,-100.0,-100.0,-100.0,-100.0,-100.0
63779,-100.0,-100.0,-100.0,-100.0,-100.0
63784,-100.0,-100.0,-100.0,-100.0,-100.0
63793,-100.0,-100.0,-100.0,-100.0,-100.0
63835,-100.0,-100.0,-100.0,-100.0,-100.0
63840,-100.0,-100.0,-100.0,-100.0,-100.0
63865,-100.0,-100.0,-100.0,-100.0,-100.0
63886,-100.0,-100.0,-100.0,-100.0,-100.0
63924,-100.0,-100.0,-100.0,-100.0,-100.0
63944,-100.0,-100.0,-100.0,-100.0,-100.0
63953,-100.0,-100.0,-100.0,-100.0,-100.0
63967,-100.0,-100.0,-100.0,-100.0,-100.0
63978,-100.0,-100.0,-100.0,-100.0,-100.0
64017,-100.0,-100.0,-100.0,-100.0,-100.0
64032,-100.0,-100.0,-100.0,-100.0,-100.0
64051,-100.0,-100.0,-100.0,-100.0,-100.0
64068,-100.0,-100.0,-100.0,-100.0,-100.0
64092,-100.0,-100.0,-100.0,-100.0,-100.0
64109,-100.0,-100.0,-100.0,-100.0,-100.0
64116,-100.0,-100.0,-100.0,-100.0,-100.0
64141,-100.0,-100.0,-100.0,-100.0,-100.0
64152,-100.0,-100.0,-100.0,-100.0,-100.0
64165,-100.0,-100.0,-100.0,-100.0,-100.0
64180,-100.0,-100.0,-100.0,-100.0,-100.0
64196,-100.0,-100.0,-100.0,-100.0,-100.0
64208,-100.0,-100.0,-100.0,-100.0,-100.0
64230,-100.0,-100.0,-100.0,-100.0,-100.0
64273,-100.0,-100.0,-100.0,-100.0,-100.0
64280,-100.0,-100.0,-100.0,-100.0,-100.0
64339,-100.0,-100.0,-100.0,-100.0,-100.0
64354,-100.0,-100.0,-100.0,-100.0,-100.0
64366,-100.0,-100.0,-100.0,-100.0,-100.0
64370,-100.0,-100.0,-100.0,-100.0,-100.0
64372,-100.0,-100.0,-100.0,-100.0,-100.0
64403,-100.0,-100.0,-100.0,-100.0,-100.0
64441,-100.0,-100.0,-100.0,-100.0,-100.0
64455,-100.0,-100.0,-100.0,-100.0,-100.0
64461,-100.0,-100.0,-100.0,-100.0,-100.0
64487,-100.0,-100.0,-100.0,-100.0,-100.0
64493,-100.0,-100.0,-100.0,-100.0,-100.0
64526,-100.0,-100.0,-100.0,-100.0,-100.0
64560,-100.0,-100.0,-100.0,-100.0,-100.0
64566,-100.0,-100.0,-100.0,-100.0,-100.0
64590,-100.0,-100.0,-100.0,-100.0,-100.0
64593,-100.0,-100.0,-100.0,-100.0,-100.0
64635,-100.0,-100.0,-100.0,-100.0,-100.0
64673,-100.0,-100.0,-100.0,-100.0,-100.0
64678,-100.0,-100.0,-100.0,-100.0,-100.0
64699,-100.0,-100.0,-100.0,-100.0,-100.0
64727,-100.0,-100.0,-100.0,-100.0,-100.0
64734,-100.0,-100.0,-100.0,-100.0,-100.0
64736,-100.0,-100.0,-100.0,-100.0,-100.0
64758,-100.0,-100.0,-100.0,-100.0,-100.0
64766,-100.0,-100.0,-100.0,-100.0,-100.0
64798,-100.0,-100.0,-100.0,-100.0,-100.0
64799,-100.0,-100.0,-100.0,-100.0,-100.0
64822,-100.0,-100.0,-100.0,-100.0,-100.0
64836,-100.0,-100.0,-100.0,-100.0,-100.0
64855,-100.0,-100.0,-100.0,-100.0,-100.0
64857,-100.0,-100.0,-100.0,-100.0,-100.0
64891,-100.0,-100.0,-100.0,-100.0,-100.0
64928,-100.0,-100.0,-100.0,-100.0,-100.0
64938,-100.0,-100.0,-100.0,-100.0,-100.0
64941,-100.0,-100.0,-100.0,-100.0,-100.0
64954,-100.0,-100.0,-100.0,-100.0,-100.0
64967,-100.0,-100.0,-100.0,-100.0,-100.0
64980,-100.0,-100.0,-100.0,-100.0,-100.0
64996,-100.0,-100.0,-100.0,-100.0,-100.0
65022,-100.0,-100.0,-100.0,-100.0,-100.0
65033,-100.0,-100.0,-100.0,-100.0,-100.0
65052,-100.0,-100.0,-100.0,-100.0,-100.0
65074,-100.0,-100.0,-100.0,-100.0,-100.0
65129,-100.0,-100.0,-100.0,-100.0,-100.0
65135,-100.0,-100.0,-100.0,-100.0,-100.0
65158,-100.0,-100.0,-100.0,-100.0,-100.0
65168,-100.0,-100.0,-100.0,-100.0,-100.0
65188,-100.0,-100.0,-100.0,-100.0,-100.0
65204,-100.0,-100.0,-100.0,-100.0,-100.0
65220,-100.0,-100.0,-100.0,-100.0,-100.0
65242,-100.0,-100.0,-100.0,-100.0,-100.0
65250,-100.0,-100.0,-100.0,-100.0,-100.0
65265,-100.0,-100.0,-100.0,-100.0,-100.0
65275,-100.0,-100.0,-100.0,-100.0,-100.0
65302,-100.0,-100.0,-100.0,-100.0,-100.0
65312,-100.0,-100.0,-100.0,-100.0,-100.0
65330,-100.0,-100.0,-100.0,-100.0,-100.0
65342,-100.0,-100.0,-100.0,-100.0,-100.0
65377,-100.0,-100.0,-100.0,-100.0,-100.0
65379,-100.0,-100.0,-100.0,-100.0,-100.0
65399,-100.0,-100.0,-100.0,-100.0,-100.0
65403,-100.0,-100.0,-100.0,-100.0,-100.0
65422,-100.0,-100.0,-100.0,-100.0,-100.0
65432,-100.0,-100.0,-100.0,-100.0,-100.0
65464,-100.0,-100.0,-100.0,-100.0,-100.0
65481,-100.0,-100.0,-100.0,-100.0,-100.0
65499,-100.0,-100.0,-100.0,-100.0,-100.0
65513,-100.0,-100.0,-100.0,-100.0,-100.0
65533,-100.0,-100.0,-100.0,-100.0,-100.0
65551,-100.0,-100.0,-100.0,-100.0,-100.0
65554,-100.0,-100.0,-100.0,-100.0,-100.0
65629,-100.0,-100.0,-100.0,-100.0,-100.0
65663,-100.0,-100.0,-100.0,-100.0,-100.0
65692,-100.0,-100.0,-100.0,-100.0,-100.0
65714,-100.0,-100.0,-100.0,-100.0,-100.0
65764,-100.0,-100.0,-100.0,-100.0,-100.0
65908,-100.0,-100.0,-100.0,-100.0,-100.0
65935,-100.0,-100.0,-100.0,-100.0,-100.0
65995,-100.0,-100.0,-100.0,-100.0,-100.0
65999,-100.0,-100.0,-100.0,-100.0,-100.0
66023,-100.0,-100.0,-100.0,-100.0,-100.0
66050,-100.0,-100.0,-100.0,-100.0,-100.0
66058,-100.0,-100.0,-100.0,-100.0,-100.0
66077,-100.0,-100.0,-100.0,-100.0,-100.0
66100,-100.0,-100.0,-100.0,-100.0,-100.0
66124,-100.0,-100.0,-100.0,-100.0,-100.0
66132,-100.0,-100.0,-100.0,-100.0,-100.0
66166,-100.0,-100.0,-100.0,-100.0,-100.0
66168,-100.0,-100.0,-100.0,-100.0,-100.0
66193,-100.0,-100.0,-100.0,-100.0,-100.0
66218,-100.0,-100.0,-100.0,-100.0,-100.0
66229,-100.0,-100.0,-100.0,-100.0,-100.0
66237,-100.0,-100.0,-100.0,-100.0,-100.0
66248,-100.0,-100.0,-100.0,-100.0,-100.0
66268,-100.0,-100.0,-100.0,-100.0,-100.0
66298,-100.0,-100.0,-100.0,-100.0,-100.0
66320,-100.0,-100.0,-100.0,-100.0,-100.0
66326,-100.0,-100.0,-100.0,-100.0,-100.0
66337,-100.0,-100.0,-100.0,-100.0,-100.0
66341,-100.0,-100.0,-100.0,-100.0,-100.0
66368,-100.0,-100.0,-100.0,-100.0,-100.0
66418,-100.0,-100.0,-100.0,-100.0,-100.0
66442,-100.0,-100.0,-100.0,-100.0,-100.0
66456,-100.0,-100.0,-100.0,-100.0,-100.0
66458,-100.0,-100.0,-100.0,-100.0,-100.0
66490,-100.0,-100.0,-100.0,-100.0,-100.0
66501,-100.0,-100.0,-100.0,-100.0,-100.0
66512,-100.0,-100.0,-100.0,-100.0,-100.0
66533,-100.0,-100.0,-100.0,-100.0,-100.0
66556,-100.0,-100.0,-100.0,-100.0,-100.0
66608,-100.0,-100.0,-100.0,-100.0,-100.0
66612,-100.0,-100.0,-100.0,-100.0,-100.0
66661,-100.0,-100.0,-100.0,-100.0,-100.0
66712,-100.0,-100.0,-100.0,-100.0,-100.0
66739,-100.0,-100.0,-100.0,-100.0,-100.0
66769,-100.0,-100.0,-100.0,-100.0,-100.0
66804,-100.0,-100.0,-100.0,-100.0,-100.0
66827,-100.0,-100.0,-100.0,-100.0,-100.0
66865,-100.0,-100.0,-100.0,-100.0,-100.0
66900,-100.0,-100.0,-100.0,-100.0,-100.0
66932,-100.0,-100.0,-100.0,-100.0,-100.0
66971,-100.0,-100.0,-100.0,-100.0,-100.0
66990,-100.0,-100.0,-100.0,-100.0,-100.0
67014,-100.0,-100.0,-100.0,-100.0,-100.0
67048,-100.0,-100.0,-100.0,-100.0,-100.0
67066,-100.0,-100.0,-100.0,-100.0,-100.0
67081,-100.0,-100.0,-100.0,-100.0,-100.0
67119,-100.0,-100.0,-100.0,-100.0,-100.0
67138,-100.0,-100.0,-100.0,-100.0,-100.0
67156,-100.0,-100.0,-100.0,-100.0,-100.0
67174,-100.0,-100.0,-100.0,-100.0,-100.0
67200,-100.0,-100.0,-100.0,-100.0,-100.0
67203,-100.0,-100.0,-100.0,-100.0,-100.0
67236,-100.0,-100.0,-100.0,-100.0,-100.0
67264,-100.0,-100.0,-100.0,-100.0,-100.0
67274,-100.0,-100.0,-100.0,-100.0,-100.0
67301,-100.0,-100.0,-100.0,-100.0,-100.0
67327,-100.0,-100.0,-100.0,-100.0,-100.0
67363,-100.0,-100.0,-100.0,-100.0,-100.0
67394,-100.0,-100.0,-100.0,-100.0,-100.0
67428,-100.0,-100.0,-100.0,-100.0,-100.0
67464,-100.0,-100.0,-100.0,-100.0,-100.0
67486,-100.0,-100.0,-100.0,-100.0,-100.0
67546,-100.0,-100.0,-100.0,-100.0,-100.0
67553,-100.0,-100.0,-100.0,-100.0,-100.0
67569,-100.0,-100.0,-100.0,-100.0,-100.0
67583,-100.0,-100.0,-100.0,-100.0,-100.0
67622,-100.0,-100.0,-100.0,-100.0,-100.0
67624,-100.0,-100.0,-100.0,-100.0,-100.0
67644,-100.0,-100.0,-100.0,-100.0,-100.0
67672,-100.0,-100.0,-100.0,-100.0,-100.0
67684,-100.0,-100.0,-100.0,-100.0,-100.0
67711,-100.0,-100.0,-100.0,-100.0,-100.0
67716,-100.0,-100.0,-100.0,-100.0,-100.0
67738,-100.0,-100.0,-100.0,-100.0,-100.0
67740,-100.0,-100.0,-100.0,-100.0,-100.0
67770,-100.0,-100.0,-100.0,-100.0,-100.0
67778,-100.0,-100.0,-100.0,-100.0,-100.0
67806,-100.0,-100.0,-100.0,-100.0,-100.0
67830,-100.0,-100.0,-100.0,-100.0,-100.0
67869,-100.0,-100.0,-100.0,-100.0,-100.0
67908,-100.0,-100.0,-100.0,-100.0,-100.0
67931,-100.0,-100.0,-100.0,-100.0,-100.0
67955,-100.0,-100.0,-100.0,-100.0,-100.0
67986,-100.0,-100.0,-100.0,-100.0,-100.0
68022,-100.0,-100.0,-100.0,-100.0,-100.0
68122,-100.0,-100.0,-100.0,-100.0,-100.0
68127,-100.0,-100.0,-100.0,-100.0,-100.0
68137,-100.0,-100.0,-100.0,-100.0,-100.0
68147,-100.0,-100.0,-100.0,-100.0,-100.0
68160,-100.0,-100.0,-100.0,-100.0,-100.0
68169,-100.0,-100.0,-100.0,-100.0,-100.0
68202,-100.0,-100.0,-100.0,-100.0,-100.0
68253,-100.0,-100.0,-100.0,-100.0,-100.0
68258,-100.0,-100.0,-100.0,-100.0,-100.0
68277,-100.0,-100.0,-100.0,-100.0,-100.0
68285,-100.0,-100.0,-100.0,-100.0,-100.0
68313,-100.0,-100.0,-100.0,-100.0,-100.0
68331,-100.0,-100.0,-100.0,-100.0,-100.0
68364,-100.0,-100.0,-100.0,-100.0,-100.0
68369,-100.0,-100.0,-100.0,-100.0,-100.0
68386,-100.0,-100.0,-100.0,-100.0,-100.0
68413,-100.0,-100.0,-100.0,-100.0,-100.0
68421,-100.0,-100.0,-100.0,-100.0,-100.0
68437,-100.0,-100.0,-100.0,-100.0,-100.0
68459,-100.0,-100.0,-100.0,-100.0,-100.0
68507,-100.0,-100.0,-100.0,-100.0,-100.0
68541,-100.0,-100.0,-100.0,-100.0,-100.0
68609,-100.0,-100.0,-100.0,-100.0,-100.0
68627,-100.0,-100.0,-100.0,-100.0,-100.0
68646,-100.0,-100.0,-100.0,-100.0,-100.0
68692,-100.0,-100.0,-100.0,-100.0,-100.0
68708,-100.0,-100.0,-100.0,-100.0,-100.0
68720,-100.0,-100.0,-100.0,-100.0,-100.0
68729,-100.0,-100.0,-100.0,-100.0,-100.0
68738,-100.0,-100.0,-100.0,-100.0,-100.0
68781,-100.0,-100.0,-100.0,-100.0,-100.0
68791,-100.0,-100.0,-100.0,-100.0,-100.0
68801,-100.0,-100.0,-100.0,-100.0,-100.0
68809,-100.0,-100.0,-100.0,-100.0,-100.0
68827,-100.0,-100.0,-100.0,-100.0,-100.0
68834,-100.0,-100.0,-100.0,-100.0,-100.0
68862,-100.0,-100.0,-100.0,-100.0,-100.0
68872,-100.0,-100.0,-100.0,-100.0,-100.0
68905,-100.0,-100.0,-100.0,-100.0,-100.0
68922,-100.0,-100.0,-100.0,-100.0,-100.0
68990,-100.0,-100.0,-100.0,-100.0,-100.0
69026,-100.0,-100.0,-100.0,-100.0,-100.0
69061,-100.0,-100.0,-100.0,-100.0,-100.0
69099,-100.0,-100.0,-100.0,-100.0,-100.0
69117,-100.0,-100.0,-100.0,-100.0,-100.0
69157,-100.0,-100.0,-100.0,-100.0,-100.0
69178,-100.0,-100.0,-100.0,-100.0,-100.0
69197,-100.0,-100.0,-100.0,-100.0,-100.0
69215,-100.0,-100.0,-100.0,-100.0,-100.0
69236,-100.0,-100.0,-100.0,-100.0,-100.0
69246,-100.0,-100.0,-100.0,-100.0,-100.0
69268,-100.0,-100.0,-100.0,-100.0,-100.0
69314,-100.0,-100.0,-100.0,-100.0,-100.0
69355,-100.0,-100.0,-100.0,-100.0,-100.0
69386,-100.0,-100.0,-100.0,-100.0,-100.0
69408,-100.0,-100.0,-100.0,-100.0,-100.0
69438,-100.0,-100.0,-100.0,-100.0,-100.0
69506,-100.0,-100.0,-100.0,-100.0,-100.0
69560,-100.0,-100.0,-100.0,-100.0,-100.0
69583,-100.0,-100.0,-100.0,-100.0,-100.0
69628,-100.0,-100.0,-100.0,-100.0,-100.0
69648,-100.0,-100.0,-100.0,-100.0,-100.0
69701,-100.0,-100.0,-100.0,-100.0,-100.0
69739,-100.0,-100.0,-100.0,-100.0,-100.0
69783,-100.0,-100.0,-100.0,-100.0,-100.0
69823,-100.0,-100.0,-100.0,-100.0,-100.0
69834,-100.0,-100.0,-100.0,-100.0,-100.0
69855,-100.0,-100.0,-100.0,-100.0,-100.0
69888,-100.0,-100.0,-100.0,-100.0,-100.0
69906,-100.0,-100.0,-100.0,-100.0,-100.0
69926,-100.0,-100.0,-100.0,-100.0,-100.0
69986,-100.0,-100.0,-100.0,-100.0,-100.0
70005,-100.0,-100.0,-100.0,-100.0,-100.0
70017,-100.0,-100.0,-100.0,-100.0,-100.0
70079,-100.0,-100.0,-100.0,-100.0,-100.0
70100,-100.0,-100.0,-100.0,-100.0,-100.0
70125,-100.0,-100.0,-100.0,-100.0,-100.0
70176,-100.0,-100.0,-100.0,-100.0,-100.0
70253,-100.0,-100.0,-100.0,-100.0,-100.0
70275,-100.0,-100.0,-100.0,-100.0,-100.0
70309,-100.0,-100.0,-100.0,-100.0,-100.0
70371,-100.0,-100.0,-100.0,-100.0,-100.0
70372,-100.0,-100.0,-100.0,-100.0,-100.0
70398,-100.0,-100.0,-100.0,-100.0,-100.0
70399,-100.0,-100.0,-100.0,-100.0,-100.0
70436,-100.0,-100.0,-100.0,-100.0,-100.0
70462,-100.0,-100.0,-100.0,-100.0,-100.0
70515,-100.0,-100.0,-100.0,-100.0,-100.0
70525,-100.0,-100.0,-100.0,-100.0,-100.0
70570,-100.0,-100.0,-100.0,-100.0,-100.0
70588,-100.0,-100.0,-100.0,-100.0,-100.0
70615,-100.0,-100.0,-100.0,-100.0,-100.0
70705,-100.0,-100.0,-100.0,-100.0,-100.0
70710,-100.0,-100.0,-100.0,-100.0,-100.0
70719,-100.0,-100.0,-100.0,-100.0,-100.0
70756,-100.0,-100.0,-100.0,-100.0,-100.0
70805,-100.0,-100.0,-100.0,-100.0,-100.0
70821,-100.0,-100.0,-100.0,-100.0,-100.0
70844,-100.0,-100.0,-100.0,-100.0,-100.0
70868,-100.0,-100.0,-100.0,-100.0,-100.0
70879,-100.0,-100.0,-100.0,-100.0,-100.0
70912,-100.0,-100.0,-100.0,-100.0,-100.0
70923,-100.0,-100.0,-100.0,-100.0,-100.0
70929,-100.0,-100.0,-100.0,-100.0,-100.0
70937,-100.0,-100.0,-100.0,-100.0,-100.0
70949,-100.0,-100.0,-100.0,-100.0,-100.0
70953,-100.0,-100.0,-100.0,-100.0,-100.0
70965,-100.0,-100.0,-100.0,-100.0,-100.0
70966,-100.0,-100.0,-100.0,-100.0,-100.0
70990,-100.0,-100.0,-100.0,-100.0,-100.0
70996,-100.0,-100.0,-100.0,-100.0,-100.0
71010,-100.0,-100.0,-100.0,-100.0,-100.0
71021,-100.0,-100.0,-100.0,-100.0,-100.0
71052,-100.0,-100.0,-100.0,-100.0,-100.0
71053,-100.0,-100.0,-100.0,-100.0,-100.0
71120,-100.0,-100.0,-100.0,-100.0,-100.0
71155,-100.0,-100.0,-100.0,-100.0,-100.0
71175,-100.0,-100.0,-100.0,-100.0,-100.0
71210,-100.0,-100.0,-100.0,-100.0,-100.0
71249,-100.0,-100.0,-100.0,-100.0,-100.0
71268,-100.0,-100.0,-100.0,-100.0,-100.0
71290,-100.0,-100.0,-100.0,-100.0,-100.0
71301,-100.0,-100.0,-100.0,-100.0,-100.0
71303,-100.0,-100.0,-100.0,-100.0,-100.0
71331,-100.0,-100.0,-100.0,-100.0,-100.0
71369,-100.0,-100.0,-100.0,-100.0,-100.0
71418,-100.0,-100.0,-100.0,-100.0,-100.0
71436,-100.0,-100.0,-100.0,-100.0,-100.0
71491,-100.0,-100.0,-100.0,-100.0,-100.0
71543,-100.0,-100.0,-100.0,-100.0,-100.0
71554,-100.0,-100.0,-100.0,-100.0,-100.0
71587,-100.0,-100.0,-100.0,-100.0,-100.0
71622,-100.0,-100.0,-100.0,-100.0,-100.0
71711,-100.0,-100.0,-100.0,-100.0,-100.0
71745,-100.0,-100.0,-100.0,-100.0,-100.0
71776,-100.0,-100.0,-100.0,-100.0,-100.0
71800,-100.0,-100.0,-100.0,-100.0,-100.0
71873,-100.0,-100.0,-100.0,-100.0,-100.0
71937,-100.0,-100.0,-100.0,-100.0,-100.0
71945,-100.0,-100.0,-100.0,-100.0,-100.0
71960,-100.0,-100.0,-100.0,-100.0,-100.0
71995,-100.0,-100.0,-100.0,-100.0,-100.0
72008,-100.0,-100.0,-100.0,-100.0,-100.0
72034,-100.0,-100.0,-100.0,-100.0,-100.0
72117,-100.0,-100.0,-100.0,-100.0,-100.0
72154,-100.0,-100.0,-100.0,-100.0,-100.0
72249,-100.0,-100.0,-100.0,-100.0,-100.0
72254,-100.0,-100.0,-100.0,-100.0,-100.0
72280,-100.0,-100.0,-100.0,-100.0,-100.0
72288,-100.0,-100.0,-100.0,-100.0,-100.0
72310,-100.0,-100.0,-100.0,-100.0,-100.0
72311,-100.0,-100.0,-100.0,-100.0,-100.0
72324,-100.0,-100.0,-100.0,-100.0,-100.0
72326,-100.0,-100.0,-100.0,-100.0,-100.0
72355,-100.0,-100.0,-100.0,-100.0,-100.0
72417,-100.0,-100.0,-100.0,-100.0,-100.0
72472,-100.0,-100.0,-100.0,-100.0,-100.0
72489,-100.0,-100.0,-100.0,-100.0,-100.0
72497,-100.0,-100.0,-100.0,-100.0,-100.0
72508,-100.0,-100.0,-100.0,-100.0,-100.0
72650,-100.0,-100.0,-100.0,-100.0,-100.0
72674,-100.0,-100.0,-100.0,-100.0,-100.0
72704,-100.0,-100.0,-100.0,-100.0,-100.0
72717,-100.0,-100.0,-100.0,-100.0,-100.0
72763,-100.0,-100.0,-100.0,-100.0,-100.0
72975,-100.0,-100.0,-100.0,-100.0,-100.0
73056,-100.0,-100.0,-100.0,-100.0,-100.0
73092,-100.0,-100.0,-100.0,-100.0,-100.0
73102,-100.0,-100.0,-100.0,-100.0,-100.0
73139,-100.0,-100.0,-100.0,-100.0,-100.0
73143,-100.0,-100.0,-100.0,-100.0,-100.0
73178,-100.0,-100.0,-100.0,-100.0,-100.0
73204,-100.0,-100.0,-100.0,-100.0,-100.0
73224,-100.0,-100.0,-100.0,-100.0,-100.0
73229,-100.0,-100.0,-100.0,-100.0,-100.0
73247,-100.0,-100.0,-100.0,-100.0,-100.0
73260,-100.0,-100.0,-100.0,-100.0,-100.0
73396,-100.0,-100.0,-100.0,-100.0,-100.0
73423,-100.0,-100.0,-100.0,-100.0,-100.0
73472,-100.0,-100.0,-100.0,-100.0,-100.0
73496,-100.0,-100.0,-100.0,-100.0,-100.0
73531,-100.0,-100.0,-100.0,-100.0,-100.0
73566,-100.0,-100.0,-100.0,-100.0,-100.0
73618,-100.0,-100.0,-100.0,-100.0,-100.0
73619,-100.0,-100.0,-100.0,-100.0,-100.0
73636,-100.0,-100.0,-100.0,-100.0,-100.0
73653,-100.0,-100.0,-100.0,-100.0,-100.0
73673,-100.0,-100.0,-100.0,-100.0,-100.0
73677,-100.0,-100.0,-100.0,-100.0,-100.0
73699,-100.0,-100.0,-100.0,-100.0,-100.0
73705,-100.0,-100.0,-100.0,-100.0,-100.0
73736,-100.0,-100.0,-100.0,-100.0,-100.0
73742,-100.0,-100.0,-100.0,-100.0,-100.0
73793,-100.0,-100.0,-100.0,-100.0,-100.0
73820,-100.0,-100.0,-100.0,-100.0,-100.0
73842,-100.0,-100.0,-100.0,-100.0,-100.0
73851,-100.0,-100.0,-100.0,-100.0,-100.0
73901,-100.0,-100.0,-100.0,-100.0,-100.0
73908,-100.0,-100.0,-100.0,-100.0,-100.0
73943,-100.0,-100.0,-100.0,-100.0,-100.0
73946,-100.0,-100.0,-100.0,-100.0,-100.0
73980,-100.0,-100.0,-100.0,-100.0,-100.0
74019,-100.0,-100.0,-100.0,-100.0,-100.0
74053,-100.0,-100.0,-100.0,-100.0,-100.0
74060,-100.0,-100.0,-100.0,-100.0,-100.0
74065,-100.0,-100.0,-100.0,-100.0,-100.0
74084,-100.0,-100.0,-100.0,-100.0,-100.0
74111,-100.0,-100.0,-100.0,-100.0,-100.0
74113,-100.0,-100.0,-100.0,-100.0,-100.0
74119,-100.0,-100.0,-100.0,-100.0,-100.0
74130,-100.0,-100.0,-100.0,-100.0,-100.0
74144,-100.0,-100.0,-100.0,-100.0,-100.0
74145,-100.0,-100.0,-100.0,-100.0,-100.0
74225,-100.0,-100.0,-100.0,-100.0,-100.0
74278,-100.0,-100.0,-100.0,-100.0,-100.0
74281,-100.0,-100.0,-100.0,-100.0,-100.0
74296,-100.0,-100.0,-100.0,-100.0,-100.0
74324,-100.0,-100.0,-100.0,-100.0,-100.0
74333,-100.0,-100.0,-100.0,-100.0,-100.0
74340,-100.0,-100.0,-100.0,-100.0,-100.0
74354,-100.0,-100.0,-100.0,-100.0,-100.0
74393,-100.0,-100.0,-100.0,-100.0,-100.0
74424,-100.0,-100.0,-100.0,-100.0,-100.0
74445,-100.0,-100.0,-100.0,-100.0,-100.0
74453,-100.0,-100.0,-100.0,-100.0,-100.0
74478,-100.0,-100.0,-100.0,-100.0,-100.0
74489,-100.0,-100.0,-100.0,-100.0,-100.0
74528,-100.0,-100.0,-100.0,-100.0,-100.0
74629,-100.0,-100.0,-100.0,-100.0,-100.0
74643,-100.0,-100.0,-100.0,-100.0,-100.0
74647,-100.0,-100.0,-100.0,-100.0,-100.0
74655,-100.0,-100.0,-100.0,-100.0,-100.0
74662,-100.0,-100.0,-100.0,-100.0,-100.0
74688,-100.0,-100.0,-100.0,-100.0,-100.0
74729,-100.0,-100.0,-100.0,-100.0,-100.0
74771,-100.0,-100.0,-100.0,-100.0,-100.0
74794,-100.0,-100.0,-100.0,-100.0,-100.0
74817,-100.0,-100.0,-100.0,-100.0,-100.0
74826,-100.0,-100.0,-100.0,-100.0,-100.0
74844,-100.0,-100.0,-100.0,-100.0,-100.0
74849,-100.0,-100.0,-100.0,-100.0,-100.0
74879,-100.0,-100.0,-100.0,-100.0,-100.0
74913,-100.0,-100.0,-100.0,-100.0,-100.0
74946,-100.0,-100.0,-100.0,-100.0,-100.0
74978,-100.0,-100.0,-100.0,-100.0,-100.0
75002,-100.0,-100.0,-100.0,-100.0,-100.0
75018,-100.0,-100.0,-100.0,-100.0,-100.0
75034,-100.0,-100.0,-100.0,-100.0,-100.0
75037,-100.0,-100.0,-100.0,-100.0,-100.0
75051,-100.0,-100.0,-100.0,-100.0,-100.0
75062,-100.0,-100.0,-100.0,-100.0,-100.0
75066,-100.0,-100.0,-100.0,-100.0,-100.0
75106,-100.0,-100.0,-100.0,-100.0,-100.0
75140,-100.0,-100.0,-100.0,-100.0,-100.0
75167,-100.0,-100.0,-100.0,-100.0,-100.0
75210,-100.0,-100.0,-100.0,-100.0,-100.0
75221,-100.0,-100.0,-100.0,-100.0,-100.0
75234,-100.0,-100.0,-100.0,-100.0,-100.0
