,A23KB5AO13NF7,A1W05TSPORJPX
225810,-100.0,-100.0
225822,-100.0,-100.0
225827,-100.0,-100.0
225830,-100.0,-100.0
225839,-100.0,-100.0
225843,-100.0,-100.0
225853,-100.0,-100.0
225860,-100.0,-100.0
225871,-100.0,-100.0
225877,-100.0,-100.0
225882,-100.0,-100.0
225887,-100.0,-100.0
225899,-100.0,-100.0
225918,-100.0,-100.0
225930,-100.0,-100.0
225937,-100.0,-100.0
225949,-100.0,-100.0
225956,-100.0,-100.0
225968,-100.0,-100.0
225973,-100.0,-100.0
225983,-100.0,-100.0
225986,-100.0,-100.0
226000,-100.0,-100.0
226003,-100.0,-100.0
226020,-100.0,-100.0
226030,-100.0,-100.0
226033,-100.0,-100.0
226041,-100.0,-100.0
226061,-100.0,-100.0
226071,-100.0,-100.0
226077,-100.0,-100.0
226082,-100.0,-100.0
226085,-100.0,-100.0
226099,-100.0,-100.0
226118,-100.0,-100.0
226129,-100.0,-100.0
226150,-100.0,-100.0
226165,-100.0,-100.0
226170,-100.0,-100.0
226180,-100.0,-100.0
226190,-100.0,-100.0
226196,-100.0,-100.0
226199,-100.0,-100.0
226207,-100.0,-100.0
226221,-100.0,-100.0
226227,-100.0,-100.0
226235,-100.0,-100.0
226241,-100.0,-100.0
226252,-100.0,-100.0
226257,-100.0,-100.0
226269,-100.0,-100.0
226276,-100.0,-100.0
226288,-100.0,-100.0
226296,-100.0,-100.0
226305,-100.0,-100.0
226310,-100.0,-100.0
226314,-100.0,-100.0
226329,-100.0,-100.0
226334,-100.0,-100.0
226348,-100.0,-100.0
226353,-100.0,-100.0
226367,-100.0,-100.0
226372,-100.0,-100.0
226392,-100.0,-100.0
226398,-100.0,-100.0
226399,-100.0,-100.0
226409,-100.0,-100.0
226420,-100.0,-100.0
226426,-100.0,-100.0
226427,-100.0,-100.0
226435,-100.0,-100.0
226440,-100.0,-100.0
226452,-100.0,-100.0
226453,-100.0,-100.0
226457,-100.0,-100.0
226472,-100.0,-100.0
226477,-100.0,-100.0
226490,-100.0,-100.0
226505,-100.0,-100.0
226512,-100.0,-100.0
226517,-100.0,-100.0
226528,-100.0,-100.0
226534,-100.0,-100.0
226546,-100.0,-100.0
226551,-100.0,-100.0
226563,-100.0,-100.0
226570,-100.0,-100.0
226584,-100.0,-100.0
226589,-100.0,-100.0
226599,-100.0,-100.0
226607,-100.0,-100.0
226613,-100.0,-100.0
226615,-100.0,-100.0
226621,-100.0,-100.0
226624,-100.0,-100.0
226631,-100.0,-100.0
226641,-100.0,-100.0
226656,-100.0,-100.0
226662,-100.0,-100.0
226674,-100.0,-100.0
226675,-100.0,-100.0
226680,-100.0,-100.0
226694,-100.0,-100.0
226701,-100.0,-100.0
226708,-100.0,-100.0
226713,-100.0,-100.0
226733,-100.0,-100.0
226753,-100.0,-100.0
226760,-100.0,-100.0
226773,-100.0,-100.0
226793,-100.0,-100.0
226801,-100.0,-100.0
226806,-100.0,-100.0
226813,-100.0,-100.0
226822,-100.0,-100.0
226826,-100.0,-100.0
226828,-100.0,-100.0
226840,-100.0,-100.0
226845,-100.0,-100.0
226846,-100.0,-100.0
226849,-100.0,-100.0
226855,-100.0,-100.0
226859,-100.0,-100.0
226865,-100.0,-100.0
226874,-100.0,-100.0
226878,-100.0,-100.0
226884,-100.0,-100.0
226886,-100.0,-100.0
226891,-100.0,-100.0
226903,-100.0,-100.0
226910,-100.0,-100.0
226925,-100.0,-100.0
226930,-100.0,-100.0
226935,-100.0,-100.0
226953,-100.0,-100.0
226964,-100.0,-100.0
226971,-100.0,-100.0
226988,-100.0,-100.0
226996,-100.0,-100.0
227006,-100.0,-100.0
227013,-100.0,-100.0
227025,-100.0,-100.0
227032,-100.0,-100.0
227037,-100.0,-100.0
227042,-100.0,-100.0
227052,-100.0,-100.0
227060,-100.0,-100.0
227065,-100.0,-100.0
227073,-100.0,-100.0
227078,-100.0,-100.0
227081,-100.0,-100.0
227086,-100.0,-100.0
227091,-100.0,-100.0
227103,-100.0,-100.0
227109,-100.0,-100.0
227123,-100.0,-100.0
227128,-100.0,-100.0
227146,-100.0,-100.0
227168,-100.0,-100.0
227179,-100.0,-100.0
227184,-100.0,-100.0
227196,-100.0,-100.0
227201,-100.0,-100.0
227208,-100.0,-100.0
227216,-100.0,-100.0
227221,-100.0,-100.0
227225,-100.0,-100.0
227235,-100.0,-100.0
227241,-100.0,-100.0
227250,-100.0,-100.0
227254,-100.0,-100.0
227258,-100.0,-100.0
227260,-100.0,-100.0
227265,-100.0,-100.0
227274,-100.0,-100.0
227282,-100.0,-100.0
227289,-100.0,-100.0
227292,-100.0,-100.0
227300,-100.0,-100.0
227317,-100.0,-100.0
227325,-100.0,-100.0
227331,-100.0,-100.0
227345,-100.0,-100.0
227366,-100.0,-100.0
227379,-100.0,-100.0
227384,-100.0,-100.0
227396,-100.0,-100.0
227402,-100.0,-100.0
227414,-100.0,-100.0
227420,-100.0,-100.0
227435,-100.0,-100.0
227464,-100.0,-100.0
227472,-100.0,-100.0
227495,-100.0,-100.0
227505,-100.0,-100.0
227524,-100.0,-100.0
227535,-100.0,-100.0
227542,-100.0,-100.0
227556,-100.0,-100.0
227561,-100.0,-100.0
227575,-100.0,-100.0
227581,-100.0,-100.0
227585,-100.0,-100.0
227592,-100.0,-100.0
227605,-100.0,-100.0
227630,-100.0,-100.0
227636,-100.0,-100.0
227656,-100.0,-100.0
227673,-100.0,-100.0
227698,-100.0,-100.0
227706,-100.0,-100.0
227711,-100.0,-100.0
227728,-100.0,-100.0
227747,-100.0,-100.0
227756,-100.0,-100.0
227761,-100.0,-100.0
227778,-100.0,-100.0
227785,-100.0,-100.0
227794,-100.0,-100.0
227800,-100.0,-100.0
227811,-100.0,-100.0
227817,-100.0,-100.0
227831,-100.0,-100.0
227836,-100.0,-100.0
227855,-100.0,-100.0
227862,-100.0,-100.0
227873,-100.0,-100.0
227892,-100.0,-100.0
227902,-100.0,-100.0
227908,-100.0,-100.0
227922,-100.0,-100.0
227929,-100.0,-100.0
227943,-100.0,-100.0
227969,-100.0,-100.0
227979,-100.0,-100.0
228004,-100.0,-100.0
228011,-100.0,-100.0
228015,-100.0,-100.0
228028,-100.0,-100.0
228034,-100.0,-100.0
228047,-100.0,-100.0
228070,-100.0,-100.0
228081,-100.0,-100.0
228087,-100.0,-100.0
228099,-100.0,-100.0
228120,-100.0,-100.0
228131,-100.0,-100.0
228137,-100.0,-100.0
228138,-100.0,-100.0
228148,-100.0,-100.0
228152,-100.0,-100.0
228155,-100.0,-100.0
228168,-100.0,-100.0
228175,-100.0,-100.0
228176,-100.0,-100.0
228184,-100.0,-100.0
228185,-100.0,-100.0
228192,-100.0,-100.0
228194,-100.0,-100.0
228202,-100.0,-100.0
228203,-100.0,-100.0
228218,-100.0,-100.0
228226,-100.0,-100.0
228228,-100.0,-100.0
228234,-100.0,-100.0
228237,-100.0,-100.0
228244,-100.0,-100.0
228251,-100.0,-100.0
228255,-100.0,-100.0
228264,-100.0,-100.0
228287,-100.0,-100.0
228301,-100.0,-100.0
228322,-100.0,-100.0
228331,-100.0,-100.0
228338,-100.0,-100.0
228348,-100.0,-100.0
228355,-100.0,-100.0
228367,-100.0,-100.0
228372,-100.0,-100.0
228373,-100.0,-100.0
228387,-100.0,-100.0
228411,-100.0,-100.0
228412,-100.0,-100.0
228419,-100.0,-100.0
228421,-100.0,-100.0
228429,-100.0,-100.0
228435,-100.0,-100.0
228437,-100.0,-100.0
228444,-100.0,-100.0
228449,-100.0,-100.0
228461,-100.0,-100.0
228462,-100.0,-100.0
228474,-100.0,-100.0
228484,-100.0,-100.0
228497,-100.0,-100.0
228502,-100.0,-100.0
228513,-100.0,-100.0
228520,-100.0,-100.0
228531,-100.0,-100.0
228554,-100.0,-100.0
228563,-100.0,-100.0
228622,-100.0,-100.0
228638,-100.0,-100.0
228645,-100.0,-100.0
228658,-100.0,-100.0
228666,-100.0,-100.0
228681,-100.0,-100.0
228692,-100.0,-100.0
228700,-100.0,-100.0
228841,-100.0,-100.0
228858,-100.0,-100.0
228865,-100.0,-100.0
228881,-100.0,-100.0
228891,-100.0,-100.0
228900,-100.0,-100.0
228925,-100.0,-100.0
228931,-100.0,-100.0
228941,-100.0,-100.0
228953,-100.0,-100.0
229075,-100.0,-100.0
229091,-100.0,-100.0
229100,-100.0,-100.0
229113,-100.0,-100.0
229124,-100.0,-100.0
229133,-100.0,-100.0
229144,-100.0,-100.0
229151,-100.0,-100.0
229161,-100.0,-100.0
229169,-100.0,-100.0
229294,-100.0,-100.0
229307,-100.0,-100.0
229315,-100.0,-100.0
229331,-100.0,-100.0
229341,-100.0,-100.0
229351,-100.0,-100.0
229363,-100.0,-100.0
229380,-100.0,-100.0
229510,-100.0,-100.0
229522,-100.0,-100.0
229532,-100.0,-100.0
229546,-100.0,-100.0
229556,-100.0,-100.0
229565,-100.0,-100.0
229577,-100.0,-100.0
229584,-100.0,-100.0
229727,-100.0,-100.0
229742,-100.0,-100.0
229778,-100.0,-100.0
229792,-100.0,-100.0
229967,-100.0,-100.0
229981,-100.0,-100.0
230150,-100.0,-100.0
230163,-100.0,-100.0
230190,-100.0,-100.0
230196,-100.0,-100.0
230361,-100.0,-100.0
230374,-100.0,-100.0
230416,-100.0,-100.0
230428,-100.0,-100.0
230453,-100.0,-100.0
230461,-100.0,-100.0
230585,-100.0,-100.0
230598,-100.0,-100.0
230628,-100.0,-100.0
230634,-100.0,-100.0
230798,-100.0,-100.0
230810,-100.0,-100.0
230837,-100.0,-100.0
230847,-100.0,-100.0
230877,-100.0,-100.0
230884,-100.0,-100.0
230996,-100.0,-100.0
231007,-100.0,-100.0
231041,-100.0,-100.0
231046,-100.0,-100.0
231077,-100.0,-100.0
231083,-100.0,-100.0
231214,-100.0,-100.0
231226,-100.0,-100.0
231252,-100.0,-100.0
231273,-100.0,-100.0
231302,-100.0,-100.0
231311,-100.0,-100.0
231429,-100.0,-100.0
231441,-100.0,-100.0
231467,-100.0,-100.0
231475,-100.0,-100.0
231504,-100.0,-100.0
231526,-100.0,-100.0
231664,-100.0,-100.0
231675,-100.0,-100.0
231704,-100.0,-100.0
231714,-100.0,-100.0
231847,-100.0,-100.0
231857,-100.0,-100.0
231886,-100.0,-100.0
231893,-100.0,-100.0
231920,-100.0,-100.0
231930,-100.0,-100.0
231957,-100.0,-100.0
231965,-100.0,-100.0
233666,-100.0,-100.0
233671,-100.0,-100.0
233693,-100.0,-100.0
233701,-100.0,-100.0
233710,-100.0,-100.0
233720,-100.0,-100.0
233727,-100.0,-100.0
233738,-100.0,-100.0
233746,-100.0,-100.0
233757,-100.0,-100.0
233765,-100.0,-100.0
233774,-100.0,-100.0
233904,-100.0,-100.0
233919,-100.0,-100.0
233944,-100.0,-100.0
233954,-100.0,-100.0
234106,-100.0,-100.0
234120,-100.0,-100.0
234127,-100.0,-100.0
234137,-100.0,-100.0
234143,-100.0,-100.0
234154,-100.0,-100.0
234162,-100.0,-100.0
234170,-100.0,-100.0
234179,-100.0,-100.0
234189,-100.0,-100.0
234324,-100.0,-100.0
234338,-100.0,-100.0
234363,-100.0,-100.0
234374,-100.0,-100.0
234395,-100.0,-100.0
234404,-100.0,-100.0
234415,-100.0,-100.0
234424,-100.0,-100.0
234431,-100.0,-100.0
234440,-100.0,-100.0
234542,-100.0,-100.0
234555,-100.0,-100.0
234578,-100.0,-100.0
234587,-100.0,-100.0
234597,-100.0,-100.0
234606,-100.0,-100.0
234614,-100.0,-100.0
234623,-100.0,-100.0
234633,-100.0,-100.0
234641,-100.0,-100.0
234758,-100.0,-100.0
234772,-100.0,-100.0
234797,-100.0,-100.0
234805,-100.0,-100.0
234831,-100.0,-100.0
234841,-100.0,-100.0
234849,-100.0,-100.0
234857,-100.0,-100.0
234976,-100.0,-100.0
234991,-100.0,-100.0
235016,-100.0,-100.0
235021,-100.0,-100.0
235031,-100.0,-100.0
235039,-100.0,-100.0
235047,-100.0,-100.0
235059,-100.0,-100.0
235209,-100.0,-100.0
235225,-100.0,-100.0
235233,-100.0,-100.0
235256,-100.0,-100.0
235264,-100.0,-100.0
235273,-100.0,-100.0
235407,-100.0,-100.0
235422,-100.0,-100.0
235448,-100.0,-100.0
235456,-100.0,-100.0
235482,-100.0,-100.0
235491,-100.0,-100.0
235500,-100.0,-100.0
235507,-100.0,-100.0
235645,-100.0,-100.0
235657,-100.0,-100.0
235666,-100.0,-100.0
235689,-100.0,-100.0
235698,-100.0,-100.0
235707,-100.0,-100.0
235844,-100.0,-100.0
235855,-100.0,-100.0
235880,-100.0,-100.0
235889,-100.0,-100.0
235915,-100.0,-100.0
235923,-100.0,-100.0
236059,-100.0,-100.0
236073,-100.0,-100.0
236097,-100.0,-100.0
236106,-100.0,-100.0
236131,-100.0,-100.0
236140,-100.0,-100.0
236151,-100.0,-100.0
236159,-100.0,-100.0
236276,-100.0,-100.0
236291,-100.0,-100.0
236327,-100.0,-100.0
236334,-100.0,-100.0
236362,-100.0,-100.0
236376,-100.0,-100.0
236459,-100.0,-100.0
236473,-100.0,-100.0
236482,-100.0,-100.0
236495,-100.0,-100.0
236506,-100.0,-100.0
236517,-100.0,-100.0
236544,-100.0,-100.0
236549,-100.0,-100.0
236658,-100.0,-100.0
236672,-100.0,-100.0
236682,-100.0,-100.0
236699,-100.0,-100.0
236726,-100.0,-100.0
236733,-100.0,-100.0
236864,-100.0,-100.0
236873,-100.0,-100.0
236911,-100.0,-100.0
236923,-100.0,-100.0
237094,-100.0,-100.0
237108,-100.0,-100.0
237146,-100.0,-100.0
237157,-100.0,-100.0
237481,-100.0,-100.0
237498,-100.0,-100.0
237519,-100.0,-100.0
237534,-100.0,-100.0
237545,-100.0,-100.0
237557,-100.0,-100.0
237803,-100.0,-100.0
237816,-100.0,-100.0
237845,-100.0,-100.0
237852,-100.0,-100.0
237865,-100.0,-100.0
237882,-100.0,-100.0
238128,-100.0,-100.0
238138,-100.0,-100.0
238154,-100.0,-100.0
238161,-100.0,-100.0
238408,-100.0,-100.0
238416,-100.0,-100.0
238468,-100.0,-100.0
238476,-100.0,-100.0
238683,-100.0,-100.0
238696,-100.0,-100.0
238725,-100.0,-100.0
238735,-100.0,-100.0
238748,-100.0,-100.0
238762,-100.0,-100.0
238944,-100.0,-100.0
238961,-100.0,-100.0
239187,-100.0,-100.0
239198,-100.0,-100.0
239228,-100.0,-100.0
239238,-100.0,-100.0
239430,-100.0,-100.0
239443,-100.0,-100.0
239475,-100.0,-100.0
239485,-100.0,-100.0
239664,-100.0,-100.0
239674,-100.0,-100.0
239707,-100.0,-100.0
239714,-100.0,-100.0
239747,-100.0,-100.0
239754,-100.0,-100.0
239915,-100.0,-100.0
239929,-100.0,-100.0
239962,-100.0,-100.0
239967,-100.0,-100.0
239982,-100.0,-100.0
239994,-100.0,-100.0
240135,-100.0,-100.0
240147,-100.0,-100.0
240188,-100.0,-100.0
240198,-100.0,-100.0
240362,-100.0,-100.0
240378,-100.0,-100.0
240424,-100.0,-100.0
240433,-100.0,-100.0
240561,-100.0,-100.0
240581,-100.0,-100.0
240594,-100.0,-100.0
240611,-100.0,-100.0
240769,-100.0,-100.0
240781,-100.0,-100.0
240821,-100.0,-100.0
240830,-100.0,-100.0
240869,-100.0,-100.0
240880,-100.0,-100.0
241026,-100.0,-100.0
241085,-100.0,-100.0
241263,-100.0,-100.0
241276,-100.0,-100.0
241310,-100.0,-100.0
241321,-100.0,-100.0
241354,-100.0,-100.0
241357,-100.0,-100.0
241435,-100.0,-100.0
241450,-100.0,-100.0
241489,-100.0,-100.0
241503,-100.0,-100.0
241520,-100.0,-100.0
241532,-100.0,-100.0
241666,-100.0,-100.0
241679,-100.0,-100.0
241712,-100.0,-100.0
241721,-100.0,-100.0
241982,-100.0,-100.0
241984,-100.0,-100.0
242019,-100.0,-100.0
242029,-100.0,-100.0
242063,-100.0,-100.0
242070,-100.0,-100.0
242255,-100.0,-100.0
242267,-100.0,-100.0
242310,-100.0,-100.0
242318,-100.0,-100.0
252402,-100.0,-100.0
252433,-100.0,-100.0
252489,-100.0,-100.0
252538,-100.0,-100.0
252574,-100.0,-100.0
252613,-100.0,-100.0
252659,-100.0,-100.0
252689,-100.0,-100.0
252704,-100.0,-100.0
252756,-100.0,-100.0
252778,-100.0,-100.0
252823,-100.0,-100.0
252850,-100.0,-100.0
252895,-100.0,-100.0
252919,-100.0,-100.0
252952,-100.0,-100.0
252987,-100.0,-100.0
253039,-100.0,-100.0
253066,-100.0,-100.0
253113,-100.0,-100.0
253139,-100.0,-100.0
253185,-100.0,-100.0
253206,-100.0,-100.0
253243,-100.0,-100.0
253295,-100.0,-100.0
253336,-100.0,-100.0
253385,-100.0,-100.0
253427,-100.0,-100.0
253472,-100.0,-100.0
253499,-100.0,-100.0
253529,-100.0,-100.0
253578,-100.0,-100.0
253623,-100.0,-100.0
253671,-100.0,-100.0
253700,-100.0,-100.0
253740,-100.0,-100.0
253769,-100.0,-100.0
253812,-100.0,-100.0
253845,-100.0,-100.0
253881,-100.0,-100.0
253905,-100.0,-100.0
253952,-100.0,-100.0
254041,-100.0,-100.0
254084,-100.0,-100.0
254113,-100.0,-100.0
254149,-100.0,-100.0
254182,-100.0,-100.0
254233,-100.0,-100.0
254259,-100.0,-100.0
254299,-100.0,-100.0
254355,-100.0,-100.0
254399,-100.0,-100.0
254431,-100.0,-100.0
254474,-100.0,-100.0
254487,-100.0,-100.0
254533,-100.0,-100.0
254606,-100.0,-100.0
254631,-100.0,-100.0
254687,-100.0,-100.0
254723,-100.0,-100.0
254749,-100.0,-100.0
254781,-100.0,-100.0
254804,-100.0,-100.0
254864,-100.0,-100.0
254886,-100.0,-100.0
254938,-100.0,-100.0
254975,-100.0,-100.0
255014,-100.0,-100.0
255040,-100.0,-100.0
255079,-100.0,-100.0
255117,-100.0,-100.0
255150,-100.0,-100.0
255257,-100.0,-100.0
255295,-100.0,-100.0
255326,-100.0,-100.0
255354,-100.0,-100.0
255380,-100.0,-100.0
255419,-100.0,-100.0
255471,-100.0,-100.0
255504,-100.0,-100.0
255555,-100.0,-100.0
255612,-100.0,-100.0
255650,-100.0,-100.0
255687,-100.0,-100.0
255703,-100.0,-100.0
255777,-100.0,-100.0
255814,-100.0,-100.0
255882,-100.0,-100.0
255911,-100.0,-100.0
255944,-100.0,-100.0
255984,-100.0,-100.0
256021,-100.0,-100.0
256065,-100.0,-100.0
256123,-100.0,-100.0
256162,-100.0,-100.0
256192,-100.0,-100.0
256231,-100.0,-100.0
256255,-100.0,-100.0
256293,-100.0,-100.0
256325,-100.0,-100.0
256354,-100.0,-100.0
256412,-100.0,-100.0
256454,-100.0,-100.0
256500,-100.0,-100.0
256533,-100.0,-100.0
256560,-100.0,-100.0
256600,-100.0,-100.0
256625,-100.0,-100.0
256656,-100.0,-100.0
256714,-100.0,-100.0
256785,-100.0,-100.0
256822,-100.0,-100.0
256855,-100.0,-100.0
256877,-100.0,-100.0
256918,-100.0,-100.0
256951,-100.0,-100.0
256970,-100.0,-100.0
257044,-100.0,-100.0
257124,-100.0,-100.0
257164,-100.0,-100.0
257195,-100.0,-100.0
257249,-100.0,-100.0
257317,-100.0,-100.0
257343,-100.0,-100.0
257369,-100.0,-100.0
257393,-100.0,-100.0
257440,-100.0,-100.0
257495,-100.0,-100.0
257526,-100.0,-100.0
257553,-100.0,-100.0
257586,-100.0,-100.0
257626,-100.0,-100.0
257671,-100.0,-100.0
257707,-100.0,-100.0
257742,-100.0,-100.0
257785,-100.0,-100.0
257823,-100.0,-100.0
257841,-100.0,-100.0
257938,-100.0,-100.0
257989,-100.0,-100.0
258041,-100.0,-100.0
258072,-100.0,-100.0
258126,-100.0,-100.0
258155,-100.0,-100.0
258242,-100.0,-100.0
258286,-100.0,-100.0
258338,-100.0,-100.0
258371,-100.0,-100.0
258422,-100.0,-100.0
258458,-100.0,-100.0
258505,-100.0,-100.0
258553,-100.0,-100.0
258600,-100.0,-100.0
258724,-100.0,-100.0
258756,-100.0,-100.0
258802,-100.0,-100.0
258868,-100.0,-100.0
258900,-100.0,-100.0
258931,-100.0,-100.0
259041,-100.0,-100.0
259062,-100.0,-100.0
259112,-100.0,-100.0
259141,-100.0,-100.0
259172,-100.0,-100.0
259233,-100.0,-100.0
259286,-100.0,-100.0
259315,-100.0,-100.0
259367,-100.0,-100.0
259393,-100.0,-100.0
259429,-100.0,-100.0
259470,-100.0,-100.0
259501,-100.0,-100.0
259553,-100.0,-100.0
259622,-100.0,-100.0
259671,-100.0,-100.0
259709,-100.0,-100.0
259736,-100.0,-100.0
259807,-100.0,-100.0
259868,-100.0,-100.0
259919,-100.0,-100.0
322463,-100.0,-100.0
322464,-100.0,-100.0
322499,-100.0,-100.0
322517,-100.0,-100.0
322527,-100.0,-100.0
322543,-100.0,-100.0
322562,-100.0,-100.0
322578,-100.0,-100.0
322597,-100.0,-100.0
322613,-100.0,-100.0
322667,-100.0,-100.0
322678,-100.0,-100.0
322692,-100.0,-100.0
322744,-100.0,-100.0
322762,-100.0,-100.0
322856,-100.0,-100.0
322872,-100.0,-100.0
322900,-100.0,-100.0
322904,-100.0,-100.0
322923,-100.0,-100.0
322928,-100.0,-100.0
322947,-100.0,-100.0
322960,-100.0,-100.0
322979,-100.0,-100.0
322985,-100.0,-100.0
323018,-100.0,-100.0
323024,-100.0,-100.0
323041,-100.0,-100.0
323049,-100.0,-100.0
323067,-100.0,-100.0
323073,-100.0,-100.0
323091,-100.0,-100.0
323096,-100.0,-100.0
323118,-100.0,-100.0
323122,-100.0,-100.0
323166,-100.0,-100.0
323171,-100.0,-100.0
323189,-100.0,-100.0
323193,-100.0,-100.0
323215,-100.0,-100.0
323220,-100.0,-100.0
323240,-100.0,-100.0
323246,-100.0,-100.0
323265,-100.0,-100.0
323271,-100.0,-100.0
323290,-100.0,-100.0
323295,-100.0,-100.0
323338,-100.0,-100.0
323346,-100.0,-100.0
323365,-100.0,-100.0
323370,-100.0,-100.0
323421,-100.0,-100.0
323437,-100.0,-100.0
323458,-100.0,-100.0
323465,-100.0,-100.0
323511,-100.0,-100.0
323519,-100.0,-100.0
323551,-100.0,-100.0
323557,-100.0,-100.0
323662,-100.0,-100.0
323672,-100.0,-100.0
323696,-100.0,-100.0
323711,-100.0,-100.0
323739,-100.0,-100.0
323746,-100.0,-100.0
323802,-100.0,-100.0
323812,-100.0,-100.0
323859,-100.0,-100.0
323873,-100.0,-100.0
323896,-100.0,-100.0
323905,-100.0,-100.0
323968,-100.0,-100.0
323978,-100.0,-100.0
324025,-100.0,-100.0
324039,-100.0,-100.0
324088,-100.0,-100.0
324095,-100.0,-100.0
324156,-100.0,-100.0
324164,-100.0,-100.0
324198,-100.0,-100.0
324212,-100.0,-100.0
324264,-100.0,-100.0
324271,-100.0,-100.0
324304,-100.0,-100.0
324313,-100.0,-100.0
324381,-100.0,-100.0
324390,-100.0,-100.0
324415,-100.0,-100.0
324427,-100.0,-100.0
324452,-100.0,-100.0
324459,-100.0,-100.0
324486,-100.0,-100.0
324491,-100.0,-100.0
324516,-100.0,-100.0
324523,-100.0,-100.0
324548,-100.0,-100.0
324562,-100.0,-100.0
324591,-100.0,-100.0
324599,-100.0,-100.0
324637,-100.0,-100.0
324646,-100.0,-100.0
324671,-100.0,-100.0
324678,-100.0,-100.0
324704,-100.0,-100.0
324711,-100.0,-100.0
324768,-100.0,-100.0
324776,-100.0,-100.0
324801,-100.0,-100.0
324807,-100.0,-100.0
324812,-100.0,-100.0
324815,-100.0,-100.0
324840,-100.0,-100.0
324847,-100.0,-100.0
324871,-100.0,-100.0
324878,-100.0,-100.0
324937,-100.0,-100.0
324945,-100.0,-100.0
353034,-100.0,-100.0
