,A3QFK8SWWMHIW,A3BPENSX5EVJ2,A2XZXWD30F6AN
331028,-100.0,-99.0,-100.0
331040,-100.0,-99.0,-100.0
331055,-100.0,-99.0,-100.0
331061,-100.0,-99.0,-100.0
331069,-100.0,-99.0,-100.0
331093,-100.0,-99.0,-100.0
331099,-100.0,-99.0,-100.0
331108,-100.0,-99.0,-100.0
331130,-100.0,-99.0,-100.0
331146,-100.0,-99.0,-100.0
331160,-100.0,-99.0,-100.0
331172,-100.0,-99.0,-100.0
331180,-100.0,-99.0,-100.0
331192,-100.0,-99.0,-100.0
331198,-100.0,-99.0,-100.0
331209,-100.0,-99.0,-100.0
331221,-100.0,-99.0,-100.0
331242,-100.0,-99.0,-100.0
331310,-100.0,-99.0,-100.0
331321,-100.0,-99.0,-100.0
331335,-100.0,-99.0,-100.0
331346,-100.0,-99.0,-100.0
331358,-100.0,-99.0,-100.0
331380,-100.0,-99.0,-100.0
331387,-100.0,-99.0,-100.0
331408,-100.0,-99.0,-100.0
331420,-100.0,-99.0,-100.0
331441,-100.0,-99.0,-100.0
331446,-100.0,-99.0,-100.0
331452,-100.0,-99.0,-100.0
331463,-100.0,-99.0,-100.0
331470,-100.0,-99.0,-100.0
331477,-100.0,-99.0,-100.0
369296,-100.0,-99.0,-100.0
369315,-100.0,-99.0,-99.0
369319,-100.0,-99.0,-99.0
369348,-100.0,-99.0,-97.0
369353,-100.0,-99.0,-97.0
369401,-100.0,-99.0,-94.0
369405,-100.0,-99.0,-94.0
369436,-100.0,-99.0,-91.0
369440,-100.0,-99.0,-91.0
369471,-100.0,-99.0,-89.0
369476,-100.0,-99.0,-89.0
369489,-100.0,-99.0,-88.0
369493,-100.0,-99.0,-88.0
369506,-100.0,-99.0,-87.0
369509,-100.0,-99.0,-87.0
369523,-100.0,-99.0,-86.0
369525,-100.0,-99.0,-86.0
369530,-100.0,-99.0,-85.0
369534,-100.0,-99.0,-85.0
369547,-100.0,-99.0,-84.0
369860,-100.0,-99.0,-84.0
369896,-100.0,-99.0,-83.0
369907,-100.0,-99.0,-83.0
369940,-100.0,-99.0,-81.0
369945,-100.0,-99.0,-81.0
369965,-100.0,-99.0,-79.0
369970,-100.0,-99.0,-79.0
369982,-100.0,-99.0,-78.0
369987,-100.0,-99.0,-78.0
370000,-100.0,-99.0,-76.0
370004,-100.0,-99.0,-76.0
370017,-100.0,-99.0,-75.0
370020,-100.0,-99.0,-75.0
370035,-100.0,-99.0,-74.0
370038,-100.0,-99.0,-74.0
370053,-100.0,-99.0,-73.0
370056,-100.0,-99.0,-73.0
370070,-100.0,-99.0,-72.0
370540,-100.0,-99.0,-72.0
370557,-100.0,-99.0,-71.0
370559,-100.0,-99.0,-71.0
370575,-100.0,-99.0,-70.0
370577,-100.0,-99.0,-70.0
370581,-100.0,-99.0,-69.0
370584,-100.0,-99.0,-69.0
370600,-100.0,-99.0,-68.0
370628,-100.0,-99.0,-68.0
370672,-100.0,-99.0,-66.0
370682,-100.0,-99.0,-66.0
370708,-100.0,-99.0,-65.0
370869,-100.0,-99.0,-65.0
370889,-100.0,-99.0,-64.0
370909,-100.0,-99.0,-64.0
370921,-100.0,-99.0,-63.0
370926,-100.0,-99.0,-63.0
370938,-100.0,-99.0,-62.0
370944,-100.0,-99.0,-62.0
370957,-100.0,-99.0,-61.0
370965,-100.0,-99.0,-61.0
370974,-100.0,-99.0,-59.0
371088,-100.0,-99.0,-59.0
371107,-100.0,-99.0,-58.0
371111,-100.0,-99.0,-58.0
371121,-100.0,-99.0,-57.0
371126,-100.0,-99.0,-57.0
371156,-100.0,-99.0,-55.0
371160,-100.0,-99.0,-55.0
371174,-100.0,-99.0,-54.0
371269,-100.0,-99.0,-54.0
371287,-100.0,-99.0,-53.0
371290,-100.0,-99.0,-53.0
371304,-100.0,-99.0,-52.0
371333,-100.0,-99.0,-52.0
371340,-100.0,-99.0,-51.0
371346,-100.0,-99.0,-51.0
371360,-100.0,-99.0,-50.0
374545,-100.0,-99.0,-50.0
374563,-100.0,-99.0,-49.0
374566,-100.0,-99.0,-49.0
374580,-100.0,-99.0,-48.0
374587,-100.0,-99.0,-48.0
374632,-100.0,-99.0,-44.0
374637,-100.0,-99.0,-44.0
374639,-100.0,-99.0,-43.0
374644,-100.0,-99.0,-43.0
374656,-100.0,-99.0,-42.0
374661,-100.0,-99.0,-42.0
374692,-100.0,-99.0,-40.0
374695,-100.0,-99.0,-40.0
374708,-100.0,-99.0,-39.0
374712,-100.0,-99.0,-39.0
374727,-100.0,-99.0,-38.0
374730,-100.0,-99.0,-38.0
374745,-100.0,-99.0,-37.0
374830,-100.0,-99.0,-37.0
374911,-100.0,-98.0,-37.0
375020,-100.0,-97.8,-37.0
375069,-100.0,-97.6,-36.0
375091,-100.0,-97.4,-35.0
375096,-100.0,-97.2,-35.0
375099,-100.0,-97.0,-34.0
375110,-100.0,-96.75,-33.0
375115,-100.0,-96.5,-33.0
375129,-100.0,-96.25,-32.0
375168,-100.0,-96.0,-32.0
375271,-100.0,-96.0,-32.0
375419,-100.0,-95.0,-32.0
375459,-100.0,-95.0,-32.0
375460,-100.0,-95.0,-32.0
375476,-100.0,-95.0,-32.0
375484,-100.0,-95.0,-32.0
375505,-100.0,-95.0,-32.0
375511,-100.0,-94.88888888888889,-32.0
375521,-100.0,-94.77777777777777,-32.0
375548,-100.0,-94.66666666666667,-32.0
375554,-100.0,-94.55555555555556,-32.0
375563,-100.0,-94.44444444444444,-32.0
375568,-100.0,-94.33333333333333,-32.0
375581,-100.0,-94.22222222222223,-32.0
375584,-100.0,-94.11111111111111,-32.0
375594,-100.0,-94.0,-32.0
375599,-100.0,-94.0,-32.0
375602,-100.0,-94.0,-32.0
375617,-100.0,-94.0,-32.0
375620,-100.0,-94.0,-32.0
375641,-100.0,-94.0,-32.0
375644,-100.0,-94.0,-32.0
375654,-100.0,-94.0,-32.0
375658,-100.0,-94.0,-31.666666666666668
375663,-100.0,-94.0,-31.333333333333332
375676,-100.0,-94.0,-31.0
375679,-100.0,-94.0,-30.75
375693,-100.0,-94.0,-30.5
375697,-100.0,-94.0,-30.25
375711,-100.0,-94.0,-30.0
375715,-100.0,-94.0,-29.0
375726,-100.0,-94.0,-28.0
375729,-100.0,-94.0,-28.0
375733,-100.0,-94.0,-28.0
375742,-100.0,-94.0,-27.0
375747,-100.0,-94.0,-27.0
375748,-100.0,-94.0,-27.0
375751,-100.0,-94.0,-26.5
375760,-100.0,-94.0,-26.0
375764,-100.0,-94.0,-26.0
375767,-100.0,-94.0,-26.0
375782,-100.0,-94.0,-26.0
375786,-100.0,-94.0,-26.0
375800,-100.0,-94.0,-26.0
375803,-100.0,-94.0,-26.0
375808,-100.0,-94.0,-26.0
375817,-100.0,-93.875,-26.0
375820,-100.0,-93.75,-26.0
375824,-100.0,-93.625,-26.0
375827,-100.0,-93.5,-26.0
375841,-100.0,-93.375,-26.0
375846,-100.0,-93.25,-26.0
375859,-100.0,-93.125,-26.0
375862,-100.0,-93.0,-26.0
375876,-100.0,-93.0,-26.0
375879,-100.0,-93.0,-26.0
375894,-100.0,-93.0,-26.0
375897,-100.0,-93.0,-26.0
375912,-100.0,-93.0,-26.0
375915,-100.0,-93.0,-26.0
375930,-100.0,-93.0,-26.0
375933,-100.0,-93.0,-26.0
375939,-100.0,-93.0,-26.0
375947,-100.0,-92.92307692307692,-26.0
375951,-100.0,-92.84615384615384,-26.0
375964,-100.0,-92.76923076923077,-26.0
375968,-100.0,-92.6923076923077,-26.0
375982,-100.0,-92.61538461538461,-26.0
375985,-100.0,-92.53846153846153,-26.0
376000,-100.0,-92.46153846153847,-26.0
376003,-100.0,-92.38461538461539,-26.0
376014,-100.0,-92.3076923076923,-26.0
376018,-100.0,-92.23076923076923,-25.666666666666668
376021,-100.0,-92.15384615384616,-25.333333333333332
376034,-100.0,-92.07692307692308,-25.0
376038,-100.0,-92.0,-24.666666666666668
376039,-100.0,-92.0,-24.333333333333332
376049,-100.0,-92.0,-24.0
376052,-100.0,-92.0,-24.0
376055,-100.0,-92.0,-23.75
376060,-100.0,-92.0,-23.5
376063,-100.0,-92.0,-23.25
376066,-100.0,-92.0,-23.0
376070,-100.0,-92.0,-23.0
376077,-100.0,-92.0,-22.666666666666668
376080,-100.0,-92.0,-22.333333333333332
376082,-100.0,-92.0,-22.0
376086,-100.0,-92.0,-22.0
376094,-100.0,-92.0,-21.333333333333332
376098,-100.0,-92.0,-20.666666666666668
376104,-100.0,-92.0,-20.0
376113,-100.0,-92.0,-20.0
376116,-100.0,-92.0,-20.0
376129,-100.0,-92.0,-20.0
376134,-100.0,-92.0,-20.0
376135,-100.0,-92.0,-20.0
376148,-100.0,-91.92857142857143,-20.0
376151,-100.0,-91.85714285714286,-20.0
376165,-100.0,-91.78571428571429,-20.0
376168,-100.0,-91.71428571428571,-20.0
376183,-100.0,-91.64285714285714,-20.0
376186,-100.0,-91.57142857142857,-20.0
376200,-100.0,-91.5,-20.0
376204,-100.0,-91.42857142857143,-20.0
376218,-100.0,-91.35714285714286,-20.0
376222,-100.0,-91.28571428571429,-20.0
376234,-100.0,-91.21428571428571,-20.0
376239,-100.0,-91.14285714285714,-20.0
376253,-100.0,-91.07142857142857,-20.0
376254,-100.0,-91.0,-20.0
376256,-100.0,-91.0,-20.0
376260,-100.0,-91.0,-20.0
376263,-100.0,-91.0,-20.0
376278,-100.0,-91.0,-20.0
376281,-100.0,-91.0,-20.0
376295,-100.0,-91.0,-20.0
376300,-100.0,-91.0,-20.0
376313,-100.0,-91.0,-20.0
376317,-100.0,-91.0,-20.0
376339,-100.0,-91.0,-20.0
376345,-100.0,-91.0,-19.0
376348,-100.0,-91.0,-19.0
376349,-100.0,-91.0,-19.0
376353,-100.0,-91.0,-18.75
376354,-100.0,-91.0,-18.5
376355,-100.0,-91.0,-18.25
376359,-100.0,-91.0,-18.0
376365,-100.0,-91.0,-18.0
376371,-100.0,-91.0,-17.5
376377,-100.0,-91.0,-17.0
376383,-100.0,-91.0,-17.0
376384,-100.0,-91.0,-17.0
376389,-100.0,-91.0,-16.5
376395,-100.0,-91.0,-16.0
376401,-100.0,-90.9375,-16.0
376404,-100.0,-90.875,-15.5
376412,-100.0,-90.8125,-15.0
376414,-100.0,-90.75,-15.0
376419,-100.0,-90.6875,-15.0
376431,-100.0,-90.625,-14.0
376436,-100.0,-90.5625,-14.0
376447,-100.0,-90.5,-13.0
376454,-100.0,-90.4375,-13.0
376457,-100.0,-90.375,-12.5
376465,-100.0,-90.3125,-12.0
376476,-100.0,-90.25,-12.0
376509,-100.0,-90.1875,-12.0
376519,-100.0,-90.125,-12.0
376533,-100.0,-90.0625,-12.0
376562,-100.0,-90.0,-12.0
376645,-100.0,-90.0,-12.0
376703,-100.0,-89.9090909090909,-12.0
376734,-100.0,-89.81818181818181,-10.0
376739,-100.0,-89.72727272727273,-10.0
376752,-100.0,-89.63636363636364,-9.0
376756,-100.0,-89.54545454545455,-9.0
376769,-100.0,-89.45454545454545,-8.0
376772,-100.0,-89.36363636363636,-8.0
376776,-100.0,-89.27272727272727,-7.0
376779,-100.0,-89.18181818181819,-7.0
376794,-100.0,-89.0909090909091,-6.0
376827,-100.0,-89.0,-6.0
376970,-100.0,-88.0,-6.0
377030,-100.0,-88.0,-6.0
377041,-100.0,-88.0,-5.5
377048,-100.0,-88.0,-5.0
377051,-100.0,-88.0,-5.0
377056,-100.0,-88.0,-4.5
377063,-100.0,-88.0,-4.0
377067,-100.0,-88.0,-4.0
377068,-100.0,-88.0,-4.0
377082,-100.0,-88.0,-3.0
377085,-100.0,-88.0,-3.0
377089,-100.0,-88.0,-2.5
377098,-100.0,-88.0,-2.0
377101,-100.0,-88.0,-2.0
377103,-100.0,-88.0,-2.0
377108,-100.0,-88.0,-1.5
377116,-100.0,-88.0,-1.0
377131,-100.0,-88.0,-1.0
377143,-100.0,-88.0,-1.0
377157,-100.0,-88.0,-1.0
377167,-100.0,-87.8,-1.0
377176,-100.0,-87.6,-1.0
377190,-100.0,-87.4,-1.0
377202,-100.0,-87.2,-1.0
377257,-100.0,-87.0,-1.0
377352,-100.0,-87.0,-1.0
377370,-100.0,-87.0,0.0
377372,-100.0,-87.0,0.0
377385,-100.0,-87.0,1.0
377390,-100.0,-87.0,1.0
377403,-100.0,-87.0,2.0
377406,-100.0,-87.0,2.0
377410,-100.0,-87.0,4.0
377413,-100.0,-87.0,4.0
377432,-100.0,-87.0,5.0
377476,-100.0,-87.0,5.0
377540,-100.0,-86.0,5.0
377600,-100.0,-86.0,5.0
377610,-100.0,-86.0,5.0
377626,-100.0,-86.0,5.0
377629,-100.0,-86.0,5.0
377634,-100.0,-86.0,5.5
377647,-100.0,-86.0,6.0
377651,-100.0,-86.0,6.0
377661,-100.0,-86.0,6.5
377662,-100.0,-86.0,7.0
377667,-100.0,-86.0,7.0
377670,-100.0,-86.0,7.5
377679,-100.0,-86.0,8.0
377683,-100.0,-86.0,8.0
377696,-100.0,-86.0,8.5
377698,-100.0,-86.0,9.0
377701,-100.0,-86.0,9.0
377705,-100.0,-86.0,9.5
377715,-100.0,-86.0,10.0
377727,-100.0,-86.0,10.0
377731,-100.0,-85.75,10.0
377741,-100.0,-85.5,10.0
377767,-100.0,-85.25,10.0
377775,-100.0,-85.0,10.0
377842,-100.0,-84.0,10.0
377894,-100.0,-84.0,10.0
377944,-100.0,-84.0,11.0
377978,-100.0,-84.0,11.0
378047,-100.0,-83.0,11.0
378151,-100.0,-83.0,11.0
378186,-100.0,-83.0,13.0
378189,-100.0,-83.0,13.0
378198,-100.0,-83.0,13.5
378203,-100.0,-82.83333333333333,14.0
378207,-100.0,-82.66666666666667,14.0
378219,-100.0,-82.5,15.0
378223,-100.0,-82.33333333333333,15.0
378237,-100.0,-82.16666666666667,16.0
378238,-100.0,-82.0,16.0
378327,-100.0,-81.83333333333333,16.0
378330,-100.0,-81.66666666666667,16.0
378341,-100.0,-81.5,16.0
378346,-100.0,-81.33333333333333,16.0
378350,-100.0,-81.16666666666667,16.0
378358,-100.0,-81.0,16.0
378363,-100.0,-81.0,16.0
378366,-100.0,-81.0,16.0
378369,-100.0,-81.0,16.0
378376,-100.0,-81.0,16.0
378381,-100.0,-81.0,16.0
378385,-100.0,-81.0,16.0
378388,-100.0,-81.0,16.333333333333332
378391,-100.0,-81.0,16.666666666666668
378403,-100.0,-81.0,17.0
378405,-100.0,-81.0,17.0
378406,-100.0,-81.0,17.0
378409,-100.0,-81.0,17.333333333333332
378422,-100.0,-81.0,17.666666666666668
378423,-100.0,-81.0,18.0
378426,-100.0,-81.0,18.0
378431,-100.0,-81.0,18.0
378440,-100.0,-80.75,18.0
378443,-100.0,-80.5,18.0
378452,-100.0,-80.25,18.0
378455,-100.0,-80.0,18.0
378459,-100.0,-80.0,18.0
378462,-100.0,-80.0,18.0
378463,-100.0,-80.0,18.0
378467,-100.0,-80.0,18.0
378476,-100.0,-80.0,18.0
378479,-100.0,-80.0,18.0
378494,-100.0,-80.0,18.0
378499,-100.0,-80.0,18.0
378504,-100.0,-80.0,18.0
378511,-100.0,-79.66666666666667,18.0
378515,-100.0,-79.33333333333333,18.0
378517,-100.0,-79.0,18.0
378528,-100.0,-79.0,18.0
378532,-100.0,-79.0,18.0
378545,-100.0,-79.0,18.0
378550,-100.0,-79.0,18.0
378564,-100.0,-79.0,18.0
378567,-100.0,-79.0,18.0
378582,-100.0,-79.0,18.0
378587,-100.0,-79.0,18.0
378599,-100.0,-79.0,18.0
378600,-100.0,-79.0,18.0
378603,-100.0,-78.95238095238095,18.0
378606,-100.0,-78.9047619047619,18.0
378611,-100.0,-78.85714285714286,18.0
378623,-100.0,-78.80952380952381,18.0
378626,-100.0,-78.76190476190476,18.5
378639,-100.0,-78.71428571428571,19.0
378641,-100.0,-78.66666666666667,19.0
378644,-100.0,-78.61904761904762,19.0
378653,-100.0,-78.57142857142857,20.0
378658,-100.0,-78.52380952380952,20.0
378664,-100.0,-78.47619047619048,20.5
378672,-100.0,-78.42857142857143,21.0
378676,-100.0,-78.38095238095238,21.0
378677,-100.0,-78.33333333333333,21.0
378679,-100.0,-78.28571428571429,22.0
378680,-100.0,-78.23809523809524,22.0
378684,-100.0,-78.19047619047619,22.0
378694,-100.0,-78.14285714285714,22.333333333333332
378697,-100.0,-78.0952380952381,22.666666666666668
378702,-100.0,-78.04761904761905,23.0
378704,-100.0,-78.0,23.0
378708,-100.0,-78.0,23.0
378711,-100.0,-78.0,23.333333333333332
378717,-100.0,-78.0,23.666666666666668
378722,-100.0,-78.0,24.0
378729,-100.0,-78.0,24.0
378732,-100.0,-78.0,24.0
378736,-100.0,-78.0,24.0
378747,-100.0,-78.0,25.0
378750,-100.0,-78.0,26.0
378755,-100.0,-78.0,26.0
378756,-100.0,-78.0,26.0
378758,-100.0,-78.0,26.333333333333332
378764,-100.0,-77.98461538461538,26.666666666666668
378767,-100.0,-77.96923076923076,27.0
378768,-100.0,-77.95384615384616,27.0
378773,-100.0,-77.93846153846154,27.0
378782,-100.0,-77.92307692307692,27.5
378784,-100.0,-77.9076923076923,28.0
378786,-100.0,-77.8923076923077,28.0
378791,-100.0,-77.87692307692308,28.0
378800,-100.0,-77.86153846153846,28.5
378801,-100.0,-77.84615384615384,29.0
378803,-100.0,-77.83076923076923,29.0
378808,-100.0,-77.81538461538462,29.0
378816,-100.0,-77.8,29.5
378818,-100.0,-77.78461538461538,30.0
378824,-100.0,-77.76923076923077,30.0
378828,-100.0,-77.75384615384615,30.5
378837,-100.0,-77.73846153846154,31.0
378841,-100.0,-77.72307692307692,31.0
378843,-100.0,-77.70769230769231,31.0
378844,-100.0,-77.6923076923077,32.0
378855,-100.0,-77.67692307692307,33.0
378859,-100.0,-77.66153846153846,33.0
378861,-100.0,-77.64615384615385,33.0
378862,-100.0,-77.63076923076923,33.5
378873,-100.0,-77.61538461538461,34.0
378877,-100.0,-77.6,34.0
378880,-100.0,-77.58461538461539,34.0
378881,-100.0,-77.56923076923077,34.5
378889,-100.0,-77.55384615384615,35.0
378895,-100.0,-77.53846153846153,35.0
378898,-100.0,-77.52307692307693,35.5
378907,-100.0,-77.50769230769231,36.0
378911,-100.0,-77.49230769230769,36.0
378912,-100.0,-77.47692307692307,36.5
378913,-100.0,-77.46153846153847,37.0
378918,-100.0,-77.44615384615385,37.0
378919,-100.0,-77.43076923076923,37.0
378929,-100.0,-77.41538461538461,37.5
378932,-100.0,-77.4,38.0
378937,-100.0,-77.38461538461539,38.0
378947,-100.0,-77.36923076923077,38.5
378950,-100.0,-77.35384615384615,39.0
378951,-100.0,-77.33846153846154,39.0
378955,-100.0,-77.32307692307693,39.0
378965,-100.0,-77.3076923076923,39.5
378967,-100.0,-77.29230769230769,40.0
378969,-100.0,-77.27692307692308,40.0
378972,-100.0,-77.26153846153846,40.0
378982,-100.0,-77.24615384615385,40.5
378983,-100.0,-77.23076923076923,41.0
378985,-100.0,-77.21538461538462,41.0
378991,-100.0,-77.2,41.0
379001,-100.0,-77.18461538461538,42.0
379005,-100.0,-77.16923076923077,42.0
379007,-100.0,-77.15384615384616,42.0
379017,-100.0,-77.13846153846154,43.0
379019,-100.0,-77.12307692307692,44.0
379020,-100.0,-77.1076923076923,44.0
379024,-100.0,-77.0923076923077,44.0
379033,-100.0,-77.07692307692308,44.333333333333336
379035,-100.0,-77.06153846153846,44.666666666666664
379036,-100.0,-77.04615384615384,45.0
379043,-100.0,-77.03076923076924,45.0
379044,-100.0,-77.01538461538462,45.333333333333336
379053,-100.0,-77.0,45.666666666666664
379054,-100.0,-76.96,46.0
379061,-100.0,-76.92,46.0
379071,-100.0,-76.88,47.0
379078,-100.0,-76.84,47.0
379083,-100.0,-76.8,47.5
379088,-100.0,-76.76,48.0
379089,-100.0,-76.72,48.0
379094,-100.0,-76.68,48.0
379104,-100.0,-76.64,48.5
379106,-100.0,-76.6,49.0
379113,-100.0,-76.56,49.0
379114,-100.0,-76.52,50.0
379120,-100.0,-76.48,50.0
379132,-100.0,-76.44,51.0
379137,-100.0,-76.4,51.0
379149,-100.0,-76.36,53.0
379154,-100.0,-76.32,53.0
379155,-100.0,-76.28,53.0
379164,-100.0,-76.24,53.5
379165,-100.0,-76.2,54.0
379173,-100.0,-76.16,54.0
379183,-100.0,-76.12,55.0
379189,-100.0,-76.08,55.0
379200,-100.0,-76.04,56.0
379204,-100.0,-76.0,56.0
379207,-100.0,-76.0,56.0
379219,-100.0,-76.0,57.0
379225,-100.0,-76.0,57.0
379233,-100.0,-76.0,57.5
379237,-100.0,-76.0,58.0
379243,-100.0,-76.0,58.0
379253,-100.0,-76.0,59.0
379259,-100.0,-76.0,59.0
379270,-100.0,-76.0,60.0
379278,-100.0,-76.0,60.0
379289,-100.0,-76.0,61.0
379295,-100.0,-76.0,61.0
379306,-100.0,-76.0,63.0
379312,-100.0,-76.0,63.0
379317,-100.0,-76.0,63.5
379327,-100.0,-75.85714285714286,64.0
379344,-100.0,-75.71428571428571,64.0
379356,-100.0,-75.57142857142857,65.0
379379,-100.0,-75.42857142857143,65.0
379391,-100.0,-75.28571428571429,66.0
379406,-100.0,-75.14285714285714,66.0
379417,-100.0,-75.0,66.5
379418,-100.0,-75.0,67.0
379424,-100.0,-75.0,67.0
379437,-100.0,-75.0,68.0
379442,-100.0,-75.0,68.0
379455,-100.0,-75.0,70.0
379460,-100.0,-75.0,70.0
379470,-100.0,-75.0,71.0
379476,-100.0,-75.0,71.0
379489,-100.0,-75.0,72.0
379495,-100.0,-75.0,72.0
379506,-100.0,-75.0,73.0
379541,-100.0,-75.0,73.0
379542,-100.0,-75.0,74.0
379549,-100.0,-75.0,74.0
379566,-100.0,-74.94444444444444,74.0
379581,-100.0,-74.88888888888889,75.0
379595,-100.0,-74.83333333333333,75.0
379601,-100.0,-74.77777777777777,76.0
379604,-100.0,-74.72222222222223,76.0
379619,-100.0,-74.66666666666667,77.0
379623,-100.0,-74.61111111111111,77.0
379634,-100.0,-74.55555555555556,78.0
379640,-100.0,-74.5,78.0
379653,-100.0,-74.44444444444444,79.0
379657,-100.0,-74.38888888888889,79.0
379670,-100.0,-74.33333333333333,80.0
379674,-100.0,-74.27777777777777,80.0
379692,-100.0,-74.22222222222223,81.0
379695,-100.0,-74.16666666666667,81.0
379707,-100.0,-74.11111111111111,82.0
379711,-100.0,-74.05555555555556,82.0
379723,-100.0,-74.0,82.5
379726,-100.0,-73.94444444444444,83.0
379729,-100.0,-73.88888888888889,83.0
379742,-100.0,-73.83333333333333,84.0
379743,-100.0,-73.77777777777777,84.0
379747,-100.0,-73.72222222222223,84.0
379752,-100.0,-73.66666666666667,85.0
379759,-100.0,-73.61111111111111,86.0
379767,-100.0,-73.55555555555556,87.0
379783,-100.0,-73.5,88.0
379787,-100.0,-73.44444444444444,88.0
379789,-100.0,-73.38888888888889,88.5
379800,-100.0,-73.33333333333333,89.0
379804,-100.0,-73.27777777777777,89.0
379817,-100.0,-73.22222222222223,90.0
379818,-100.0,-73.16666666666667,90.0
379822,-100.0,-73.11111111111111,90.0
379827,-100.0,-73.05555555555556,90.33333333333333
379829,-100.0,-73.0,90.66666666666667
379835,-100.0,-72.85714285714286,91.0
379858,-100.0,-72.71428571428571,91.0
379866,-100.0,-72.57142857142857,91.0
379895,-100.0,-72.42857142857143,91.0
379903,-100.0,-72.28571428571429,91.0
379904,-100.0,-72.14285714285714,91.0
380065,-100.0,-72.0,91.0
380254,-100.0,-72.0,91.0
380270,-100.0,-72.0,91.5
380272,-100.0,-71.88888888888889,92.0
380274,-100.0,-71.77777777777777,92.0
380287,-100.0,-71.66666666666667,93.0
380290,-100.0,-71.55555555555556,93.0
380304,-100.0,-71.44444444444444,94.0
380307,-100.0,-71.33333333333333,94.0
380322,-100.0,-71.22222222222223,95.0
380325,-100.0,-71.11111111111111,95.0
380340,-100.0,-71.0,96.0
380343,-100.0,-70.85714285714286,96.0
380357,-100.0,-70.71428571428571,97.0
380360,-100.0,-70.57142857142857,97.0
380376,-100.0,-70.42857142857143,99.0
380378,-100.0,-70.28571428571429,99.0
380393,-100.0,-70.14285714285714,100.0
380554,-100.0,-70.0,100.0
380666,-100.0,-70.0,100.0
380824,-100.0,-69.0,100.0
380968,-100.0,-69.0,100.0
381164,-100.0,-68.0,100.0
381324,-100.0,-67.0,100.0
381408,-100.0,-67.0,100.0
381415,-100.0,-67.0,99.5
381441,-100.0,-66.85714285714286,99.0
381459,-100.0,-66.71428571428571,99.0
381486,-100.0,-66.57142857142857,97.0
381494,-100.0,-66.42857142857143,97.0
381520,-100.0,-66.28571428571429,95.0
381526,-100.0,-66.14285714285714,95.0
381538,-100.0,-66.0,94.0
381543,-100.0,-66.0,94.0
381574,-100.0,-66.0,92.0
381578,-100.0,-66.0,92.0
381591,-100.0,-66.0,91.0
381595,-100.0,-66.0,91.0
381607,-100.0,-66.0,90.0
381612,-100.0,-66.0,90.0
381625,-100.0,-66.0,88.0
381630,-100.0,-66.0,88.0
381643,-100.0,-66.0,87.0
381647,-100.0,-66.0,87.0
381661,-100.0,-66.0,86.0
381664,-100.0,-66.0,86.0
381668,-100.0,-66.0,85.0
381672,-100.0,-66.0,85.0
381685,-100.0,-66.0,84.0
381689,-100.0,-65.9090909090909,84.0
381702,-100.0,-65.81818181818181,83.0
381705,-100.0,-65.72727272727273,83.0
381720,-100.0,-65.63636363636364,82.0
381723,-100.0,-65.54545454545455,82.0
381737,-100.0,-65.45454545454545,81.0
381740,-100.0,-65.36363636363636,81.0
381755,-100.0,-65.27272727272727,80.0
381758,-100.0,-65.18181818181819,80.0
381766,-100.0,-65.0909090909091,79.33333333333333
381771,-100.0,-65.0,78.66666666666667
381773,-100.0,-65.0,78.0
381776,-100.0,-65.0,78.0
381781,-100.0,-65.0,77.66666666666667
381786,-100.0,-65.0,77.33333333333333
381790,-100.0,-65.0,77.0
381792,-100.0,-65.0,77.0
381800,-100.0,-65.0,76.75
381805,-100.0,-65.0,76.5
381806,-100.0,-65.0,76.25
381807,-100.0,-65.0,76.0
381810,-100.0,-65.0,76.0
381811,-100.0,-65.0,76.0
381823,-100.0,-65.0,75.5
381825,-100.0,-65.0,75.0
381827,-100.0,-65.0,75.0
381829,-100.0,-65.0,75.0
381842,-100.0,-65.0,74.5
381843,-100.0,-65.0,74.0
381846,-100.0,-65.0,74.0
381848,-100.0,-65.0,74.0
381860,-100.0,-65.0,73.5
381864,-100.0,-65.0,73.0
381876,-100.0,-65.0,72.5
381880,-100.0,-65.0,72.0
381881,-100.0,-65.0,72.0
381884,-100.0,-65.0,72.0
381894,-100.0,-65.0,71.66666666666667
381897,-100.0,-65.0,71.33333333333333
381899,-100.0,-65.0,71.0
381908,-100.0,-65.0,70.0
381912,-100.0,-65.0,70.0
381916,-100.0,-65.0,69.25
381929,-100.0,-65.0,68.5
381933,-100.0,-65.0,67.75
381937,-100.0,-65.0,67.0
381940,-100.0,-65.0,67.0
381943,-100.0,-65.0,66.75
381947,-100.0,-64.91666666666667,66.5
381952,-100.0,-64.83333333333333,66.25
381956,-100.0,-64.75,66.0
381960,-100.0,-64.66666666666667,66.0
381964,-100.0,-64.58333333333333,65.6
381969,-100.0,-64.5,65.2
381982,-100.0,-64.41666666666667,64.8
381987,-100.0,-64.33333333333333,64.4
381994,-100.0,-64.25,64.0
381997,-100.0,-64.16666666666667,64.0
382000,-100.0,-64.08333333333333,63.666666666666664
382005,-100.0,-64.0,63.333333333333336
382008,-100.0,-63.9375,63.0
382013,-100.0,-63.875,63.0
382043,-100.0,-63.8125,61.0
382047,-100.0,-63.75,61.0
382061,-100.0,-63.6875,60.0
382065,-100.0,-63.625,60.0
382077,-100.0,-63.5625,58.0
382083,-100.0,-63.5,58.0
382096,-100.0,-63.4375,57.0
