,A3BPENSX5EVJ2,A1EUJEHDI66UT,A23KB5AO13NF7
162313,-100.0,,-100.0
162330,-100.0,,-100.0
162344,-100.0,,-100.0
162356,-100.0,,-100.0
162368,-100.0,,-100.0
162379,-100.0,,-100.0
162391,-100.0,,-100.0
162406,-100.0,,-100.0
162424,-100.0,,-100.0
162456,-100.0,,-100.0
162470,-100.0,,-100.0
162482,-100.0,,-100.0
162493,-100.0,,-100.0
162505,-100.0,,-100.0
162518,-100.0,,-100.0
162529,-100.0,,-100.0
162542,-100.0,,-100.0
162554,-100.0,,-100.0
162567,-100.0,,-100.0
162579,-100.0,,-100.0
162593,-100.0,,-100.0
162605,-100.0,,-100.0
162619,-100.0,,-100.0
162630,-100.0,,-100.0
162644,-100.0,,-100.0
162657,-100.0,,-100.0
162669,-100.0,,-100.0
162702,-100.0,,-100.0
162714,-100.0,,-100.0
162729,-100.0,,-100.0
162745,-100.0,,-100.0
162757,-100.0,,-100.0
162770,-100.0,,-100.0
162781,-100.0,,-100.0
162797,-100.0,,-100.0
162818,-100.0,,-100.0
162830,-100.0,,-100.0
162843,-100.0,,-100.0
162855,-100.0,,-100.0
162867,-100.0,,-100.0
162881,-100.0,,-100.0
162892,-100.0,,-100.0
162908,-100.0,,-100.0
162920,-100.0,,-100.0
162933,-100.0,,-100.0
162944,-100.0,,-100.0
162955,-100.0,,-100.0
162967,-100.0,,-100.0
162980,-100.0,,-100.0
163021,-100.0,,-100.0
163037,-100.0,,-100.0
163048,-100.0,,-100.0
163061,-100.0,,-100.0
163073,-100.0,,-100.0
163085,-100.0,,-100.0
163098,-100.0,,-100.0
163109,-100.0,,-100.0
163120,-100.0,,-100.0
163134,-100.0,,-100.0
163148,-100.0,,-100.0
163163,-100.0,,-100.0
163174,-100.0,,-100.0
163190,-100.0,,-100.0
163201,-100.0,,-100.0
163211,-100.0,,-100.0
163222,-100.0,,-100.0
163236,-100.0,,-100.0
163246,-100.0,,-100.0
163258,-100.0,,-100.0
163269,-100.0,,-100.0
163279,-100.0,,-100.0
163290,-100.0,,-100.0
163305,-100.0,,-100.0
163320,-100.0,,-100.0
163336,-100.0,,-100.0
163347,-100.0,,-100.0
163359,-100.0,,-100.0
163370,-100.0,,-100.0
163381,-100.0,,-100.0
163394,-100.0,,-100.0
163405,-100.0,,-100.0
163417,-100.0,,-100.0
163428,-100.0,,-100.0
163460,-100.0,,-100.0
163473,-100.0,,-100.0
163487,-100.0,,-100.0
163500,-100.0,,-100.0
163512,-100.0,,-100.0
163524,-100.0,,-100.0
163535,-100.0,,-100.0
163545,-100.0,,-100.0
163556,-100.0,,-100.0
163568,-100.0,,-100.0
163579,-100.0,,-100.0
163593,-100.0,,-100.0
163604,-100.0,,-100.0
163615,-100.0,,-100.0
163627,-100.0,,-100.0
163643,-100.0,,-100.0
163655,-100.0,,-100.0
163667,-100.0,,-100.0
163679,-100.0,,-100.0
163689,-100.0,,-100.0
163700,-100.0,,-100.0
163711,-100.0,,-100.0
164992,-100.0,,-100.0
165011,-100.0,,-100.0
165042,-100.0,,-100.0
165102,-100.0,,-100.0
165143,-100.0,,-100.0
165176,-100.0,,-100.0
165210,-100.0,,-100.0
165226,-100.0,,-100.0
165242,-100.0,,-100.0
165259,-100.0,,-100.0
165276,-100.0,,-100.0
165293,-100.0,,-100.0
165310,-100.0,,-100.0
165344,-100.0,,-100.0
165376,-100.0,,-100.0
165393,-100.0,,-100.0
165410,-100.0,,-100.0
165426,-100.0,,-100.0
165443,-100.0,,-100.0
165459,-100.0,,-100.0
165476,-100.0,,-100.0
165512,-100.0,,-100.0
165543,-100.0,,-100.0
165560,-100.0,,-100.0
165576,-100.0,,-100.0
165593,-100.0,,-100.0
165609,-100.0,,-100.0
165626,-100.0,,-100.0
165643,-100.0,,-100.0
165660,-100.0,,-100.0
165677,-100.0,,-100.0
165693,-100.0,,-100.0
165710,-100.0,,-100.0
165727,-100.0,,-100.0
165743,-100.0,,-100.0
165760,-100.0,,-100.0
165777,-100.0,,-100.0
165793,-100.0,,-100.0
165810,-100.0,,-100.0
165827,-100.0,,-100.0
165844,-100.0,,-100.0
165860,-100.0,,-100.0
165877,-100.0,,-100.0
165895,-100.0,,-100.0
165927,-100.0,,-100.0
165944,-100.0,,-100.0
165961,-100.0,,-100.0
165978,-100.0,,-100.0
166896,-100.0,,-100.0
166914,-100.0,,-100.0
166945,-100.0,,-100.0
166962,-100.0,,-100.0
166978,-100.0,,-100.0
166996,-100.0,,-100.0
167012,-100.0,,-100.0
167029,-100.0,,-100.0
167045,-100.0,,-100.0
167062,-100.0,,-100.0
167079,-100.0,,-100.0
167095,-100.0,,-100.0
167112,-100.0,,-100.0
167129,-100.0,,-100.0
167145,-100.0,,-100.0
167162,-100.0,,-100.0
167179,-100.0,,-100.0
167196,-100.0,,-100.0
167228,-100.0,,-100.0
167246,-100.0,,-100.0
167262,-100.0,,-100.0
167279,-100.0,,-100.0
167295,-100.0,,-100.0
167312,-100.0,,-100.0
167345,-100.0,,-100.0
167363,-100.0,,-100.0
167379,-100.0,,-100.0
167395,-100.0,,-100.0
167412,-100.0,,-100.0
167429,-100.0,,-100.0
167445,-100.0,,-100.0
167463,-100.0,,-100.0
167479,-100.0,,-100.0
167503,-100.0,,-100.0
167529,-100.0,,-100.0
167547,-100.0,,-100.0
167562,-100.0,,-100.0
167579,-100.0,,-100.0
167596,-100.0,,-100.0
167613,-100.0,,-100.0
167629,-100.0,,-100.0
167646,-100.0,,-100.0
167663,-100.0,,-100.0
167679,-100.0,,-100.0
167696,-100.0,,-100.0
167712,-100.0,,-100.0
167729,-100.0,,-100.0
167747,-100.0,,-100.0
167763,-100.0,,-100.0
167780,-100.0,,-100.0
167796,-100.0,,-100.0
167813,-100.0,,-100.0
167830,-100.0,,-100.0
167846,-100.0,,-100.0
167879,-100.0,,-100.0
167896,-100.0,,-100.0
167914,-100.0,,-100.0
167930,-100.0,,-100.0
167947,-100.0,,-100.0
167963,-100.0,,-100.0
167979,-100.0,,-100.0
167998,-100.0,,-100.0
168013,-100.0,,-100.0
168031,-100.0,,-100.0
168046,-100.0,,-100.0
168064,-100.0,,-100.0
168081,-100.0,,-100.0
168097,-100.0,,-100.0
168113,-100.0,,-100.0
168130,-100.0,,-100.0
168146,-100.0,,-100.0
168163,-100.0,,-100.0
168180,-100.0,,-100.0
168197,-100.0,,-100.0
168213,-100.0,,-100.0
168230,-100.0,,-100.0
168247,-100.0,,-100.0
168263,-100.0,,-100.0
168280,-100.0,,-100.0
168297,-100.0,,-100.0
168314,-100.0,,-100.0
168334,-100.0,,-100.0
168363,-100.0,,-100.0
168380,-100.0,,-100.0
168397,-100.0,,-100.0
168414,-100.0,,-100.0
168431,-100.0,,-100.0
168464,-100.0,,-100.0
168480,-100.0,,-100.0
168497,-100.0,,-100.0
168514,-100.0,,-100.0
168531,-100.0,,-100.0
168547,-100.0,,-100.0
168564,-100.0,,-100.0
168581,-100.0,,-100.0
168597,-100.0,,-100.0
168616,-100.0,,-100.0
168631,-100.0,,-100.0
168647,-100.0,,-100.0
168666,-100.0,,-100.0
168684,-100.0,,-100.0
168714,-100.0,,-100.0
168731,-100.0,,-100.0
168753,-100.0,,-100.0
168764,-100.0,,-100.0
168781,-100.0,,-100.0
168798,-100.0,,-100.0
168814,-100.0,,-100.0
168832,-100.0,,-100.0
168847,-100.0,,-100.0
168865,-100.0,,-100.0
168881,-100.0,,-100.0
168897,-100.0,,-100.0
168915,-100.0,,-100.0
168931,-100.0,,-100.0
168948,-100.0,,-100.0
168965,-100.0,,-100.0
168981,-100.0,,-100.0
187985,-100.0,,-100.0
187998,-100.0,,-100.0
188007,-100.0,,-100.0
188017,-100.0,,-100.0
188026,-100.0,,-100.0
188038,-100.0,,-100.0
188064,-100.0,,-100.0
188081,-100.0,,-100.0
188089,-100.0,,-100.0
188098,-100.0,,-100.0
188106,-100.0,,-100.0
188119,-100.0,,-100.0
188129,-100.0,,-100.0
188138,-100.0,,-100.0
188146,-100.0,,-100.0
188155,-100.0,,-100.0
188165,-100.0,,-100.0
188181,-100.0,,-100.0
188189,-100.0,,-100.0
188198,-100.0,,-100.0
188206,-100.0,,-100.0
188215,-100.0,,-100.0
188222,-100.0,,-100.0
188231,-100.0,,-100.0
188242,-100.0,,-100.0
188250,-100.0,,-100.0
188272,-100.0,,-100.0
188282,-100.0,,-100.0
188293,-100.0,,-100.0
188303,-100.0,,-100.0
188322,-100.0,,-100.0
188331,-100.0,,-100.0
188337,-100.0,,-100.0
188348,-100.0,,-100.0
188356,-100.0,,-100.0
188366,-100.0,,-100.0
188375,-100.0,,-100.0
188383,-100.0,,-100.0
188390,-100.0,,-100.0
188398,-100.0,,-100.0
188405,-100.0,,-100.0
188415,-100.0,,-100.0
188421,-100.0,,-100.0
188431,-100.0,,-100.0
188439,-100.0,,-100.0
188448,-100.0,,-100.0
188457,-100.0,,-100.0
188465,-100.0,,-100.0
188472,-100.0,,-100.0
188481,-100.0,,-100.0
188491,-100.0,,-100.0
188499,-100.0,,-100.0
188508,-100.0,,-100.0
188516,-100.0,,-100.0
188523,-100.0,,-100.0
188531,-100.0,,-100.0
188538,-100.0,,-100.0
188548,-100.0,,-100.0
188557,-100.0,,-100.0
188566,-100.0,,-100.0
188573,-100.0,,-100.0
188582,-100.0,,-100.0
188589,-100.0,,-100.0
188598,-100.0,,-100.0
188605,-100.0,,-100.0
188615,-100.0,,-100.0
188622,-100.0,,-100.0
188631,-100.0,,-100.0
188638,-100.0,,-100.0
188648,-100.0,,-100.0
188655,-100.0,,-100.0
188665,-100.0,,-100.0
188671,-100.0,,-100.0
188681,-100.0,,-100.0
188688,-100.0,,-100.0
188698,-100.0,,-100.0
188706,-100.0,,-100.0
188715,-100.0,,-100.0
188722,-100.0,,-100.0
188731,-100.0,,-100.0
188739,-100.0,,-100.0
188751,-100.0,,-100.0
188757,-100.0,,-100.0
188766,-100.0,,-100.0
188774,-100.0,,-100.0
188784,-100.0,,-100.0
188804,-100.0,,-100.0
188819,-100.0,,-100.0
188829,-100.0,,-100.0
188838,-100.0,,-100.0
190350,-100.0,,-100.0
190369,-100.0,,-100.0
190375,-100.0,,-100.0
190433,-100.0,,-100.0
190440,-100.0,,-100.0
190471,-100.0,,-100.0
190532,-100.0,,-100.0
190551,-100.0,,-100.0
190557,-100.0,,-100.0
190580,-100.0,,-100.0
190588,-100.0,,-100.0
190620,-100.0,,-100.0
190626,-100.0,,-100.0
190645,-100.0,,-100.0
190656,-100.0,,-100.0
190678,-100.0,,-100.0
190686,-100.0,,-100.0
190700,-100.0,,-100.0
190770,-100.0,,-100.0
190777,-100.0,,-100.0
190808,-99.66666666666667,,-100.0
190824,-99.33333333333333,,-100.0
190826,-99.0,,-100.0
190863,-99.0,,-100.0
190880,-99.0,,-100.0
190884,-99.0,,-100.0
190892,-99.0,,-100.0
190905,-99.0,,-100.0
190917,-99.0,,-100.0
190922,-99.0,,-100.0
190940,-99.0,,-100.0
190951,-99.0,,-100.0
190958,-99.0,,-100.0
190966,-99.0,,-100.0
190974,-98.5,,-100.0
190985,-98.0,,-100.0
190992,-98.0,,-100.0
191009,-98.0,,-100.0
191012,-98.0,,-100.0
191027,-98.0,,-100.0
191035,-98.0,,-100.0
191041,-98.0,,-100.0
191045,-98.0,,-100.0
191054,-98.0,,-100.0
191068,-97.83333333333333,,-100.0
191074,-97.66666666666667,,-100.0
191080,-97.5,,-100.0
191100,-97.33333333333333,,-100.0
191107,-97.16666666666667,,-100.0
191115,-97.0,,-100.0
191134,-97.0,,-100.0
191146,-97.0,,-100.0
191174,-97.0,,-100.0
191187,-97.0,,-100.0
191193,-97.0,,-100.0
191194,-97.0,,-100.0
191209,-97.0,,-100.0
191216,-97.0,,-100.0
191222,-97.0,,-100.0
191227,-97.0,,-100.0
191244,-97.0,,-100.0
191245,-97.0,,-100.0
191249,-97.0,,-100.0
191253,-96.83333333333333,,-100.0
191259,-96.66666666666667,,-100.0
191262,-96.5,,-100.0
191266,-96.33333333333333,,-100.0
191279,-96.16666666666667,,-100.0
191292,-96.0,,-100.0
191296,-96.0,,-100.0
191297,-96.0,,-100.0
191315,-96.0,,-100.0
191322,-96.0,,-100.0
191324,-96.0,,-100.0
191328,-96.0,,-100.0
191344,-96.0,,-100.0
191352,-96.0,,-100.0
191354,-95.88888888888889,,-100.0
191369,-95.77777777777777,,-100.0
191375,-95.66666666666667,,-100.0
191377,-95.55555555555556,,-100.0
191394,-95.44444444444444,,-100.0
191404,-95.33333333333333,,-100.0
191411,-95.22222222222223,,-100.0
191419,-95.11111111111111,,-100.0
191424,-95.0,,-100.0
191427,-95.0,,-100.0
191429,-95.0,,-100.0
191437,-95.0,,-100.0
191443,-95.0,,-100.0
191445,-95.0,,-100.0
191465,-95.0,,-100.0
191473,-95.0,,-100.0
191479,-95.0,,-100.0
191487,-95.0,,-100.0
191492,-95.0,,-100.0
191498,-95.0,,-100.0
191500,-94.91666666666667,,-100.0
191509,-94.83333333333333,,-100.0
191517,-94.75,,-100.0
191521,-94.66666666666667,,-100.0
191526,-94.58333333333333,,-100.0
191528,-94.5,,-100.0
191531,-94.41666666666667,,-100.0
191535,-94.33333333333333,,-100.0
191549,-94.25,,-100.0
191555,-94.16666666666667,,-100.0
191558,-94.08333333333333,,-100.0
191561,-94.0,,-100.0
191566,-94.0,,-100.0
191576,-94.0,,-100.0
191585,-94.0,,-100.0
191587,-94.0,,-100.0
191593,-94.0,,-100.0
191601,-94.0,,-100.0
191603,-94.0,,-100.0
191610,-94.0,,-100.0
191619,-94.0,,-100.0
191634,-94.0,,-100.0
191645,-94.0,,-100.0
191649,-94.0,,-100.0
191655,-94.0,,-100.0
191667,-94.0,,-100.0
191671,-94.0,,-100.0
191674,-94.0,,-100.0
191677,-94.0,,-100.0
191688,-94.0,,-100.0
191696,-94.0,,-100.0
191705,-94.0,,-100.0
191707,-94.0,,-100.0
191710,-93.875,,-100.0
191715,-93.75,,-100.0
191719,-93.625,,-100.0
191730,-93.5,,-100.0
191736,-93.375,,-100.0
191747,-93.25,,-100.0
191749,-93.125,,-100.0
191752,-93.0,,-100.0
191755,-93.0,,-100.0
191758,-93.0,,-100.0
191768,-93.0,,-100.0
191773,-93.0,,-100.0
191780,-93.0,,-100.0
191791,-93.0,,-100.0
191792,-93.0,,-100.0
191803,-93.0,,-100.0
191807,-93.0,,-100.0
191812,-93.0,,-100.0
191822,-93.0,,-100.0
191831,-93.0,,-100.0
191840,-93.0,,-100.0
191844,-93.0,,-100.0
191849,-93.0,,-100.0
191858,-93.0,,-100.0
191870,-93.0,,-100.0
191880,-93.0,,-100.0
191891,-93.0,,-100.0
191892,-93.0,,-100.0
191901,-92.88888888888889,,-100.0
191911,-92.77777777777777,,-100.0
191913,-92.66666666666667,,-100.0
191923,-92.55555555555556,,-100.0
191931,-92.44444444444444,,-100.0
191932,-92.33333333333333,,-100.0
191941,-92.22222222222223,,-100.0
191947,-92.11111111111111,,-100.0
191948,-92.0,,-100.0
191965,-92.0,,-100.0
191966,-92.0,,-100.0
191985,-92.0,,-100.0
191988,-92.0,,-100.0
192001,-92.0,,-100.0
192006,-92.0,,-100.0
192011,-92.0,,-100.0
192020,-92.0,,-100.0
192025,-92.0,,-100.0
192032,-92.0,,-100.0
192042,-92.0,,-100.0
192060,-92.0,,-100.0
192062,-92.0,,-100.0
192075,-92.0,,-100.0
192078,-92.0,,-100.0
192081,-92.0,,-100.0
192085,-91.85714285714286,,-100.0
192094,-91.71428571428571,,-100.0
192104,-91.57142857142857,,-100.0
192114,-91.42857142857143,,-100.0
192125,-91.28571428571429,,-100.0
192127,-91.14285714285714,,-100.0
192131,-91.0,,-100.0
192137,-91.0,,-100.0
192146,-91.0,,-100.0
192159,-91.0,,-100.0
192169,-91.0,,-100.0
192178,-91.0,,-100.0
192187,-91.0,,-100.0
192188,-91.0,,-100.0
192199,-91.0,,-100.0
192207,-91.0,,-100.0
192210,-91.0,,-100.0
192212,-90.94117647058823,,-100.0
192222,-90.88235294117646,,-100.0
192223,-90.82352941176471,,-100.0
192228,-90.76470588235294,,-100.0
192232,-90.70588235294117,,-100.0
192242,-90.6470588235294,,-100.0
192243,-90.58823529411765,,-100.0
192253,-90.52941176470588,,-100.0
192254,-90.47058823529412,,-100.0
192259,-90.41176470588235,,-100.0
192260,-90.3529411764706,,-100.0
192264,-90.29411764705883,,-100.0
192275,-90.23529411764706,,-100.0
192288,-90.17647058823529,,-100.0
192294,-90.11764705882354,,-100.0
192298,-90.05882352941177,,-100.0
192308,-90.0,,-100.0
192309,-90.0,,-100.0
192311,-90.0,,-100.0
192314,-90.0,,-100.0
192319,-90.0,,-100.0
192329,-90.0,,-100.0
192337,-90.0,,-100.0
192339,-90.0,,-100.0
192344,-90.0,,-100.0
192347,-90.0,,-100.0
192348,-90.0,,-100.0
192360,-90.0,,-100.0
192374,-90.0,,-100.0
192375,-90.0,,-100.0
192380,-90.0,,-100.0
192383,-90.0,,-100.0
192384,-89.93333333333334,,-100.0
192393,-89.86666666666666,,-100.0
192402,-89.8,,-100.0
192405,-89.73333333333333,,-100.0
192410,-89.66666666666667,,-100.0
192413,-89.6,,-100.0
192419,-89.53333333333333,,-100.0
192428,-89.46666666666667,,-100.0
192436,-89.4,,-100.0
192441,-89.33333333333333,,-100.0
192444,-89.26666666666667,,-100.0
192446,-89.2,,-100.0
192457,-89.13333333333334,,-100.0
192458,-89.06666666666666,,-100.0
192461,-89.0,,-100.0
192463,-89.0,,-100.0
192476,-89.0,,-100.0
192477,-89.0,,-100.0
192488,-89.0,,-100.0
192494,-89.0,,-100.0
192497,-89.0,,-100.0
192499,-89.0,,-100.0
192507,-89.0,,-100.0
192511,-89.0,,-100.0
192517,-89.0,,-100.0
192528,-89.0,,-100.0
192529,-89.0,,-100.0
192531,-89.0,,-100.0
192535,-89.0,,-100.0
192539,-89.0,,-100.0
192545,-89.0,,-100.0
192550,-89.0,,-100.0
192553,-89.0,,-100.0
192554,-88.92857142857143,,-100.0
192562,-88.85714285714286,,-100.0
192563,-88.78571428571429,,-100.0
192574,-88.71428571428571,,-100.0
192580,-88.64285714285714,,-100.0
192581,-88.57142857142857,,-100.0
192589,-88.5,,-100.0
192591,-88.42857142857143,,-100.0
192600,-88.35714285714286,,-100.0
192601,-88.28571428571429,,-100.0
192609,-88.21428571428571,,-100.0
192613,-88.14285714285714,,-100.0
192618,-88.07142857142857,,-100.0
192629,-88.0,,-100.0
192630,-88.0,,-100.0
192639,-88.0,,-100.0
192642,-88.0,,-100.0
192649,-88.0,,-100.0
192650,-88.0,,-100.0
192658,-88.0,,-100.0
192669,-88.0,,-100.0
192677,-88.0,,-100.0
192678,-88.0,,-100.0
192684,-88.0,,-100.0
192687,-88.0,,-100.0
192695,-88.0,,-100.0
192703,-88.0,,-100.0
192704,-87.9375,,-100.0
192706,-87.875,,-100.0
192711,-87.8125,,-100.0
192714,-87.75,,-100.0
192723,-87.6875,,-100.0
192730,-87.625,,-100.0
192731,-87.5625,,-100.0
192739,-87.5,,-100.0
192740,-87.4375,,-100.0
192746,-87.375,,-100.0
192750,-87.3125,,-100.0
192760,-87.25,,-100.0
192764,-87.1875,,-100.0
192770,-87.125,,-100.0
192771,-87.0625,,-100.0
192776,-87.0,,-100.0
192781,-87.0,,-100.0
192792,-87.0,,-100.0
192794,-87.0,,-100.0
192797,-87.0,,-100.0
192804,-87.0,,-100.0
192812,-87.0,,-100.0
192820,-87.0,,-100.0
192823,-87.0,,-100.0
192829,-87.0,,-100.0
192833,-87.0,,-100.0
192842,-87.0,,-100.0
192852,-87.0,,-100.0
192864,-87.0,,-100.0
192866,-87.0,,-100.0
192875,-87.0,,-100.0
192883,-87.0,,-100.0
192891,-87.0,,-100.0
192892,-87.0,,-100.0
192900,-87.0,,-100.0
192909,-87.0,,-100.0
192913,-87.0,,-100.0
192918,-87.0,,-100.0
192933,-87.0,,-100.0
192944,-87.0,,-100.0
192946,-87.0,,-100.0
192956,-87.0,,-100.0
192962,-87.0,,-100.0
192966,-87.0,,-100.0
192974,-87.0,,-100.0
192977,-87.0,,-100.0
192980,-86.875,,-100.0
192983,-86.75,,-100.0
192996,-86.625,,-100.0
192998,-86.5,,-100.0
193005,-86.375,,-100.0
193014,-86.25,,-100.0
193026,-86.125,,-100.0
193030,-86.0,,-100.0
193036,-86.0,,-100.0
193045,-86.0,,-100.0
193054,-86.0,,-100.0
193065,-86.0,,-100.0
193073,-86.0,,-100.0
193082,-86.0,,-100.0
193092,-86.0,,-100.0
193100,-86.0,,-100.0
193109,-86.0,,-100.0
193123,-86.0,,-100.0
193129,-86.0,,-100.0
193132,-86.0,,-100.0
193140,-86.0,,-100.0
193149,-86.0,,-100.0
193160,-86.0,,-100.0
193162,-86.0,,-100.0
193170,-86.0,,-100.0
193178,-86.0,,-100.0
193179,-86.0,,-100.0
193188,-86.0,,-100.0
193198,-86.0,,-100.0
193208,-86.0,,-100.0
193212,-86.0,,-100.0
193217,-85.83333333333333,,-100.0
193242,-85.66666666666667,,-100.0
193252,-85.5,,-100.0
193263,-85.33333333333333,,-100.0
193272,-85.16666666666667,,-100.0
193275,-85.0,,-100.0
193281,-85.0,,-100.0
193291,-85.0,,-100.0
193301,-85.0,,-100.0
193312,-85.0,,-100.0
193321,-85.0,,-100.0
193325,-85.0,,-100.0
193327,-84.91666666666667,,-100.0
193331,-84.83333333333333,,-100.0
193341,-84.75,,-100.0
193346,-84.66666666666667,,-100.0
193351,-84.58333333333333,,-100.0
193361,-84.5,,-100.0
193372,-84.41666666666667,,-100.0
193374,-84.33333333333333,,-100.0
193379,-84.25,,-100.0
193383,-84.16666666666667,,-100.0
193391,-84.08333333333333,,-100.0
193392,-84.0,,-100.0
193396,-84.0,,-100.0
193399,-84.0,,-100.0
193402,-84.0,,-100.0
193411,-84.0,,-100.0
193413,-84.0,,-100.0
193421,-84.0,,-100.0
193423,-84.0,,-100.0
193428,-84.0,,-100.0
193430,-84.0,,-100.0
193442,-84.0,,-100.0
193451,-84.0,,-100.0
193457,-84.0,,-100.0
193466,-84.0,,-100.0
193474,-84.0,,-100.0
193475,-84.0,,-100.0
193483,-84.0,,-100.0
193485,-84.0,,-100.0
193492,-84.0,,-100.0
193502,-84.0,,-100.0
193508,-84.0,,-100.0
193512,-84.0,,-100.0
193522,-84.0,,-100.0
193524,-84.0,,-100.0
193530,-84.0,,-100.0
193532,-84.0,,-100.0
193543,-84.0,,-100.0
193545,-84.0,,-100.0
193554,-84.0,,-100.0
193558,-84.0,,-100.0
193562,-84.0,,-100.0
193563,-84.0,,-100.0
193564,-84.0,,-100.0
193572,-84.0,,-100.0
193574,-84.0,,-100.0
193577,-84.0,,-100.0
193578,-84.0,,-100.0
193582,-84.0,,-100.0
193591,-84.0,,-100.0
193594,-84.0,,-100.0
193595,-84.0,,-100.0
193600,-84.0,,-100.0
193609,-84.0,,-100.0
193613,-84.0,,-100.0
193619,-84.0,,-100.0
193624,-84.0,,-100.0
193629,-84.0,,-100.0
193631,-84.0,,-100.0
193637,-84.0,,-100.0
193638,-83.98113207547169,,-100.0
193646,-83.9622641509434,,-100.0
193659,-83.94339622641509,,-100.0
193668,-83.9245283018868,,-100.0
193675,-83.90566037735849,,-100.0
193686,-83.88679245283019,,-100.0
193691,-83.86792452830188,,-100.0
193695,-83.84905660377359,,-100.0
193707,-83.83018867924528,,-100.0
193711,-83.81132075471699,,-100.0
193724,-83.79245283018868,,-100.0
193726,-83.77358490566037,,-100.0
193729,-83.75471698113208,,-100.0
193741,-83.73584905660377,,-100.0
193742,-83.71698113207547,,-100.0
193744,-83.69811320754717,,-100.0
193747,-83.67924528301887,,-100.0
193755,-83.66037735849056,,-100.0
193760,-83.64150943396227,,-100.0
193767,-83.62264150943396,,-100.0
193774,-83.60377358490567,,-100.0
193776,-83.58490566037736,,-100.0
193778,-83.56603773584905,,-100.0
193781,-83.54716981132076,,-100.0
193795,-83.52830188679245,,-100.0
193799,-83.50943396226415,,-100.0
193808,-83.49056603773585,,-100.0
193813,-83.47169811320755,,-100.0
193818,-83.45283018867924,,-100.0
193824,-83.43396226415095,,-100.0
193829,-83.41509433962264,,-100.0
193830,-83.39622641509433,,-100.0
193838,-83.37735849056604,,-100.0
193840,-83.35849056603773,,-100.0
193848,-83.33962264150944,,-100.0
193856,-83.32075471698113,,-100.0
193861,-83.30188679245283,,-100.0
193868,-83.28301886792453,,-100.0
193875,-83.26415094339623,,-100.0
193876,-83.24528301886792,,-100.0
193881,-83.22641509433963,,-100.0
193883,-83.20754716981132,,-100.0
193889,-83.18867924528301,,-100.0
193891,-83.16981132075472,,-100.0
193897,-83.15094339622641,,-100.0
193898,-83.13207547169812,,-100.0
193905,-83.11320754716981,,-100.0
193908,-83.09433962264151,,-100.0
193913,-83.0754716981132,,-100.0
193915,-83.05660377358491,,-100.0
193922,-83.0377358490566,,-100.0
193925,-83.01886792452831,,-100.0
193929,-83.0,,-100.0
193930,-83.0,,-100.0
193931,-83.0,,-100.0
193941,-83.0,,-100.0
193943,-83.0,,-100.0
193949,-83.0,,-100.0
193952,-83.0,,-100.0
193957,-83.0,,-100.0
193958,-82.95833333333333,,-100.0
193959,-82.91666666666667,,-100.0
193964,-82.875,,-100.0
193966,-82.83333333333333,,-100.0
193972,-82.79166666666667,,-100.0
193978,-82.75,,-100.0
193979,-82.70833333333333,,-100.0
193981,-82.66666666666667,,-100.0
193988,-82.625,,-100.0
193994,-82.58333333333333,,-100.0
193998,-82.54166666666667,,-100.0
194003,-82.5,,-100.0
194005,-82.45833333333333,,-100.0
194012,-82.41666666666667,,-100.0
194017,-82.375,,-100.0
194024,-82.33333333333333,,-100.0
194032,-82.29166666666667,,-100.0
194033,-82.25,,-100.0
194041,-82.20833333333333,,-100.0
194047,-82.16666666666667,,-100.0
194050,-82.125,,-100.0
194058,-82.08333333333333,,-100.0
194059,-82.04166666666667,,-100.0
194060,-82.0,,-100.0
194064,-82.0,,-100.0
194074,-82.0,,-100.0
194080,-82.0,,-100.0
194082,-82.0,,-100.0
194097,-82.0,,-100.0
194098,-82.0,,-100.0
194100,-82.0,,-100.0
194105,-81.96,,-100.0
194115,-81.92,,-100.0
194116,-81.88,,-100.0
194124,-81.84,,-100.0
194137,-81.8,,-100.0
194143,-81.76,,-100.0
194148,-81.72,,-100.0
194152,-81.68,,-100.0
194156,-81.64,,-100.0
194159,-81.6,,-100.0
194162,-81.56,,-100.0
194167,-81.52,,-100.0
194176,-81.48,,-100.0
194178,-81.44,,-100.0
194191,-81.4,,-100.0
194194,-81.36,,-100.0
194198,-81.32,,-100.0
194206,-81.28,,-100.0
194211,-81.24,,-100.0
194212,-81.2,,-100.0
194214,-81.16,,-100.0
194219,-81.12,,-100.0
194231,-81.08,,-100.0
194238,-81.04,,-100.0
194239,-81.0,,-100.0
194246,-81.0,,-100.0
194248,-81.0,,-100.0
194255,-81.0,,-100.0
194264,-81.0,,-100.0
194269,-81.0,,-100.0
194270,-81.0,,-100.0
194279,-81.0,,-100.0
194281,-81.0,,-100.0
194288,-81.0,,-100.0
194298,-81.0,,-100.0
194303,-81.0,,-100.0
194304,-81.0,,-100.0
194313,-81.0,,-100.0
194314,-81.0,,-100.0
194321,-81.0,,-100.0
194331,-81.0,,-100.0
194336,-81.0,,-100.0
194340,-81.0,,-100.0
194341,-81.0,,-100.0
194348,-81.0,,-100.0
194356,-81.0,,-100.0
194360,-81.0,,-100.0
194364,-81.0,,-100.0
194367,-81.0,,-100.0
194372,-80.85714285714286,,-100.0
194373,-80.71428571428571,,-100.0
194376,-80.57142857142857,,-100.0
194381,-80.42857142857143,,-100.0
194385,-80.28571428571429,,-100.0
194394,-80.14285714285714,,-100.0
194404,-80.0,,-100.0
