,A2APLCDM5WB4D,AZSSG2REHDX18,AF8GOPFSTWCH8,AD2M4BF7KYVQW,ASL9LVC97FUCZ
163233,,-100.0,-100.0,-100.0,4.0
163249,,-100.0,-100.0,-100.0,4.0
163266,,-100.0,-100.0,-100.0,4.0
163283,,-100.0,-100.0,-100.0,4.0
163300,,-100.0,-100.0,-100.0,4.0
163316,,-100.0,-100.0,-100.0,4.0
163333,,-100.0,-100.0,-100.0,4.0
163350,,-100.0,-100.0,-100.0,4.0
163366,,-100.0,-100.0,-100.0,4.0
163383,,-100.0,-100.0,-100.0,4.0
163400,,-100.0,-100.0,-100.0,4.0
163416,,-100.0,-100.0,-100.0,4.0
163433,,-100.0,-100.0,-100.0,4.0
163450,,-100.0,-100.0,-100.0,4.0
163466,,-100.0,-100.0,-100.0,4.0
163483,,-100.0,-100.0,-100.0,4.0
163500,,-100.0,-100.0,-100.0,4.0
163516,,-100.0,-100.0,-100.0,4.0
163533,,-100.0,-100.0,-100.0,4.0
163550,,-100.0,-100.0,-100.0,4.0
163566,,-100.0,-100.0,-100.0,4.0
163583,,-100.0,-100.0,-100.0,4.0
163600,,-100.0,-100.0,-100.0,4.0
163616,,-100.0,-100.0,-100.0,4.0
163633,,-100.0,-100.0,-100.0,4.0
163650,,-100.0,-100.0,-100.0,4.0
163666,,-100.0,-100.0,-100.0,4.0
163683,,-100.0,-100.0,-100.0,4.0
163700,,-100.0,-100.0,-100.0,4.0
163717,,-100.0,-100.0,-100.0,4.0
163723,,-100.0,-100.0,-100.0,4.0
163734,,-100.0,-100.0,-100.0,4.0
163740,,-100.0,-100.0,-100.0,4.0
163750,,-100.0,-100.0,-100.0,4.0
163756,,-100.0,-100.0,-100.0,4.0
163767,,-100.0,-100.0,-100.0,4.0
163773,,-100.0,-100.0,-100.0,4.0
163783,,-100.0,-100.0,-100.0,4.0
163790,,-100.0,-100.0,-100.0,4.0
163800,,-100.0,-100.0,-100.0,4.0
163806,,-100.0,-100.0,-100.0,4.0
163817,,-100.0,-100.0,-100.0,4.0
163823,,-100.0,-100.0,-100.0,4.0
163833,,-100.0,-100.0,-100.0,4.0
163834,,-100.0,-100.0,-100.0,4.0
163835,-12.0,-100.0,-100.0,-100.0,4.0
163840,-11.833333333333334,-100.0,-100.0,-100.0,4.0
163850,-11.666666666666666,-100.0,-100.0,-100.0,4.0
163856,-11.5,-100.0,-100.0,-100.0,4.0
163867,-11.333333333333334,-100.0,-100.0,-100.0,4.0
163883,-11.166666666666666,-100.0,-100.0,-100.0,4.0
163891,-11.0,-100.0,-100.0,-100.0,4.0
163900,-10.4,-100.0,-100.0,-100.0,4.0
163917,-9.8,-100.0,-100.0,-100.0,4.0
163934,-9.2,-100.0,-100.0,-100.0,4.0
163950,-8.6,-100.0,-100.0,-100.0,4.0
163951,-8.0,-100.0,-100.0,-100.0,4.0
163967,-7.333333333333333,-100.0,-100.0,-100.0,4.0
163983,-6.666666666666667,-100.0,-100.0,-100.0,4.0
163991,-6.0,-100.0,-100.0,-100.0,4.0
164000,-5.928571428571429,-100.0,-100.0,-100.0,4.0
164007,-5.857142857142857,-100.0,-100.0,-100.0,4.0
164017,-5.785714285714286,-100.0,-100.0,-100.0,4.0
164024,-5.714285714285714,-100.0,-100.0,-100.0,4.0
164034,-5.642857142857143,-100.0,-100.0,-100.0,4.0
164040,-5.571428571428571,-100.0,-100.0,-100.0,4.0
164050,-5.5,-100.0,-100.0,-100.0,4.0
164056,-5.428571428571429,-100.0,-100.0,-100.0,4.0
164067,-5.357142857142858,-100.0,-100.0,-100.0,4.0
164073,-5.285714285714286,-100.0,-100.0,-100.0,4.0
164084,-5.214285714285714,-100.0,-100.0,-100.0,4.0
164090,-5.142857142857143,-100.0,-100.0,-100.0,4.0
164100,-5.071428571428571,-100.0,-100.0,-100.0,4.0
164111,-5.0,-100.0,-100.0,-100.0,4.0
164117,-4.666666666666667,-100.0,-100.0,-100.0,4.0
164134,-4.333333333333333,-100.0,-100.0,-100.0,4.0
164171,-4.0,-100.0,-100.0,-100.0,4.0
164190,-3.3333333333333335,-100.0,-100.0,-100.0,4.0
164207,-2.666666666666667,-100.0,-100.0,-100.0,4.0
164211,-2.0,-100.0,-100.0,-100.0,4.0
164223,-1.25,-100.0,-100.0,-100.0,4.0
164240,-0.5,-100.0,-100.0,-100.0,4.0
164256,0.25,-100.0,-100.0,-100.0,4.0
164271,1.0,-100.0,-100.0,-100.0,4.0
164273,1.0,-100.0,-100.0,-100.0,4.0
164317,1.0,-100.0,-100.0,-100.0,4.0
164334,1.0,-100.0,-100.0,-100.0,4.0
164351,1.0,-100.0,-100.0,-100.0,4.0
164358,1.0,-100.0,-100.0,-100.0,4.0
164367,1.0,-100.0,-100.0,-100.0,4.0
164371,1.0,-100.0,-100.0,-100.0,4.0
164373,1.1428571428571428,-100.0,-100.0,-100.0,4.0
164377,1.2857142857142856,-100.0,-100.0,-100.0,4.0
164384,1.4285714285714286,-100.0,-100.0,-100.0,4.0
164390,1.5714285714285714,-100.0,-100.0,-100.0,4.0
164401,1.7142857142857142,-100.0,-100.0,-100.0,4.0
164406,1.8571428571428572,-100.0,-100.0,-100.0,4.0
164412,2.0,-100.0,-100.0,-100.0,4.0
164417,2.3333333333333335,-100.0,-100.0,-100.0,4.0
164423,2.6666666666666665,-100.0,-100.0,-100.0,4.0
164435,3.0,-100.0,-100.0,-100.0,4.0
164440,3.333333333333333,-100.0,-100.0,-100.0,4.0
164451,3.6666666666666665,-100.0,-100.0,-100.0,4.0
164455,4.0,-100.0,-100.0,-100.0,4.0
164457,4.2,-100.0,-100.0,-100.0,4.0
164467,4.4,-100.0,-100.0,-100.0,4.0
164474,4.6,-100.0,-100.0,-100.0,4.0
164490,4.8,-100.0,-100.0,-100.0,4.0
164511,5.0,-100.0,-100.0,-100.0,4.0
164540,5.333333333333333,-100.0,-100.0,-100.0,4.0
164556,5.666666666666667,-100.0,-100.0,-100.0,4.0
164571,6.0,-100.0,-100.0,-100.0,4.0
164573,6.142857142857143,-100.0,-100.0,-100.0,4.0
164575,6.285714285714286,-100.0,-100.0,-100.0,4.0
164590,6.428571428571429,-100.0,-100.0,-100.0,4.0
164593,6.571428571428571,-100.0,-100.0,-100.0,4.0
164606,6.714285714285714,-100.0,-100.0,-100.0,4.0
164623,6.857142857142857,-100.0,-100.0,-100.0,4.0
164631,7.0,-100.0,-100.0,-100.0,4.0
164640,7.333333333333333,-100.0,-100.0,-100.0,4.0
164673,7.666666666666667,-100.0,-100.0,-100.0,4.0
164691,8.0,-100.0,-100.0,-100.0,4.0
164710,8.5,-100.0,-100.0,-100.0,4.0
164730,9.0,-100.0,-100.0,-100.0,4.0
164748,9.5,-100.0,-100.0,-100.0,4.0
164751,10.0,-100.0,-100.0,-100.0,4.0
164758,10.4,-100.0,-100.0,-100.0,4.0
164775,10.8,-100.0,-100.0,-100.0,4.0
164790,11.2,-100.0,-100.0,-100.0,4.0
164806,11.6,-100.0,-100.0,-100.0,4.0
164811,12.0,-100.0,-100.0,-100.0,4.0
164825,12.5,-100.0,-100.0,-100.0,4.0
164871,13.0,-100.0,-100.0,-100.0,4.0
164905,14.0,-100.0,-100.0,-100.0,4.0
164911,15.0,-100.0,-100.0,-100.0,4.0
164923,15.6,-100.0,-100.0,-100.0,4.0
164940,16.2,-100.0,-100.0,-100.0,4.0
164955,16.8,-100.0,-100.0,-100.0,4.0
164972,17.4,-100.0,-100.0,-100.0,4.0
165031,18.0,-100.0,-100.0,-100.0,4.0
165059,18.333333333333332,-100.0,-100.0,-100.0,4.0
165073,18.666666666666668,-100.0,-100.0,-100.0,4.0
165092,19.0,-100.0,-100.0,-100.0,4.0
165093,19.5,-100.0,-100.0,-100.0,4.0
165106,20.0,-100.0,-100.0,-100.0,4.0
165122,20.5,-100.0,-100.0,-100.0,4.0
165135,21.0,-100.0,-100.0,-100.0,4.0
165139,21.25,-100.0,-100.0,-100.0,4.0
165158,21.5,-100.0,-100.0,-100.0,4.0
165172,21.75,-100.0,-100.0,-100.0,4.0
165177,22.0,-100.0,-100.0,-100.0,4.0
165192,22.00952380952381,-100.0,-100.0,-100.0,4.0
165202,22.01904761904762,-100.0,-100.0,-100.0,4.0
165219,22.02857142857143,-100.0,-100.0,-100.0,4.0
165235,22.038095238095238,-100.0,-100.0,-100.0,4.0
165252,22.047619047619047,-100.0,-100.0,-100.0,4.0
165256,22.057142857142857,-100.0,-100.0,-100.0,4.0
165268,22.066666666666666,-100.0,-100.0,-100.0,4.0
165274,22.076190476190476,-100.0,-100.0,-100.0,4.0
165275,22.085714285714285,-100.0,-100.0,-100.0,4.0
165285,22.095238095238095,-100.0,-100.0,-100.0,4.0
165293,22.104761904761904,-100.0,-100.0,-100.0,4.0
165294,22.114285714285714,-100.0,-100.0,-100.0,4.0
165302,22.123809523809523,-100.0,-100.0,-100.0,4.0
165306,22.133333333333333,-100.0,-100.0,-100.0,4.0
165319,22.142857142857142,-100.0,-100.0,-100.0,4.0
165322,22.152380952380952,-100.0,-100.0,-100.0,4.0
165328,22.16190476190476,-100.0,-100.0,-100.0,4.0
165335,22.17142857142857,-100.0,-100.0,-100.0,4.0
165338,22.18095238095238,-100.0,-100.0,-100.0,4.0
165352,22.19047619047619,-100.0,-100.0,-100.0,4.0
165355,22.2,-100.0,-100.0,-100.0,4.0
165357,22.20952380952381,-100.0,-100.0,-100.0,4.0
165368,22.21904761904762,-100.0,-100.0,-100.0,4.0
165375,22.228571428571428,-100.0,-100.0,-100.0,4.0
165385,22.238095238095237,-100.0,-100.0,-100.0,4.0
165391,22.247619047619047,-100.0,-100.0,-100.0,4.0
165402,22.257142857142856,-100.0,-100.0,-100.0,4.0
165407,22.266666666666666,-100.0,-100.0,-100.0,4.0
165419,22.276190476190475,-100.0,-100.0,-100.0,4.0
165421,22.285714285714285,-100.0,-100.0,-100.0,4.0
165426,22.295238095238094,-100.0,-100.0,-100.0,4.0
165435,22.304761904761904,-100.0,-100.0,-100.0,4.0
165441,22.314285714285713,-100.0,-100.0,-100.0,4.0
165452,22.323809523809523,-100.0,-100.0,-100.0,4.0
165456,22.333333333333332,-100.0,-100.0,-100.0,4.0
165459,22.34285714285714,-100.0,-100.0,-100.0,4.0
165469,22.35238095238095,-100.0,-100.0,-100.0,4.0
165471,22.36190476190476,-100.0,-100.0,-100.0,4.0
165485,22.37142857142857,-100.0,-100.0,-100.0,4.0
165488,22.38095238095238,-100.0,-100.0,-100.0,4.0
165490,22.39047619047619,-100.0,-100.0,-100.0,4.0
165502,22.4,-100.0,-100.0,-100.0,4.0
165509,22.409523809523808,-100.0,-100.0,-100.0,4.0
165518,22.419047619047618,-100.0,-100.0,-100.0,4.0
165535,22.428571428571427,-100.0,-100.0,-100.0,4.0
165541,22.438095238095237,-100.0,-100.0,-100.0,4.0
165552,22.447619047619046,-100.0,-100.0,-100.0,4.0
165569,22.457142857142856,-100.0,-100.0,-100.0,4.0
165574,22.466666666666665,-100.0,-100.0,-100.0,4.0
165579,22.476190476190474,-100.0,-100.0,-100.0,4.0
165586,22.485714285714288,-100.0,-99.75,-100.0,4.0
165591,22.495238095238093,-100.0,-99.5,-100.0,4.0
165602,22.504761904761907,-100.0,-99.25,-100.0,4.0
165614,22.514285714285716,-100.0,-99.0,-100.0,4.0
165619,22.523809523809526,-100.0,-98.4,-100.0,4.0
165627,22.533333333333335,-100.0,-97.8,-100.0,4.0
165635,22.542857142857144,-100.0,-97.2,-100.0,4.0
165652,22.552380952380954,-100.0,-96.6,-100.0,4.0
165660,22.561904761904763,-100.0,-96.0,-100.0,4.0
165669,22.571428571428573,-100.0,-95.5,-100.0,4.0
165674,22.580952380952382,-100.0,-95.0,-100.0,4.0
165685,22.590476190476192,-100.0,-94.5,-100.0,4.0
165695,22.6,-100.0,-94.0,-100.0,4.0
165702,22.60952380952381,-100.0,-93.83333333333333,-100.0,4.0
165709,22.61904761904762,-100.0,-93.66666666666667,-100.0,4.0
165719,22.62857142857143,-100.0,-93.5,-100.0,4.0
165736,22.63809523809524,-100.0,-93.33333333333333,-100.0,4.0
165752,22.64761904761905,-100.0,-93.16666666666667,-100.0,4.0
165759,22.65714285714286,-100.0,-93.0,-100.0,4.0
165769,22.666666666666668,-100.0,-92.83333333333333,-100.0,4.0
165775,22.676190476190477,-100.0,-92.66666666666667,-100.0,4.0
165785,22.685714285714287,-100.0,-92.5,-100.0,4.0
165793,22.695238095238096,-100.0,-92.33333333333333,-100.0,4.0
165802,22.704761904761906,-100.0,-92.16666666666667,-100.0,4.0
165808,22.714285714285715,-100.0,-92.0,-100.0,4.0
165819,22.723809523809525,-100.0,-91.83333333333333,-100.0,4.0
165825,22.733333333333334,-100.0,-91.66666666666667,-100.0,4.0
165836,22.742857142857144,-100.0,-91.5,-100.0,4.0
165843,22.752380952380953,-100.0,-91.33333333333333,-100.0,4.0
165852,22.761904761904763,-100.0,-91.16666666666667,-100.0,4.0
165857,22.771428571428572,-100.0,-91.0,-100.0,4.0
165869,22.78095238095238,-100.0,-90.8,-100.0,4.0
165875,22.79047619047619,-100.0,-90.6,-100.0,4.0
165886,22.8,-100.0,-90.4,-100.0,4.0
165903,22.80952380952381,-100.0,-90.2,-100.0,4.0
165904,22.81904761904762,-100.0,-90.0,-100.0,4.0
165908,22.82857142857143,-100.0,-89.6,-100.0,4.0
165919,22.83809523809524,-100.0,-89.2,-100.0,4.0
165925,22.847619047619048,-100.0,-88.8,-100.0,4.0
165936,22.857142857142858,-100.0,-88.4,-100.0,4.0
165939,22.866666666666667,-100.0,-88.0,-100.0,4.0
165953,22.876190476190477,-100.0,-87.6,-100.0,4.0
165957,22.885714285714286,-100.0,-87.2,-100.0,4.0
165969,22.895238095238096,-100.0,-86.8,-100.0,4.0
165973,22.904761904761905,-100.0,-86.4,-100.0,4.0
165985,22.914285714285715,-100.0,-86.0,-100.0,4.0
165986,22.923809523809524,-100.0,,-100.0,4.0
165991,22.933333333333334,-100.0,,-100.0,4.0
166003,22.942857142857143,-100.0,,-100.0,4.0
166007,22.952380952380953,-100.0,,-100.0,4.0
166024,22.961904761904762,-100.0,,-100.0,4.0
166042,22.97142857142857,-100.0,,-100.0,4.0
166061,22.98095238095238,-100.0,,-100.0,4.0
166075,22.99047619047619,-100.0,,-100.0,4.0
166092,23.0,-100.0,,-100.0,4.0
166109,23.333333333333332,-100.0,,-100.0,4.0
166125,23.666666666666668,-100.0,,-100.0,4.0
166134,24.0,-100.0,,-100.0,4.0
166142,24.333333333333332,-100.0,,-100.0,4.0
166159,24.666666666666668,-100.0,,-100.0,4.0
166174,25.0,-100.0,,-100.0,4.0
166175,25.6,-100.0,,-100.0,4.0
166196,26.2,-100.0,,-100.0,4.0
166209,26.8,-100.0,,-100.0,4.0
166224,27.4,-100.0,,-100.0,4.0
166231,28.0,-100.0,,-100.0,4.0
166232,,-100.0,,-100.0,4.0
166244,,-100.0,,-100.0,4.0
167103,,-100.0,,-100.0,4.0
167123,,-100.0,,-100.0,4.0
167153,,-100.0,,-100.0,4.0
167203,,-100.0,,-100.0,4.0
167302,,-100.0,,-100.0,4.0
167322,,-100.0,,-100.0,4.0
167352,,-100.0,,-100.0,4.0
167369,,-100.0,,-100.0,4.0
167385,,-100.0,,-100.0,4.0
167402,,-100.0,,-100.0,4.0
167420,,-100.0,,-100.0,4.0
167468,,-100.0,,-100.0,4.0
167488,,-100.0,,-100.0,4.0
167490,,-100.0,,-100.0,4.0
167505,,-100.0,,-100.0,4.0
167521,,-100.0,,-100.0,4.0
167536,,-100.0,,-100.0,4.0
167538,,-100.0,,-100.0,4.0
167554,,-100.0,,-100.0,4.0
167569,,-100.0,,-100.0,4.0
167571,,-100.0,,-100.0,4.0
167587,,-100.0,,-100.0,4.0
167605,,-100.0,,-100.0,4.0
167607,,-100.0,,-100.0,4.0
167618,,-100.0,,-100.0,4.0
167651,,-100.0,,-100.0,4.0
167670,,-100.0,,-100.0,4.0
167685,,-100.0,,-100.0,4.0
167703,,-100.0,,-100.0,4.0
167719,,-100.0,,-100.0,4.0
167728,,-100.0,,-100.0,4.0
167738,,-100.0,,-100.0,4.5
167743,,-100.0,,-100.0,5.0
167747,,-100.0,,-100.0,5.0
167751,,-100.0,,-100.0,5.666666666666667
167755,,-100.0,,-100.0,6.333333333333333
167768,,-100.0,,-100.0,7.0
167771,,-100.0,,-100.0,7.0
167782,,-100.0,,-100.0,7.0
167788,,-100.0,,-100.0,7.5
167793,,-100.0,,-100.0,8.0
167796,,-100.0,,-100.0,8.0
167804,,-100.0,,-100.0,8.5
167808,,-100.0,,-100.0,9.0
167812,,-100.0,,-100.0,9.0
167821,,-100.0,,-100.0,9.5
167827,,-100.0,,-100.0,10.0
167834,,-100.0,,-100.0,10.0
167838,,-100.0,,-100.0,10.5
167844,,-100.0,,-100.0,11.0
167850,,-100.0,,-100.0,11.0
167851,,-100.0,,-100.0,11.333333333333334
167855,,-100.0,,-100.0,11.666666666666666
167860,,-100.0,,-100.0,12.0
167871,,-100.0,,-100.0,12.0
167872,,-100.0,,-100.0,12.0
167879,,-100.0,,-100.0,12.0
167886,,-100.0,,-100.0,12.666666666666666
167888,,-100.0,,-100.0,13.333333333333334
167892,,-100.0,,-100.0,14.0
167905,,-100.0,,-100.0,14.0
167907,,-100.0,,-100.0,14.0
167918,,-100.0,,-100.0,14.0
167921,,-100.0,,-100.0,14.0
167938,,-100.0,,-100.0,14.0
167939,,-100.0,,-100.0,14.0
167955,,-100.0,,-100.0,14.0
167957,,-100.0,,-100.0,14.0
167971,,-100.0,,-100.0,14.0
167986,,-100.0,,-100.0,14.0
167988,,-100.0,,-100.0,14.0
168005,,-100.0,,-100.0,14.0
168021,,-100.0,,-100.0,14.0
168036,,-100.0,,-100.0,14.0
168038,,-100.0,,-100.0,14.0
168052,,-100.0,,-100.0,14.0
168055,,-100.0,,-100.0,14.0
168067,,-100.0,,-100.0,14.0
168071,,-100.0,,-100.0,14.0
168085,,-100.0,,-100.0,14.0
168088,,-100.0,,-100.0,14.0
168090,,-100.0,,-100.0,14.0
168101,,-100.0,,-100.0,14.0
168105,,-100.0,,-100.0,14.0
168107,,-100.0,,-100.0,14.0
168121,,-100.0,,-100.0,14.0
168123,,-100.0,,-100.0,14.0
168124,,-100.0,,-100.0,14.0
168138,,-100.0,,-100.0,14.0
168140,,-100.0,,-100.0,14.0
168150,,-100.0,,-100.0,14.0
168155,,-100.0,,-100.0,14.0
168156,,-100.0,,-100.0,14.0
168167,,-100.0,,-100.0,14.0
168172,,-100.0,,-100.0,14.0
168173,,-100.0,,-100.0,14.0
168188,,-100.0,,-100.0,14.0
168190,,-100.0,,-100.0,14.0
168205,,-100.0,,-100.0,14.0
168206,,-100.0,,-100.0,14.0
168222,,-100.0,,-100.0,14.0
168223,,-100.0,,-100.0,14.0
168238,,-100.0,,-100.0,14.0
168240,,-100.0,,-100.0,14.0
168255,,-100.0,,-100.0,14.0
168257,,-100.0,,-100.0,14.0
168272,,-100.0,,-100.0,14.0
168273,,-100.0,,-100.0,14.0
168288,,-100.0,,-100.0,14.0
168290,,-100.0,,-100.0,14.0
168305,,-100.0,,-100.0,14.0
168306,,-100.0,,-100.0,14.0
168322,,-100.0,,-100.0,14.0
168323,,-100.0,,-100.0,14.0
168339,,-100.0,,-100.0,14.0
168340,,-100.0,,-100.0,14.0
168356,,-100.0,,-100.0,14.0
168373,,-100.0,,-100.0,14.0
168390,,-100.0,,-100.0,14.0
168407,,-100.0,,-100.0,14.0
168423,,-100.0,,-100.0,14.0
168440,,-100.0,,-100.0,14.0
168456,,-100.0,,-100.0,14.0
168473,,-100.0,,-100.0,14.0
168490,,-100.0,,-100.0,14.0
168507,,-100.0,,-100.0,14.0
168523,,-100.0,,-100.0,14.0
168540,,-100.0,,-100.0,14.0
168556,,-100.0,,-100.0,14.0
169270,,-100.0,,-100.0,14.0
169271,26.0,-100.0,,-100.0,14.0
169331,25.0,-100.0,,-100.0,14.0
169392,23.0,-100.0,,-100.0,14.0
169451,20.0,-100.0,,-100.0,14.0
169473,20.0,-100.0,,-100.0,14.0
169490,20.0,-100.0,,-100.0,14.0
169506,20.0,-100.0,,-100.0,14.0
169523,20.0,-100.0,,-100.0,14.0
169540,20.0,-100.0,,-100.0,14.0
169556,20.0,-100.0,,-100.0,14.0
169759,20.0,-100.0,,-100.0,14.0
169775,20.0,-99.0,,-100.0,14.0
169788,20.0,-98.0,,-100.0,14.0
169792,20.0,-97.5,,-100.0,14.0
169806,19.666666666666668,-97.0,,-100.0,14.0
169820,19.333333333333332,-96.0,,-100.0,14.0
169835,19.0,-95.0,,-100.0,14.0
169845,18.0,-94.0,,-100.0,14.0
169891,17.0,-94.0,,-100.0,14.0
169932,15.0,-94.0,,-100.0,14.0
170238,15.0,-94.0,,-100.0,14.0
170291,14.0,-94.0,,-100.0,14.0
170351,11.0,-94.0,,-100.0,14.0
170411,8.0,-94.0,,-100.0,14.0
171146,8.0,-94.0,,-100.0,14.0
171172,8.0,-93.0,,-100.0,14.0
171185,8.0,-92.0,,-100.0,14.0
171202,8.0,-91.0,,-100.0,14.0
171217,8.0,-89.0,,-100.0,14.0
171224,8.0,-88.5,,-100.0,14.0
171233,8.0,-88.0,,-100.0,14.0
171242,8.0,-87.5,,-100.0,14.0
171247,8.0,-87.0,,-100.0,14.0
171264,8.0,-86.0,,-100.0,14.0
171273,8.0,-86.0,,-100.0,14.0
171290,8.0,-86.0,,-100.0,14.0
171309,8.0,-86.0,,-100.0,14.0
171357,8.0,-86.0,,-100.0,14.0
171374,8.0,-86.0,,-100.0,14.0
171407,8.0,-86.0,,-100.0,14.0
171428,8.0,-86.0,,-100.0,14.0
171459,8.0,-86.0,,-100.0,14.0
171475,8.0,-86.0,,-100.0,14.0
171508,8.0,-86.0,,-100.0,14.0
171541,8.0,-86.0,,-100.0,14.0
171558,8.0,-86.0,,-100.0,14.0
171591,8.0,-86.0,,-100.0,14.0
171624,8.0,-86.0,,-100.0,14.0
171641,8.0,-86.0,,-100.0,14.0
171674,8.0,-86.0,,-100.0,14.0
171709,8.0,-86.0,,-100.0,14.0
171725,8.0,-86.0,,-100.0,14.0
171741,8.0,-86.0,,-100.0,14.0
171774,8.0,-86.0,,-100.0,14.0
171792,8.0,-86.0,,-100.0,14.0
171808,8.0,-86.0,,-100.0,14.0
171824,8.0,-86.0,,-100.0,14.0
171844,8.0,-86.0,,-100.0,14.0
171860,8.0,-86.0,,-100.0,14.0
171874,8.0,-86.0,,-100.0,14.0
171891,8.0,-86.0,,-100.0,14.0
171908,8.0,-86.0,,-100.0,14.0
171926,8.0,-86.0,,-100.0,14.0
171946,8.0,-86.0,,-100.0,14.0
171959,8.0,-86.0,,-100.0,14.0
171985,8.0,-86.0,,-100.0,14.0
171997,8.0,-86.0,,-100.0,14.0
172015,8.0,-86.0,,-100.0,14.0
172032,8.0,-86.0,,-100.0,14.0
172049,8.0,-86.0,,-100.0,14.0
172063,8.0,-86.0,,-100.0,14.0
172078,8.0,-86.0,,-100.0,14.0
172108,8.0,-86.0,,-100.0,14.0
172120,8.0,-86.0,,-100.0,14.0
172134,8.0,-86.0,,-100.0,14.0
172146,8.0,-86.0,,-100.0,14.0
172159,8.0,-86.0,,-100.0,14.0
173244,8.0,-86.0,,-100.0,14.0
173260,8.0,-86.0,,-100.0,13.0
173265,8.0,-86.0,,-100.0,13.0
173310,8.0,-86.0,,-100.0,10.0
173318,8.0,-86.0,,-100.0,10.0
173360,8.0,-86.0,,-100.0,6.0
173366,8.0,-86.0,,-100.0,6.0
173393,8.0,-86.0,,-100.0,4.0
173944,8.0,-86.0,,-100.0,4.0
173960,8.0,-86.0,,-100.0,3.0
173964,8.0,-86.0,,-100.0,3.0
173992,8.0,-86.0,,-100.0,1.0
173996,8.0,-86.0,,-100.0,1.0
174014,8.0,-86.0,,-100.0,0.0
174021,8.0,-86.0,,-100.0,0.0
174042,8.0,-86.0,,-100.0,-1.0
174046,8.0,-86.0,,-100.0,-1.0
174061,8.0,-86.0,,-100.0,-2.0
174066,8.0,-86.0,,-100.0,-2.0
174077,8.0,-86.0,,-100.0,-3.0
174078,8.0,-86.0,,-100.0,
174612,8.0,-86.0,,-100.0,
174629,8.0,-86.0,,-100.0,
174645,8.0,-86.0,,-100.0,
174662,8.0,-86.0,,-100.0,
174679,8.0,-86.0,,-100.0,
174695,8.0,-86.0,,-100.0,
174712,8.0,-86.0,,-100.0,
174729,8.0,-86.0,,-100.0,
174746,8.0,-86.0,,-100.0,
174762,8.0,-86.0,,-100.0,
174779,8.0,-86.0,,-100.0,
174796,8.0,-86.0,,-100.0,
174812,8.0,-86.0,,-100.0,
174824,8.0,-86.0,,-100.0,
174829,8.0,-86.0,,-100.0,
174841,8.0,-86.0,,-100.0,
174846,8.0,-86.0,,-100.0,
174857,8.0,-86.0,,-100.0,
174862,8.0,-86.0,,-100.0,
174873,8.0,-86.0,,-100.0,
174879,8.0,-86.0,,-100.0,
174890,8.0,-86.0,,-100.0,
174896,8.0,-86.0,,-100.0,
174907,8.0,-86.0,,-100.0,
174912,8.0,-86.0,,-100.0,
174923,8.0,-86.0,,-100.0,
174929,8.0,-86.0,,-100.0,
174940,8.0,-86.0,,-100.0,
174946,8.0,-86.0,,-100.0,
174956,8.0,-86.0,,-100.0,
174962,8.0,-86.0,,-100.0,
174979,8.0,-86.0,,-100.0,
174996,8.0,-86.0,,-100.0,
175012,8.0,-86.0,,-100.0,
175029,8.0,-86.0,,-100.0,
175046,8.0,-86.0,,-100.0,
175063,8.0,-86.0,,-100.0,
175079,8.0,-86.0,,-100.0,
175090,8.0,-86.0,,-100.0,
175096,8.0,-86.0,,-100.0,
175107,8.0,-86.0,,-100.0,
175113,8.0,-86.0,,-100.0,
175123,8.0,-86.0,,-100.0,
175129,8.0,-86.0,,-100.0,
175140,8.0,-86.0,,-100.0,
175146,8.0,-86.0,,-100.0,
175157,8.0,-86.0,,-100.0,
175163,8.0,-86.0,,-100.0,
175179,8.0,-86.0,,-100.0,
175192,8.0,-86.0,,-100.0,
175196,8.2,-86.0,,-100.0,
175213,8.4,-86.0,,-100.0,
175230,8.6,-86.0,,-100.0,
175246,8.8,-86.0,,-100.0,
175251,9.0,-86.0,,-100.0,
175257,9.172413793103448,-86.0,,-100.0,
175263,9.344827586206897,-86.0,,-100.0,
175274,9.517241379310345,-86.0,,-100.0,
175279,9.689655172413794,-86.0,,-100.0,
175290,9.862068965517242,-86.0,,-100.0,
175296,10.03448275862069,-86.0,,-100.0,
175307,10.206896551724139,-86.0,,-100.0,
175313,10.379310344827587,-86.0,,-100.0,
175323,10.551724137931036,-86.0,,-100.0,
175329,10.724137931034482,-86.0,,-100.0,
175340,10.89655172413793,-86.0,,-100.0,
175342,11.068965517241379,-86.0,,-100.0,
175346,11.241379310344827,-86.0,,-100.0,
175363,11.413793103448276,-86.0,,-100.0,
175374,11.586206896551724,-86.0,,-100.0,
175379,11.758620689655173,-86.0,,-100.0,
175391,11.931034482758621,-86.0,,-100.0,
175396,12.10344827586207,-86.0,,-100.0,
175413,12.275862068965518,-86.0,,-100.0,
175423,12.448275862068966,-86.0,,-100.0,
175424,12.620689655172415,-86.0,-84.0,-100.0,
175429,12.793103448275861,-86.0,-83.83333333333333,-100.0,
175440,12.96551724137931,-86.0,-83.66666666666667,-100.0,
175442,13.137931034482758,-86.0,-83.5,-100.0,
175446,13.310344827586206,-86.0,-83.33333333333333,-100.0,
175457,13.482758620689655,-86.0,-83.16666666666667,-100.0,
175459,13.655172413793103,-86.0,-83.0,-100.0,
175463,13.827586206896552,-86.0,-82.75,-100.0,
175471,14.0,-86.0,-82.5,-100.0,
175473,14.11111111111111,-86.0,-82.25,-100.0,
175479,14.222222222222221,-86.0,-82.0,-100.0,
