,A1O51ZAYABZYI,ARGR4AJESGHHP,A2IJQ30G1BWGV
79155,-91.0,100.0,-93.0
79161,-91.0,100.0,-93.0
79172,-92.0,100.0,-93.0
79177,-92.0,100.0,-93.0
79190,-93.0,100.0,-93.0
79197,-93.0,100.0,-93.0
79207,-94.0,100.0,-93.0
79213,-94.0,100.0,-93.0
79225,-95.0,100.0,-93.0
79324,-95.0,100.0,-93.0
79338,-96.0,100.0,-93.0
79344,-96.0,100.0,-93.0
79354,-97.0,100.0,-93.0
79361,-97.0,100.0,-93.0
79373,-98.0,100.0,-93.0
79380,-98.0,100.0,-93.0
79391,-99.0,100.0,-93.0
79398,-99.0,100.0,-93.0
79406,-100.0,100.0,-93.0
84959,-100.0,100.0,-93.0
84979,-100.0,100.0,-93.0
85001,-100.0,100.0,-93.0
85048,-100.0,100.0,-93.0
85089,-100.0,100.0,-93.0
85123,-100.0,100.0,-93.0
85159,-100.0,100.0,-93.0
85270,-100.0,100.0,-93.0
85290,-100.0,100.0,-93.0
85322,-100.0,100.0,-93.0
85340,-100.0,100.0,-93.0
85358,-100.0,100.0,-93.0
85375,-100.0,100.0,-93.0
85393,-100.0,100.0,-93.0
85411,-100.0,100.0,-93.0
85504,-100.0,100.0,-93.0
85524,-100.0,100.0,-93.0
85557,-100.0,100.0,-93.0
85574,-100.0,100.0,-93.0
85592,-100.0,100.0,-93.0
85627,-100.0,100.0,-93.0
85721,-100.0,100.0,-93.0
85741,-100.0,100.0,-93.0
85761,-100.0,100.0,-93.0
85776,-100.0,100.0,-93.0
85803,-100.0,100.0,-93.0
85816,-100.0,100.0,-93.0
85830,-100.0,100.0,-93.0
85845,-100.0,100.0,-93.0
86822,-100.0,100.0,-93.0
86843,-100.0,100.0,-93.0
86864,-100.0,100.0,-93.0
86876,-100.0,100.0,-93.0
86900,-100.0,100.0,-93.0
88158,-100.0,100.0,-93.0
88178,-100.0,100.0,-93.0
88200,-100.0,100.0,-93.0
88235,-100.0,100.0,-93.0
88469,-100.0,100.0,-93.0
88489,-100.0,100.0,-93.0
88522,-100.0,100.0,-93.0
88540,-100.0,100.0,-93.0
88575,-100.0,100.0,-93.0
88593,-100.0,100.0,-93.0
88636,-100.0,100.0,-93.0
88670,-100.0,100.0,-93.0
89261,-100.0,100.0,-93.0
89270,-100.0,100.0,-93.0
89288,-100.0,100.0,-93.0
89301,-100.0,100.0,-93.0
89319,-100.0,100.0,-93.0
89336,-100.0,100.0,-93.0
89355,-100.0,100.0,-93.0
89373,-100.0,100.0,-93.0
89392,-100.0,100.0,-93.0
89407,-100.0,100.0,-93.0
89427,-100.0,100.0,-93.0
89441,-100.0,100.0,-93.0
89624,-100.0,100.0,-93.0
89646,-100.0,100.0,-93.0
89665,-100.0,100.0,-93.0
89677,-100.0,100.0,-93.0
89693,-100.0,100.0,-93.0
89705,-100.0,100.0,-93.0
89725,-100.0,100.0,-93.0
89738,-100.0,100.0,-93.0
89756,-100.0,100.0,-93.0
89774,-100.0,100.0,-93.0
89788,-100.0,100.0,-93.0
90533,-100.0,100.0,-93.0
90549,-100.0,99.0,-93.0
90552,-100.0,99.0,-93.0
90565,-100.0,98.0,-93.0
90567,-100.0,98.0,-93.0
90581,-100.0,97.0,-93.0
90584,-100.0,97.0,-93.0
90598,-100.0,96.0,-93.0
90600,-100.0,96.0,-93.0
90615,-100.0,95.0,-93.0
90617,-100.0,95.0,-93.0
90631,-100.0,94.0,-93.0
90633,-100.0,94.0,-93.0
90648,-100.0,92.0,-93.0
90649,-100.0,92.0,-93.0
90665,-100.0,91.0,-93.0
90668,-100.0,91.0,-93.0
90681,-100.0,90.0,-93.0
90683,-100.0,90.0,-93.0
90698,-100.0,89.0,-93.0
90701,-100.0,89.0,-93.0
90715,-100.0,88.0,-93.0
90716,-100.0,88.0,-93.0
90732,-100.0,87.0,-93.0
90734,-100.0,87.0,-93.0
90748,-100.0,86.0,-93.0
90751,-100.0,86.0,-93.0
90765,-100.0,85.0,-93.0
90766,-100.0,85.0,-93.0
90782,-100.0,83.0,-93.0
90783,-100.0,83.0,-93.0
90798,-100.0,82.0,-93.0
90799,-100.0,82.0,-93.0
90815,-100.0,81.0,-93.0
90816,-100.0,81.0,-93.0
90832,-100.0,80.0,-93.0
90835,-100.0,80.0,-93.0
90848,-100.0,79.0,-93.0
90850,-100.0,79.0,-93.0
90865,-100.0,78.0,-93.0
90867,-100.0,78.0,-93.0
90881,-100.0,77.0,-93.0
90883,-100.0,77.0,-93.0
90898,-100.0,76.0,-93.0
90900,-100.0,76.0,-93.0
90915,-100.0,75.0,-93.0
90918,-100.0,75.0,-93.0
90931,-100.0,74.0,-93.0
90933,-100.0,74.0,-93.0
90948,-100.0,72.0,-93.0
90950,-100.0,72.0,-93.0
90965,-100.0,71.0,-93.0
90967,-100.0,71.0,-93.0
90981,-100.0,70.0,-93.0
90983,-100.0,70.0,-93.0
90998,-100.0,69.0,-93.0
91002,-100.0,69.0,-93.0
91015,-100.0,68.0,-93.0
91017,-100.0,68.0,-93.0
91031,-100.0,67.0,-93.0
91033,-100.0,67.0,-93.0
91048,-100.0,66.0,-93.0
91049,-100.0,66.0,-93.0
91065,-100.0,65.0,-93.0
91067,-100.0,65.0,-93.0
91081,-100.0,64.0,-93.0
91084,-100.0,64.0,-93.0
91098,-100.0,62.0,-93.0
91100,-100.0,62.0,-93.0
91117,-100.0,61.0,-93.0
91118,-100.0,61.0,-93.0
91132,-100.0,60.0,-93.0
91133,-100.0,60.0,-93.0
91148,-100.0,59.0,-93.0
91150,-100.0,59.0,-93.0
91165,-100.0,58.0,-93.0
91167,-100.0,58.0,-93.0
91181,-100.0,57.0,-93.0
91183,-100.0,57.0,-93.0
91198,-100.0,56.0,-93.0
91201,-100.0,56.0,-93.0
91215,-100.0,55.0,-93.0
91216,-100.0,55.0,-93.0
91232,-100.0,53.0,-93.0
91233,-100.0,53.0,-93.0
91248,-100.0,52.0,-93.0
91250,-100.0,52.0,-93.0
91265,-100.0,51.0,-93.0
91267,-100.0,51.0,-93.0
91281,-100.0,50.0,-93.0
91283,-100.0,50.0,-93.0
91298,-100.0,49.0,-93.0
91301,-100.0,49.0,-93.0
91315,-100.0,48.0,-93.0
91317,-100.0,48.0,-93.0
91331,-100.0,47.0,-93.0
91333,-100.0,47.0,-93.0
91348,-100.0,46.0,-93.0
91350,-100.0,46.0,-93.0
91365,-100.0,45.0,-93.0
91367,-100.0,45.0,-93.0
91381,-100.0,44.0,-93.0
91383,-100.0,44.0,-93.0
91398,-100.0,42.0,-93.0
91400,-100.0,42.0,-93.0
91415,-100.0,41.0,-93.0
91418,-100.0,41.0,-93.0
91431,-100.0,40.0,-93.0
91433,-100.0,40.0,-93.0
91448,-100.0,39.0,-93.0
91450,-100.0,39.0,-93.0
91465,-100.0,38.0,-93.0
91466,-100.0,38.0,-93.0
91482,-100.0,37.0,-93.0
91484,-100.0,37.0,-93.0
91498,-100.0,36.0,-93.0
91501,-100.0,36.0,-93.0
91515,-100.0,35.0,-93.0
91517,-100.0,35.0,-93.0
91532,-100.0,33.0,-93.0
91533,-100.0,33.0,-93.0
91548,-100.0,32.0,-93.0
91550,-100.0,32.0,-93.0
91565,-100.0,31.0,-93.0
91566,-100.0,31.0,-93.0
91581,-100.0,30.0,-93.0
91584,-100.0,30.0,-93.0
91598,-100.0,29.0,-93.0
91600,-100.0,29.0,-93.0
91615,-100.0,28.0,-93.0
91617,-100.0,28.0,-93.0
91632,-100.0,27.0,-93.0
91633,-100.0,27.0,-93.0
91648,-100.0,26.0,-93.0
91651,-100.0,26.0,-93.0
91665,-100.0,25.0,-93.0
91667,-100.0,25.0,-93.0
91683,-100.0,23.0,-93.0
91688,-100.0,23.0,-93.0
91716,-100.0,21.0,-93.0
91721,-100.0,21.0,-93.0
91732,-100.0,20.0,-93.0
91738,-100.0,20.0,-93.0
91765,-100.0,18.0,-93.0
91767,-100.0,18.0,-93.0
91782,-100.0,17.0,-93.0
91784,-100.0,17.0,-93.0
91798,-100.0,16.0,-93.0
91801,-100.0,16.0,-93.0
91815,-100.0,15.0,-93.0
91818,-100.0,15.0,-93.0
91832,-100.0,13.0,-93.0
91835,-100.0,13.0,-93.0
91848,-100.0,12.0,-93.0
91851,-100.0,12.0,-93.0
91865,-100.0,11.0,-93.0
91867,-100.0,11.0,-93.0
91882,-100.0,10.0,-93.0
91884,-100.0,10.0,-93.0
91898,-100.0,9.0,-93.0
91902,-100.0,9.0,-93.0
91915,-100.0,8.0,-93.0
91919,-100.0,8.0,-93.0
91931,-100.0,7.0,-93.0
91934,-100.0,7.0,-93.0
91948,-100.0,6.0,-93.0
91950,-100.0,6.0,-93.0
91965,-100.0,5.0,-93.0
91966,-100.0,5.0,-93.0
91982,-100.0,3.0,-93.0
91984,-100.0,3.0,-93.0
91998,-100.0,2.0,-93.0
92001,-100.0,2.0,-93.0
92015,-100.0,1.0,-93.0
92016,-100.0,1.0,-93.0
92032,-100.0,0.0,-93.0
92033,-100.0,0.0,-93.0
92048,-100.0,-1.0,-93.0
92050,-100.0,-1.0,-93.0
92065,-100.0,-2.0,-93.0
92067,-100.0,-2.0,-93.0
92082,-100.0,-3.0,-93.0
92085,-100.0,-3.0,-93.0
92098,-100.0,-4.0,-93.0
92101,-100.0,-4.0,-93.0
92115,-100.0,-5.0,-93.0
92117,-100.0,-5.0,-93.0
92132,-100.0,-7.0,-93.0
92135,-100.0,-7.0,-93.0
92148,-100.0,-8.0,-93.0
92150,-100.0,-8.0,-93.0
92165,-100.0,-9.0,-93.0
92168,-100.0,-9.0,-93.0
92182,-100.0,-10.0,-93.0
92184,-100.0,-10.0,-93.0
92198,-100.0,-11.0,-93.0
92882,-100.0,-11.0,-93.0
92899,-100.0,-12.0,-93.0
92901,-100.0,-12.0,-93.0
92915,-100.0,-13.0,-93.0
92917,-100.0,-13.0,-93.0
92932,-100.0,-14.0,-93.0
92933,-100.0,-14.0,-93.0
92948,-100.0,-15.0,-93.0
92950,-100.0,-15.0,-93.0
92965,-100.0,-16.0,-93.0
92967,-100.0,-16.0,-93.0
92981,-100.0,-17.0,-93.0
92984,-100.0,-17.0,-93.0
92999,-100.0,-19.0,-93.0
93003,-100.0,-19.0,-93.0
93015,-100.0,-20.0,-93.0
93017,-100.0,-20.0,-93.0
93032,-100.0,-21.0,-93.0
93033,-100.0,-21.0,-93.0
93048,-100.0,-22.0,-93.0
93050,-100.0,-22.0,-93.0
93065,-100.0,-23.0,-93.0
93068,-100.0,-23.0,-93.0
93081,-100.0,-24.0,-93.0
93084,-100.0,-24.0,-93.0
93098,-100.0,-25.0,-93.0
93100,-100.0,-25.0,-93.0
93115,-100.0,-26.0,-93.0
93116,-100.0,-26.0,-93.0
93132,-100.0,-27.0,-93.0
93133,-100.0,-27.0,-93.0
93148,-100.0,-29.0,-93.0
93151,-100.0,-29.0,-93.0
93165,-100.0,-30.0,-93.0
93167,-100.0,-30.0,-93.0
93182,-100.0,-31.0,-93.0
93183,-100.0,-31.0,-93.0
93198,-100.0,-32.0,-93.0
93200,-100.0,-32.0,-93.0
93215,-100.0,-33.0,-93.0
93216,-100.0,-33.0,-93.0
93232,-100.0,-34.0,-93.0
93234,-100.0,-34.0,-93.0
93248,-100.0,-35.0,-93.0
93250,-100.0,-35.0,-93.0
93265,-100.0,-36.0,-93.0
93267,-100.0,-36.0,-93.0
93281,-100.0,-37.0,-93.0
93283,-100.0,-37.0,-93.0
93299,-100.0,-38.0,-93.0
103616,-100.0,-38.0,-93.0
103633,-100.0,-37.0,-93.0
103635,-100.0,-37.0,-93.0
103649,-100.0,-36.0,-93.0
103651,-100.0,-36.0,-93.0
103666,-100.0,-35.0,-93.0
103667,-100.0,-35.0,-93.0
103682,-100.0,-34.0,-93.0
103685,-100.0,-34.0,-93.0
103699,-100.0,-33.0,-93.0
103701,-100.0,-33.0,-93.0
103715,-100.0,-32.0,-93.0
103718,-100.0,-32.0,-93.0
103732,-100.0,-31.0,-93.0
103734,-100.0,-31.0,-93.0
103749,-100.0,-30.0,-93.0
103751,-100.0,-30.0,-93.0
103767,-100.0,-28.0,-93.0
103773,-100.0,-28.0,-93.0
103782,-100.0,-27.0,-93.0
103785,-100.0,-27.0,-93.0
103799,-100.0,-26.0,-93.0
103801,-100.0,-26.0,-93.0
103816,-100.0,-25.0,-93.0
103818,-100.0,-25.0,-93.0
103832,-100.0,-24.0,-93.0
103834,-100.0,-24.0,-93.0
103850,-100.0,-23.0,-93.0
103856,-100.0,-23.0,-93.0
103866,-100.0,-22.0,-93.0
103869,-100.0,-22.0,-93.0
103882,-100.0,-21.0,-93.0
103885,-100.0,-21.0,-93.0
103899,-100.0,-20.0,-93.0
103901,-100.0,-20.0,-93.0
103915,-100.0,-18.0,-93.0
103918,-100.0,-18.0,-93.0
103932,-100.0,-17.0,-93.0
103935,-100.0,-17.0,-93.0
103949,-100.0,-16.0,-93.0
103951,-100.0,-16.0,-93.0
103965,-100.0,-15.0,-93.0
103967,-100.0,-15.0,-93.0
103982,-100.0,-14.0,-93.0
103984,-100.0,-14.0,-93.0
103999,-100.0,-13.0,-93.0
104001,-100.0,-13.0,-93.0
104016,-100.0,-12.0,-93.0
104019,-100.0,-12.0,-93.0
104032,-100.0,-11.0,-93.0
104034,-100.0,-11.0,-93.0
104049,-100.0,-10.0,-93.0
104051,-100.0,-10.0,-93.0
104065,-100.0,-8.0,-93.0
104067,-100.0,-8.0,-93.0
104082,-100.0,-7.0,-93.0
104084,-100.0,-7.0,-93.0
104099,-100.0,-6.0,-93.0
104102,-100.0,-6.0,-93.0
104116,-100.0,-5.0,-93.0
104118,-100.0,-5.0,-93.0
104132,-100.0,-4.0,-93.0
104134,-100.0,-4.0,-93.0
104149,-100.0,-3.0,-93.0
104152,-100.0,-3.0,-93.0
104166,-100.0,-2.0,-93.0
104168,-100.0,-2.0,-93.0
104182,-100.0,-1.0,-93.0
104185,-100.0,-1.0,-93.0
104199,-100.0,0.0,-93.0
104201,-100.0,0.0,-93.0
104216,-100.0,2.0,-93.0
104218,-100.0,2.0,-93.0
104232,-100.0,3.0,-93.0
104234,-100.0,3.0,-93.0
104249,-100.0,4.0,-93.0
104251,-100.0,4.0,-93.0
104266,-100.0,5.0,-93.0
104269,-100.0,5.0,-93.0
104282,-100.0,6.0,-93.0
104284,-100.0,6.0,-93.0
104299,-100.0,7.0,-93.0
104301,-100.0,7.0,-93.0
104316,-100.0,8.0,-93.0
104318,-100.0,8.0,-93.0
104332,-100.0,9.0,-93.0
104334,-100.0,9.0,-93.0
104349,-100.0,10.0,-93.0
104352,-100.0,10.0,-93.0
104366,-100.0,12.0,-93.0
104368,-100.0,12.0,-93.0
104382,-100.0,13.0,-93.0
104384,-100.0,13.0,-93.0
104399,-100.0,14.0,-93.0
104401,-100.0,14.0,-93.0
104415,-100.0,15.0,-93.0
104418,-100.0,15.0,-93.0
104432,-100.0,16.0,-93.0
104435,-100.0,16.0,-93.0
104449,-100.0,17.0,-93.0
104452,-100.0,17.0,-93.0
104465,-100.0,18.0,-93.0
104467,-100.0,18.0,-93.0
104482,-100.0,19.0,-93.0
104484,-100.0,19.0,-93.0
104499,-100.0,20.0,-93.0
104501,-100.0,20.0,-93.0
104516,-100.0,22.0,-93.0
104519,-100.0,22.0,-93.0
104532,-100.0,23.0,-93.0
104534,-100.0,23.0,-93.0
104549,-100.0,24.0,-93.0
104552,-100.0,24.0,-93.0
104566,-100.0,25.0,-93.0
104568,-100.0,25.0,-93.0
104582,-100.0,26.0,-93.0
104585,-100.0,26.0,-93.0
104599,-100.0,27.0,-93.0
104602,-100.0,27.0,-93.0
104617,-100.0,28.0,-93.0
104622,-100.0,28.0,-93.0
104650,-100.0,30.0,-93.0
104656,-100.0,30.0,-93.0
104682,-100.0,32.0,-93.0
104686,-100.0,32.0,-93.0
104699,-100.0,33.0,-93.0
104701,-100.0,33.0,-93.0
104715,-100.0,34.0,-93.0
104718,-100.0,34.0,-93.0
104732,-100.0,35.0,-93.0
104735,-100.0,35.0,-93.0
104749,-100.0,36.0,-93.0
104751,-100.0,36.0,-93.0
104766,-100.0,37.0,-93.0
104769,-100.0,37.0,-93.0
104782,-100.0,38.0,-93.0
104784,-100.0,38.0,-93.0
104799,-100.0,39.0,-93.0
104801,-100.0,39.0,-93.0
104816,-100.0,41.0,-93.0
104818,-100.0,41.0,-93.0
104832,-100.0,42.0,-93.0
104836,-100.0,42.0,-93.0
104849,-100.0,43.0,-93.0
104852,-100.0,43.0,-93.0
104865,-100.0,44.0,-93.0
104868,-100.0,44.0,-93.0
104882,-100.0,45.0,-93.0
104885,-100.0,45.0,-93.0
104899,-100.0,46.0,-93.0
104901,-100.0,46.0,-93.0
104916,-100.0,47.0,-93.0
104918,-100.0,47.0,-93.0
104932,-100.0,48.0,-93.0
104935,-100.0,48.0,-93.0
104949,-100.0,49.0,-93.0
104951,-100.0,49.0,-93.0
104966,-100.0,51.0,-93.0
104968,-100.0,51.0,-93.0
104982,-100.0,52.0,-93.0
104985,-100.0,52.0,-93.0
104999,-100.0,53.0,-93.0
105001,-100.0,53.0,-93.0
105016,-100.0,54.0,-93.0
105019,-100.0,54.0,-93.0
105032,-100.0,55.0,-93.0
105035,-100.0,55.0,-93.0
105049,-100.0,56.0,-93.0
105052,-100.0,56.0,-93.0
105066,-100.0,57.0,-93.0
105068,-100.0,57.0,-93.0
105082,-100.0,58.0,-93.0
105085,-100.0,58.0,-93.0
105099,-100.0,59.0,-93.0
105102,-100.0,59.0,-93.0
105116,-100.0,61.0,-93.0
105121,-100.0,61.0,-93.0
105132,-100.0,62.0,-93.0
105134,-100.0,62.0,-93.0
105149,-100.0,63.0,-93.0
105151,-100.0,63.0,-93.0
105166,-100.0,64.0,-93.0
105168,-100.0,64.0,-93.0
105182,-100.0,65.0,-93.0
105185,-100.0,65.0,-93.0
105199,-100.0,66.0,-93.0
105201,-100.0,66.0,-93.0
105216,-100.0,67.0,-93.0
105218,-100.0,67.0,-93.0
105232,-100.0,68.0,-93.0
105234,-100.0,68.0,-93.0
105249,-100.0,69.0,-93.0
105251,-100.0,69.0,-93.0
105266,-100.0,71.0,-93.0
105269,-100.0,71.0,-93.0
105282,-100.0,72.0,-93.0
105285,-100.0,72.0,-93.0
105299,-100.0,73.0,-93.0
105301,-100.0,73.0,-93.0
105316,-100.0,74.0,-93.0
105318,-100.0,74.0,-93.0
105332,-100.0,75.0,-93.0
105334,-100.0,75.0,-93.0
105350,-100.0,76.0,-93.0
105356,-100.0,76.0,-93.0
105383,-100.0,78.0,-93.0
105390,-100.0,78.0,-93.0
105416,-100.0,79.0,-93.0
105418,-100.0,79.0,-93.0
105419,-100.0,79.0,-93.0
105432,-100.0,81.0,-93.0
105442,-100.0,81.0,-93.0
105515,-100.0,81.0,-93.0
105562,-100.0,81.0,-93.0
105608,-100.0,81.0,-93.0
105677,-100.0,81.0,-93.0
105723,-100.0,81.0,-93.0
105763,-100.0,81.0,-93.0
105800,-100.0,81.0,-93.0
105856,-100.0,81.0,-93.0
105895,-100.0,81.0,-93.0
105926,-100.0,81.0,-93.0
105955,-100.0,81.0,-93.0
106007,-100.0,81.0,-93.0
106055,-100.0,81.0,-93.0
106083,-100.0,81.0,-93.0
106112,-100.0,81.0,-93.0
106150,-100.0,81.0,-93.0
106199,-100.0,81.0,-93.0
106272,-100.0,81.0,-93.0
106312,-100.0,81.0,-93.0
106349,-100.0,81.0,-93.0
106394,-100.0,81.0,-93.0
106440,-100.0,81.0,-93.0
106477,-100.0,81.0,-93.0
106522,-100.0,81.0,-93.0
106589,-100.0,81.0,-93.0
106734,-100.0,81.0,-93.0
106750,-100.0,81.0,-93.0
106766,-100.0,82.0,-93.0
106769,-100.0,82.0,-93.0
106782,-100.0,83.0,-93.0
106784,-100.0,83.0,-93.0
106793,-100.0,83.5,-93.0
106799,-100.0,84.0,-93.0
106801,-100.0,84.0,-93.0
106816,-100.0,85.0,-93.0
106818,-100.0,85.0,-93.0
106832,-100.0,86.0,-93.0
106834,-100.0,86.0,-93.0
106846,-100.0,86.5,-93.0
106849,-100.0,87.0,-93.0
106852,-100.0,87.0,-93.0
106866,-100.0,88.0,-93.0
106867,-100.0,88.0,-93.0
106883,-100.0,89.0,-93.0
106884,-100.0,89.0,-93.0
106885,-100.0,89.0,-93.0
106899,-100.0,90.0,-93.0
106901,-100.0,90.0,-93.0
106916,-100.0,92.0,-93.0
106918,-100.0,92.0,-93.0
106930,-100.0,92.5,-93.0
106932,-100.0,93.0,-93.0
106935,-100.0,93.0,-93.0
106949,-100.0,94.0,-93.0
106951,-100.0,94.0,-93.0
106957,-100.0,94.5,-93.0
106966,-100.0,95.0,-93.0
106968,-100.0,95.0,-93.0
106982,-100.0,96.0,-93.0
106984,-100.0,96.0,-93.0
106999,-100.0,97.0,-93.0
107001,-100.0,97.0,-93.0
107015,-100.0,98.0,-93.0
107018,-100.0,98.0,-93.0
107032,-100.0,99.0,-93.0
107034,-100.0,99.0,-93.0
107049,-100.0,100.0,-93.0
107100,-100.0,100.0,-93.0
107137,-100.0,100.0,-93.0
107177,-100.0,100.0,-93.0
107233,-100.0,100.0,-93.0
107312,-100.0,100.0,-93.0
107395,-100.0,100.0,-93.0
107443,-100.0,100.0,-93.0
107518,-100.0,100.0,-93.0
107559,-100.0,100.0,-93.0
107583,-100.0,100.0,-93.0
107599,-100.0,99.0,-93.0
107602,-100.0,99.0,-93.0
107608,-100.0,98.5,-93.0
107616,-100.0,98.0,-93.0
107619,-100.0,98.0,-93.0
107632,-100.0,97.0,-93.0
107634,-100.0,97.0,-93.0
107649,-100.0,96.0,-93.0
107651,-100.0,96.0,-93.0
107666,-100.0,95.0,-93.0
107669,-100.0,95.0,-93.0
107676,-100.0,94.5,-93.0
107682,-100.0,94.0,-93.0
107686,-100.0,94.0,-93.0
107699,-100.0,93.0,-93.0
107701,-100.0,93.0,-93.0
107716,-100.0,92.0,-93.0
107718,-100.0,92.0,-93.0
107732,-100.0,90.0,-93.0
107734,-100.0,90.0,-93.0
107749,-100.0,89.0,-93.0
107751,-100.0,89.0,-93.0
107763,-100.0,88.5,-93.0
107766,-100.0,88.0,-93.0
107769,-100.0,88.0,-93.0
107782,-100.0,87.0,-93.0
107784,-100.0,87.0,-93.0
107799,-100.0,86.0,-93.0
107801,-100.0,86.0,-93.0
107809,-100.0,85.5,-93.0
107816,-100.0,85.0,-93.0
107818,-100.0,85.0,-93.0
107832,-100.0,84.0,-93.0
107834,-100.0,84.0,-93.0
107849,-100.0,83.0,-93.0
107852,-100.0,83.0,-93.0
107865,-100.0,82.5,-93.0
107866,-100.0,82.0,-93.0
107868,-100.0,82.0,-93.0
107882,-100.0,80.0,-93.0
107884,-100.0,80.0,-93.0
107897,-100.0,79.5,-93.0
107899,-100.0,79.0,-93.0
107901,-100.0,79.0,-93.0
107916,-100.0,78.0,-93.0
107918,-100.0,78.0,-93.0
107923,-100.0,77.5,-93.0
107932,-100.0,77.0,-93.0
107936,-100.0,77.0,-93.0
107949,-100.0,76.0,-93.0
107951,-100.0,76.0,-93.0
107966,-100.0,75.0,-93.0
107968,-100.0,75.0,-93.0
107971,-100.0,74.5,-93.0
107982,-100.0,74.0,-93.0
107984,-100.0,74.0,-93.0
107999,-100.0,73.0,-93.0
108001,-100.0,73.0,-93.0
108016,-100.0,72.0,-93.0
108020,-100.0,72.0,-93.0
108033,-100.0,70.0,-93.0
108039,-100.0,70.0,-93.0
108060,-100.0,69.0,-93.0
108066,-100.0,68.0,-93.0
108070,-100.0,68.0,-93.0
108083,-100.0,67.0,-93.0
108086,-100.0,67.0,-93.0
108099,-100.0,66.0,-93.0
108103,-100.0,66.0,-93.0
108108,-100.0,65.5,-93.0
108116,-100.0,65.0,-93.0
108119,-100.0,65.0,-93.0
108132,-100.0,64.0,-93.0
108136,-100.0,64.0,-93.0
108149,-100.0,63.0,-93.0
108152,-100.0,63.0,-93.0
108155,-100.0,62.5,-93.0
108166,-100.0,62.0,-93.0
108168,-100.0,62.0,-93.0
108172,-100.0,61.0,-93.0
108183,-100.0,60.0,-93.0
108185,-100.0,60.0,-93.0
108199,-100.0,59.0,-93.0
108201,-100.0,59.0,-93.0
108216,-100.0,58.0,-93.0
108218,-100.0,58.0,-93.0
108232,-100.0,57.0,-93.0
108235,-100.0,57.0,-93.0
108249,-100.0,56.0,-93.0
108251,-100.0,56.0,-93.0
108266,-100.0,55.0,-93.0
108269,-100.0,55.0,-93.0
108274,-100.0,54.5,-93.0
108282,-100.0,54.0,-93.0
108285,-100.0,54.0,-93.0
108299,-100.0,53.0,-93.0
108302,-100.0,53.0,-93.0
108316,-100.0,52.0,-93.0
108318,-100.0,52.0,-93.0
108324,-100.0,51.0,-93.0
108332,-100.0,50.0,-93.0
108335,-100.0,50.0,-93.0
108349,-100.0,49.0,-93.0
108352,-100.0,49.0,-93.0
108363,-100.0,48.5,-93.0
108366,-100.0,48.0,-93.0
108368,-100.0,48.0,-93.0
108382,-100.0,47.0,-93.0
108386,-100.0,47.0,-93.0
108399,-100.0,46.0,-93.0
108401,-100.0,46.0,-93.0
108416,-100.0,45.0,-93.0
108418,-100.0,45.0,-93.0
108433,-100.0,44.0,-93.0
108436,-100.0,44.0,-93.0
108450,-100.0,43.0,-93.0
108456,-100.0,43.0,-93.0
108483,-100.0,40.0,-93.0
108487,-100.0,40.0,-93.0
108499,-100.0,39.0,-93.0
108503,-100.0,39.0,-93.0
108516,-100.0,38.0,-93.0
108520,-100.0,38.0,-93.0
108525,-100.0,37.5,-93.0
108533,-100.0,37.0,-93.0
108536,-100.0,37.0,-93.0
108549,-100.0,36.0,-93.0
108553,-100.0,36.0,-93.0
108566,-100.0,35.0,-93.0
108569,-100.0,35.0,-93.0
108582,-100.0,34.0,-93.0
108588,-100.0,34.0,-93.0
108600,-100.0,33.5,-93.0
108603,-100.0,33.0,-93.0
108611,-100.0,33.0,-93.0
108632,-100.0,31.0,-93.0
108640,-100.0,31.0,-93.0
108650,-100.0,30.0,-93.0
108654,-100.0,30.0,-93.0
108666,-100.0,29.0,-93.0
108668,-100.0,29.0,-93.0
108682,-100.0,28.0,-93.0
108684,-100.0,28.0,-93.0
108699,-100.0,27.0,-93.0
108701,-100.0,27.0,-93.0
108716,-100.0,26.0,-93.0
108718,-100.0,26.0,-93.0
108733,-100.0,25.0,-93.0
108734,-100.0,25.0,-93.0
108749,-100.0,24.0,-93.0
108751,-100.0,24.0,-93.0
108766,-100.0,23.0,-93.0
108768,-100.0,23.0,-93.0
108782,-100.0,21.0,-93.0
108784,-100.0,21.0,-93.0
108799,-100.0,20.0,-93.0
108801,-100.0,20.0,-93.0
108816,-100.0,19.0,-93.0
108818,-100.0,19.0,-93.0
108826,-100.0,18.5,-93.0
108832,-100.0,18.0,-93.0
108834,-100.0,18.0,-93.0
108846,-100.0,17.0,-93.0
108847,-100.0,,-93.0
108866,-100.0,,-93.0
108898,-100.0,,-93.0
108943,-100.0,,-93.0
109095,-100.0,,-93.0
109133,-100.0,,-93.0
109176,-100.0,,-93.0
109210,-100.0,,-93.0
109247,-100.0,,-93.0
109288,-100.0,,-93.0
109388,-100.0,,-93.0
109477,-100.0,,-93.0
109510,-100.0,,-93.0
109555,-100.0,,-93.0
109685,-100.0,,-93.0
109777,-100.0,,-93.0
109822,-100.0,,-93.0
109849,-100.0,,-93.0
109856,-100.0,,-93.0
109871,-100.0,,-93.0
109878,-100.0,,-93.0
109915,-100.0,,-93.0
109917,-100.0,,-93.0
109925,-100.0,,-93.0
109959,-100.0,,-93.0
109963,-100.0,,-93.0
109971,-100.0,,-93.0
110011,-100.0,,-93.0
110015,-100.0,,-93.0
110028,-100.0,,-93.0
110055,-100.0,,-93.0
110058,-100.0,,-93.0
