,AYTF9Q5TZX4IK,AF50K5H2FJWW0,AF8GOPFSTWCH8
290123,-86.0,-63.0,
290142,-86.0,-63.0,
290194,-86.0,-63.0,
290226,-86.0,-63.0,
290298,-86.0,-63.0,
290327,-86.0,-63.0,
290456,-86.0,-63.0,
290507,-86.0,-63.0,
290545,-86.0,-63.0,
290575,-86.0,-63.0,
290634,-86.0,-63.0,
290664,-86.0,-63.0,
290682,-86.0,-63.0,
290709,-86.0,-63.0,
290757,-86.0,-63.0,
290772,-86.0,-63.0,
290945,-86.0,-63.0,
290985,-86.0,-63.0,
291028,-86.0,-63.0,
291044,-86.0,-63.0,
291063,-86.0,-63.0,
291079,-86.0,-63.0,
291131,-86.0,-63.0,
291146,-86.0,-63.0,
291206,-86.0,-63.0,
291224,-86.0,-63.0,
291266,-86.0,-63.0,
291277,-86.0,-63.0,
291332,-86.0,-63.0,
291346,-86.0,-63.0,
291386,-86.0,-63.0,
291421,-86.0,-63.0,
291468,-86.0,-63.0,
291485,-86.0,-63.0,
291534,-86.0,-63.0,
291551,-86.0,-63.0,
291574,-86.0,-63.0,
291592,-86.0,-63.0,
291609,-86.0,-63.0,
291627,-86.0,-63.0,
291745,-86.0,-63.0,
291762,-86.0,-63.0,
291776,-86.0,-63.0,
291806,-86.0,-63.0,
291882,-86.0,-63.0,
291918,-86.0,-63.0,
291986,-86.0,-63.0,
292051,-86.0,-63.0,
292064,-86.0,-63.0,
292083,-86.0,-63.0,
292138,-86.0,-63.0,
292148,-86.0,-63.0,
292247,-86.0,-63.0,
292298,-86.0,-63.0,
292307,-86.0,-63.0,
292324,-86.0,-63.0,
292350,-86.0,-63.0,
292408,-86.0,-63.0,
292428,-86.0,-63.0,
292443,-86.0,-63.0,
292482,-86.0,-63.0,
292495,-86.0,-63.0,
292557,-86.0,-63.0,
292577,-86.0,-63.0,
292606,-86.0,-63.0,
292623,-86.0,-63.0,
292642,-86.0,-63.0,
292648,-86.0,-63.0,
292681,-86.0,-63.0,
292692,-86.0,-63.0,
292703,-86.0,-63.0,
292716,-86.0,-63.0,
292758,-86.0,-63.0,
292768,-86.0,-63.0,
292803,-86.0,-63.0,
292816,-86.0,-63.0,
292846,-86.0,-63.0,
292859,-86.0,-63.0,
292886,-86.0,-63.0,
292915,-86.0,-63.0,
293005,-86.0,-63.0,
293067,-86.0,-63.0,
293098,-86.0,-63.0,
293144,-86.0,-63.0,
293212,-86.0,-63.0,
293219,-86.0,-63.0,
293256,-86.0,-63.0,
293276,-86.0,-63.0,
293324,-86.0,-63.0,
293335,-86.0,-63.0,
293366,-86.0,-63.0,
293386,-86.0,-63.0,
293431,-86.0,-63.0,
293442,-86.0,-63.0,
293447,-86.0,-63.0,
293476,-86.0,-63.0,
293488,-86.0,-63.0,
293506,-86.0,-63.0,
293543,-86.0,-63.0,
293553,-86.0,-63.0,
293632,-86.0,-63.0,
293644,-86.0,-63.0,
293667,-86.0,-63.0,
293678,-86.0,-63.0,
293806,-86.0,-63.0,
293824,-86.0,-63.0,
293846,-86.0,-63.0,
293858,-86.0,-63.0,
293964,-86.0,-63.0,
293981,-86.0,-63.0,
294007,-86.0,-63.0,
294017,-86.0,-63.0,
294184,-86.0,-63.0,
294196,-86.0,-63.0,
294231,-86.0,-63.0,
294241,-86.0,-63.0,
294417,-86.0,-63.0,
294444,-86.0,-63.0,
294473,-86.0,-63.0,
294509,-86.0,-63.0,
294555,-86.0,-63.0,
294572,-86.0,-63.0,
294588,-86.0,-63.0,
294691,-86.0,-63.0,
294781,-86.0,-63.0,
294805,-86.0,-63.0,
294836,-86.0,-63.0,
294855,-86.0,-63.0,
294918,-86.0,-63.0,
294947,-86.0,-63.0,
294977,-86.0,-63.0,
294992,-86.0,-63.0,
295165,-86.0,-63.0,
295184,-86.0,-63.0,
295197,-86.0,-63.0,
295211,-86.0,-63.0,
297116,-86.0,-63.0,
297133,-86.0,-63.0,
297149,-86.0,-63.0,
297166,-86.0,-63.0,
297182,-86.0,-63.0,
297199,-86.0,-63.0,
297216,-86.0,-63.0,
297232,-86.0,-63.0,
297249,-86.0,-63.0,
297266,-86.0,-63.0,
297282,-86.0,-63.0,
297299,-86.0,-63.0,
297316,-86.0,-63.0,
297332,-86.0,-63.0,
297349,-86.0,-63.0,
297366,-86.0,-63.0,
297382,-86.0,-63.0,
297399,-86.0,-63.0,
297416,-86.0,-63.0,
297433,-86.0,-63.0,
297583,-86.0,-63.0,
297600,-86.0,-63.0,
297616,-86.0,-63.0,
297633,-86.0,-63.0,
297649,-86.0,-63.0,
297666,-86.0,-63.0,
297683,-86.0,-63.0,
297700,-86.0,-63.0,
297716,-86.0,-63.0,
297733,-86.0,-63.0,
297749,-86.0,-63.0,
297766,-86.0,-63.0,
297783,-86.0,-63.0,
297800,-86.0,-63.0,
297833,-86.0,-63.0,
297850,-86.0,-63.0,
297867,-86.0,-63.0,
297883,-86.0,-63.0,
297900,-86.0,-63.0,
297916,-86.0,-63.0,
297933,-86.0,-63.0,
297950,-86.0,-63.0,
297967,-86.0,-63.0,
297983,-86.0,-63.0,
301187,-86.0,-63.0,
301204,-86.0,-63.0,
301220,-86.0,-63.0,
301237,-86.0,-63.0,
301253,-86.0,-63.0,
301270,-86.0,-63.0,
301287,-86.0,-63.0,
301304,-86.0,-63.0,
301737,-86.0,-63.0,
301754,-86.0,-63.0,
301771,-86.0,-63.0,
301787,-86.0,-63.0,
301804,-86.0,-63.0,
301821,-86.0,-63.0,
301838,-86.0,-63.0,
301854,-86.0,-63.0,
301871,-86.0,-63.0,
301887,-86.0,-63.0,
301904,-86.0,-63.0,
301921,-86.0,-63.0,
301937,-86.0,-63.0,
301954,-86.0,-63.0,
301971,-86.0,-63.0,
301988,-86.0,-63.0,
302004,-86.0,-63.0,
302021,-86.0,-63.0,
302038,-86.0,-63.0,
302054,-86.0,-63.0,
302071,-86.0,-63.0,
302088,-86.0,-63.0,
302105,-86.0,-63.0,
302121,-86.0,-63.0,
302138,-86.0,-63.0,
302154,-86.0,-63.0,
302171,-86.0,-63.0,
302188,-86.0,-63.0,
302205,-86.0,-63.0,
302221,-86.0,-63.0,
302238,-86.0,-63.0,
302255,-86.0,-63.0,
302272,-86.0,-63.0,
302288,-86.0,-63.0,
302305,-86.0,-63.0,
302322,-86.0,-63.0,
302338,-86.0,-63.0,
302355,-86.0,-63.0,
302826,-86.0,-63.0,
302844,-86.0,-62.0,
302857,-86.0,-62.0,
302868,-86.0,-61.0,
302894,-86.0,-61.0,
302905,-86.0,-60.0,
302931,-86.0,-60.0,
302943,-86.0,-59.0,
302966,-86.0,-59.0,
302981,-86.0,-58.0,
303016,-86.0,-58.0,
303032,-86.0,-57.0,
303058,-86.0,-57.0,
303059,-86.0,-56.0,
303087,-86.0,-56.0,
303101,-86.0,-55.0,
303133,-86.0,-55.0,
303153,-86.0,-54.0,
303164,-86.0,-54.0,
303194,-86.0,-53.0,
303235,-86.0,-53.0,
303253,-86.0,-52.0,
303285,-86.0,-52.0,
303287,-86.0,-51.0,
303311,-86.0,-51.0,
303325,-86.0,-50.0,
303352,-86.0,-50.0,
303370,-86.0,-49.0,
303397,-86.0,-49.0,
303413,-86.0,-48.0,
303442,-86.0,-48.0,
303456,-86.0,-47.5,
303457,-86.0,-47.0,
303473,-86.0,-47.0,
303484,-86.0,-47.0,
303489,-86.0,-46.5,
303493,-86.0,-46.0,
303506,-86.0,-46.0,
303522,-86.0,-46.0,
303523,-86.0,-45.5,
303535,-86.0,-45.0,
303539,-86.0,-45.0,
303556,-86.0,-45.0,
303560,-86.0,-45.0,
303573,-86.0,-44.5,
303575,-86.0,-44.0,
303589,-86.0,-44.0,
303599,-86.0,-44.0,
303606,-86.0,-43.5,
303612,-86.0,-43.0,
303636,-86.0,-43.0,
303647,-86.0,-42.0,
303674,-86.0,-42.0,
303685,-86.0,-41.0,
303713,-86.0,-41.0,
303714,-86.0,-40.0,
303743,-86.0,-40.0,
303755,-86.0,-39.0,
303782,-86.0,-39.0,
303794,-86.0,-38.0,
303823,-86.0,-38.0,
303837,-86.0,-37.0,
303862,-86.0,-37.0,
303874,-86.0,-36.0,
303881,-86.0,-36.0,
303894,-86.0,-35.0,
303917,-86.0,-35.0,
303920,-86.0,-34.0,
303949,-86.0,-34.0,
303967,-86.0,-33.0,
303993,-86.0,-33.0,
304005,-86.0,-32.0,
304012,-86.0,-32.0,
304027,-86.0,-31.0,
304054,-86.0,-31.0,
304057,-86.0,-30.5,
304066,-86.0,-30.0,
304073,-86.0,-30.0,
304090,-86.0,-30.0,
304093,-86.0,-30.0,
304107,-86.0,-29.0,
304123,-86.0,-29.0,
304131,-86.0,-29.0,
304133,-86.0,-28.0,
304140,-86.0,-28.0,
304157,-86.0,-28.0,
304159,-86.0,-28.0,
304170,-86.0,-27.0,
304197,-86.0,-27.0,
304208,-86.0,-26.0,
304232,-86.0,-26.0,
304246,-86.0,-25.0,
304254,-86.0,-25.0,
304272,-86.0,-24.0,
304295,-86.0,-24.0,
304308,-86.0,-23.0,
304334,-86.0,-23.0,
304346,-86.0,-22.0,
304372,-86.0,-22.0,
304384,-86.0,-21.0,
304412,-86.0,-21.0,
304425,-86.0,-20.0,
304451,-86.0,-20.0,
304463,-86.0,-19.0,
304492,-86.0,-19.0,
304506,-86.0,-18.0,
304533,-86.0,-18.0,
304545,-86.0,-17.0,
304565,-86.0,-17.0,
304569,-86.0,-16.0,
304594,-86.0,-16.0,
304607,-86.0,-15.0,
304631,-86.0,-15.0,
304644,-86.0,-14.0,
304670,-86.0,-14.0,
304681,-86.0,-13.0,
304710,-86.0,-13.0,
304730,-86.0,-12.0,
304759,-86.0,-12.0,
304761,-86.0,-11.0,
304785,-86.0,-11.0,
304797,-86.0,-10.0,
304823,-86.0,-10.0,
304836,-86.0,-9.0,
304863,-86.0,-9.0,
304875,-86.0,-8.0,
304899,-86.0,-8.0,
304913,-86.0,-7.0,
304937,-86.0,-7.0,
304950,-86.0,-6.0,
304976,-86.0,-6.0,
304991,-86.0,-5.0,
304998,-86.0,-4.0,
305022,-86.0,-4.0,
305037,-86.0,-3.0,
305064,-86.0,-3.0,
305086,-86.0,-2.0,
305093,-86.0,-2.0,
305108,-86.0,-1.0,
305133,-86.0,-1.0,
305147,-86.0,0.0,
305173,-86.0,0.0,
305186,-86.0,1.0,
305193,-86.0,1.0,
305198,-86.0,2.0,
305223,-86.0,2.0,
305237,-86.0,3.0,
305263,-86.0,3.0,
305278,-86.0,4.0,
305303,-86.0,4.0,
305316,-86.0,5.0,
305340,-86.0,5.0,
305353,-86.0,6.0,
305381,-86.0,6.0,
305394,-86.0,7.0,
305417,-86.0,7.0,
305421,-86.0,8.0,
305447,-86.0,8.0,
305460,-86.0,9.0,
305484,-86.0,9.0,
305497,-86.0,10.0,
305527,-86.0,10.0,
305547,-86.0,11.0,
305571,-86.0,11.0,
305584,-86.0,12.0,
305610,-86.0,12.0,
305623,-86.0,13.0,
305637,-86.0,13.0,
305650,-86.0,14.0,
305675,-86.0,14.0,
305689,-86.0,15.0,
305714,-86.0,15.0,
305727,-86.0,16.0,
305755,-86.0,16.0,
305771,-86.0,17.0,
305794,-86.0,17.0,
305808,-86.0,18.0,
305834,-86.0,18.0,
305846,-86.0,19.0,
305862,-86.0,19.0,
305878,-86.0,20.0,
305886,-86.0,20.0,
305907,-86.0,21.0,
305931,-86.0,21.0,
305945,-86.0,22.0,
305969,-86.0,22.0,
305981,-86.0,23.0,
306008,-86.0,23.0,
306023,-86.0,24.0,
306047,-86.0,24.0,
306050,-86.0,25.0,
306077,-86.0,25.0,
306091,-86.0,26.0,
306117,-86.0,26.0,
306130,-86.0,27.0,
306138,-86.0,27.0,
306153,-86.0,28.0,
306178,-86.0,28.0,
306197,-86.0,29.0,
306207,-86.0,29.0,
306224,-86.0,30.0,
306264,-86.0,30.0,
306272,-86.0,31.0,
306297,-86.0,31.0,
306311,-86.0,32.0,
306344,-86.0,32.0,
306365,-86.0,33.0,
306400,-86.0,33.0,
306426,-86.0,34.0,
306473,-86.0,34.0,
306481,-86.0,35.0,
306492,-86.0,35.0,
306516,-86.0,36.0,
306524,-86.0,36.0,
306547,-86.0,36.0,
306557,-86.0,36.5,
306563,-86.0,37.0,
306594,-86.0,37.0,
306601,-86.0,37.5,
306607,-86.0,38.0,
306623,-86.0,38.0,
306640,-86.0,38.0,
306641,-86.0,38.0,
306664,-86.0,39.0,
306696,-86.0,39.0,
306701,-86.0,40.0,
306728,-86.0,40.0,
306743,-86.0,41.0,
306774,-86.0,41.0,
306780,-86.0,41.5,
306789,-86.0,42.0,
306812,-86.0,42.0,
306815,-86.0,42.0,
306829,-86.0,43.0,
306853,-86.0,43.0,
306864,-86.0,43.5,
306866,-86.0,44.0,
306876,-86.0,44.0,
306893,-86.0,44.0,
306897,-86.0,45.0,
306904,-86.0,45.0,
306905,-86.0,45.5,
306918,-86.0,46.0,
306919,-86.0,46.0,
306943,-86.0,46.0,
306948,-86.0,46.5,
306958,-86.0,47.0,
306962,-86.0,47.0,
306986,-86.0,47.0,
306989,-86.0,47.5,
307008,-86.0,48.0,
307014,-86.0,48.0,
307032,-86.0,49.0,
309146,-86.0,49.0,
309167,-86.0,49.0,
309205,-86.0,49.0,
309282,-86.0,49.0,
309612,-86.0,49.0,
309626,-86.0,49.0,
309731,-86.0,49.0,
309737,-86.0,49.0,
311847,-86.0,49.0,
311868,-86.0,49.0,
311927,-86.0,49.0,
311948,-86.0,49.0,
312094,-86.0,49.0,
312109,-86.0,49.0,
312123,-86.0,49.0,
312209,-86.0,49.0,
312235,-86.0,49.0,
312254,-86.0,49.0,
312267,-86.0,49.0,
312271,-86.0,49.0,
312334,-86.0,49.0,
312354,-86.0,49.0,
312395,-86.0,49.0,
312396,-86.0,49.0,
312409,-86.0,49.0,
312421,-86.0,49.0,
312452,-86.0,49.0,
312458,-86.0,49.0,
312468,-86.0,49.0,
312476,-86.0,49.0,
312517,-86.0,49.0,
312527,-86.0,49.0,
312528,-86.0,49.0,
312545,-86.0,49.0,
312565,-86.0,49.0,
312568,-86.0,49.0,
312577,-86.0,49.0,
312585,-86.0,49.0,
312656,-86.0,49.0,
312658,-86.0,49.0,
312676,-86.0,49.0,
312677,-86.25,49.0,
312715,-86.5,49.0,
312718,-86.75,49.0,
312722,-87.0,49.0,
312734,-87.66666666666667,49.0,
312750,-88.33333333333333,49.0,
312757,-89.0,49.0,
312764,-89.66666666666667,49.0,
312793,-90.33333333333333,49.0,
312804,-91.0,49.0,
312806,-92.5,49.0,
312838,-94.0,49.0,
312862,-94.66666666666667,49.0,
312877,-95.33333333333333,49.0,
312885,-96.0,49.0,
312918,-96.0,49.0,
312933,-96.0,49.0,
312983,-96.0,49.0,
313006,-96.0,49.0,
313033,-96.0,49.0,
313055,-96.0,49.0,
313057,-96.0,49.0,
313069,-96.0,49.0,
313120,-96.0,49.0,
313125,-96.0,49.0,
313136,-96.0,49.0,
313142,-96.0,49.0,
313164,-96.0,49.0,
313187,-96.0,49.0,
313194,-96.0,49.0,
313204,-96.0,49.0,
313243,-96.0,49.0,
313258,-96.0,49.0,
313283,-96.0,49.0,
313313,-96.0,49.0,
313317,-96.0,49.0,
313344,-96.0,49.0,
313397,-96.0,49.0,
313418,-96.0,49.0,
313429,-96.0,49.0,
313453,-96.0,49.0,
313485,-96.0,49.0,
313507,-96.0,49.0,
313537,-96.0,49.0,
313549,-96.0,49.0,
313559,-96.0,49.0,
313582,-96.0,49.0,
313618,-96.0,49.0,
313636,-96.0,49.0,
313692,-96.0,49.0,
313695,-96.0,49.0,
313705,-96.0,49.0,
313714,-96.0,49.0,
313814,-96.0,49.0,
313838,-96.0,49.0,
313845,-96.0,49.0,
313854,-96.0,49.0,
313890,-96.0,49.0,
313921,-96.0,49.0,
313926,-96.0,49.0,
313937,-96.0,49.0,
313938,-96.0,49.0,
313952,-96.0,49.0,
313990,-96.0,49.0,
314019,-96.0,49.0,
314038,-96.0,49.0,
314113,-96.0,49.0,
314146,-96.0,49.0,
314246,-96.0,49.0,
314264,-96.0,49.0,
314341,-96.0,49.0,
314355,-96.0,49.0,
314491,-96.0,49.0,
314533,-96.0,49.0,
314631,-96.0,49.0,
314656,-96.0,49.0,
314704,-96.0,49.0,
314718,-96.0,49.0,
314807,-96.0,49.0,
314817,-96.0,49.0,
314958,-96.0,49.0,
314984,-96.0,49.0,
315065,-96.0,49.0,
315083,-96.0,49.0,
315207,-96.0,49.0,
315227,-96.0,49.0,
315358,-96.0,49.0,
315384,-96.0,49.0,
315458,-96.0,49.0,
315492,-96.0,49.0,
315598,-96.0,49.0,
315628,-96.0,49.0,
315652,-96.0,49.0,
315673,-96.0,49.0,
315719,-96.0,49.0,
315735,-96.0,49.0,
315835,-96.0,49.0,
315894,-96.0,49.0,
315925,-96.0,49.0,
315976,-96.0,49.0,
316078,-96.0,49.0,
316136,-96.0,49.0,
316231,-96.0,49.0,
316258,-96.0,49.0,
316445,-96.0,49.0,
316465,-96.0,49.0,
316561,-96.0,49.0,
316587,-96.0,49.0,
316714,-96.0,49.0,
316734,-96.0,49.0,
316807,-96.0,49.0,
316832,-96.0,49.0,
316862,-96.0,49.0,
316877,-96.0,49.0,
316907,-96.0,49.0,
316934,-96.0,49.0,
317002,-96.0,49.0,
317016,-96.0,49.0,
317206,-96.0,49.0,
317231,-96.0,49.0,
317285,-96.0,49.0,
317298,-96.0,49.0,
317364,-96.0,49.0,
317378,-96.0,49.0,
317397,-96.0,49.0,
317414,-96.0,49.0,
317465,-96.0,49.0,
317477,-96.0,49.0,
317563,-96.0,49.0,
317583,-96.0,49.0,
317642,-96.0,49.0,
317654,-96.0,49.0,
317754,-96.0,49.0,
317774,-96.0,49.0,
317887,-96.0,49.0,
317987,-96.0,49.0,
318262,-96.0,49.0,
318336,-96.0,49.0,
318408,-96.0,49.0,
318438,-96.0,49.0,
318527,-96.0,49.0,
318546,-96.0,49.0,
318626,-96.0,49.0,
318643,-96.0,49.0,
318718,-96.0,49.0,
318739,-96.0,49.0,
318774,-96.0,49.0,
318793,-96.0,49.0,
318824,-96.0,49.0,
318842,-96.0,49.0,
318896,-96.0,49.0,
318922,-96.0,49.0,
319018,-96.0,49.0,
319035,-96.0,49.0,
319155,-96.0,49.0,
319199,-96.0,49.0,
319276,-96.0,49.0,
319296,-96.0,49.0,
319407,-96.0,49.0,
319446,-96.0,49.0,
319695,-96.0,49.0,
319864,-96.0,49.0,
319933,-96.0,49.0,
319967,-96.0,49.0,
320033,-96.0,49.0,
320043,-96.0,49.0,
320082,-96.0,49.0,
320094,-96.0,49.0,
320122,-96.0,49.0,
320134,-96.0,49.0,
320216,-96.0,49.0,
320226,-96.0,49.0,
320229,-96.0,49.0,
320246,-96.0,49.0,
320252,-96.0,49.0,
320262,-96.0,49.0,
320266,-96.0,49.0,
320279,-96.0,49.0,
320296,-96.0,49.0,
320312,-96.0,49.0,
320325,-96.0,49.0,
320329,-96.0,49.0,
320333,-96.0,49.0,
320370,-96.0,49.0,
320373,-96.0,49.0,
320382,-96.0,49.0,
320386,-96.0,49.0,
320417,-96.0,49.0,
320432,-96.0,49.0,
320445,-96.0,49.0,
320458,-96.0,49.0,
320486,-96.0,49.0,
320496,-96.0,49.0,
320505,-96.0,49.0,
320507,-96.0,49.0,
320513,-96.0,49.0,
320529,-96.0,49.0,
320546,-96.0,49.0,
320562,-96.0,49.0,
320564,-96.0,49.0,
320574,-96.0,49.0,
320579,-96.0,49.0,
320596,-96.0,49.0,
320614,-96.0,49.0,
320637,-96.0,49.0,
320640,-96.0,49.0,
320655,-95.625,49.0,
320665,-95.25,49.0,
320687,-95.0,49.0,
320698,-94.5,49.0,
320715,-94.0,49.0,
320727,-93.5,49.0,
320733,-93.0,49.0,
320753,-92.33333333333333,49.0,
320762,-91.66666666666667,49.0,
320768,-91.0,49.0,
320794,-91.0,49.0,
320802,-91.0,49.0,
320807,-91.0,49.0,
320827,-91.0,49.0,
320829,-91.0,49.0,
320843,-91.0,49.0,
320866,-91.0,49.0,
320875,-91.0,49.0,
320887,-91.0,49.0,
320925,-91.0,49.0,
320936,-91.0,49.0,
320968,-91.0,49.0,
320977,-91.0,49.0,
320983,-91.0,49.0,
321019,-91.0,49.0,
321022,-91.0,49.0,
321027,-91.0,49.0,
321031,-91.0,49.0,
321052,-91.0,49.0,
321066,-91.0,49.0,
321074,-91.0,49.0,
321092,-91.0,49.0,
321115,-91.0,49.0,
321141,-91.0,49.0,
321151,-91.0,49.0,
321184,-91.0,49.0,
321226,-91.0,49.0,
321235,-91.0,49.0,
321247,-91.0,49.0,
321288,-91.0,49.0,
321295,-91.0,49.0,
321306,-91.0,49.0,
321311,-91.0,49.0,
321354,-91.0,49.0,
321365,-91.0,49.0,
321374,-91.0,49.0,
321384,-91.0,49.0,
321438,-91.0,49.0,
321448,-91.0,49.0,
321458,-91.0,49.0,
321468,-91.0,49.0,
321475,-91.0,49.0,
321497,-91.0,49.0,
321501,-91.0,49.0,
321507,-91.0,49.0,
321517,-91.0,49.0,
321551,-91.0,49.0,
321553,-91.0,49.0,
321561,-91.0,49.0,
321591,-91.0,49.0,
321594,-91.0,49.0,
321601,-91.0,49.0,
321635,-91.0,49.0,
321645,-91.0,49.0,
321676,-91.0,49.0,
321688,-91.0,49.0,
321701,-91.0,49.0,
321708,-91.0,49.0,
321772,-91.0,49.0,
321786,-91.0,49.0,
321817,-91.0,49.0,
321826,-91.0,49.0,
321859,-91.0,49.0,
321871,-91.0,49.0,
321877,-91.0,49.0,
321882,-91.0,49.0,
321893,-91.0,49.0,
321896,-91.0,49.0,
321908,-91.0,49.0,
321910,-91.0,49.0,
321926,-91.0,49.0,
321943,-91.0,49.0,
321960,-91.0,49.0,
321976,-91.0,49.0,
322026,-91.0,49.0,
322051,-91.0,49.0,
322063,-91.0,49.0,
322076,-91.0,49.0,
322191,-91.0,49.0,
322198,-91.0,49.0,
322218,-91.0,49.0,
322268,-91.0,49.0,
322316,-91.0,49.0,
322356,-91.0,49.0,
322371,-91.0,49.0,
322372,-91.0,49.0,
322382,-91.0,49.0,
322412,-91.0,49.0,
322425,-91.0,49.0,
322438,-91.0,49.0,
322482,-91.0,49.0,
322517,-91.0,49.0,
322519,-91.0,49.0,
322531,-91.0,49.0,
322554,-91.0,49.0,
322566,-91.0,49.0,
322616,-91.0,49.0,
322627,-91.0,49.0,
322635,-91.0,49.0,
322657,-91.0,49.0,
322676,-91.0,49.0,
322685,-91.0,49.0,
322692,-91.0,49.0,
322717,-91.0,49.0,
322731,-91.0,49.0,
322739,-91.0,49.0,
322755,-91.0,49.0,
322777,-91.0,49.0,
322785,-91.0,49.0,
322792,-91.0,49.0,
322815,-91.0,49.0,
322827,-91.0,49.0,
322886,-91.0,49.0,
322891,-91.0,49.0,
322914,-91.0,49.0,
322954,-91.0,49.0,
322988,-91.0,49.0,
323006,-91.0,49.0,
323037,-91.0,49.0,
323103,-91.0,49.0,
323104,-91.0,49.0,
323157,-91.0,49.0,
323195,-91.0,49.0,
323197,-91.0,49.0,
323208,-91.0,49.0,
323212,-91.0,49.0,
323226,-91.0,49.0,
323247,-91.0,49.0,
323261,-91.0,49.0,
323262,-91.0,49.0,
323274,-91.0,49.0,
323302,-91.0,49.0,
323322,-91.0,49.0,
323334,-91.0,49.0,
323344,-91.0,49.0,
323374,-91.0,49.0,
323407,-91.0,49.0,
323492,-91.0,49.0,
323503,-91.0,49.0,
323556,-91.0,49.0,
323567,-91.0,49.0,
323636,-91.0,49.0,
323652,-91.0,49.0,
323665,-91.0,49.0,
323677,-91.0,49.0,
323745,-91.0,49.0,
323760,-91.0,49.0,
323886,-91.0,49.0,
323897,-91.0,49.0,
335843,-91.0,49.0,
335877,-91.0,49.0,
335974,-91.0,49.0,
335985,-91.0,49.0,
336008,-91.0,49.0,
336024,-91.0,49.0,
336088,-91.0,49.0,
336103,-91.0,49.0,
336138,-91.0,49.0,
336233,-91.0,49.0,
336265,-91.0,49.0,
336276,-91.0,49.0,
336377,-91.0,49.0,
336391,-91.0,49.0,
336424,-91.0,49.0,
336444,-91.0,49.0,
336471,-91.0,49.0,
336488,-91.0,49.0,
336533,-91.0,49.0,
336551,-91.0,49.0,
336592,-91.0,49.0,
336605,-91.0,49.0,
336642,-91.0,49.0,
336655,-91.0,49.0,
336703,-91.0,49.0,
336722,-91.0,49.0,
336794,-91.0,49.0,
336806,-91.0,49.0,
336854,-91.0,49.0,
336868,-91.0,49.0,
336906,-91.0,49.0,
336915,-91.0,49.0,
336958,-91.0,49.0,
336972,-91.0,49.0,
337024,-91.0,49.0,
337041,-91.0,49.0,
337083,-91.0,49.0,
337091,-91.0,49.0,
337131,-91.0,49.0,
337146,-91.0,49.0,
337192,-91.0,49.0,
337209,-91.0,49.0,
337254,-91.0,49.0,
337263,-91.0,49.0,
337343,-91.0,49.0,
337369,-91.0,49.0,
337406,-91.0,49.0,
337415,-91.0,49.0,
337463,-91.0,49.0,
337485,-91.0,49.0,
337604,-91.0,49.0,
337624,-91.0,49.0,
337686,-91.0,49.0,
337707,-91.0,49.0,
337724,-91.0,49.0,
337748,-91.0,49.0,
337771,-91.0,49.0,
337786,-91.0,49.0,
337853,-91.0,49.0,
337875,-91.0,49.0,
337938,-91.0,49.0,
337964,-91.0,49.0,
338041,-91.0,49.0,
338055,-91.0,49.0,
338143,-91.0,49.0,
338173,-91.0,49.0,
338192,-91.0,49.0,
338214,-91.0,49.0,
338258,-91.0,49.0,
338276,-91.0,49.0,
338307,-91.0,49.0,
338325,-91.0,49.0,
338367,-91.0,49.0,
338404,-91.0,49.0,
338432,-91.0,49.0,
338454,-91.0,49.0,
338485,-91.0,49.0,
338502,-91.0,49.0,
338599,-91.0,49.0,
338624,-91.0,49.0,
338652,-91.0,49.0,
338743,-91.0,49.0,
338797,-91.0,49.0,
338836,-91.0,49.0,
338874,-91.0,49.0,
338898,-91.0,49.0,
338945,-91.0,49.0,
338958,-91.0,49.0,
339006,-91.0,49.0,
339027,-91.0,49.0,
339049,-91.0,49.0,
339065,-91.0,49.0,
339251,-91.0,49.0,
339264,-91.0,49.0,
339347,-91.0,49.0,
339368,-91.0,49.0,
339485,-91.0,49.0,
339505,-91.0,49.0,
339628,-91.0,49.0,
339685,-91.0,49.0,
339707,-91.0,49.0,
339784,-91.0,49.0,
339798,-91.0,49.0,
339808,-91.0,49.0,
339897,-91.0,49.0,
339908,-91.0,49.0,
339983,-91.0,49.0,
339998,-91.0,49.0,
340072,-91.0,49.0,
340086,-91.0,49.0,
340181,-91.0,49.0,
340203,-91.0,49.0,
340316,-91.0,49.0,
340336,-91.0,49.0,
340432,-91.0,49.0,
340443,-91.0,49.0,
340526,-91.0,49.0,
340555,-91.0,49.0,
340635,-91.0,49.0,
340649,-91.0,49.0,
340704,-91.0,49.0,
340721,-91.0,49.0,
340749,-91.0,49.0,
340784,-92.0,49.0,
340830,-94.0,49.0,
340844,-95.0,49.0,
340865,-96.0,49.0,
340911,-99.0,49.0,
340912,,49.0,
340952,,49.0,
340962,,49.0,
341082,,49.0,
341095,,49.0,
341138,,49.0,
341155,,49.0,
341206,,49.0,
341237,,49.0,
341284,,49.0,
341292,,49.0,
341337,,49.0,
341358,,49.0,
341427,,49.0,
341448,,49.0,
341472,,49.0,
341494,,49.0,
341516,,49.0,
341536,,49.0,
341596,,49.0,
341635,,49.0,
341665,,49.0,
341698,,49.0,
341726,,49.0,
341741,,49.0,
341797,,49.0,
341806,,49.0,
341844,,49.0,
341857,,49.0,
341881,,49.0,
341895,,49.0,
341928,,49.0,
341954,,49.0,
341980,,49.0,
341986,,49.0,
342016,,49.0,
342028,,49.0,
342057,,49.0,
342068,,49.0,
342201,,49.0,
342214,,49.0,
342231,,49.0,
342239,,49.0,
