,A9ZBEA4T2FNZ3,ADYYCYVBZE1V
526645,100.0,10.0
526673,100.0,9.0
526691,100.0,8.0
526715,100.0,6.0
526819,100.0,6.0
526845,100.0,4.0
526872,100.0,3.0
526992,100.0,3.0
527020,100.0,2.0
527044,100.0,1.0
527243,100.0,1.0
527271,100.0,0.0
527295,100.0,-2.0
527416,100.0,-2.0
527447,100.0,-3.0
527469,100.0,-4.0
527496,100.0,-6.0
527616,100.0,-6.0
527645,100.0,-7.0
527670,100.0,-9.0
527695,100.0,-11.0
527722,100.0,-12.0
527750,100.0,-14.0
527816,100.0,-14.0
527844,100.0,-15.0
527869,100.0,-16.0
527896,100.0,-17.0
527922,100.0,-19.0
527990,100.0,-19.0
528018,100.0,-20.0
528068,100.0,-23.0
528094,100.0,-25.0
528124,100.0,-26.0
528189,100.0,-26.0
528217,100.0,-27.0
528241,100.0,-28.0
528267,100.0,-29.0
528295,100.0,-30.0
528373,100.0,-30.0
528392,100.0,-31.0
528415,100.0,-32.0
528441,100.0,-34.0
528547,100.0,-34.0
528579,100.0,-35.0
528619,100.0,-36.0
528720,100.0,-36.0
528749,100.0,-37.0
528798,100.0,-39.0
528814,100.0,-41.0
528893,100.0,-41.0
528948,100.0,-42.0
529000,100.0,-44.0
529118,100.0,-44.0
529148,100.0,-45.0
529176,100.0,-46.0
529202,100.0,-48.0
529230,100.0,-50.0
529322,100.0,-50.0
529348,100.0,-51.0
529391,100.0,-51.0
529399,100.0,-52.0
529495,100.0,-52.0
529522,100.0,-53.0
529545,100.0,-54.0
529573,100.0,-55.0
529602,100.0,-56.0
529668,100.0,-56.0
529715,100.0,-57.0
529734,100.0,-57.0
529745,100.0,-58.0
529771,100.0,-59.0
529798,100.0,-61.0
529876,100.0,-61.0
529893,100.0,-62.0
529918,100.0,-63.0
529944,100.0,-65.0
529970,100.0,-66.0
529997,100.0,-67.0
530076,100.0,-67.0
530094,100.0,-68.0
530120,100.0,-69.0
530145,100.0,-71.0
530171,100.0,-73.0
530201,100.0,-74.0
530277,100.0,-74.0
530303,100.0,-75.0
530319,100.0,-77.0
530345,100.0,-78.0
530371,100.0,-80.0
530476,100.0,-80.0
530503,100.0,-81.0
530528,100.0,-82.0
530545,100.0,-83.0
530649,100.0,-83.0
530677,100.0,-84.0
530701,100.0,-85.0
530728,100.0,-86.0
530744,100.0,-87.0
530847,100.0,-87.0
530899,100.0,-90.0
530994,100.0,-90.0
531023,100.0,-91.0
531047,100.0,-92.0
531072,100.0,-94.0
531099,100.0,-95.0
531393,100.0,-95.0
531421,100.0,-96.0
531445,100.0,-98.0
531472,100.0,-99.0
531499,100.0,-100.0
539130,100.0,-100.0
539153,99.0,-100.0
539184,96.0,-100.0
539204,95.0,-100.0
539246,92.0,-100.0
539267,91.0,-100.0
539287,90.0,-100.0
539330,87.0,-100.0
539350,86.0,-100.0
539372,84.0,-100.0
539393,83.0,-100.0
539404,82.0,-100.0
539424,80.0,-100.0
539445,79.0,-100.0
539467,78.0,-100.0
539487,76.0,-100.0
539508,75.0,-100.0
539531,74.0,-100.0
539550,72.0,-100.0
539571,71.0,-100.0
539593,70.0,-100.0
539602,68.0,-100.0
539624,67.0,-100.0
539645,66.0,-100.0
539665,64.0,-100.0
539687,63.0,-100.0
539708,62.0,-100.0
539728,60.0,-100.0
539750,59.0,-100.0
539771,58.0,-100.0
539791,56.0,-100.0
539813,55.0,-100.0
539823,54.0,-100.0
539845,52.0,-100.0
539866,51.0,-100.0
539887,50.0,-100.0
539908,48.0,-100.0
539930,47.0,-100.0
539949,46.0,-100.0
539969,44.0,-100.0
539991,43.0,-100.0
540011,42.0,-100.0
540032,40.0,-100.0
540043,39.0,-100.0
540063,38.0,-100.0
540085,36.0,-100.0
540107,35.0,-100.0
540126,34.0,-100.0
540148,32.0,-100.0
540169,31.0,-100.0
540189,30.0,-100.0
540195,29.333333333333332,-100.0
540196,28.666666666666668,-100.0
540211,28.0,-100.0
540227,27.5,-100.0
540232,27.0,-100.0
540251,26.5,-100.0
540253,26.0,-100.0
540263,24.0,-100.0
540266,23.666666666666668,-100.0
540275,23.333333333333332,-100.0
540285,23.0,-100.0
540292,22.666666666666668,-100.0
540303,22.333333333333332,-100.0
540306,22.0,-100.0
540315,21.0,-100.0
540326,20.0,-100.0
540347,19.0,-100.0
540353,18.5,-100.0
540369,18.0,-100.0
540372,17.333333333333332,-100.0
540379,16.666666666666668,-100.0
540389,16.0,-100.0
540410,15.0,-100.0
540430,14.5,-100.0
540432,14.0,-100.0
540452,12.0,-100.0
540455,11.5,-100.0
540463,11.0,-100.0
540464,10.75,-100.0
540471,10.5,-100.0
540484,10.25,-100.0
540485,10.0,-100.0
540498,9.0,-100.0
540504,8.0,-100.0
540517,7.5,-100.0
540527,7.0,-100.0
540549,6.0,-100.0
540550,5.333333333333333,-100.0
540558,4.666666666666667,-100.0
540567,4.0,-100.0
540575,3.5,-100.0
540589,3.0,-100.0
540590,2.75,-100.0
540595,2.5,-100.0
540605,2.25,-100.0
540610,2.0,-100.0
540614,1.3333333333333335,-100.0
540626,0.6666666666666667,-100.0
540630,0.0,-100.0
540645,-0.5,-100.0
540652,-1.0,-100.0
540657,-1.25,-100.0
540667,-1.5,-100.0
540672,-1.75,-100.0
540673,-2.0,-100.0
540684,-4.0,-100.0
540697,-4.5,-100.0
540704,-5.0,-100.0
540707,-5.25,-100.0
540715,-5.5,-100.0
540724,-5.75,-100.0
540725,-6.0,-100.0
540737,-7.0,-100.0
540747,-8.0,-100.0
540752,-8.333333333333334,-100.0
540760,-8.666666666666666,-100.0
540767,-9.0,-100.0
540788,-10.0,-100.0
540789,-11.0,-100.0
540810,-12.0,-100.0
540816,-12.333333333333334,-100.0
540822,-12.666666666666666,-100.0
540830,-13.0,-100.0
540842,-13.333333333333334,-100.0
540847,-13.666666666666666,-100.0
540851,-14.0,-100.0
540869,-15.0,-100.0
540873,-16.0,-100.0
540875,-16.5,-100.0
540882,-17.0,-100.0
540891,-17.5,-100.0
540904,-18.0,-100.0
540916,-19.0,-100.0
540925,-20.0,-100.0
540926,-20.5,-100.0
540945,-21.0,-100.0
540967,-22.0,-100.0
550913,-22.0,-100.0
550925,-21.0,-100.0
550965,-19.0,-100.0
550987,-18.0,-100.0
551008,-16.0,-100.0
551029,-15.0,-100.0
551050,-14.0,-100.0
551071,-12.0,-100.0
551092,-11.0,-100.0
551113,-10.0,-100.0
551123,-8.0,-100.0
551145,-7.0,-100.0
551165,-6.0,-100.0
551186,-4.0,-100.0
551208,-3.0,-100.0
551228,-2.0,-100.0
551249,0.0,-100.0
551271,1.0,-100.0
551291,2.0,-100.0
551312,4.0,-100.0
551334,5.0,-100.0
551344,6.0,-100.0
551365,8.0,-100.0
551386,9.0,-100.0
551407,10.0,-100.0
551428,12.0,-100.0
551449,13.0,-100.0
551470,14.0,-100.0
551491,16.0,-100.0
551512,17.0,-100.0
551532,18.0,-100.0
551553,20.0,-100.0
551563,21.0,-100.0
551584,22.0,-100.0
551606,24.0,-100.0
551626,25.0,-100.0
551647,26.0,-100.0
551669,28.0,-100.0
551689,29.0,-100.0
551710,30.0,-100.0
551732,32.0,-100.0
551752,33.0,-100.0
551773,35.0,-100.0
551784,36.0,-100.0
551805,37.0,-100.0
551826,39.0,-100.0
552571,39.0,-100.0
552593,41.0,-100.0
552624,43.0,-100.0
552645,45.0,-100.0
552666,46.0,-100.0
552687,47.0,-100.0
552708,49.0,-100.0
552729,50.0,-100.0
552750,51.0,-100.0
552771,52.0,-100.0
552792,54.0,-100.0
552812,55.0,-100.0
552833,57.0,-100.0
552843,58.0,-100.0
552864,59.0,-100.0
552886,61.0,-100.0
552906,62.0,-100.0
552927,63.0,-100.0
552949,65.0,-100.0
552970,66.0,-100.0
552990,67.0,-100.0
553012,69.0,-100.0
553033,70.0,-100.0
553053,71.0,-100.0
553064,72.0,-100.0
553085,74.0,-100.0
553107,75.0,-100.0
553127,77.0,-100.0
553148,78.0,-100.0
553169,79.0,-100.0
553190,81.0,-100.0
553211,82.0,-100.0
553232,83.0,-100.0
553253,85.0,-100.0
553264,86.0,-100.0
553284,87.0,-100.0
553305,89.0,-100.0
553327,90.0,-100.0
553348,91.0,-100.0
553368,93.0,-100.0
553390,94.0,-100.0
553412,95.0,-100.0
553431,97.0,-100.0
553453,98.0,-100.0
553474,99.0,-100.0
553484,100.0,-100.0
557016,100.0,-100.0
557017,100.0,-100.0
557041,100.0,-100.0
557141,100.0,-100.0
557148,100.0,-100.0
557241,100.0,-100.0
557262,100.0,-100.0
557344,100.0,-100.0
557363,100.0,-100.0
557474,100.0,-100.0
557490,100.0,-100.0
557568,100.0,-100.0
557573,100.0,-100.0
557663,100.0,-100.0
557680,100.0,-100.0
557681,100.0,-100.0
575522,100.0,-100.0
575539,100.0,-100.0
575551,100.0,-100.0
575572,100.0,-100.0
575603,100.0,-100.0
575612,100.0,-100.0
575649,100.0,-100.0
575657,100.0,-100.0
575691,100.0,-100.0
575699,100.0,-100.0
575717,100.0,-100.0
575742,100.0,-100.0
575766,100.0,-100.0
575777,100.0,-100.0
575797,100.0,-100.0
575808,100.0,-100.0
575841,100.0,-100.0
575850,100.0,-100.0
575885,100.0,-100.0
575895,100.0,-100.0
575927,100.0,-100.0
575937,100.0,-100.0
575979,100.0,-100.0
575989,100.0,-100.0
576025,100.0,-100.0
576034,100.0,-100.0
576070,100.0,-100.0
576079,100.0,-100.0
576114,100.0,-100.0
576125,100.0,-100.0
576159,100.0,-100.0
576168,100.0,-100.0
576191,100.0,-100.0
576199,100.0,-100.0
576232,100.0,-100.0
576241,100.0,-100.0
576274,100.0,-100.0
576292,100.0,-100.0
576329,100.0,-100.0
576339,100.0,-100.0
576393,100.0,-100.0
576397,100.0,-100.0
576413,100.0,-100.0
576423,100.0,-100.0
579084,100.0,-100.0
579097,100.0,-100.0
579133,100.0,-100.0
579141,100.0,-100.0
579155,100.0,-100.0
579164,100.0,-100.0
579172,100.0,-100.0
579195,100.0,-100.0
579206,100.0,-100.0
579231,100.0,-100.0
579248,100.0,-100.0
579276,100.0,-100.0
579286,100.0,-100.0
579303,100.0,-100.0
579315,100.0,-100.0
579339,100.0,-100.0
579346,100.0,-100.0
579382,100.0,-100.0
579387,100.0,-100.0
579415,100.0,-100.0
579421,100.0,-100.0
579452,100.0,-100.0
579461,100.0,-100.0
579491,100.0,-100.0
579500,100.0,-100.0
579530,100.0,-100.0
579544,100.0,-100.0
579574,100.0,-100.0
579584,100.0,-100.0
579599,100.0,-100.0
579610,100.0,-100.0
579629,100.0,-100.0
579639,100.0,-100.0
579669,100.0,-100.0
579676,100.0,-100.0
579703,100.0,-100.0
579711,100.0,-100.0
579742,100.0,-100.0
579756,100.0,-100.0
579768,100.0,-100.0
579780,100.0,-100.0
579808,100.0,-100.0
579815,100.0,-100.0
579831,100.0,-100.0
579842,100.0,-100.0
579868,100.0,-100.0
579876,100.0,-100.0
579903,100.0,-100.0
579912,100.0,-100.0
579943,100.0,-100.0
579954,100.0,-100.0
579968,100.0,-100.0
579979,100.0,-100.0
580006,100.0,-100.0
580012,100.0,-100.0
580033,100.0,-100.0
580055,100.0,-100.0
580085,100.0,-100.0
580096,100.0,-100.0
580125,100.0,-100.0
580134,100.0,-100.0
580149,100.0,-100.0
580162,100.0,-100.0
580190,100.0,-100.0
580199,100.0,-100.0
580226,100.0,-100.0
580240,100.0,-100.0
580245,100.0,-100.0
580256,100.0,-100.0
580283,100.0,-100.0
580291,100.0,-100.0
580324,100.0,-100.0
580332,100.0,-100.0
580366,100.0,-100.0
580373,100.0,-100.0
580407,100.0,-100.0
580415,100.0,-100.0
580463,100.0,-100.0
580472,100.0,-100.0
580502,100.0,-100.0
580511,100.0,-100.0
580546,100.0,-100.0
580559,100.0,-100.0
580592,100.0,-100.0
580601,100.0,-100.0
580631,100.0,-100.0
580639,100.0,-100.0
580654,100.0,-100.0
580665,100.0,-100.0
580678,100.0,-100.0
580688,100.0,-100.0
580714,100.0,-100.0
580722,100.0,-100.0
580758,100.0,-100.0
580768,100.0,-100.0
580799,100.0,-100.0
580810,100.0,-100.0
580839,100.0,-100.0
580847,100.0,-100.0
580870,100.0,-100.0
580872,100.0,-100.0
580886,100.0,-100.0
580895,100.0,-100.0
580927,100.0,-100.0
580934,100.0,-100.0
580972,100.0,-100.0
580983,100.0,-100.0
580997,100.0,-100.0
581005,100.0,-100.0
581040,100.0,-100.0
581050,100.0,-100.0
581086,100.0,-100.0
581095,100.0,-100.0
581123,100.0,-100.0
581132,100.0,-100.0
581162,100.0,-100.0
581168,100.0,-100.0
581199,100.0,-100.0
581209,100.0,-100.0
581223,100.0,-100.0
581232,100.0,-100.0
581264,100.0,-100.0
581271,100.0,-100.0
581286,100.0,-100.0
581295,100.0,-100.0
581314,100.0,-100.0
581322,100.0,-100.0
581351,100.0,-100.0
581360,100.0,-100.0
581423,100.0,-100.0
581433,100.0,-100.0
581463,100.0,-100.0
581469,100.0,-100.0
581500,100.0,-100.0
581508,100.0,-100.0
581528,100.0,-100.0
581538,100.0,-100.0
581564,100.0,-100.0
581573,100.0,-100.0
581604,100.0,-100.0
581615,100.0,-100.0
581645,100.0,-100.0
581653,100.0,-100.0
581668,100.0,-100.0
581679,100.0,-100.0
581713,100.0,-100.0
581721,100.0,-100.0
581744,100.0,-100.0
581755,100.0,-100.0
581793,100.0,-100.0
581808,100.0,-100.0
581825,100.0,-100.0
581842,100.0,-100.0
581883,100.0,-100.0
581902,100.0,-100.0
581921,100.0,-100.0
581930,100.0,-100.0
581949,100.0,-100.0
581953,100.0,-100.0
581979,100.0,-100.0
581988,100.0,-100.0
582012,100.0,-100.0
582022,100.0,-100.0
582031,100.0,-100.0
582041,100.0,-100.0
582050,100.0,-100.0
582059,100.0,-100.0
582065,100.0,-100.0
582075,100.0,-100.0
582082,100.0,-100.0
582093,100.0,-100.0
582100,100.0,-100.0
582111,100.0,-100.0
582118,100.0,-100.0
582127,100.0,-100.0
582135,100.0,-100.0
582146,100.0,-100.0
582155,100.0,-100.0
582170,100.0,-100.0
582177,100.0,-100.0
582187,100.0,-100.0
582194,100.0,-100.0
582204,100.0,-100.0
582213,100.0,-100.0
582222,100.0,-100.0
582231,100.0,-100.0
582240,100.0,-100.0
582247,100.0,-100.0
582257,100.0,-100.0
582265,100.0,-100.0
582276,100.0,-100.0
582283,100.0,-100.0
582292,100.0,-100.0
582300,100.0,-100.0
582309,100.0,-100.0
582318,100.0,-100.0
582327,100.0,-100.0
582336,100.0,-100.0
582344,100.0,-100.0
582375,100.0,-100.0
582386,100.0,-100.0
582396,100.0,-100.0
582404,100.0,-100.0
582413,100.0,-100.0
582421,100.0,-100.0
582429,100.0,-100.0
582438,100.0,-100.0
582447,100.0,-100.0
582457,100.0,-100.0
582465,100.0,-100.0
582474,100.0,-100.0
582482,100.0,-100.0
582491,100.0,-100.0
582500,100.0,-100.0
582508,100.0,-100.0
582518,100.0,-100.0
582525,100.0,-100.0
582533,100.0,-100.0
582544,100.0,-100.0
582551,100.0,-100.0
582563,100.0,-100.0
582570,100.0,-100.0
582578,100.0,-100.0
582585,100.0,-100.0
582592,100.0,-100.0
582603,100.0,-100.0
582626,100.0,-100.0
582638,100.0,-100.0
582665,100.0,-100.0
582675,100.0,-100.0
582698,100.0,-100.0
582707,100.0,-100.0
582716,100.0,-100.0
582727,100.0,-100.0
582734,100.0,-100.0
582744,100.0,-100.0
582752,100.0,-100.0
582760,100.0,-100.0
582769,100.0,-100.0
582777,100.0,-100.0
582786,100.0,-100.0
582795,100.0,-100.0
582806,100.0,-100.0
582820,100.0,-100.0
582828,100.0,-100.0
582838,100.0,-100.0
582846,100.0,-100.0
582854,100.0,-100.0
582864,100.0,-100.0
582871,100.0,-100.0
582880,100.0,-100.0
582890,100.0,-100.0
582898,100.0,-100.0
582907,100.0,-100.0
582916,100.0,-100.0
582926,100.0,-100.0
582934,100.0,-100.0
582943,100.0,-100.0
582951,100.0,-100.0
582961,100.0,-100.0
582970,100.0,-100.0
582977,100.0,-100.0
582986,100.0,-100.0
582995,100.0,-100.0
583005,100.0,-100.0
583020,100.0,-100.0
583028,100.0,-100.0
583036,100.0,-100.0
583045,100.0,-100.0
583053,100.0,-100.0
583077,100.0,-100.0
583090,100.0,-100.0
583097,100.0,-100.0
583106,100.0,-100.0
583115,100.0,-100.0
583125,100.0,-100.0
583132,100.0,-100.0
583142,100.0,-100.0
583152,100.0,-100.0
583176,100.0,-100.0
583185,100.0,-100.0
583194,100.0,-100.0
583202,100.0,-100.0
583212,100.0,-100.0
583220,100.0,-100.0
583229,100.0,-100.0
583236,100.0,-100.0
583244,100.0,-100.0
583252,100.0,-100.0
583261,100.0,-100.0
583271,100.0,-100.0
583279,100.0,-100.0
583288,100.0,-100.0
583297,100.0,-100.0
583308,100.0,-100.0
583331,100.0,-100.0
583341,100.0,-100.0
583350,100.0,-100.0
583358,100.0,-100.0
583392,100.0,-100.0
583400,100.0,-100.0
583420,100.0,-100.0
583428,100.0,-100.0
583435,100.0,-100.0
583441,100.0,-100.0
583452,100.0,-100.0
583461,100.0,-100.0
583470,100.0,-100.0
583479,100.0,-100.0
583488,100.0,-100.0
583497,100.0,-100.0
583505,100.0,-100.0
632749,100.0,-100.0
632772,99.0,-100.0
632812,96.0,-100.0
632834,95.0,-100.0
632844,94.0,-100.0
632865,92.0,-100.0
632886,91.0,-100.0
632908,90.0,-100.0
632928,88.0,-100.0
632949,87.0,-100.0
632971,86.0,-100.0
632992,84.0,-100.0
633012,83.0,-100.0
633034,82.0,-100.0
633043,80.0,-100.0
633064,79.0,-100.0
633085,78.0,-100.0
633106,76.0,-100.0
633128,75.0,-100.0
633148,74.0,-100.0
633170,72.0,-100.0
633190,71.0,-100.0
633212,70.0,-100.0
633232,68.0,-100.0
633255,67.0,-100.0
633263,66.0,-100.0
633286,64.0,-100.0
633307,63.0,-100.0
633327,62.0,-100.0
633349,60.0,-100.0
633371,59.0,-100.0
633389,58.0,-100.0
633412,56.0,-100.0
633431,55.0,-100.0
633452,54.0,-100.0
633473,52.0,-100.0
633483,51.0,-100.0
633505,50.0,-100.0
633526,48.0,-100.0
633547,47.0,-100.0
633569,46.0,-100.0
633589,44.0,-100.0
633610,43.0,-100.0
633631,42.0,-100.0
633653,40.0,-100.0
633694,38.0,-100.0
633705,36.0,-100.0
633747,34.0,-100.0
633767,32.0,-100.0
633787,31.0,-100.0
633810,30.0,-100.0
633831,28.0,-100.0
633851,27.0,-100.0
633872,26.0,-100.0
633895,24.0,-100.0
633903,23.0,-100.0
633925,22.0,-100.0
633945,20.0,-100.0
633967,19.0,-100.0
633987,18.0,-100.0
634008,16.0,-100.0
634029,15.0,-100.0
634050,14.0,-100.0
634071,12.0,-100.0
634093,11.0,-100.0
634113,10.0,-100.0
634125,8.0,-100.0
634145,7.0,-100.0
634165,6.0,-100.0
634187,4.0,-100.0
634208,3.0,-100.0
634228,2.0,-100.0
634250,0.0,-100.0
634271,-1.0,-100.0
634291,-2.0,-100.0
634313,-4.0,-100.0
634323,-5.0,-100.0
634344,-6.0,-100.0
634365,-8.0,-100.0
634386,-9.0,-100.0
634407,-10.0,-100.0
634428,-12.0,-100.0
634449,-13.0,-100.0
634471,-14.0,-100.0
634492,-16.0,-100.0
634512,-17.0,-100.0
634534,-18.0,-100.0
634543,-20.0,-100.0
634565,-21.0,-100.0
634586,-22.0,-100.0
634606,-24.0,-100.0
634628,-25.0,-100.0
634649,-26.0,-100.0
634669,-28.0,-100.0
634691,-29.0,-100.0
634711,-30.0,-100.0
634732,-32.0,-100.0
634752,-33.0,-100.0
634763,-34.0,-100.0
634784,-36.0,-100.0
634805,-37.0,-100.0
634826,-38.0,-100.0
634847,-40.0,-100.0
634868,-41.0,-100.0
634889,-42.0,-100.0
634910,-44.0,-100.0
634932,-45.0,-100.0
634952,-46.0,-100.0
634973,-48.0,-100.0
634984,-49.0,-100.0
635004,-50.0,-100.0
635026,-52.0,-100.0
635047,-53.0,-100.0
635067,-54.0,-100.0
635089,-56.0,-100.0
635110,-57.0,-100.0
635130,-58.0,-100.0
635152,-60.0,-100.0
635173,-61.0,-100.0
635183,-62.0,-100.0
635205,-64.0,-100.0
635225,-65.0,-100.0
635246,-66.0,-100.0
635267,-68.0,-100.0
635288,-69.0,-100.0
635310,-70.0,-100.0
635331,-72.0,-100.0
635351,-73.0,-100.0
635372,-74.0,-100.0
635393,-76.0,-100.0
635404,-77.0,-100.0
635425,-78.0,-100.0
635445,-80.0,-100.0
635467,-81.0,-100.0
635488,-82.0,-100.0
635508,-84.0,-100.0
635530,-85.0,-100.0
635551,-86.0,-100.0
635571,-88.0,-100.0
635593,-89.0,-100.0
635603,-90.0,-100.0
635624,-92.0,-100.0
635645,-93.0,-100.0
635666,-94.0,-100.0
635688,-96.0,-100.0
635708,-97.0,-100.0
635729,-98.0,-100.0
635751,-100.0,-100.0
695018,-100.0,-100.0
695045,-100.0,-99.0
695096,-100.0,-96.0
695122,-100.0,-95.0
695150,-100.0,-93.0
695202,-100.0,-91.0
695243,-100.0,-91.0
695270,-100.0,-90.0
695322,-100.0,-87.0
695349,-100.0,-85.0
695469,-100.0,-85.0
695496,-100.0,-84.0
695521,-100.0,-83.0
695548,-100.0,-81.0
695574,-100.0,-79.0
695600,-100.0,-78.0
695773,-100.0,-78.0
695802,-100.0,-77.0
695826,-100.0,-76.0
695853,-100.0,-74.0
695868,-100.0,-73.0
696052,-100.0,-73.0
696071,-100.0,-72.0
696094,-100.0,-71.0
696120,-100.0,-70.0
696146,-100.0,-68.0
696251,-100.0,-68.0
696281,-100.0,-67.0
696320,-100.0,-65.0
696347,-100.0,-64.0
696451,-100.0,-64.0
696479,-100.0,-63.0
696521,-100.0,-60.0
696624,-100.0,-60.0
696653,-100.0,-59.0
696703,-100.0,-56.0
696719,-100.0,-54.0
696745,-100.0,-53.0
696772,-100.0,-51.0
696790,-100.0,-50.5
696800,-99.5,-50.0
696814,-99.0,-49.5
696825,-97.5,-49.0
696843,-96.0,-48.0
696851,-95.5,-47.0
696864,-95.0,-46.0
696877,-94.0,-45.0
696885,-93.0,-44.5
696903,-92.5,-44.0
696906,-92.0,-43.5
696923,-91.5,-43.0
696927,-91.0,-43.0
696949,-89.0,-43.0
696970,-88.0,-43.0
696991,-87.0,-43.0
697011,-85.0,-43.0
697024,-84.5,-43.0
697034,-84.0,-42.666666666666664
697042,-83.0,-42.333333333333336
697052,-82.0,-42.0
697065,-81.0,-41.5
697076,-80.5,-41.0
697085,-80.0,-40.0
697102,-79.5,-39.0
697106,-79.0,-38.333333333333336
697127,-77.0,-37.666666666666664
697128,-76.66666666666667,-37.0
697146,-76.33333333333333,-36.0
697149,-76.0,-36.0
697168,-75.0,-36.0
697190,-73.0,-36.0
697211,-72.0,-36.0
697231,-71.0,-36.0
697254,-69.0,-36.0
697264,-68.0,-36.0
697276,-67.5,-36.0
697286,-67.0,-35.5
697304,-66.0,-35.0
697305,-65.0,-34.25
697326,-64.0,-33.5
697348,-63.0,-32.75
697353,-62.0,-32.0
697368,-61.0,-31.0
697370,-60.5,-30.0
697389,-60.0,-29.5
697396,-59.5,-29.0
697409,-59.0,-29.0
697431,-57.0,-29.0
697451,-56.0,-29.0
697472,-55.0,-29.0
697483,-53.0,-29.0
697501,-52.5,-29.0
697503,-52.0,-28.666666666666668
697525,-51.0,-28.333333333333332
697528,-50.0,-28.0
697546,-49.0,-27.0
697566,-48.0,-26.0
697571,-47.5,-25.0
697588,-47.0,-24.5
697597,-46.0,-24.0
697609,-45.0,-23.5
697623,-44.5,-23.0
697629,-44.0,-23.0
697651,-43.0,-23.0
697672,-41.0,-23.0
697693,-40.0,-23.0
697702,-39.5,-23.0
697703,-39.0,-22.666666666666668
697724,-37.0,-22.333333333333332
697729,-36.5,-22.0
697746,-36.0,-21.5
697758,-35.5,-21.0
697766,-35.0,-20.8
697779,-34.0,-20.6
697787,-33.0,-20.4
697795,-32.666666666666664,-20.2
697799,-32.333333333333336,-20.0
697809,-32.0,-19.5
697824,-31.5,-19.0
697829,-31.0,-19.0
697841,-30.333333333333332,-19.0
697848,-29.666666666666668,-19.0
697850,-29.0,-19.0
697872,-28.0,-19.0
697892,-27.0,-19.0
697898,-26.333333333333332,-19.0
697902,-25.666666666666668,-19.0
697903,-25.0,-18.75
697907,-24.5,-18.5
697924,-24.0,-18.25
697934,-23.666666666666668,-18.0
697943,-23.333333333333332,-17.75
697944,-23.0,-17.5
697953,-22.333333333333332,-17.25
697955,-21.666666666666668,-17.0
697966,-21.0,-16.333333333333332
697987,-20.0,-15.666666666666666
697992,-19.666666666666668,-15.0
698001,-19.333333333333332,-14.333333333333334
698007,-19.0,-13.666666666666668
698024,-18.0,-13.0
698029,-17.0,-13.0
698035,-16.666666666666668,-13.0
698044,-16.333333333333332,-13.0
698050,-16.0,-13.0
698071,-15.0,-13.0
698078,-14.5,-13.0
698087,-14.0,-13.0
698090,-13.5,-13.0
698092,-13.0,-13.0
698098,-12.666666666666666,-13.0
698101,-12.333333333333334,-13.0
698113,-12.0,-12.666666666666666
698124,-11.0,-12.333333333333334
698131,-10.333333333333334,-12.0
698141,-9.666666666666666,-11.666666666666666
698144,-9.0,-11.333333333333334
698155,-8.5,-11.0
698165,-8.0,-10.666666666666666
698175,-7.5,-10.333333333333334
698187,-7.0,-10.0
698188,-6.333333333333333,-9.5
698201,-5.666666666666667,-9.0
698207,-5.0,-9.0
698221,-4.5,-9.0
698228,-4.0,-9.0
698231,-3.5,-9.0
698250,-3.0,-9.0
698263,-2.0,-9.0
698270,-1.0,-9.0
698275,-0.5,-9.0
698291,0.0,-9.0
698301,0.5,-9.0
698313,1.0,-8.666666666666666
698322,3.0,-8.333333333333334
698331,3.25,-8.0
698333,3.5,-7.75
698341,3.75,-7.5
698344,4.0,-7.25
698359,4.5,-7.0
698365,5.0,-6.666666666666667
698370,5.666666666666667,-6.333333333333333
698382,6.333333333333333,-6.0
698385,7.0,-5.75
698404,7.5,-5.5
698407,8.0,-5.25
698408,8.333333333333334,-5.0
698412,8.666666666666666,-5.0
698429,9.0,-5.0
698430,9.666666666666666,-5.0
698443,10.333333333333334,-4.666666666666667
698448,11.0,-4.333333333333333
698449,11.333333333333334,-4.0
698466,11.666666666666666,-4.0
698470,12.0,-4.0
698475,12.333333333333334,-4.0
698489,12.666666666666666,-4.0
698491,13.0,-3.5
698501,13.666666666666666,-3.0
698505,14.333333333333334,-2.75
698512,15.0,-2.5
698528,15.333333333333334,-2.25
698532,15.666666666666666,-2.0
698533,16.0,-1.8
698537,16.5,-1.6
698543,17.0,-1.4
698565,19.0,-1.2
698566,19.333333333333332,-1.0
698572,19.666666666666668,-1.0
698585,20.0,-1.0
698599,20.5,-1.0
698606,21.0,-1.0
698616,22.0,-1.0
698628,23.0,-1.0
698631,23.333333333333332,-1.0
698645,23.666666666666668,-1.0
698648,24.0,-1.0
698669,25.0,-1.0
698675,25.5,-1.0
698677,26.0,-0.75
698685,26.5,-0.5
698689,27.0,-0.25
698702,27.5,0.0
698711,28.0,0.6666666666666666
698722,28.0,1.3333333333333333
698727,28.0,2.0
698732,28.0,2.5
698755,28.0,3.0
698757,28.0,3.0
698764,28.0,3.0
698798,28.0,3.0
698806,28.0,3.0
698842,28.0,3.0
698850,28.0,3.0
698886,28.0,3.0
698895,28.0,3.0
698930,28.0,3.0
698937,28.0,3.0
699033,28.0,3.0
699034,28.0,3.0
