,AYZH634E8OS41,AZSSG2REHDX18,A1XY2JMPVJCF4
301317,-100.0,-80.0,-100.0
301334,-100.0,-80.0,-100.0
301350,-100.0,-80.0,-100.0
301367,-100.0,-80.0,-100.0
301383,-100.0,-80.0,-100.0
301400,-100.0,-80.0,-100.0
301417,-100.0,-80.0,-100.0
301433,-100.0,-80.0,-100.0
301450,-100.0,-80.0,-100.0
301467,-100.0,-80.0,-100.0
301483,-100.0,-80.0,-100.0
301500,-100.0,-80.0,-100.0
301517,-100.0,-80.0,-100.0
301533,-100.0,-80.0,-100.0
301550,-100.0,-80.0,-100.0
301567,-100.0,-80.0,-100.0
301583,-100.0,-80.0,-100.0
301600,-100.0,-80.0,-100.0
301617,-100.0,-80.0,-100.0
301633,-100.0,-80.0,-100.0
301650,-100.0,-80.0,-100.0
301667,-100.0,-80.0,-100.0
301685,-100.0,-80.0,-100.0
301700,-100.0,-80.0,-100.0
301717,-100.0,-80.0,-100.0
301733,-100.0,-80.0,-100.0
301750,-100.0,-80.0,-100.0
301769,-100.0,-80.0,-100.0
301785,-100.0,-80.0,-100.0
301801,-100.0,-80.0,-100.0
301818,-100.0,-80.0,-100.0
301835,-100.0,-80.0,-100.0
301850,-100.0,-80.0,-100.0
301867,-100.0,-80.0,-100.0
301884,-100.0,-80.0,-100.0
301903,-100.0,-80.0,-100.0
301918,-100.0,-80.0,-100.0
301933,-100.0,-80.0,-100.0
301950,-100.0,-80.0,-100.0
301967,-100.0,-80.0,-100.0
301985,-100.0,-80.0,-100.0
302000,-100.0,-80.0,-100.0
302019,-100.0,-80.0,-100.0
302022,-100.0,-80.0,-100.0
302035,-100.0,-80.0,-100.0
302039,-100.0,-80.0,-100.0
302052,-100.0,-80.0,-100.0
302055,-100.0,-80.0,-100.0
302067,-100.0,-80.0,-100.0
302072,-100.0,-80.0,-100.0
302085,-100.0,-80.0,-100.0
302088,-100.0,-80.0,-100.0
302100,-100.0,-80.0,-100.0
302105,-100.0,-80.0,-100.0
302116,-100.0,-80.0,-100.0
302122,-100.0,-80.0,-100.0
302133,-100.0,-80.0,-100.0
302139,-100.0,-80.0,-100.0
302149,-100.0,-80.0,-100.0
302155,-100.0,-80.0,-100.0
302172,-100.0,-80.0,-100.0
302189,-100.0,-80.0,-100.0
302205,-100.0,-80.0,-100.0
302222,-100.0,-80.0,-100.0
302239,-100.0,-80.0,-100.0
302255,-100.0,-80.0,-100.0
302272,-100.0,-80.0,-100.0
302289,-100.0,-80.0,-100.0
302305,-100.0,-80.0,-100.0
302322,-100.0,-80.0,-100.0
302339,-100.0,-80.0,-100.0
302355,-100.0,-80.0,-100.0
302372,-100.0,-80.0,-100.0
302389,-100.0,-80.0,-100.0
302406,-100.0,-80.0,-100.0
302422,-100.0,-80.0,-100.0
302439,-100.0,-80.0,-100.0
302456,-100.0,-80.0,-100.0
302472,-100.0,-80.0,-100.0
302489,-100.0,-80.0,-100.0
302506,-100.0,-80.0,-100.0
302522,-100.0,-80.0,-100.0
302539,-100.0,-80.0,-100.0
302556,-100.0,-80.0,-100.0
302584,-100.0,-80.0,-100.0
302600,-100.0,-80.0,-100.0
302616,-100.0,-80.0,-100.0
302633,-100.0,-80.0,-100.0
302649,-100.0,-80.0,-100.0
302666,-100.0,-80.0,-100.0
302683,-100.0,-80.0,-100.0
302699,-100.0,-80.0,-100.0
302704,-100.0,-80.0,-100.0
302705,-100.0,-80.0,-100.0
302716,-100.0,-80.0,-100.0
302733,-100.0,-80.0,-100.0
302738,-100.0,-80.0,-100.0
302741,-100.0,-80.0,-100.0
302769,-100.0,-80.0,-100.0
302772,-100.0,-80.0,-100.0
302802,-100.0,-80.0,-100.0
302805,-100.0,-80.0,-100.0
302823,-100.0,-80.0,-100.0
302826,-100.0,-80.0,-100.0
302856,-100.0,-80.0,-100.0
302861,-100.0,-80.0,-100.0
302888,-100.0,-80.0,-100.0
302983,-100.0,-80.0,-100.0
303000,-100.0,-80.0,-100.0
303017,-100.0,-80.0,-100.0
303034,-100.0,-80.0,-100.0
303050,-100.0,-80.0,-100.0
303056,-100.0,-80.0,-100.0
303068,-100.0,-80.0,-100.0
303074,-100.0,-80.0,-100.0
303079,-100.0,-80.0,-100.0
303084,-100.0,-80.0,-100.0
303090,-100.0,-80.0,-100.0
303106,-100.0,-80.0,-100.0
303110,-100.0,-80.0,-100.0
303114,-100.0,-80.0,-100.0
303123,-100.0,-80.0,-100.0
303133,-100.0,-80.0,-100.0
303140,-100.0,-80.0,-100.0
303156,-100.0,-80.0,-100.0
303173,-100.0,-80.0,-100.0
303190,-100.0,-80.0,-100.0
303206,-100.0,-80.0,-100.0
303223,-100.0,-80.0,-100.0
303240,-100.0,-80.0,-100.0
303256,-100.0,-80.0,-100.0
303273,-100.0,-80.0,-100.0
303290,-100.0,-80.0,-100.0
303295,-100.0,-80.0,-100.0
303306,-100.0,-80.0,-100.0
303317,-100.0,-80.0,-100.0
303322,-100.0,-80.0,-100.0
303323,-100.0,-80.0,-100.0
303340,-100.0,-80.0,-100.0
303350,-100.0,-80.0,-100.0
303356,-100.0,-80.0,-100.0
303357,-100.0,-80.0,-100.0
303373,-100.0,-80.0,-100.0
303390,-100.0,-80.0,-100.0
303407,-100.0,-80.0,-100.0
303416,-100.0,-80.0,-100.0
303423,-100.0,-80.0,-100.0
303424,-100.0,-80.0,-100.0
303440,-100.0,-80.0,-100.0
303452,-100.0,-80.0,-100.0
303457,-100.0,-80.0,-100.0
303473,-100.0,-80.0,-100.0
303491,-100.0,-80.0,-100.0
304612,-100.0,-80.0,-100.0
304644,-100.0,-80.0,-100.0
304648,-100.0,-80.0,-100.0
304674,-100.0,-80.0,-100.0
304679,-100.0,-80.0,-100.0
304708,-100.0,-80.0,-100.0
304712,-100.0,-80.0,-100.0
304739,-100.0,-80.0,-100.0
304763,-100.0,-80.0,-100.0
304866,-100.0,-80.0,-100.0
304921,-100.0,-80.0,-100.0
304924,-100.0,-80.0,-100.0
304951,-100.0,-80.0,-100.0
304956,-100.0,-80.0,-100.0
304987,-100.0,-80.0,-100.0
305376,-100.0,-80.0,-100.0
305393,-100.0,-80.0,-100.0
305409,-100.0,-80.0,-100.0
305425,-100.0,-80.0,-100.0
305442,-100.0,-80.0,-100.0
305459,-100.0,-80.0,-100.0
305475,-100.0,-80.0,-100.0
305492,-100.0,-80.0,-100.0
305509,-100.0,-80.0,-100.0
305527,-100.0,-80.0,-100.0
305848,-100.0,-80.0,-100.0
305865,-100.0,-80.0,-100.0
305881,-100.0,-80.0,-100.0
305897,-100.0,-80.0,-100.0
305915,-100.0,-80.0,-100.0
305929,-100.0,-80.0,-100.0
305930,-100.0,-80.0,-100.0
305947,-100.0,-80.0,-100.0
305963,-100.0,-80.0,-100.0
305965,-100.0,-80.0,-100.0
305972,-100.0,-80.0,-100.0
305981,-100.0,-80.0,-100.0
305996,-100.0,-80.0,-100.0
306004,-100.0,-80.0,-100.0
306009,-100.0,-80.0,-100.0
306014,-100.0,-80.0,-100.0
306017,-100.0,-80.0,-100.0
306025,-100.0,-80.0,-100.0
306029,-100.0,-80.0,-100.0
306030,-100.0,-80.0,-100.0
306048,-100.0,-80.0,-100.0
306058,-100.0,-80.0,-100.0
306062,-100.0,-80.0,-100.0
306064,-100.0,-80.0,-100.0
306070,-100.0,-80.0,-100.0
306080,-100.0,-80.0,-100.0
306090,-100.0,-80.0,-100.0
306095,-100.0,-80.0,-100.0
306096,-100.0,-80.0,-100.0
306104,-100.0,-80.0,-100.0
306113,-100.0,-80.0,-100.0
306119,-100.0,-80.0,-100.0
306122,-100.0,-80.0,-100.0
306130,-100.0,-80.0,-100.0
306147,-100.0,-80.0,-100.0
306157,-100.0,-80.0,-100.0
306159,-100.0,-80.0,-100.0
306164,-100.0,-80.0,-100.0
306165,-100.0,-80.0,-100.0
306180,-100.0,-80.0,-100.0
306181,-100.0,-80.0,-100.0
306191,-100.0,-80.0,-100.0
306196,-100.0,-80.0,-100.0
306213,-100.0,-80.0,-100.0
306226,-100.0,-80.0,-100.0
306229,-100.0,-80.0,-100.0
306246,-100.0,-80.0,-100.0
306263,-100.0,-80.0,-100.0
306279,-100.0,-80.0,-100.0
306296,-100.0,-80.0,-100.0
306313,-100.0,-80.0,-100.0
306317,-100.0,-80.0,-100.0
306329,-100.0,-80.0,-100.0
306346,-100.0,-80.0,-100.0
306363,-100.0,-80.0,-100.0
306366,-100.0,-80.0,-100.0
306371,-100.0,-80.0,-100.0
306379,-100.0,-80.0,-100.0
306396,-100.0,-80.0,-100.0
306400,-100.0,-80.0,-100.0
306413,-100.0,-80.0,-100.0
306429,-100.0,-80.0,-100.0
306435,-100.0,-80.0,-100.0
306446,-100.0,-80.0,-100.0
306463,-100.0,-80.0,-100.0
306479,-100.0,-80.0,-100.0
306488,-100.0,-80.0,-100.0
306497,-100.0,-80.0,-100.0
306522,-100.0,-80.0,-100.0
306528,-100.0,-80.0,-100.0
306538,-100.0,-80.0,-100.0
306562,-100.0,-80.0,-100.0
306567,-100.0,-80.0,-100.0
306575,-100.0,-80.0,-100.0
306609,-100.0,-80.0,-100.0
306631,-100.0,-80.0,-100.0
306644,-100.0,-80.0,-100.0
306697,-100.0,-80.0,-100.0
306731,-100.0,-80.0,-100.0
306784,-100.0,-80.0,-100.0
306818,-100.0,-80.0,-100.0
306853,-100.0,-80.0,-100.0
306854,-100.0,-80.0,-100.0
311049,-100.0,-80.0,-100.0
311050,-100.0,-80.0,-100.0
311103,-100.0,-80.0,-100.0
311137,-100.0,-80.0,-100.0
311190,-100.0,-80.0,-100.0
311224,-100.0,-80.0,-100.0
311259,-100.0,-80.0,-100.0
311311,-100.0,-80.0,-100.0
311346,-100.0,-80.0,-100.0
311399,-100.0,-80.0,-100.0
312587,-100.0,-80.0,-100.0
312621,-100.0,-80.0,-100.0
312628,-100.0,-80.0,-100.0
312651,-100.0,-80.0,-100.0
312654,-100.0,-80.0,-100.0
312684,-100.0,-80.0,-100.0
312692,-100.0,-80.0,-100.0
312741,-100.0,-80.0,-100.0
313832,-100.0,-80.0,-100.0
313853,-100.0,-80.0,-100.0
313858,-100.0,-80.0,-100.0
313884,-100.0,-80.0,-100.0
313888,-100.0,-80.0,-100.0
313918,-100.0,-80.0,-100.0
313922,-100.0,-80.0,-100.0
313950,-100.0,-80.0,-100.0
314035,-100.0,-80.0,-100.0
314052,-100.0,-80.0,-100.0
314055,-100.0,-80.0,-100.0
314063,-100.0,-80.0,-100.0
314068,-100.0,-80.0,-100.0
314070,-100.0,-80.0,-100.0
314085,-100.0,-80.0,-100.0
314087,-100.0,-80.0,-100.0
314098,-100.0,-80.0,-100.0
314101,-100.0,-80.0,-100.0
314104,-100.0,-80.0,-100.0
314118,-100.0,-80.0,-100.0
314120,-100.0,-80.0,-100.0
314134,-100.0,-80.0,-100.0
314135,-100.0,-80.0,-100.0
314137,-100.0,-80.0,-100.0
314138,-100.0,-80.0,-100.0
314150,-100.0,-80.0,-100.0
314151,-100.0,-80.0,-100.0
314154,-100.0,-80.0,-100.0
314167,-100.0,-80.0,-100.0
314168,-100.0,-80.0,-100.0
314170,-100.0,-80.0,-100.0
314181,-100.0,-80.0,-100.0
314182,-100.0,-80.0,-100.0
314185,-100.0,-80.0,-100.0
314188,-100.0,-80.0,-100.0
314191,-100.0,-80.0,-100.0
314221,-100.0,-80.0,-100.0
314224,-100.0,-80.0,-100.0
314228,-100.0,-80.0,-100.0
314237,-100.0,-80.0,-100.0
314254,-100.0,-80.0,-100.0
314261,-100.0,-80.0,-100.0
314263,-100.0,-80.0,-100.0
314272,-100.0,-80.0,-100.0
314288,-100.0,-80.0,-100.0
314293,-100.0,-80.0,-100.0
314309,-100.0,-80.0,-100.0
314319,-100.0,-80.0,-100.0
314324,-100.0,-80.0,-100.0
314336,-100.0,-80.0,-100.0
314342,-100.0,-80.0,-100.0
314352,-100.0,-80.0,-100.0
314355,-100.0,-80.0,-100.0
314356,-100.0,-80.0,-100.0
314359,-100.0,-80.0,-100.0
314368,-100.0,-80.0,-100.0
314371,-100.0,-80.0,-100.0
314385,-100.0,-80.0,-100.0
314387,-100.0,-80.0,-100.0
314402,-100.0,-80.0,-100.0
314404,-100.0,-80.0,-100.0
314411,-100.0,-80.0,-100.0
314418,-100.0,-80.0,-100.0
314421,-100.0,-80.0,-100.0
314435,-100.0,-80.0,-100.0
314438,-100.0,-80.0,-100.0
314446,-100.0,-80.0,-100.0
314452,-100.0,-80.0,-100.0
314481,-100.0,-80.0,-100.0
314533,-100.0,-80.0,-100.0
314568,-100.0,-80.0,-100.0
314620,-100.0,-80.0,-100.0
314636,-100.0,-80.0,-100.0
314653,-100.0,-80.0,-100.0
314655,-100.0,-80.0,-100.0
314669,-100.0,-80.0,-100.0
314671,-100.0,-80.0,-100.0
314685,-100.0,-80.0,-100.0
314688,-100.0,-80.0,-100.0
314690,-100.0,-80.0,-100.0
314702,-100.0,-80.0,-100.0
314704,-100.0,-80.0,-100.0
314719,-100.0,-80.0,-100.0
314721,-100.0,-80.0,-100.0
314735,-100.0,-80.0,-100.0
314738,-100.0,-80.0,-100.0
314742,-100.0,-80.0,-100.0
314752,-100.0,-80.0,-100.0
314870,-100.0,-80.0,-100.0
314887,-100.0,-80.0,-100.0
314889,-100.0,-80.0,-100.0
314903,-100.0,-80.0,-100.0
314905,-100.0,-80.0,-100.0
314919,-100.0,-80.0,-100.0
314921,-100.0,-80.0,-100.0
314936,-100.0,-80.0,-100.0
314938,-100.0,-80.0,-100.0
314952,-100.0,-80.0,-100.0
314955,-100.0,-80.0,-100.0
314969,-100.0,-80.0,-100.0
315103,-100.0,-80.0,-100.0
315120,-100.0,-80.0,-100.0
315122,-100.0,-80.0,-100.0
315136,-100.0,-80.0,-100.0
315138,-100.0,-80.0,-100.0
315152,-100.0,-80.0,-100.0
315155,-100.0,-80.0,-100.0
315169,-100.0,-80.0,-100.0
315172,-100.0,-80.0,-100.0
315186,-100.0,-80.0,-100.0
315188,-100.0,-80.0,-100.0
315203,-100.0,-80.0,-100.0
315337,-100.0,-80.0,-100.0
315354,-100.0,-80.0,-100.0
315356,-100.0,-80.0,-100.0
315369,-100.0,-80.0,-100.0
315372,-100.0,-80.0,-100.0
315386,-100.0,-80.0,-100.0
315389,-100.0,-80.0,-100.0
315403,-100.0,-80.0,-100.0
315405,-100.0,-80.0,-100.0
315419,-100.0,-80.0,-100.0
315422,-100.0,-80.0,-100.0
315437,-100.0,-80.0,-100.0
315761,-100.0,-80.0,-100.0
315807,-100.0,-80.0,-100.0
315842,-100.0,-80.0,-100.0
315888,-100.0,-80.0,-100.0
315889,-100.0,-80.0,-100.0
318590,-100.0,-80.0,-100.0
318607,-100.0,-80.0,-100.0
318610,-100.0,-80.0,-100.0
318623,-100.0,-80.0,-100.0
318625,-100.0,-80.0,-100.0
318640,-100.0,-80.0,-100.0
318642,-100.0,-80.0,-100.0
318656,-100.0,-80.0,-100.0
318659,-100.0,-80.0,-100.0
318673,-100.0,-80.0,-100.0
318675,-100.0,-80.0,-100.0
318690,-100.0,-80.0,-100.0
318692,-100.0,-80.0,-100.0
318707,-100.0,-80.0,-100.0
318709,-100.0,-80.0,-100.0
318723,-100.0,-80.0,-100.0
318841,-100.0,-80.0,-100.0
318857,-100.0,-80.0,-100.0
318860,-100.0,-80.0,-100.0
318873,-100.0,-80.0,-100.0
318876,-100.0,-80.0,-100.0
318890,-100.0,-80.0,-100.0
318892,-100.0,-80.0,-100.0
318907,-100.0,-80.0,-100.0
318909,-100.0,-80.0,-100.0
318923,-100.0,-80.0,-100.0
318926,-100.0,-80.0,-100.0
318940,-100.0,-80.0,-100.0
318943,-100.0,-80.0,-100.0
318957,-100.0,-80.0,-100.0
318959,-100.0,-80.0,-100.0
318973,-100.0,-80.0,-100.0
318976,-100.0,-80.0,-100.0
318991,-100.0,-80.0,-100.0
319074,-100.0,-80.0,-100.0
319090,-100.0,-80.0,-100.0
319093,-100.0,-80.0,-100.0
319107,-100.0,-80.0,-100.0
319110,-100.0,-80.0,-100.0
319123,-100.0,-80.0,-100.0
319126,-100.0,-80.0,-100.0
319140,-100.0,-80.0,-100.0
319143,-100.0,-80.0,-100.0
319157,-100.0,-80.0,-100.0
319160,-100.0,-80.0,-100.0
319174,-100.0,-80.0,-100.0
319176,-100.0,-80.0,-100.0
319190,-100.0,-80.0,-100.0
319193,-100.0,-80.0,-100.0
319207,-100.0,-80.0,-100.0
319209,-100.0,-80.0,-100.0
319224,-100.0,-80.0,-100.0
319342,-100.0,-80.0,-100.0
319358,-100.0,-80.0,-100.0
319360,-100.0,-80.0,-100.0
319374,-100.0,-80.0,-100.0
319376,-100.0,-80.0,-100.0
319390,-100.0,-80.0,-100.0
319393,-100.0,-80.0,-100.0
319407,-100.0,-80.0,-100.0
319410,-100.0,-80.0,-100.0
319424,-100.0,-80.0,-100.0
319426,-100.0,-80.0,-100.0
319440,-100.0,-80.0,-100.0
319443,-100.0,-80.0,-100.0
319457,-100.0,-80.0,-100.0
319460,-100.0,-80.0,-100.0
319475,-100.0,-80.0,-100.0
319575,-100.0,-80.0,-100.0
319592,-100.0,-80.0,-100.0
319595,-100.0,-80.0,-100.0
319607,-100.0,-80.0,-100.0
319610,-100.0,-80.0,-100.0
319624,-100.0,-80.0,-100.0
319626,-100.0,-80.0,-100.0
319641,-100.0,-80.0,-100.0
319643,-100.0,-80.0,-100.0
319658,-100.0,-80.0,-100.0
319660,-100.0,-80.0,-100.0
319674,-100.0,-80.0,-100.0
319677,-100.0,-80.0,-100.0
319691,-100.0,-80.0,-100.0
320009,-100.0,-80.0,-100.0
320025,-100.0,-80.0,-100.0
320028,-100.0,-80.0,-100.0
320041,-100.0,-80.0,-100.0
320044,-100.0,-80.0,-100.0
320058,-100.0,-80.0,-100.0
320060,-100.0,-80.0,-100.0
320074,-100.0,-80.0,-100.0
320077,-100.0,-80.0,-100.0
320091,-100.0,-80.0,-100.0
320094,-100.0,-80.0,-100.0
320108,-100.0,-80.0,-100.0
320111,-100.0,-80.0,-100.0
320125,-100.0,-80.0,-100.0
320127,-100.0,-80.0,-100.0
320141,-100.0,-80.0,-100.0
320144,-100.0,-80.0,-100.0
320159,-100.0,-80.0,-100.0
320242,-100.0,-80.0,-100.0
320260,-100.0,-80.0,-100.0
320262,-100.0,-80.0,-100.0
320275,-100.0,-80.0,-100.0
320277,-100.0,-80.0,-100.0
320291,-100.0,-80.0,-100.0
320294,-100.0,-80.0,-100.0
320308,-100.0,-80.0,-100.0
320311,-100.0,-80.0,-100.0
320325,-100.0,-80.0,-100.0
320327,-100.0,-80.0,-100.0
320342,-100.0,-80.0,-100.0
320344,-100.0,-80.0,-100.0
320358,-100.0,-80.0,-100.0
320361,-100.0,-80.0,-100.0
320375,-100.0,-80.0,-100.0
320377,-100.0,-80.0,-100.0
320392,-100.0,-80.0,-100.0
320510,-100.0,-80.0,-100.0
320524,-100.0,-80.0,-100.0
320526,-100.0,-80.0,-100.0
320529,-100.0,-80.0,-100.0
320542,-100.0,-80.0,-100.0
320544,-100.0,-80.0,-100.0
320558,-100.0,-80.0,-100.0
320561,-100.0,-80.0,-100.0
320575,-100.0,-80.0,-100.0
320576,-100.0,-80.0,-100.0
320578,-100.0,-80.0,-100.0
320592,-100.0,-80.0,-100.0
320594,-100.0,-80.0,-100.0
320609,-100.0,-80.0,-100.0
320611,-100.0,-80.0,-100.0
320663,-100.0,-80.0,-100.0
320698,-100.0,-80.0,-100.0
320733,-100.0,-80.0,-100.0
320785,-100.0,-80.0,-100.0
326828,-100.0,-80.0,-100.0
326847,-100.0,-80.0,-100.0
326862,-100.0,-80.0,-100.0
326879,-100.0,-80.0,-100.0
326895,-100.0,-80.0,-100.0
326913,-100.0,-80.0,-100.0
326928,-100.0,-80.0,-100.0
326944,-100.0,-80.0,-100.0
326961,-100.0,-80.0,-100.0
326979,-100.0,-80.0,-100.0
326995,-100.0,-80.0,-100.0
327012,-100.0,-80.0,-100.0
327028,-100.0,-80.0,-100.0
327046,-100.0,-80.0,-100.0
327063,-100.0,-80.0,-100.0
327079,-100.0,-80.0,-100.0
327095,-100.0,-80.0,-100.0
327113,-100.0,-80.0,-100.0
327128,-100.0,-80.0,-100.0
327145,-100.0,-80.0,-100.0
327165,-100.0,-80.0,-100.0
327179,-100.0,-80.0,-100.0
327194,-100.0,-80.0,-100.0
327212,-100.0,-80.0,-100.0
327228,-100.0,-80.0,-100.0
327244,-100.0,-80.0,-100.0
327261,-100.0,-80.0,-100.0
327278,-100.0,-80.0,-100.0
327294,-100.0,-80.0,-100.0
327311,-100.0,-80.0,-100.0
327327,-100.0,-80.0,-100.0
327344,-100.0,-80.0,-100.0
327361,-100.0,-80.0,-100.0
327378,-100.0,-80.0,-100.0
327394,-100.0,-80.0,-100.0
327412,-100.0,-80.0,-100.0
327427,-100.0,-80.0,-100.0
327444,-100.0,-80.0,-100.0
327461,-100.0,-80.0,-100.0
327478,-100.0,-80.0,-100.0
327494,-100.0,-80.0,-100.0
327512,-100.0,-80.0,-100.0
327528,-100.0,-80.0,-100.0
327544,-100.0,-80.0,-100.0
327562,-100.0,-80.0,-100.0
327579,-100.0,-80.0,-100.0
327594,-100.0,-80.0,-100.0
327612,-100.0,-80.0,-100.0
327628,-100.0,-80.0,-100.0
327644,-100.0,-80.0,-100.0
327663,-100.0,-80.0,-100.0
327677,-100.0,-80.0,-100.0
327694,-100.0,-80.0,-100.0
327713,-100.0,-80.0,-100.0
327727,-100.0,-80.0,-100.0
327746,-100.0,-80.0,-100.0
327764,-100.0,-80.0,-100.0
327779,-100.0,-80.0,-100.0
327799,-100.0,-80.0,-100.0
327813,-100.0,-80.0,-100.0
327830,-100.0,-80.0,-100.0
327846,-100.0,-80.0,-100.0
327864,-100.0,-80.0,-100.0
327896,-100.0,-80.0,-100.0
327916,-100.0,-80.0,-100.0
327948,-100.0,-80.0,-100.0
327962,-100.0,-80.0,-100.0
327978,-100.0,-80.0,-100.0
327994,-100.0,-80.0,-100.0
328012,-100.0,-80.0,-100.0
328028,-100.0,-80.0,-100.0
328046,-100.0,-80.0,-100.0
328063,-100.0,-80.0,-100.0
328079,-100.0,-80.0,-100.0
328095,-100.0,-80.0,-100.0
328127,-100.0,-80.0,-100.0
328144,-100.0,-80.0,-100.0
328162,-100.0,-80.0,-100.0
328177,-100.0,-80.0,-100.0
328196,-100.0,-80.0,-100.0
328210,-100.0,-80.0,-100.0
328227,-100.0,-80.0,-100.0
328243,-100.0,-80.0,-100.0
328261,-100.0,-80.0,-100.0
328277,-100.0,-80.0,-100.0
328294,-100.0,-80.0,-100.0
328310,-100.0,-80.0,-100.0
328543,-100.0,-80.0,-100.0
328561,-100.0,-80.0,-100.0
328577,-100.0,-80.0,-100.0
328594,-100.0,-80.0,-100.0
328610,-100.0,-80.0,-100.0
328628,-100.0,-80.0,-100.0
328643,-100.0,-80.0,-100.0
328660,-100.0,-80.0,-100.0
328677,-100.0,-80.0,-100.0
330159,-100.0,-80.0,-100.0
330190,-100.0,-80.0,-100.0
330213,-100.0,-80.0,-100.0
330221,-100.0,-80.0,-100.0
330243,-100.0,-80.0,-100.0
330250,-100.0,-80.0,-100.0
330278,-100.0,-80.0,-100.0
330282,-100.0,-80.0,-100.0
330309,-100.0,-80.0,-100.0
330345,-100.0,-80.0,-100.0
330410,-100.0,-80.0,-100.0
330414,-100.0,-80.0,-100.0
330472,-100.0,-80.0,-100.0
330508,-100.0,-80.0,-100.0
330526,-100.0,-80.0,-100.0
330542,-100.0,-80.0,-100.0
330559,-100.0,-80.0,-100.0
330575,-100.0,-80.0,-100.0
330593,-100.0,-80.0,-100.0
330608,-100.0,-80.0,-100.0
330626,-100.0,-80.0,-100.0
330628,-100.0,-80.0,-100.0
330642,-100.0,-80.0,-100.0
330658,-100.0,-80.0,-100.0
330662,-100.0,-80.0,-100.0
330675,-100.0,-80.0,-100.0
330692,-100.0,-80.0,-100.0
330708,-100.0,-80.0,-100.0
330725,-100.0,-80.0,-100.0
330742,-100.0,-80.0,-100.0
330749,-100.0,-80.0,-100.0
330759,-100.0,-80.0,-100.0
330777,-100.0,-80.0,-100.0
330793,-100.0,-80.0,-100.0
330811,-100.0,-80.0,-100.0
330818,-100.0,-80.0,-100.0
330821,-100.0,-80.0,-100.0
330826,-100.0,-80.0,-100.0
330840,-100.0,-80.0,-100.0
330844,-100.0,-80.0,-100.0
330845,-100.0,-80.0,-100.0
330859,-100.0,-80.0,-100.0
330872,-100.0,-80.0,-100.0
330875,-100.0,-80.0,-100.0
330893,-100.0,-80.0,-100.0
330908,-100.0,-80.0,-100.0
330925,-100.0,-80.0,-100.0
330937,-100.0,-80.0,-100.0
330942,-100.0,-80.0,-100.0
330958,-100.0,-80.0,-100.0
330970,-100.0,-80.0,-100.0
330974,-100.0,-80.0,-100.0
330975,-100.0,-80.0,-100.0
330991,-100.0,-80.0,-100.0
330993,-100.0,-80.0,-100.0
330994,-100.0,-80.0,-100.0
331008,-100.0,-80.0,-100.0
331022,-100.0,-80.0,-100.0
331024,-100.0,-80.0,-100.0
331044,-100.0,-80.0,-100.0
331058,-100.0,-80.0,-100.0
331077,-100.0,-80.0,-100.0
331093,-100.0,-80.0,-100.0
331108,-100.0,-80.0,-100.0
331124,-100.0,-80.0,-100.0
331338,-100.0,-80.0,-100.0
331354,-100.0,-80.0,-100.0
331357,-100.0,-80.0,-100.0
331370,-100.0,-80.0,-100.0
331373,-100.0,-80.0,-100.0
331387,-100.0,-80.0,-100.0
331389,-100.0,-80.0,-100.0
331404,-100.0,-80.0,-100.0
331406,-100.0,-80.0,-100.0
331420,-100.0,-80.0,-100.0
331423,-100.0,-80.0,-100.0
331437,-100.0,-80.0,-100.0
331440,-100.0,-80.0,-100.0
331454,-100.0,-80.0,-100.0
331457,-100.0,-80.0,-100.0
331470,-100.0,-80.0,-100.0
331473,-100.0,-80.0,-100.0
331488,-100.0,-80.0,-100.0
331607,-100.0,-80.0,-100.0
331626,-100.0,-80.0,-100.0
331640,-100.0,-80.0,-100.0
331657,-100.0,-80.0,-100.0
331674,-100.0,-80.0,-100.0
331691,-100.0,-80.0,-100.0
331707,-100.0,-80.0,-100.0
331724,-100.0,-80.0,-100.0
331755,-100.0,-80.0,-100.0
331771,-100.0,-80.0,-100.0
331774,-100.0,-80.0,-100.0
331787,-100.0,-80.0,-100.0
331790,-100.0,-80.0,-100.0
331804,-100.0,-80.0,-100.0
331806,-100.0,-80.0,-100.0
331821,-100.0,-80.0,-100.0
331823,-100.0,-80.0,-100.0
331837,-100.0,-80.0,-100.0
331840,-100.0,-80.0,-100.0
331854,-100.0,-80.0,-100.0
331857,-100.0,-80.0,-100.0
331871,-100.0,-80.0,-100.0
331874,-100.0,-80.0,-100.0
331888,-100.0,-80.0,-100.0
331890,-100.0,-80.0,-100.0
331905,-100.0,-80.0,-100.0
331958,-100.0,-80.0,-100.0
331974,-100.0,-80.0,-100.0
331992,-100.0,-80.0,-100.0
332007,-100.0,-80.0,-100.0
332025,-100.0,-80.0,-100.0
332041,-100.0,-80.0,-100.0
332059,-100.0,-80.0,-100.0
332063,-100.0,-80.0,-100.0
332120,-100.0,-80.0,-100.0
332126,-100.0,-80.0,-100.0
332154,-100.0,-80.0,-100.0
332158,-100.0,-80.0,-100.0
332186,-100.0,-80.0,-100.0
332191,-100.0,-80.0,-100.0
332220,-100.0,-80.0,-100.0
332223,-100.0,-80.0,-100.0
332258,-100.0,-80.0,-100.0
332274,-100.0,-80.0,-100.0
332275,-100.0,-80.0,-100.0
332290,-100.0,-80.0,-100.0
332307,-100.0,-80.0,-100.0
332323,-100.0,-80.0,-100.0
332340,-100.0,-80.0,-100.0
332358,-100.0,-80.0,-100.0
334025,-100.0,-80.0,-100.0
