,AOEGJLWFISOZQ,AJE5OG666CBAC,ACOUEGRDJO7B6,A2LV5432PV1S3
234395,-100.0,,-23.0,-72.94285714285714
234397,-100.0,,-23.25,-73.0
234398,-100.0,,-23.5,-73.0909090909091
234400,-100.0,,-23.75,-73.18181818181819
234409,-100.0,,-24.0,-73.27272727272727
234411,-100.0,,-24.0,-73.36363636363636
234413,-100.0,,-24.25,-73.45454545454545
234414,-100.0,,-24.5,-73.54545454545455
234415,-100.0,,-24.75,-73.63636363636364
234426,-100.0,,-25.0,-73.72727272727273
234428,-100.0,,-25.0,-73.81818181818181
234430,-100.0,,-25.25,-73.9090909090909
234438,-100.0,,-25.5,-74.0
234441,-100.0,,-25.75,-74.15384615384616
234443,-100.0,,-26.0,-74.3076923076923
234445,-100.0,,-26.0,-74.46153846153847
234447,-100.0,,-26.25,-74.61538461538461
234454,-100.0,,-26.5,-74.76923076923077
234455,-100.0,,-26.75,-74.92307692307692
234460,-100.0,,-27.0,-75.07692307692308
234461,-100.0,,-27.0,-75.23076923076923
234470,-100.0,,-27.333333333333332,-75.38461538461539
234472,-100.0,,-27.666666666666668,-75.53846153846153
234476,-100.0,,-28.0,-75.6923076923077
234478,-100.0,,-28.0,-75.84615384615384
234479,-100.0,,-28.25,-76.0
234487,-100.0,,-28.5,-76.42857142857143
234489,-100.0,,-28.75,-76.85714285714286
234493,-100.0,,-29.0,-77.28571428571429
234500,-100.0,,-29.0,-77.71428571428571
234502,-100.0,,-29.0,-78.14285714285714
234516,-100.0,,-29.0,-78.57142857142857
234519,-100.0,,-29.0,-79.0
234532,-100.0,,-29.0,-79.4
234534,-100.0,,-29.0,-79.8
234556,-100.0,,-29.0,-80.2
234558,-100.0,,-29.0,-80.6
234559,-100.0,,-29.0,-81.0
234570,-100.0,,-29.0,-81.8
234573,-100.0,,-29.0,-82.6
234588,-100.0,,-29.0,-83.4
234590,-100.0,,-29.0,-84.2
234599,-100.0,,-29.0,-85.0
234602,-100.0,,-29.0,-85.28571428571429
234606,-100.0,,-29.0,-85.57142857142857
234618,-100.0,,-29.0,-85.85714285714286
234621,-100.0,,-29.0,-86.14285714285714
234633,-100.0,,-29.0,-86.42857142857143
234635,-100.0,,-29.0,-86.71428571428571
234639,-100.0,,-29.0,-87.0
234648,-100.0,,-29.0,-87.4
234651,-100.0,,-29.0,-87.8
234663,-100.0,,-29.0,-88.2
234666,-100.0,,-29.0,-88.6
234679,-100.0,,-29.0,-89.0
234691,-100.0,,-29.0,-89.01923076923077
234694,-100.0,,-29.0,-89.03846153846153
234696,-100.0,,-29.0,-89.0576923076923
234705,-100.0,,-29.0,-89.07692307692308
234708,-100.0,,-29.0,-89.09615384615384
234721,-100.0,,-29.0,-89.11538461538461
234725,-100.0,,-29.0,-89.13461538461539
234735,-100.0,,-29.0,-89.15384615384616
234738,-100.0,,-29.0,-89.17307692307692
234750,-100.0,,-29.0,-89.1923076923077
234751,-100.0,,-29.0,-89.21153846153847
234754,-100.0,,-29.0,-89.23076923076923
234767,-100.0,,-29.0,-89.25
234769,-100.0,,-29.0,-89.26923076923077
234780,-100.0,,-29.0,-89.28846153846153
234783,-100.0,,-29.0,-89.3076923076923
234798,-100.0,,-29.0,-89.32692307692308
234803,-100.0,,-29.0,-89.34615384615384
234810,-100.0,,-29.0,-89.36538461538461
234814,-100.0,,-29.0,-89.38461538461539
234820,-100.0,,-29.0,-89.40384615384616
234827,-100.0,,-29.0,-89.42307692307692
234831,-100.0,,-29.25,-89.4423076923077
234838,-100.0,,-29.5,-89.46153846153847
234842,-100.0,,-29.75,-89.48076923076923
234844,-100.0,,-30.0,-89.5
234845,-100.0,,-30.0,-89.51923076923077
234846,-100.0,,-30.25,-89.53846153846153
234853,-100.0,,-30.5,-89.5576923076923
234856,-100.0,,-30.75,-89.57692307692308
234860,-100.0,,-31.0,-89.59615384615384
234863,-100.0,,-31.0,-89.61538461538461
234866,-100.0,,-31.0,-89.63461538461539
234867,-100.0,,-31.25,-89.65384615384616
234868,-100.0,,-31.5,-89.67307692307692
234873,-100.0,,-31.75,-89.6923076923077
234876,-100.0,,-32.0,-89.71153846153847
234877,-100.0,,-32.0,-89.73076923076923
234880,-100.0,,-32.25,-89.75
234885,-100.0,,-32.5,-89.76923076923077
234887,-100.0,,-32.75,-89.78846153846153
234893,-100.0,,-33.0,-89.8076923076923
234894,-100.0,,-33.0,-89.82692307692308
234896,-100.0,,-33.25,-89.84615384615384
234899,-100.0,,-33.5,-89.86538461538461
234901,-100.0,,-33.75,-89.88461538461539
234910,-100.0,,-34.0,-89.90384615384616
234911,-100.0,,-34.0,-89.92307692307692
234913,-100.0,,-34.25,-89.9423076923077
234915,-100.0,,-34.5,-89.96153846153847
234922,-100.0,,-34.75,-89.98076923076923
234927,-100.0,,-35.0,-90.0
234928,-100.0,,-35.0,-90.01923076923077
234931,-100.0,,-35.25,-90.03846153846153
234933,-100.0,,-35.5,-90.0576923076923
234935,-100.0,,-35.75,-90.07692307692308
234943,-100.0,,-36.0,-90.09615384615384
234945,-100.0,,-36.0,-90.11538461538461
234948,-100.0,,-36.666666666666664,-90.13461538461539
234959,-100.0,,-37.333333333333336,-90.15384615384616
234960,-100.0,,-38.0,-90.17307692307692
234961,-100.0,,-38.0,-90.1923076923077
234964,-100.0,,-38.333333333333336,-90.21153846153847
234966,-100.0,,-38.666666666666664,-90.23076923076923
234976,-100.0,,-39.0,-90.25
234978,-100.0,,-39.0,-90.26923076923077
234980,-100.0,,-39.333333333333336,-90.28846153846153
234987,-100.0,,-39.666666666666664,-90.3076923076923
234993,-100.0,,-40.0,-90.32692307692308
234994,-100.0,,-40.0,-90.34615384615384
234995,-100.0,,-40.333333333333336,-90.36538461538461
234997,-100.0,,-40.666666666666664,-90.38461538461539
235009,-100.0,,-41.0,-90.40384615384616
235013,-100.0,,-41.0,-90.42307692307692
235028,-100.0,,-41.0,-90.4423076923077
235029,-100.0,,-41.0,-90.46153846153847
235031,-100.0,,-41.0,-90.48076923076923
235033,-100.0,,-41.0,-90.5
235046,-100.0,,-41.0,-90.51923076923077
235048,-100.0,,-41.0,-90.53846153846153
235050,-100.0,,-41.0,-90.5576923076923
235062,-100.0,,-41.0,-90.57692307692308
235064,-100.0,,-41.0,-90.59615384615384
235067,-100.0,,-41.0,-90.61538461538461
235080,-100.0,,-41.0,-90.63461538461539
235087,-100.0,,-41.0,-90.65384615384616
235090,-100.0,,-41.0,-90.67307692307692
235091,-100.0,,-41.0,-90.6923076923077
235096,-100.0,,-41.0,-90.71153846153847
235103,-100.0,,-41.0,-90.73076923076923
235107,-100.0,,-41.0,-90.75
235113,-100.0,,-41.0,-90.76923076923077
235119,-100.0,,-41.0,-90.78846153846153
235120,-100.0,,-41.0,-90.8076923076923
235122,-100.0,,-41.0,-90.82692307692308
235133,-100.0,,-41.0,-90.84615384615384
235135,-100.0,,-41.0,-90.86538461538461
235137,-100.0,,-41.0,-90.88461538461539
235147,-100.0,,-41.0,-90.90384615384616
235150,-100.0,,-41.0,-90.92307692307692
235153,-100.0,,-41.0,-90.9423076923077
235163,-100.0,,-41.0,-90.96153846153847
235166,-100.0,,-41.0,-90.98076923076923
235171,-100.0,,-41.0,-91.0
235179,-100.0,,-41.0,-91.01923076923077
235182,-100.0,,-41.0,-91.03846153846153
235188,-100.0,,-41.0,-91.0576923076923
235189,-100.0,,-41.0,-91.07692307692308
235197,-100.0,,-41.0,-91.09615384615384
235203,-100.0,,-41.0,-91.11538461538461
235212,-100.0,,-41.0,-91.13461538461539
235223,-100.0,,-41.0,-91.15384615384616
235230,-100.0,,-41.0,-91.17307692307692
235232,-100.0,,-41.0,-91.1923076923077
235238,-100.0,,-41.0,-91.21153846153847
235242,-100.0,,-41.0,-91.23076923076923
235247,-100.0,,-41.0,-91.25
235254,-100.0,,-41.0,-91.26923076923077
235258,-100.0,,-41.0,-91.28846153846153
235262,-100.0,,-41.0,-91.3076923076923
235267,-100.0,,-41.0,-91.32692307692308
235272,-100.0,,-41.0,-91.34615384615384
235281,-100.0,,-41.0,-91.36538461538461
235284,-100.0,,-41.0,-91.38461538461539
235288,-100.0,,-41.0,-91.40384615384616
235295,-100.0,,-41.0,-91.42307692307692
235299,-100.0,,-41.0,-91.4423076923077
235301,-100.0,,-41.0,-91.46153846153847
235311,-100.0,,-41.0,-91.48076923076923
235313,-100.0,,-41.0,-91.5
235315,-100.0,,-41.0,-91.51923076923077
235330,-100.0,,-41.0,-91.53846153846153
235340,-100.0,,-41.0,-91.5576923076923
235343,-100.0,,-41.0,-91.57692307692308
235352,-100.0,,-41.0,-91.59615384615384
235355,-100.0,,-41.0,-91.61538461538461
235358,-100.0,,-41.0,-91.63461538461539
235365,-100.0,,-41.0,-91.65384615384616
235372,-100.0,,-41.0,-91.67307692307692
235374,-100.0,,-41.0,-91.6923076923077
235381,-100.0,,-41.0,-91.71153846153847
235387,-100.0,,-41.0,-91.73076923076923
235389,-100.0,,-41.0,-91.75
235396,-100.0,,-41.0,-91.76923076923077
235402,-100.0,,-41.0,-91.78846153846153
235414,-100.0,,-41.0,-91.8076923076923
235429,-100.0,,-41.0,-91.82692307692308
235447,-100.0,,-41.0,-91.84615384615384
235471,-100.0,,-41.0,-91.86538461538461
235482,-100.0,,-41.0,-91.88461538461539
235501,-100.0,,-41.0,-91.90384615384616
235510,-100.0,,-41.0,-91.92307692307692
235513,-100.0,,-41.5,-91.9423076923077
235527,-100.0,,-42.0,-91.96153846153847
235528,-100.0,,-42.0,-91.98076923076923
235529,-100.0,,-42.666666666666664,-92.0
235531,-100.0,,-43.333333333333336,-92.125
235543,-100.0,,-44.0,-92.25
235544,-100.0,,-44.0,-92.375
235552,-100.0,,-44.5,-92.5
235560,-100.0,,-45.0,-92.625
235561,-100.0,,-45.0,-92.75
235564,-100.0,,-45.333333333333336,-92.875
235569,-100.0,,-45.666666666666664,-93.0
235576,-100.0,,-46.0,-93.25
235578,-100.0,,-46.0,-93.5
235580,-100.0,,-46.5,-93.75
235593,-100.0,,-47.0,-94.0
235594,-100.0,,-47.0,-94.25
235597,-100.0,,-47.5,-94.5
235609,-100.0,,-48.0,-94.75
235610,-100.0,,-48.0,-95.0
235615,-100.0,,-48.5,-95.375
235626,-100.0,,-49.0,-95.75
235627,-100.0,,-49.0,-96.125
235629,-100.0,,-49.5,-96.5
235643,-100.0,,-50.0,-96.875
235645,-100.0,,-50.0,-97.25
235649,-100.0,,-50.333333333333336,-97.625
235650,-100.0,,-50.666666666666664,-98.0
235660,-100.0,,-51.0,-98.28571428571429
235662,-100.0,,-51.0,-98.57142857142857
235665,-100.0,,-51.5,-98.85714285714286
235676,-100.0,,-52.0,-99.14285714285714
235678,-100.0,,-52.0,-99.42857142857143
235679,-100.0,,-52.5,-99.71428571428571
235691,-100.0,,-53.0,-100.0
235692,-100.0,,-53.5,
235693,-100.0,,-54.0,
235695,-100.0,,-54.0,
235703,-100.0,,-54.5,
235710,-100.0,,-55.0,
235716,-100.0,,-55.0,
235733,-100.0,,-55.0,
235748,-100.0,,-55.0,
235762,-100.0,,-55.0,
235783,-100.0,,-55.0,
235797,-100.0,,-55.0,
235813,-100.0,,-55.0,
235831,-100.0,,-55.0,
235857,-100.0,,-55.0,
235871,-100.0,,-55.0,
235885,-100.0,,-55.0,
235898,-100.0,,-55.0,
235913,-100.0,,-55.0,
235930,-100.0,,-55.0,
235947,-100.0,,-55.0,
235970,-100.0,,-55.0,
235980,-100.0,,-55.0,
235998,-100.0,,-55.0,
236012,-100.0,,-55.0,
236031,-100.0,,-55.0,
236046,-100.0,,-55.0,
236063,-100.0,,-55.0,
236081,-100.0,,-55.0,
236104,-100.0,,-55.0,
236110,-100.0,,-55.0,
236120,-100.0,,-55.5,
236127,-100.0,,-56.0,
236128,-100.0,,-56.0,
236130,-100.0,,-57.0,
236143,-100.0,,-58.0,
236145,-100.0,,-58.0,
236160,-100.0,,-59.0,
236161,-100.0,,-59.0,
236164,-100.0,,-59.5,
236176,-100.0,,-60.0,
236178,-100.0,,-60.0,
236180,-100.0,,-60.5,
236193,-100.0,,-61.0,
236195,-100.0,,-61.0,
236209,-100.0,,-62.0,
236211,-100.0,,-62.0,
236226,-100.0,,-63.0,
236227,-100.0,,-63.0,
236243,-100.0,,-64.0,
236244,-100.0,,-64.0,
236260,-100.0,,-65.0,
236261,-100.0,,-65.0,
236276,-100.0,,-66.0,
236278,-100.0,,-66.0,
236293,-100.0,,-68.0,
236499,-100.0,,-68.0,
236523,-100.0,,-68.0,
236525,-100.0,,-68.0,
236540,-100.0,,-68.0,
236542,-100.0,,-68.0,
236554,-100.0,,-68.0,
236558,-100.0,,-68.0,
236568,-100.0,,-68.0,
236571,-100.0,,-68.0,
236585,-100.0,,-68.0,
236587,-100.0,,-68.0,
236600,-100.0,,-68.0,
236603,-100.0,,-68.0,
236615,-100.0,,-68.0,
236619,-100.0,,-68.0,
236627,-100.0,,-68.0,
236630,-100.0,,-68.33333333333333,
236632,-100.0,,-68.66666666666667,
236644,-100.0,,-69.0,
236645,-100.0,,-69.0,
236646,-100.0,,-69.33333333333333,
236649,-100.0,,-69.66666666666667,
236660,-100.0,,-70.0,
236661,-100.0,,-70.0,
236673,-100.0,,-71.0,
236676,-100.0,,-72.0,
236677,-100.0,,-72.0,
236678,-100.0,,-72.0,
236686,-100.0,,-72.33333333333333,
236689,-100.0,,-72.66666666666667,
236693,-100.0,,-73.0,
236694,-100.0,,-73.0,
236703,-100.0,,-73.33333333333333,
236704,-100.0,,-73.66666666666667,
236710,-100.0,,-74.0,
236711,-100.0,,-74.0,
236718,-100.0,,-74.33333333333333,
236721,-100.0,,-74.66666666666667,
236726,-100.0,,-75.0,
236727,-100.0,,-75.0,
236732,-100.0,,-75.33333333333333,
236736,-100.0,,-75.66666666666667,
236744,-100.0,,-76.0,
236745,-100.0,,-76.0,
236747,-100.0,,-76.33333333333333,
236750,-100.0,,-76.66666666666667,
236760,-100.0,,-77.0,
236761,-100.0,,-77.0,
236764,-100.0,,-77.33333333333333,
236767,-100.0,,-77.66666666666667,
236776,-100.0,,-78.0,
236777,-100.0,,-78.0,
236790,-100.0,,-78.5,
236793,-100.0,,-79.0,
236795,-100.0,,-79.0,
236804,-100.0,,-79.33333333333333,
236807,-100.0,,-79.66666666666667,
236809,-100.0,,-80.0,
236811,-100.0,,-80.0,
236820,-100.0,,-80.66666666666667,
236824,-100.0,,-81.33333333333333,
236826,-100.0,,-82.0,
236828,-100.0,,-82.0,
236837,-100.0,,-82.33333333333333,
236840,-100.0,,-82.66666666666667,
236843,-100.0,,-83.0,
236851,-100.0,,-83.0,
237277,-100.0,,-83.0,
237293,-100.0,,-84.0,
237294,-100.0,,-84.0,
237310,-100.0,,-85.0,
237312,-100.0,,-85.0,
237326,-100.0,,-86.0,
237328,-100.0,,-86.0,
237343,-100.0,,-87.0,
237344,-100.0,,-87.0,
237360,-100.0,,-88.0,
237361,-100.0,,-88.0,
237376,-100.0,,-90.0,
237378,-100.0,,-90.0,
237393,-100.0,,-91.0,
237395,-100.0,,-91.0,
237409,-100.0,,-92.0,
237410,-100.0,,-92.0,
237426,-100.0,,-93.0,
237427,-100.0,,-93.0,
237443,-100.0,,-94.0,
237444,-100.0,,-94.0,
237460,-100.0,,-95.0,
237584,-100.0,,-95.0,
237602,-100.0,,-95.0,
237625,-100.0,,-95.0,
237640,-100.0,,-95.0,
237666,-100.0,,-95.0,
237677,-100.0,,-95.0,
237716,-100.0,,-95.0,
237740,-100.0,,-95.0,
237790,-100.0,,-95.0,
237820,-100.0,,-95.0,
237825,-100.0,,-95.0,
237840,-100.0,,-95.0,
237867,-100.0,,-95.0,
237886,-100.0,,-95.0,
237914,-100.0,,-95.0,
237923,-100.0,,-95.0,
238850,-100.0,,-95.0,
238865,-100.0,,-95.0,
238867,-100.0,,-95.0,
238879,-100.0,,-95.0,
238892,-100.0,,-95.0,
238905,-100.0,,-95.0,
238908,-100.0,,-95.0,
238920,-100.0,,-95.0,
238923,-100.0,,-95.0,
238936,-100.0,,-95.0,
238939,-100.0,,-95.0,
238952,-100.0,,-95.0,
238954,-100.0,,-95.0,
238966,-100.0,,-95.0,
239323,-100.0,,-95.0,
239335,-100.0,,-95.0,
239339,-100.0,,-95.0,
239349,-100.0,,-95.0,
239353,-100.0,,-95.0,
239367,-100.0,,-95.0,
239370,-100.0,,-95.0,
239381,-100.0,,-95.0,
239385,-100.0,,-95.0,
239407,-100.0,,-95.0,
239411,-100.0,,-95.0,
239423,-100.0,,-95.0,
239425,-100.0,,-95.0,
239438,-100.0,,-95.0,
239577,-100.0,,-95.0,
239594,-100.0,,-96.0,
239595,-100.0,,-96.0,
239610,-100.0,,-97.0,
239611,-100.0,,-97.0,
239626,-100.0,,-98.0,
239627,-100.0,,-98.0,
239643,-100.0,,-99.0,
239644,-100.0,,-99.0,
239660,-100.0,,-100.0,
240637,-100.0,,-100.0,
240651,-100.0,,-100.0,
240653,-100.0,,-100.0,
240667,-100.0,,-100.0,
240669,-100.0,,-100.0,
240683,-100.0,,-100.0,
240685,-100.0,,-100.0,
240697,-100.0,,-100.0,
240699,-100.0,,-100.0,
240714,-100.0,,-100.0,
240726,-100.0,,-100.0,
240740,-100.0,,-100.0,
240742,-100.0,,-100.0,
240754,-100.0,,-100.0,
240757,-100.0,,-100.0,
240768,-100.0,,-100.0,
240771,-100.0,,-100.0,
240785,-100.0,,-100.0,
240787,-100.0,,-100.0,
240800,-100.0,,-100.0,
240802,-100.0,,-100.0,
240816,-100.0,,-100.0,
240818,-100.0,,-100.0,
240831,-100.0,,-100.0,
240832,-100.0,,-100.0,
240846,-100.0,,-100.0,
240848,-100.0,,-100.0,
240872,-100.0,,-100.0,
240875,-100.0,,-100.0,
240888,-100.0,,-100.0,
240889,-100.0,,-100.0,
240902,-100.0,,-100.0,
240905,-100.0,,-100.0,
240920,-100.0,,-100.0,
240922,-100.0,,-100.0,
240933,-100.0,,-100.0,
240935,-100.0,,-100.0,
240948,-100.0,,-100.0,
240950,-100.0,,-100.0,
240964,-100.0,,-100.0,
243650,-100.0,,-100.0,
243651,-100.0,-70.0,-100.0,
243686,-100.0,-71.0,-100.0,
243732,-100.0,-73.0,-100.0,
243767,-100.0,-76.0,-100.0,
243768,-100.0,,-100.0,
245506,-100.0,,-100.0,
245531,-100.0,,-100.0,
245559,-100.0,,-100.0,
245575,-100.0,,-100.0,
245626,-100.0,,-100.0,
245637,-100.0,,-100.0,
245648,-100.0,,-100.0,
245677,-100.0,,-100.0,
245749,-100.0,,-100.0,
245775,-100.0,,-100.0,
245787,-100.0,,-100.0,
245809,-100.0,,-100.0,
245926,-100.0,,-100.0,
245987,-100.0,,-100.0,
245997,-100.0,,-100.0,
246026,-100.0,,-100.0,
246130,-100.0,,-100.0,
246207,-100.0,,-100.0,
246232,-100.0,,-100.0,
246267,-100.0,,-100.0,
246274,-100.0,,-100.0,
246275,-100.0,-77.0,-100.0,
246321,-100.0,-78.0,-100.0,
246356,-100.0,-80.0,-100.0,
246387,-100.0,-81.5,-100.0,
246403,-100.0,-83.0,-100.0,
246424,-100.0,-84.0,-100.0,
246437,-100.0,-85.0,-100.0,
246658,-100.0,-85.0,-100.0,
246693,-100.0,-86.0,-100.0,
246739,-100.0,-89.0,-100.0,
246774,-100.0,-91.0,-100.0,
246821,-100.0,-93.0,-100.0,
246852,-100.0,-93.11764705882354,-100.0,
246867,-100.0,-93.23529411764706,-100.0,
246869,-100.0,-93.3529411764706,-100.0,
246882,-100.0,-93.47058823529412,-100.0,
246884,-100.0,-93.58823529411765,-100.0,
246897,-100.0,-93.70588235294117,-100.0,
246898,-100.0,-93.82352941176471,-100.0,
246912,-100.0,-93.94117647058823,-100.0,
246914,-100.0,-94.05882352941177,-100.0,
246927,-100.0,-94.17647058823529,-100.0,
246929,-100.0,-94.29411764705883,-100.0,
246942,-100.0,-94.41176470588235,-100.0,
246944,-100.0,-94.52941176470588,-100.0,
246957,-100.0,-94.6470588235294,-100.0,
246959,-100.0,-94.76470588235294,-100.0,
246973,-100.0,-94.88235294117646,-100.0,
247064,-100.0,-95.0,-100.0,
247111,-100.0,-96.0,-100.0,
247157,-100.0,-98.0,-100.0,
247185,-100.0,-98.0,-100.0,
247201,-100.0,-98.0,-100.0,
247202,-100.0,-98.0,-100.0,
247215,-100.0,-98.0,-100.0,
247217,-100.0,-98.0,-100.0,
247230,-100.0,-98.0,-100.0,
247232,-100.0,-98.0,-100.0,
247245,-100.0,-98.0,-100.0,
247247,-100.0,-98.0,-100.0,
247261,-100.0,-98.0,-100.0,
247262,-100.0,-98.0,-100.0,
247276,-100.0,-98.0,-100.0,
247277,-100.0,-98.0,-100.0,
247291,-100.0,-98.0,-100.0,
247293,-100.0,-98.0,-100.0,
247306,-100.0,-98.0,-100.0,
247307,-100.0,-98.0,-100.0,
247322,-100.0,-98.0,-100.0,
247324,-100.0,-98.0,-100.0,
247336,-100.0,-98.0,-100.0,
247338,-100.0,-98.0,-100.0,
247351,-100.0,-98.0,-100.0,
247353,-100.0,-98.0,-100.0,
247367,-100.0,-98.0,-100.0,
247368,-100.0,-98.0,-100.0,
247382,-100.0,-98.0,-100.0,
247384,-100.0,-98.0,-100.0,
247397,-100.0,-98.0,-100.0,
247398,-100.0,-98.0,-100.0,
247412,-100.0,-98.0,-100.0,
247413,-100.0,-98.0,-100.0,
247427,-100.0,-98.0,-100.0,
247428,-100.0,-98.0,-100.0,
247442,-100.0,-98.0,-100.0,
247471,-100.0,-98.0,-100.0,
247490,-100.0,-98.0,-100.0,
247527,-100.0,-98.0,-100.0,
247535,-100.0,-98.0,-100.0,
247545,-100.0,-98.0,-100.0,
247560,-100.0,-98.0,-100.0,
247574,-100.0,-98.0,-100.0,
247594,-100.0,-98.0,-100.0,
247627,-100.0,-98.0,-100.0,
247681,-100.0,-98.0,-100.0,
247692,-100.0,-98.0,-100.0,
247713,-100.0,-98.0,-100.0,
247746,-100.0,-98.0,-100.0,
247750,-100.0,-98.0,-100.0,
247760,-100.0,-98.0,-100.0,
247761,-100.0,-98.0,-100.0,
247762,-100.0,-98.0,-100.0,
247776,-100.0,-98.0,-100.0,
247777,-100.0,-98.0,-100.0,
247791,-100.0,-98.0,-100.0,
247792,-100.0,-98.0,-100.0,
247794,-100.0,-98.0,-100.0,
247806,-100.0,-98.0,-100.0,
247808,-100.0,-98.0,-100.0,
247821,-100.0,-98.0,-100.0,
247823,-100.0,-98.0,-100.0,
247836,-100.0,-98.0,-100.0,
247838,-100.0,-98.0,-100.0,
247845,-100.0,-98.0,-100.0,
247852,-100.0,-98.0,-100.0,
247854,-100.0,-98.0,-100.0,
247855,-100.0,-98.0,-100.0,
247867,-100.0,-98.0,-100.0,
247869,-100.0,-98.0,-100.0,
247882,-100.0,-98.0,-100.0,
247883,-100.0,-98.0,-100.0,
247897,-100.0,-98.0,-100.0,
247898,-100.0,-98.0,-100.0,
247912,-100.0,-98.0,-100.0,
247914,-100.0,-98.0,-100.0,
247927,-100.0,-98.0,-100.0,
247928,-100.0,-98.0,-100.0,
247942,-100.0,-98.0,-100.0,
247944,-100.0,-98.0,-100.0,
247961,-100.0,-98.0,-100.0,
247962,-100.0,-98.0,-100.0,
247973,-100.0,-98.0,-100.0,
247974,-100.0,-98.0,-100.0,
247977,-100.0,-98.0,-100.0,
247988,-100.0,-98.0,-100.0,
248047,-100.0,-98.0,-100.0,
248056,-100.0,-98.0,-100.0,
248099,-100.0,-98.0,-100.0,
248115,-100.0,-98.0,-100.0,
248122,-100.0,-98.0,-100.0,
248147,-100.0,-98.0,-100.0,
248172,-100.0,-98.0,-100.0,
248189,-100.0,-98.0,-100.0,
248206,-100.0,-98.0,-100.0,
248249,-100.0,-98.0,-100.0,
248279,-100.0,-98.0,-100.0,
248297,-100.0,-98.0,-100.0,
248313,-100.0,-98.0,-100.0,
248329,-100.0,-98.0,-100.0,
248348,-100.0,-98.0,-100.0,
248361,-100.0,-98.0,-100.0,
248385,-100.0,-98.0,-100.0,
248397,-100.0,-98.0,-100.0,
248404,-100.0,-98.0,-100.0,
248414,-100.0,-98.0,-100.0,
248437,-100.0,-98.0,-100.0,
248450,-100.0,-98.0,-100.0,
248455,-100.0,-98.0,-100.0,
248468,-100.0,-98.0,-100.0,
248473,-100.0,-98.0,-100.0,
248485,-100.0,-98.0,-100.0,
248489,-100.0,-98.0,-100.0,
248501,-100.0,-98.0,-100.0,
248506,-100.0,-98.0,-100.0,
248518,-100.0,-98.0,-100.0,
248526,-100.0,-98.0,-100.0,
248537,-100.0,-98.0,-100.0,
248541,-100.0,-98.0,-100.0,
248554,-100.0,-98.0,-100.0,
248576,-100.0,-98.0,-100.0,
248585,-100.0,-98.0,-100.0,
248590,-100.0,-98.0,-100.0,
248602,-100.0,-98.0,-100.0,
248623,-100.0,-98.0,-100.0,
248633,-100.0,-98.0,-100.0,
248639,-100.0,-98.0,-100.0,
248653,-100.0,-98.0,-100.0,
248657,-100.0,-98.0,-100.0,
248669,-100.0,-98.0,-100.0,
248688,-100.0,-98.0,-100.0,
248701,-100.0,-98.0,-100.0,
248705,-100.0,-98.0,-100.0,
248717,-100.0,-98.0,-100.0,
248722,-100.0,-98.0,-100.0,
248734,-100.0,-98.0,-100.0,
248738,-100.0,-98.0,-100.0,
248753,-100.0,-98.0,-100.0,
248758,-100.0,-98.0,-100.0,
248774,-100.0,-98.0,-100.0,
248785,-100.0,-98.0,-100.0,
248795,-100.0,-98.0,-100.0,
248810,-100.0,-98.0,-100.0,
248821,-100.0,-98.0,-100.0,
248844,-100.0,-98.0,-100.0,
248854,-100.0,-98.0,-100.0,
248858,-100.0,-98.0,-100.0,
248870,-100.0,-98.0,-100.0,
248874,-100.0,-98.0,-100.0,
248886,-100.0,-98.0,-100.0,
248914,-100.0,-98.0,-100.0,
248921,-100.0,-98.0,-100.0,
248939,-100.0,-98.0,-100.0,
248949,-100.0,-98.0,-100.0,
248954,-100.0,-98.0,-100.0,
248969,-100.0,-98.0,-100.0,
248975,-100.0,-98.0,-100.0,
248984,-100.0,-98.0,-100.0,
248989,-100.0,-98.0,-100.0,
249002,-100.0,-98.0,-100.0,
249007,-100.0,-98.0,-100.0,
249017,-100.0,-98.0,-100.0,
249022,-100.0,-98.0,-100.0,
249034,-100.0,-98.0,-100.0,
249038,-100.0,-98.0,-100.0,
249050,-100.0,-98.0,-100.0,
249074,-100.0,-98.0,-100.0,
249085,-100.0,-98.0,-100.0,
249090,-100.0,-98.0,-100.0,
249103,-100.0,-98.0,-100.0,
249106,-100.0,-98.0,-100.0,
249118,-100.0,-98.0,-100.0,
249122,-100.0,-98.0,-100.0,
249134,-100.0,-98.0,-100.0,
249158,-100.0,-98.0,-100.0,
249169,-100.0,-98.0,-100.0,
249196,-100.0,-98.0,-100.0,
249202,-100.0,-98.0,-100.0,
249223,-100.0,-98.0,-100.0,
249233,-100.0,-98.0,-100.0,
249238,-100.0,-98.0,-100.0,
249253,-100.0,-98.0,-100.0,
249274,-100.0,-98.0,-100.0,
249285,-100.0,-98.0,-100.0,
249289,-100.0,-98.0,-100.0,
249303,-100.0,-98.0,-100.0,
249321,-100.0,-98.0,-100.0,
249351,-100.0,-98.0,-100.0,
249389,-100.0,-98.0,-100.0,
249407,-100.0,-98.0,-100.0,
249463,-100.0,-98.0,-100.0,
249478,-100.0,-98.0,-100.0,
249490,-100.0,-98.0,-100.0,
249512,-100.0,-98.0,-100.0,
249541,-100.0,-98.0,-100.0,
249550,-100.0,-98.0,-100.0,
249586,-100.0,-98.0,-100.0,
249604,-100.0,-98.0,-100.0,
249639,-100.0,-98.0,-100.0,
249646,-100.0,-98.0,-100.0,
249672,-100.0,-98.0,-100.0,
249678,-100.0,-98.0,-100.0,
