,A3BPENSX5EVJ2,AWE3BMS01D2F9
565263,,
565271,,
565299,,
565308,,
565430,,
565450,,
565583,,
565589,,
565596,,
565628,,
565718,,
565731,,
565764,,
565772,,
565869,,
565885,,
565919,,
565928,,
565962,,
565974,,
566025,,
566032,,
566610,,
566642,,
567478,,
567516,,
568409,,
568469,,
569340,,
569390,,
570242,,
570278,,
570279,,
603033,,
603034,-100.0,-97.0
